Timestamp,Src,Tgt,Transaction_Amount
2021-05,ACC_Input_From_Outside,USR_007,561769.41
2021-05,ACC_Input_From_Outside,USR_006,252335.97
2021-05,USR_006,USR_004,6735.509999999999
2021-05,ACC_Input_From_Outside,USR_009,127648.66
2021-05,USR_007,USR_003,10746.55
2021-05,USR_010,USR_004,732.69
2021-05,USR_008,USR_004,35.0
2021-05,USR_010,ACC_Output_To_Outside,58000.38
2021-05,USR_001,ACC_Output_To_Outside,58000.38
2021-05,USR_005,ACC_Output_To_Outside,58000.38
2021-05,USR_006,ACC_Output_To_Outside,58000.38
2021-05,USR_002,ACC_Output_To_Outside,58000.38
2021-05,USR_002,USR_004,3217184.04
2021-05,USR_004,USR_006,3368419.32
2021-05,USR_003,USR_008,1157700.18
2021-05,USR_005,USR_004,1689577.43
2021-05,USR_005,USR_003,9938.16
2021-05,USR_009,USR_003,12582.5
2021-05,USR_004,USR_007,1707695.62
2021-05,USR_003,USR_010,270.6
2021-05,USR_008,USR_003,4510.11
2021-06,ACC_Input_From_Outside,USR_002,216535.1
2021-06,ACC_Input_From_Outside,USR_007,228259.51
2021-06,ACC_Input_From_Outside,USR_010,266406.02
2021-06,ACC_Input_From_Outside,USR_008,242058.87
2021-06,ACC_Input_From_Outside,USR_005,215636.77000000002
2021-06,ACC_Input_From_Outside,USR_006,106800.67
2021-06,ACC_Input_From_Outside,USR_001,144947.18
2021-06,USR_007,USR_003,21643.04
2021-06,USR_003,USR_004,8873838.66
2021-06,USR_004,USR_003,8888613.22
2021-06,USR_009,ACC_Output_To_Outside,185575.98
2021-06,USR_001,ACC_Output_To_Outside,191405.0
2021-06,USR_006,ACC_Output_To_Outside,111758.57999999999
2021-06,USR_005,ACC_Output_To_Outside,98751.66
2021-06,USR_007,ACC_Output_To_Outside,134967.95
2021-06,USR_010,ACC_Output_To_Outside,169947.30000000002
2021-06,USR_008,ACC_Output_To_Outside,206163.59
2021-06,USR_003,USR_009,31352.800000000003
2021-06,USR_002,ACC_Output_To_Outside,132346.19
2021-06,USR_006,USR_004,20854.5
2021-06,USR_008,USR_003,19998.79
2021-06,USR_007,USR_004,5645.78
2021-06,ACC_Input_From_Outside,USR_009,183952.5
2021-06,USR_003,USR_007,15411.24
2021-06,USR_004,USR_006,1709887.98
2021-06,USR_003,USR_005,125.31
2021-06,USR_008,USR_004,1593493.27
2021-06,USR_009,USR_004,18086.4
2021-06,USR_005,USR_004,136.0
2021-06,USR_004,USR_008,60.0
2021-06,USR_003,USR_010,13921.78
2021-06,USR_003,USR_006,13078.68
2021-06,USR_006,USR_003,564.16
2021-06,USR_010,USR_003,821.52
2021-07,ACC_Input_From_Outside,USR_001,260699.68000000002
2021-07,ACC_Input_From_Outside,USR_010,272091.0
2021-07,ACC_Input_From_Outside,USR_006,272091.0
2021-07,ACC_Input_From_Outside,USR_005,144587.06
2021-07,ACC_Input_From_Outside,USR_002,120311.84
2021-07,ACC_Input_From_Outside,USR_009,166115.39
2021-07,ACC_Input_From_Outside,USR_007,247815.78000000003
2021-07,ACC_Input_From_Outside,USR_008,201781.93
2021-07,USR_010,USR_004,1124.6
2021-07,USR_003,USR_006,543706.51
2021-07,USR_004,USR_003,96618389.82
2021-07,USR_003,USR_004,91833466.87
2021-07,USR_008,USR_003,320.76
2021-07,USR_003,USR_001,591518.73
2021-07,USR_009,ACC_Output_To_Outside,70102.16
2021-07,USR_008,ACC_Output_To_Outside,146047.85
2021-07,USR_001,ACC_Output_To_Outside,216356.43
2021-07,USR_006,USR_004,539060.69
2021-07,USR_010,USR_003,832.05
2021-07,USR_004,USR_005,49.0
2021-07,USR_003,USR_005,3132505.53
2021-07,USR_004,USR_010,160.95
2021-07,USR_008,USR_004,574.94
2021-07,USR_006,USR_003,1278848.92
2021-07,USR_005,USR_003,20.93
2021-07,USR_003,USR_009,2614380.5
2021-07,USR_006,ACC_Output_To_Outside,168536.56999999998
2021-07,USR_007,ACC_Output_To_Outside,166494.27
2021-07,USR_010,ACC_Output_To_Outside,96533.03
2021-07,USR_002,ACC_Output_To_Outside,92590.87999999999
2021-07,USR_001,USR_003,11843.16
2021-07,USR_007,USR_004,62.0
2021-07,USR_005,ACC_Output_To_Outside,19892.66
2021-07,USR_007,USR_003,309.0
2021-07,USR_005,USR_004,145.0
2021-07,USR_003,USR_008,1199.52
2021-07,USR_009,USR_004,390.0
2021-07,USR_004,USR_008,1174790.52
2021-08,USR_004,USR_003,73247325.5
2021-08,USR_003,USR_004,73303648.52
2021-08,ACC_Input_From_Outside,USR_008,139674.46
2021-08,ACC_Input_From_Outside,USR_006,139674.46
2021-08,ACC_Input_From_Outside,USR_009,139674.46
2021-08,ACC_Input_From_Outside,USR_010,139674.46
2021-08,USR_007,USR_004,718.15
2021-08,USR_008,ACC_Output_To_Outside,127271.29000000001
2021-08,USR_002,ACC_Output_To_Outside,170532.89
2021-08,USR_006,ACC_Output_To_Outside,59016.74
2021-08,USR_007,ACC_Output_To_Outside,148977.27
2021-08,USR_005,USR_003,706.6
2021-08,USR_008,USR_004,1070699.7
2021-08,USR_009,USR_003,2092.7799999999997
2021-08,USR_005,USR_004,1669485.24
2021-08,ACC_Input_From_Outside,USR_001,52928.47
2021-08,ACC_Input_From_Outside,USR_005,52928.47
2021-08,ACC_Input_From_Outside,USR_007,52928.47
2021-08,ACC_Input_From_Outside,USR_002,52928.47
2021-08,USR_001,ACC_Output_To_Outside,204914.01
2021-08,USR_009,ACC_Output_To_Outside,72857.17
2021-08,USR_010,ACC_Output_To_Outside,72857.17
2021-08,USR_005,ACC_Output_To_Outside,136659.46000000002
2021-08,USR_010,USR_003,474.96000000000004
2021-08,USR_009,USR_004,54.24
2021-08,USR_004,USR_010,5823.01
2021-08,USR_003,USR_001,28546.44
2021-08,USR_004,USR_005,996.48
2021-08,USR_004,USR_006,1801.44
2021-08,USR_003,USR_007,6489.95
2021-08,USR_004,USR_008,4733.04
2021-08,USR_003,USR_009,234.3
2021-08,USR_003,USR_008,1293.81
2021-08,USR_003,USR_002,61958.25
2021-08,USR_010,USR_004,807.92
2021-08,USR_007,USR_003,130.0
2021-08,USR_006,USR_004,184.0
2021-09,USR_008,USR_004,507.22
2021-09,USR_005,USR_004,2037503.29
2021-09,USR_004,USR_003,589074.72
2021-09,USR_003,USR_004,686081.38
2021-09,USR_006,USR_004,703.62
2021-09,USR_004,USR_005,221.0
2021-09,USR_010,USR_003,4678.68
2021-09,USR_008,USR_003,356.0
2021-09,ACC_Input_From_Outside,USR_010,133439.01
2021-09,ACC_Input_From_Outside,USR_007,156522.83
2021-09,ACC_Input_From_Outside,USR_009,183123.5
2021-09,ACC_Input_From_Outside,USR_002,160463.76
2021-09,ACC_Input_From_Outside,USR_008,183123.5
2021-09,USR_003,USR_005,5730.85
2021-09,ACC_Input_From_Outside,USR_006,76285.16
2021-09,ACC_Input_From_Outside,USR_001,53625.42
2021-09,USR_009,USR_004,23.0
2021-09,USR_007,USR_003,1118.48
2021-09,USR_003,USR_006,185.65
2021-09,USR_005,USR_003,729.43
2021-09,USR_006,USR_003,2310.83
2021-09,USR_004,USR_002,13871.0
2021-09,ACC_Input_From_Outside,USR_005,27024.75
2021-09,USR_004,USR_001,2051.0
2021-09,USR_004,USR_010,795.6600000000001
2021-09,USR_003,USR_001,120027.75
2021-09,USR_004,USR_006,506.66
2021-09,USR_003,USR_007,1157.56
2021-09,USR_003,USR_008,1023.08
2021-09,USR_004,USR_009,226.16
2021-09,USR_002,USR_003,66941.2
2021-09,USR_009,USR_003,134.0
2021-09,USR_005,ACC_Output_To_Outside,50810.46
2021-09,USR_008,ACC_Output_To_Outside,50810.46
2021-09,USR_009,ACC_Output_To_Outside,50810.46
2021-09,USR_007,ACC_Output_To_Outside,50810.46
2021-09,USR_010,ACC_Output_To_Outside,50810.46
2021-09,USR_006,ACC_Output_To_Outside,50810.46
2021-09,USR_002,ACC_Output_To_Outside,50810.46
2021-10,USR_003,USR_004,1343959.08
2021-10,USR_004,USR_003,1353530.06
2021-10,ACC_Input_From_Outside,USR_007,100639.59999999999
2021-10,ACC_Input_From_Outside,USR_008,113394.73
2021-10,ACC_Input_From_Outside,USR_006,381635.64
2021-10,ACC_Input_From_Outside,USR_010,381635.64
2021-10,ACC_Input_From_Outside,USR_009,90562.26999999999
2021-10,USR_003,USR_005,2945.01
2021-10,USR_008,USR_004,553.77
2021-10,USR_010,USR_003,274.0
2021-10,ACC_Input_From_Outside,USR_005,49047.399999999994
2021-10,ACC_Input_From_Outside,USR_001,330043.43999999994
2021-10,USR_007,USR_004,1334.3600000000001
2021-10,USR_007,USR_003,339.52
2021-10,USR_004,USR_009,129.36
2021-10,ACC_Input_From_Outside,USR_002,35587.59
2021-10,USR_006,USR_003,2122.8
2021-10,USR_002,ACC_Output_To_Outside,128667.12
2021-10,USR_009,ACC_Output_To_Outside,88958.98
2021-10,USR_005,ACC_Output_To_Outside,128667.12
2021-10,USR_001,ACC_Output_To_Outside,55614.39
2021-10,USR_007,ACC_Output_To_Outside,15906.25
2021-10,USR_008,ACC_Output_To_Outside,112760.87
2021-10,USR_009,USR_004,795.88
2021-10,USR_006,ACC_Output_To_Outside,39708.14
2021-10,USR_010,ACC_Output_To_Outside,39708.14
2021-10,USR_004,USR_005,536.64
2021-11,USR_010,USR_003,4855.2
2021-11,USR_004,USR_003,1371124.92
2021-11,USR_003,USR_004,1482461.88
2021-11,ACC_Input_From_Outside,USR_009,50598.69
2021-11,ACC_Input_From_Outside,USR_006,121346.86
2021-11,ACC_Input_From_Outside,USR_005,50598.69
2021-11,ACC_Input_From_Outside,USR_010,121346.86
2021-11,ACC_Input_From_Outside,USR_007,121346.86
2021-11,USR_008,USR_004,334.6
2021-11,USR_004,USR_005,156.41
2021-11,USR_004,USR_009,153.0
2021-11,USR_001,ACC_Output_To_Outside,170709.46
2021-11,USR_010,ACC_Output_To_Outside,119750.68999999999
2021-11,USR_009,ACC_Output_To_Outside,170709.46
2021-11,USR_006,ACC_Output_To_Outside,136674.03999999998
2021-11,USR_007,ACC_Output_To_Outside,67407.11
2021-11,USR_007,USR_004,885.63
2021-11,USR_009,USR_003,1392.32
2021-11,USR_004,USR_010,519.12
2021-11,USR_007,USR_003,1574.4
2021-11,USR_002,ACC_Output_To_Outside,69266.93
2021-11,USR_008,ACC_Output_To_Outside,154261.12
2021-11,USR_005,ACC_Output_To_Outside,154261.12
2021-11,USR_003,USR_007,6089.37
2021-11,USR_003,USR_010,419.4
2021-11,USR_004,USR_006,698.0
2021-11,USR_006,USR_004,474.36
2021-11,USR_009,USR_004,356.72
2021-11,ACC_Input_From_Outside,USR_002,116291.17
2021-11,ACC_Input_From_Outside,USR_008,116291.17
2021-11,USR_004,USR_008,117.0
2021-11,ACC_Input_From_Outside,USR_001,45543.0
2021-11,USR_008,USR_003,897.6
2021-12,USR_004,USR_002,45661375.06
2021-12,USR_007,USR_003,3062.4
2021-12,USR_003,USR_004,908366.91
2021-12,USR_004,USR_003,846118.06
2021-12,USR_007,USR_004,692.04
2021-12,USR_008,USR_003,302.0
2021-12,USR_004,USR_009,153.12
2021-12,USR_004,USR_005,39.0
2021-12,USR_006,USR_004,75.44
2021-12,USR_003,USR_007,259.57
2021-12,USR_006,USR_003,19163.300000000003
2021-12,ACC_Input_From_Outside,USR_006,73814.99
2021-12,ACC_Input_From_Outside,USR_009,73814.99
2021-12,ACC_Input_From_Outside,USR_007,145570.53
2021-12,ACC_Input_From_Outside,USR_010,73814.99
2021-12,ACC_Input_From_Outside,USR_008,145570.53
2021-12,ACC_Input_From_Outside,USR_002,145570.53
2021-12,ACC_Input_From_Outside,USR_005,145570.53
2021-12,ACC_Input_From_Outside,USR_001,73814.99
2021-12,USR_009,USR_003,3045.32
2021-12,USR_003,USR_001,22489.41
2021-12,USR_003,USR_006,151.2
2021-12,USR_008,USR_004,1145.8500000000001
2021-12,USR_010,USR_003,1625.2
2021-12,USR_009,USR_004,84.0
