Timestamp,Src,Tgt,Transaction_Amount
2020-W44,USR_003,STK_004,21683635.13
2020-W44,STK_004,USR_004,21380965.13
2020-W44,STK_003,USR_004,32618407.82
2020-W44,USR_003,STK_003,32618407.82
2020-W44,STK_002,USR_004,24198026.12
2020-W44,USR_003,STK_002,17449350.62
2020-W44,USR_004,STK_003,31688685.1
2020-W44,STK_003,USR_003,31688685.1
2020-W44,USR_001,STK_002,6748675.5
2020-W44,STK_005,USR_004,579166.56
2020-W44,USR_009,STK_005,579166.56
2020-W44,STK_004,USR_009,302670.0
2020-W44,STK_001,USR_009,776231.04
2020-W44,USR_003,STK_001,776231.04
2020-W44,USR_008,STK_005,65500.96
2020-W44,STK_005,USR_003,65500.96
2020-W45,STK_004,USR_004,20857464.5
2020-W45,USR_003,STK_004,20857464.5
2020-W45,USR_004,STK_004,20974024.78
2020-W45,STK_004,USR_003,20974024.78
2020-W45,STK_003,USR_003,32762490.29
2020-W45,USR_004,STK_003,32937381.439999998
2020-W45,USR_003,STK_002,22746103.58
2020-W45,STK_002,USR_004,22913300.66
2020-W45,USR_004,STK_002,15931180.65
2020-W45,STK_002,USR_003,15931180.65
2020-W45,USR_003,STK_003,41883376.04
2020-W45,STK_003,USR_004,13954828.54
2020-W45,STK_003,USR_006,174891.15
2020-W45,USR_010,STK_002,345150.0
2020-W45,USR_003,STK_001,806317.75
2020-W45,STK_001,USR_007,806317.75
2020-W45,USR_004,STK_001,4165180.0
2020-W45,STK_001,USR_003,4165180.0
2020-W45,STK_003,USR_001,27928547.5
2020-W45,STK_002,USR_008,197981.07
2020-W45,USR_007,STK_002,20028.15
2020-W46,STK_005,USR_010,168147.61
2020-W46,USR_004,STK_005,717453.73
2020-W46,STK_003,USR_003,33362967.52
2020-W46,USR_004,STK_003,33392343.97
2020-W46,STK_004,USR_004,22915616.91
2020-W46,USR_003,STK_004,22735599.59
2020-W46,STK_004,USR_003,22615675.11
2020-W46,USR_004,STK_004,22204267.75
2020-W46,USR_003,STK_002,19791173.830000002
2020-W46,STK_002,USR_004,19791173.830000002
2020-W46,STK_002,USR_003,47410799.18
2020-W46,USR_004,STK_002,20401095.01
2020-W46,USR_009,STK_004,411407.36
2020-W46,STK_003,USR_006,29376.45
2020-W46,USR_003,STK_003,35646782.22
2020-W46,STK_003,USR_004,35646782.22
2020-W46,STK_005,USR_007,549306.12
2020-W46,USR_005,STK_002,115178.27
2020-W46,USR_006,STK_004,180017.32
2020-W46,USR_007,STK_002,255945.65
2020-W46,USR_001,STK_002,26638580.25
2020-W46,USR_004,STK_001,405896.4
2020-W46,STK_001,USR_005,405896.4
2020-W46,USR_007,STK_001,668888.99
2020-W46,STK_001,USR_003,668888.99
2020-W47,STK_003,USR_003,30034466.06
2020-W47,USR_004,STK_003,30034466.06
2020-W47,USR_004,STK_004,20133326.94
2020-W47,STK_004,USR_003,20133326.94
2020-W47,STK_003,USR_004,28854028.299999997
2020-W47,USR_003,STK_003,29249974.72
2020-W47,USR_003,STK_004,20088814.14
2020-W47,STK_004,USR_004,20088814.14
2020-W47,STK_002,USR_003,19205537.81
2020-W47,USR_004,STK_002,19205537.81
2020-W47,STK_002,USR_004,22409027.35
2020-W47,USR_003,STK_002,22409027.35
2020-W47,USR_009,STK_001,286122.76
2020-W47,STK_001,USR_003,286122.76
2020-W47,USR_003,STK_005,74170.72
2020-W47,STK_005,USR_007,74170.72
2020-W47,STK_003,USR_007,395946.42
2020-W48,USR_010,STK_001,652469.79
2020-W48,STK_001,USR_004,652469.79
2020-W48,USR_008,STK_003,148418.88
2020-W48,STK_003,USR_004,22524840.48
2020-W48,USR_003,STK_002,22302924.11
2020-W48,STK_002,USR_004,22280983.150000002
2020-W48,STK_003,USR_003,26833101.44
2020-W48,USR_004,STK_003,26261760.28
2020-W48,USR_004,STK_004,20464961.69
2020-W48,USR_003,STK_004,19364833.68
2020-W48,STK_004,USR_004,19364833.68
2020-W48,STK_004,USR_003,20464961.69
2020-W48,STK_002,USR_003,19724204.57
2020-W48,USR_004,STK_002,19867364.08
2020-W48,USR_003,STK_003,22376421.6
2020-W48,USR_003,STK_001,148372.8
2020-W48,STK_001,USR_009,148372.8
2020-W48,STK_002,USR_008,116031.69
2020-W48,STK_002,USR_005,49068.78
2020-W48,USR_006,STK_003,571341.16
2020-W49,USR_006,STK_003,469997.64
2020-W49,STK_003,USR_004,26544922.43
2020-W49,USR_003,STK_002,17803075.21
2020-W49,STK_002,USR_004,17803075.21
2020-W49,USR_003,STK_003,26074924.79
2020-W49,STK_002,USR_003,24362795.060000002
2020-W49,USR_004,STK_002,24362795.060000002
2020-W49,USR_004,STK_004,20487741.97
2020-W49,STK_004,USR_003,20487741.97
2020-W49,USR_003,STK_004,20952037.82
2020-W49,STK_004,USR_004,20952037.82
2020-W49,STK_003,USR_003,31883690.380000003
2020-W49,USR_004,STK_003,31883690.380000003
2020-W49,STK_005,USR_003,996049.9
2020-W49,USR_010,STK_005,996049.9
2020-W50,USR_003,STK_002,29320410.5
2020-W50,STK_002,USR_002,9391408.8
2020-W50,STK_001,USR_004,179307.66
2020-W50,USR_009,STK_001,179307.66
2020-W50,USR_004,STK_002,22723654.8
2020-W50,STK_002,USR_003,23121888.23
2020-W50,STK_004,USR_003,22152893.53
2020-W50,USR_004,STK_004,22152893.53
2020-W50,STK_003,USR_003,23203767.689999998
2020-W50,USR_004,STK_003,23137136.73
2020-W50,USR_003,STK_003,24215392.42
2020-W50,STK_003,USR_004,24215392.42
2020-W50,STK_002,USR_004,19929001.7
2020-W50,STK_004,USR_004,22809840.77
2020-W50,USR_003,STK_004,22809840.77
2020-W50,USR_008,STK_002,398233.43
2020-W50,USR_006,STK_003,66630.96
2020-W50,USR_003,STK_005,545004.55
2020-W50,STK_005,USR_009,545004.55
2020-W51,STK_002,USR_004,17690112.32
2020-W51,USR_003,STK_002,17690112.32
2020-W51,STK_003,USR_003,44595429.93
2020-W51,USR_004,STK_003,17647922.15
2020-W51,STK_004,USR_003,20230645.68
2020-W51,USR_004,STK_004,20230645.68
2020-W51,STK_004,USR_004,20259436.89
2020-W51,USR_003,STK_004,20259436.89
2020-W51,STK_002,USR_003,18871729.31
2020-W51,USR_004,STK_002,19111353.63
2020-W51,STK_003,USR_004,23757268.26
2020-W51,USR_003,STK_003,23757268.26
2020-W51,STK_002,USR_006,239624.32
2020-W51,USR_002,STK_003,26400702.7
2020-W51,USR_006,STK_003,278753.76
2020-W51,USR_007,STK_003,268051.32
2020-W51,STK_005,USR_004,337700.88
2020-W51,USR_009,STK_005,337700.88
2020-W52,USR_004,STK_003,15834844.799999999
2020-W52,STK_003,USR_003,15834844.799999999
2020-W52,STK_003,USR_004,19484112.79
2020-W52,USR_003,STK_003,19484112.79
2020-W52,USR_004,STK_004,16046428.48
2020-W52,STK_004,USR_003,15420470.469999999
2020-W52,USR_003,STK_002,15653716.15
2020-W52,STK_002,USR_004,15571146.24
2020-W52,USR_003,STK_004,15417759.530000001
2020-W52,USR_004,STK_002,14820511.44
2020-W52,STK_004,USR_004,15417759.530000001
2020-W52,STK_002,USR_003,14820511.44
2020-W52,USR_003,STK_001,257968.56
2020-W52,STK_001,USR_007,257968.56
2020-W52,STK_004,USR_007,479307.09
2020-W52,STK_002,USR_008,82569.91
2020-W52,STK_004,USR_008,146650.92
