Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Memo
M_001204,2020-02-09T09:00:06,STK_001,USR_005,USR_001,3392.84,1160,Normal
M_001185,2020-02-09T09:17:04,STK_002,USR_002,USR_008,242.75,492,Normal
M_001208,2020-02-09T09:20:36,STK_004,USR_006,USR_003,1054.08,383,Normal
M_001192,2020-02-09T09:22:12,STK_001,USR_005,USR_002,3432.27,542,Normal
M_001186,2020-02-09T09:53:55,STK_001,USR_010,USR_007,3400.45,1447,Normal
M_001215,2020-02-09T10:05:49,STK_002,USR_010,USR_001,240.87,1398,Normal
M_001172,2020-02-09T10:13:34,STK_003,USR_001,USR_008,986.38,1547,Normal
M_001205,2020-02-09T10:13:46,STK_003,USR_001,USR_005,999.04,554,Normal
M_001169,2020-02-09T10:24:03,STK_005,USR_002,USR_003,2445.89,1099,Normal
M_001177,2020-02-09T10:24:39,STK_004,USR_005,USR_010,1043.06,1209,Normal
M_001198,2020-02-09T10:38:31,STK_005,USR_007,USR_009,2475.52,791,Normal
M_001179,2020-02-09T10:41:19,STK_001,USR_010,USR_006,3377.98,1689,Normal
M_001189,2020-02-09T10:53:59,STK_004,USR_002,USR_008,1043.60,1740,Normal
M_001206,2020-02-09T10:57:19,STK_003,USR_001,USR_005,996.84,1982,Normal
M_001211,2020-02-09T10:58:44,STK_001,USR_006,USR_008,3410.97,454,Normal
M_001170,2020-02-09T11:07:04,STK_003,USR_009,USR_006,994.23,1749,Normal
M_001195,2020-02-09T11:15:51,STK_005,USR_003,USR_009,2480.83,1634,Normal
M_001203,2020-02-09T11:18:45,STK_003,USR_008,USR_010,1006.09,913,Normal
M_001210,2020-02-09T11:19:56,STK_003,USR_002,USR_007,991.60,1265,Normal
M_001209,2020-02-09T11:24:43,STK_003,USR_010,USR_004,995.51,577,Normal
M_001217,2020-02-09T11:29:14.457000,STK_005,USR_010,USR_003,2459.40,6808,Wash_Trade
M_001218,2020-02-09T11:29:14.635000,STK_005,USR_003,USR_010,2460.33,5413,Wash_Trade
M_001219,2020-02-09T11:29:15.079000,STK_005,USR_010,USR_003,2465.68,8218,Wash_Trade
M_001220,2020-02-09T11:29:15.407000,STK_005,USR_003,USR_010,2461.10,9875,Wash_Trade
M_001221,2020-02-09T11:29:15.801000,STK_005,USR_010,USR_003,2460.14,9134,Wash_Trade
M_001222,2020-02-09T11:29:15.947000,STK_005,USR_003,USR_010,2464.04,6819,Wash_Trade
M_001223,2020-02-09T11:29:16.268000,STK_005,USR_010,USR_003,2465.64,7373,Wash_Trade
M_001224,2020-02-09T11:29:16.569000,STK_005,USR_003,USR_010,2464.49,6212,Wash_Trade
M_001225,2020-02-09T11:29:16.736000,STK_005,USR_010,USR_003,2465.17,7753,Wash_Trade
M_001200,2020-02-09T11:52:06,STK_005,USR_006,USR_010,2485.20,944,Normal
M_001214,2020-02-09T12:02:37,STK_003,USR_007,USR_010,996.03,1877,Normal
M_001168,2020-02-09T12:04:49,STK_001,USR_001,USR_006,3419.04,1420,Normal
M_001175,2020-02-09T12:09:52,STK_003,USR_008,USR_005,992.48,1876,Normal
M_001188,2020-02-09T12:20:04,STK_002,USR_010,USR_002,240.18,126,Normal
M_001178,2020-02-09T12:20:29,STK_004,USR_001,USR_009,1047.97,876,Normal
M_001194,2020-02-09T12:30:26,STK_002,USR_004,USR_009,239.36,1445,Normal
M_001183,2020-02-09T12:43:48,STK_003,USR_002,USR_010,995.94,1171,Normal
M_001191,2020-02-09T12:47:09,STK_003,USR_001,USR_005,994.49,1183,Normal
M_001173,2020-02-09T12:58:56,STK_005,USR_005,USR_009,2469.39,1527,Normal
M_001171,2020-02-09T12:59:35,STK_002,USR_001,USR_007,239.90,833,Normal
M_001197,2020-02-09T13:10:31,STK_004,USR_002,USR_003,1042.42,1722,Normal
M_001212,2020-02-09T13:26:39,STK_005,USR_002,USR_005,2454.37,176,Normal
M_001187,2020-02-09T13:27:33,STK_005,USR_010,USR_005,2462.38,200,Normal
M_001174,2020-02-09T13:27:39,STK_002,USR_010,USR_003,242.22,1213,Normal
M_001182,2020-02-09T13:31:43,STK_005,USR_003,USR_005,2469.85,760,Normal
M_001193,2020-02-09T13:43:42,STK_001,USR_002,USR_004,3379.80,1188,Normal
M_001181,2020-02-09T13:54:20,STK_004,USR_004,USR_009,1045.84,1499,Normal
M_001202,2020-02-09T13:57:59,STK_002,USR_007,USR_009,240.72,1996,Normal
M_001207,2020-02-09T14:02:22,STK_005,USR_009,USR_003,2478.75,293,Normal
M_001196,2020-02-09T14:04:49,STK_004,USR_002,USR_006,1044.82,1481,Normal
M_001213,2020-02-09T14:14:43,STK_004,USR_002,USR_001,1056.45,1987,Normal
M_001176,2020-02-09T14:26:57,STK_005,USR_003,USR_002,2430.81,1187,Normal
M_001180,2020-02-09T14:38:42,STK_002,USR_006,USR_002,241.53,1448,Normal
M_001216,2020-02-09T14:45:15,STK_004,USR_001,USR_005,1046.88,1173,Normal
M_001201,2020-02-09T14:45:50,STK_004,USR_006,USR_004,1049.46,1253,Normal
M_001190,2020-02-09T14:48:56,STK_001,USR_006,USR_009,3388.09,1622,Normal
M_001199,2020-02-09T14:59:06,STK_002,USR_009,USR_008,240.58,821,Normal
M_001184,2020-02-09T14:59:50,STK_001,USR_001,USR_003,3386.59,465,Normal
M_001245,2020-02-10T09:04:33,STK_001,USR_007,USR_005,3346.99,1457,Normal
M_001242,2020-02-10T09:10:02,STK_004,USR_010,USR_009,1049.85,189,Normal
M_001250,2020-02-10T09:11:44,STK_001,USR_004,USR_009,3348.83,724,Normal
M_001268,2020-02-10T09:14:14,STK_003,USR_002,USR_008,1026.47,374,Normal
M_001226,2020-02-10T09:26:55,STK_005,USR_007,USR_005,2466.64,274,Normal
M_001237,2020-02-10T09:29:47,STK_002,USR_010,USR_003,235.70,1879,Normal
M_001262,2020-02-10T09:37:02,STK_005,USR_009,USR_002,2443.89,477,Normal
M_001248,2020-02-10T09:54:23,STK_003,USR_008,USR_009,1029.65,280,Normal
M_001266,2020-02-10T10:11:50,STK_002,USR_001,USR_005,234.81,1340,Normal
M_001228,2020-02-10T10:13:39,STK_004,USR_009,USR_004,1041.53,1099,Normal
M_001261,2020-02-10T10:13:51,STK_004,USR_003,USR_010,1035.78,750,Normal
M_001235,2020-02-10T10:19:38,STK_004,USR_001,USR_004,1041.80,508,Normal
M_001255,2020-02-10T10:22:51,STK_003,USR_007,USR_003,1029.00,279,Normal
M_001249,2020-02-10T10:41:48,STK_002,USR_009,USR_008,233.76,1248,Normal
M_001271,2020-02-10T10:45:32,STK_002,USR_001,USR_007,232.38,1665,Normal
M_001260,2020-02-10T10:50:29,STK_002,USR_005,USR_009,234.92,1962,Normal
M_001259,2020-02-10T10:52:55,STK_002,USR_010,USR_009,232.93,1500,Normal
M_001257,2020-02-10T11:11:16,STK_005,USR_003,USR_007,2464.74,739,Normal
M_001243,2020-02-10T11:19:30,STK_002,USR_001,USR_005,233.15,511,Normal
M_001241,2020-02-10T11:21:15,STK_005,USR_008,USR_003,2426.27,1523,Normal
M_001238,2020-02-10T11:37:06,STK_001,USR_006,USR_002,3345.52,724,Normal
M_001234,2020-02-10T11:46:28,STK_002,USR_006,USR_008,236.24,1376,Normal
M_001263,2020-02-10T11:53:27,STK_002,USR_001,USR_006,235.13,1902,Normal
M_001233,2020-02-10T11:55:09,STK_003,USR_010,USR_001,1026.61,1676,Normal
M_001251,2020-02-10T12:02:10,STK_004,USR_007,USR_003,1040.63,137,Normal
M_001252,2020-02-10T12:09:23,STK_003,USR_006,USR_005,1023.96,583,Normal
M_001246,2020-02-10T12:16:43,STK_001,USR_001,USR_005,3356.78,1876,Normal
M_001236,2020-02-10T12:24:09,STK_002,USR_002,USR_010,235.08,1614,Normal
M_001256,2020-02-10T12:28:44,STK_005,USR_010,USR_004,2458.49,954,Normal
M_001254,2020-02-10T12:31:26,STK_001,USR_009,USR_005,3359.86,561,Normal
M_001270,2020-02-10T12:31:36,STK_004,USR_008,USR_003,1042.10,435,Normal
M_001229,2020-02-10T12:35:53,STK_005,USR_004,USR_009,2476.89,1361,Normal
M_001227,2020-02-10T12:37:38,STK_005,USR_007,USR_003,2457.18,1660,Normal
M_001232,2020-02-10T12:45:52,STK_004,USR_006,USR_010,1039.46,490,Normal
M_001264,2020-02-10T12:46:07,STK_004,USR_005,USR_008,1045.60,1627,Normal
M_001231,2020-02-10T12:54:52,STK_003,USR_010,USR_002,1029.99,330,Normal
M_001239,2020-02-10T13:05:47,STK_004,USR_001,USR_006,1034.81,528,Normal
M_001253,2020-02-10T13:33:45,STK_003,USR_001,USR_005,1033.48,1899,Normal
M_001269,2020-02-10T13:34:20,STK_005,USR_008,USR_006,2482.24,476,Normal
M_001230,2020-02-10T13:46:18,STK_002,USR_004,USR_002,233.69,645,Normal
M_001240,2020-02-10T13:53:49,STK_002,USR_004,USR_009,233.22,1171,Normal
M_001267,2020-02-10T14:09:40,STK_005,USR_004,USR_010,2471.22,572,Normal
M_001258,2020-02-10T14:30:36,STK_003,USR_008,USR_009,1026.16,369,Normal
M_001244,2020-02-10T14:37:29,STK_003,USR_001,USR_008,1024.10,1440,Normal
M_001265,2020-02-10T14:47:48,STK_003,USR_003,USR_004,1025.35,318,Normal
M_001247,2020-02-10T14:54:39,STK_004,USR_004,USR_007,1043.40,1141,Normal
M_001297,2020-02-11T09:03:08,STK_005,USR_008,USR_004,2426.25,544,Normal
M_001303,2020-02-11T09:17:42,STK_005,USR_010,USR_005,2436.69,778,Normal
M_001275,2020-02-11T09:22:50,STK_005,USR_007,USR_006,2436.49,907,Normal
M_001299,2020-02-11T09:43:21,STK_005,USR_010,USR_001,2424.94,601,Normal
M_001304,2020-02-11T09:47:53,STK_001,USR_002,USR_007,3405.27,465,Normal
M_001295,2020-02-11T10:11:51,STK_002,USR_001,USR_005,236.50,125,Normal
M_001293,2020-02-11T10:18:58,STK_002,USR_001,USR_007,238.27,730,Normal
M_001305,2020-02-11T10:28:06,STK_003,USR_010,USR_009,1059.79,463,Normal
M_001286,2020-02-11T10:37:41,STK_004,USR_010,USR_004,1056.57,1907,Normal
M_001301,2020-02-11T10:53:23,STK_001,USR_003,USR_010,3392.74,212,Normal
M_001272,2020-02-11T11:01:32,STK_002,USR_004,USR_002,234.79,462,Normal
M_001307,2020-02-11T11:43:27,STK_003,USR_006,USR_007,1062.52,1779,Normal
M_001294,2020-02-11T11:49:02,STK_004,USR_005,USR_003,1051.05,340,Normal
M_001292,2020-02-11T12:03:03,STK_005,USR_003,USR_010,2439.02,1879,Normal
M_001290,2020-02-11T12:29:45,STK_005,USR_010,USR_003,2438.23,875,Normal
M_001285,2020-02-11T12:34:40,STK_004,USR_006,USR_008,1049.02,151,Normal
M_001279,2020-02-11T12:36:03,STK_001,USR_009,USR_007,3381.79,1157,Normal
M_001281,2020-02-11T12:37:22,STK_003,USR_005,USR_008,1057.97,440,Normal
M_001282,2020-02-11T12:50:43,STK_003,USR_010,USR_001,1048.48,1513,Normal
M_001273,2020-02-11T12:59:54,STK_005,USR_008,USR_006,2441.03,1875,Normal
M_001289,2020-02-11T13:05:25,STK_003,USR_002,USR_009,1047.02,1548,Normal
M_001287,2020-02-11T13:08:19,STK_001,USR_005,USR_006,3400.07,1516,Normal
M_001306,2020-02-11T13:08:40,STK_005,USR_006,USR_001,2468.09,290,Normal
M_001278,2020-02-11T13:09:31,STK_001,USR_004,USR_009,3408.85,1201,Normal
M_001274,2020-02-11T13:09:52,STK_002,USR_007,USR_010,235.23,1689,Normal
M_001296,2020-02-11T13:10:28,STK_004,USR_008,USR_009,1058.07,1753,Normal
M_001284,2020-02-11T13:33:25,STK_001,USR_003,USR_009,3402.38,377,Normal
M_001283,2020-02-11T13:42:20,STK_002,USR_008,USR_010,236.08,285,Normal
M_001300,2020-02-11T13:58:55,STK_003,USR_010,USR_009,1058.32,1779,Normal
M_001291,2020-02-11T14:00:33,STK_004,USR_001,USR_003,1056.96,1968,Normal
M_001298,2020-02-11T14:21:35,STK_004,USR_008,USR_007,1043.89,1004,Normal
M_001276,2020-02-11T14:33:57,STK_005,USR_010,USR_009,2450.77,1175,Normal
M_001280,2020-02-11T14:44:25,STK_001,USR_004,USR_005,3409.69,1000,Normal
M_001277,2020-02-11T14:50:17,STK_001,USR_009,USR_002,3430.54,1024,Normal
M_001288,2020-02-11T14:54:12,STK_002,USR_002,USR_010,236.73,333,Normal
M_001302,2020-02-11T14:56:46,STK_003,USR_001,USR_003,1065.13,1848,Normal
M_001337,2020-02-12T09:13:37,STK_004,USR_009,USR_003,1060.09,489,Normal
M_001352,2020-02-12T09:15:50,STK_004,USR_001,USR_002,1064.21,885,Normal
M_001333,2020-02-12T09:17:16,STK_003,USR_007,USR_002,1072.36,1117,Normal
M_001336,2020-02-12T09:20:25,STK_002,USR_002,USR_008,241.24,1136,Normal
M_001343,2020-02-12T09:25:11,STK_001,USR_009,USR_005,3475.07,146,Normal
M_001308,2020-02-12T09:35:27,STK_003,USR_008,USR_003,1059.79,349,Normal
M_001321,2020-02-12T09:37:02,STK_003,USR_005,USR_009,1063.50,1226,Normal
M_001348,2020-02-12T09:55:54,STK_002,USR_009,USR_006,243.07,1225,Normal
M_001317,2020-02-12T10:04:33,STK_001,USR_008,USR_002,3480.98,1610,Normal
M_001314,2020-02-12T10:10:50,STK_005,USR_010,USR_008,2417.71,1164,Normal
M_001340,2020-02-12T10:12:28,STK_002,USR_001,USR_008,240.51,893,Normal
M_001326,2020-02-12T10:24:51,STK_004,USR_009,USR_006,1076.08,1047,Normal
M_001324,2020-02-12T10:35:55,STK_002,USR_006,USR_010,239.84,1988,Normal
M_001345,2020-02-12T10:45:09,STK_003,USR_005,USR_009,1048.86,753,Normal
M_001318,2020-02-12T10:53:13,STK_005,USR_007,USR_010,2407.98,193,Normal
M_001310,2020-02-12T10:54:36,STK_002,USR_010,USR_001,240.87,323,Normal
M_001334,2020-02-12T11:09:47,STK_003,USR_008,USR_005,1061.54,542,Normal
M_001350,2020-02-12T11:13:42,STK_002,USR_002,USR_005,240.35,1355,Normal
M_001347,2020-02-12T11:29:26,STK_001,USR_001,USR_009,3515.23,1152,Normal
M_001309,2020-02-12T11:29:52,STK_003,USR_009,USR_007,1064.13,1174,Normal
M_001330,2020-02-12T11:33:10,STK_001,USR_006,USR_007,3477.87,1383,Normal
M_001328,2020-02-12T11:52:18,STK_005,USR_009,USR_001,2413.91,526,Normal
M_001349,2020-02-12T11:53:56,STK_003,USR_003,USR_005,1061.71,1275,Normal
M_001322,2020-02-12T11:56:54,STK_001,USR_002,USR_006,3510.72,799,Normal
M_001339,2020-02-12T11:58:46,STK_002,USR_002,USR_009,240.89,1485,Normal
M_001319,2020-02-12T12:02:17,STK_003,USR_009,USR_004,1054.21,123,Normal
M_001351,2020-02-12T12:04:59,STK_005,USR_008,USR_001,2422.31,366,Normal
M_001338,2020-02-12T12:05:44,STK_004,USR_009,USR_005,1071.28,1688,Normal
M_001323,2020-02-12T12:36:17,STK_005,USR_010,USR_001,2424.26,1804,Normal
M_001327,2020-02-12T12:46:04,STK_001,USR_009,USR_005,3494.49,1257,Normal
M_001346,2020-02-12T13:00:54,STK_001,USR_005,USR_003,3483.87,422,Normal
M_001325,2020-02-12T13:21:39,STK_004,USR_001,USR_003,1079.47,1086,Normal
M_001341,2020-02-12T13:45:16,STK_001,USR_001,USR_005,3456.57,190,Normal
M_001335,2020-02-12T13:46:46,STK_003,USR_003,USR_002,1058.19,866,Normal
M_001313,2020-02-12T13:46:56,STK_005,USR_010,USR_006,2428.19,1998,Normal
M_001331,2020-02-12T13:51:47,STK_002,USR_010,USR_007,242.38,483,Normal
M_001311,2020-02-12T14:12:02,STK_005,USR_002,USR_008,2411.17,1582,Normal
M_001329,2020-02-12T14:15:20,STK_003,USR_006,USR_002,1059.04,405,Normal
M_001344,2020-02-12T14:15:25,STK_003,USR_004,USR_006,1057.92,510,Normal
M_001342,2020-02-12T14:24:33,STK_001,USR_006,USR_008,3493.30,1921,Normal
M_001332,2020-02-12T14:25:03,STK_001,USR_005,USR_006,3517.18,1553,Normal
M_001312,2020-02-12T14:30:17,STK_003,USR_007,USR_006,1067.85,631,Normal
M_001316,2020-02-12T14:32:49,STK_002,USR_005,USR_004,239.70,103,Normal
M_001315,2020-02-12T14:45:04,STK_004,USR_008,USR_003,1077.45,1909,Normal
M_001320,2020-02-12T14:49:51,STK_002,USR_005,USR_010,240.97,1718,Normal
M_001360,2020-02-13T09:16:31,STK_001,USR_008,USR_002,3500.63,819,Normal
M_001367,2020-02-13T09:36:04,STK_003,USR_004,USR_007,1090.62,1706,Normal
M_001372,2020-02-13T09:38:00,STK_005,USR_002,USR_007,2391.70,770,Normal
M_001371,2020-02-13T09:53:19,STK_004,USR_003,USR_005,1071.65,931,Normal
M_001363,2020-02-13T09:56:12,STK_004,USR_002,USR_006,1054.47,1238,Normal
M_001358,2020-02-13T10:18:29,STK_005,USR_005,USR_006,2397.13,902,Normal
M_001359,2020-02-13T10:40:08,STK_003,USR_006,USR_008,1098.40,1098,Normal
M_001369,2020-02-13T11:08:58,STK_002,USR_002,USR_008,242.85,334,Normal
M_001366,2020-02-13T11:13:05,STK_005,USR_003,USR_008,2403.41,886,Normal
M_001354,2020-02-13T12:01:29,STK_002,USR_009,USR_002,243.75,1989,Normal
M_001362,2020-02-13T12:10:23,STK_005,USR_010,USR_003,2397.81,1140,Normal
M_001365,2020-02-13T12:38:53,STK_005,USR_007,USR_004,2415.67,1371,Normal
M_001368,2020-02-13T12:57:45,STK_005,USR_006,USR_009,2413.01,1521,Normal
M_001355,2020-02-13T13:14:19,STK_005,USR_003,USR_002,2404.07,1764,Normal
M_001356,2020-02-13T13:15:44,STK_001,USR_008,USR_005,3511.82,1501,Normal
M_001361,2020-02-13T13:21:24,STK_004,USR_003,USR_005,1067.30,1672,Normal
M_001373,2020-02-13T13:29:57,STK_001,USR_002,USR_004,3510.53,1773,Normal
M_001370,2020-02-13T14:23:24,STK_005,USR_008,USR_006,2400.43,1236,Normal
M_001353,2020-02-13T14:25:33,STK_005,USR_008,USR_006,2396.23,739,Normal
M_001357,2020-02-13T14:51:56,STK_004,USR_008,USR_004,1072.29,558,Normal
M_001364,2020-02-13T14:54:41,STK_001,USR_005,USR_009,3520.88,1044,Normal
M_001374,2020-02-14T09:00:06,STK_002,USR_003,USR_008,246.14,1188,Normal
M_001386,2020-02-14T09:06:20,STK_001,USR_001,USR_003,3391.99,1577,Normal
M_001381,2020-02-14T09:17:01,STK_002,USR_007,USR_010,247.91,1380,Normal
M_001419,2020-02-14T09:22:24,STK_001,USR_009,USR_006,3398.88,1829,Normal
M_001404,2020-02-14T09:28:11,STK_003,USR_010,USR_001,1091.24,687,Normal
M_001399,2020-02-14T09:28:49,STK_003,USR_009,USR_001,1085.13,1060,Normal
M_001398,2020-02-14T09:42:38,STK_005,USR_010,USR_005,2454.91,1355,Normal
M_001414,2020-02-14T10:03:20,STK_001,USR_003,USR_008,3403.01,916,Normal
M_001424,2020-02-14T10:26:40.153000,STK_001,USR_001,USR_007,3410.51,8653,Wash_Trade
M_001425,2020-02-14T10:26:40.432000,STK_001,USR_007,USR_001,3413.18,6797,Wash_Trade
M_001426,2020-02-14T10:26:40.903000,STK_001,USR_001,USR_007,3411.93,7320,Wash_Trade
M_001427,2020-02-14T10:26:41.131000,STK_001,USR_007,USR_001,3407.39,6581,Wash_Trade
M_001428,2020-02-14T10:26:41.248000,STK_001,USR_001,USR_007,3408.08,5194,Wash_Trade
M_001429,2020-02-14T10:26:41.665000,STK_001,USR_007,USR_001,3413.79,5753,Wash_Trade
M_001430,2020-02-14T10:26:41.794000,STK_001,USR_001,USR_007,3409.13,9867,Wash_Trade
M_001431,2020-02-14T10:26:42.230000,STK_001,USR_007,USR_001,3408.90,6776,Wash_Trade
M_001432,2020-02-14T10:26:42.636000,STK_001,USR_001,USR_007,3407.02,5997,Wash_Trade
M_001409,2020-02-14T10:35:47,STK_003,USR_004,USR_008,1089.06,470,Normal
M_001389,2020-02-14T10:38:11,STK_004,USR_009,USR_007,1037.60,1230,Normal
M_001423,2020-02-14T10:38:15,STK_003,USR_009,USR_001,1096.46,1477,Normal
M_001384,2020-02-14T10:42:47,STK_005,USR_007,USR_006,2452.67,1820,Normal
M_001376,2020-02-14T10:52:19,STK_003,USR_005,USR_010,1090.57,1981,Normal
M_001392,2020-02-14T11:09:17,STK_005,USR_005,USR_007,2470.49,1997,Normal
M_001422,2020-02-14T11:12:03,STK_005,USR_004,USR_009,2457.36,791,Normal
M_001407,2020-02-14T11:20:19,STK_001,USR_002,USR_003,3383.62,1963,Normal
M_001421,2020-02-14T11:25:51,STK_001,USR_005,USR_007,3428.69,1044,Normal
M_001406,2020-02-14T11:31:44,STK_003,USR_003,USR_005,1087.89,663,Normal
M_001396,2020-02-14T11:32:36,STK_004,USR_009,USR_002,1031.98,1171,Normal
M_001375,2020-02-14T11:39:11,STK_004,USR_010,USR_008,1028.74,500,Normal
M_001382,2020-02-14T11:53:44,STK_004,USR_007,USR_010,1033.84,991,Normal
M_001401,2020-02-14T12:12:44,STK_003,USR_005,USR_003,1084.29,172,Normal
M_001379,2020-02-14T12:21:38,STK_005,USR_001,USR_010,2463.62,1540,Normal
M_001416,2020-02-14T12:27:25,STK_004,USR_008,USR_005,1033.51,397,Normal
M_001412,2020-02-14T12:29:15,STK_002,USR_008,USR_003,247.42,531,Normal
M_001385,2020-02-14T12:47:51,STK_002,USR_005,USR_003,247.16,375,Normal
M_001391,2020-02-14T12:51:58,STK_005,USR_001,USR_008,2450.43,1834,Normal
M_001420,2020-02-14T12:55:48,STK_005,USR_005,USR_006,2485.93,653,Normal
M_001377,2020-02-14T12:57:25,STK_003,USR_002,USR_001,1095.74,1352,Normal
M_001418,2020-02-14T13:05:06,STK_004,USR_006,USR_009,1037.68,1498,Normal
M_001390,2020-02-14T13:05:47,STK_004,USR_006,USR_004,1020.73,480,Normal
M_001400,2020-02-14T13:07:57,STK_005,USR_008,USR_006,2456.92,962,Normal
M_001415,2020-02-14T13:20:05,STK_003,USR_008,USR_009,1095.74,578,Normal
M_001395,2020-02-14T13:22:58,STK_001,USR_003,USR_009,3397.86,1859,Normal
M_001405,2020-02-14T13:24:44,STK_001,USR_003,USR_009,3405.97,257,Normal
M_001387,2020-02-14T13:25:48,STK_004,USR_003,USR_002,1017.84,381,Normal
M_001378,2020-02-14T13:38:45,STK_004,USR_003,USR_005,1027.68,227,Normal
M_001410,2020-02-14T13:48:01,STK_001,USR_006,USR_002,3407.20,397,Normal
M_001417,2020-02-14T13:49:41,STK_004,USR_001,USR_005,1025.50,1998,Normal
M_001383,2020-02-14T13:57:42,STK_002,USR_003,USR_008,246.60,384,Normal
M_001393,2020-02-14T13:58:16,STK_005,USR_006,USR_001,2488.20,177,Normal
M_001380,2020-02-14T14:05:51,STK_003,USR_002,USR_005,1091.82,1872,Normal
M_001394,2020-02-14T14:10:17,STK_004,USR_006,USR_002,1033.04,1288,Normal
M_001413,2020-02-14T14:15:31,STK_003,USR_001,USR_005,1085.39,1647,Normal
M_001408,2020-02-14T14:23:11,STK_002,USR_008,USR_006,248.14,1754,Normal
M_001411,2020-02-14T14:25:14,STK_002,USR_008,USR_007,250.99,1677,Normal
M_001402,2020-02-14T14:26:23,STK_003,USR_010,USR_005,1090.15,225,Normal
M_001397,2020-02-14T14:33:10,STK_001,USR_004,USR_008,3433.72,1391,Normal
M_001403,2020-02-14T14:43:40,STK_004,USR_010,USR_003,1041.32,1273,Normal
M_001388,2020-02-14T14:50:45,STK_004,USR_008,USR_007,1035.18,1376,Normal
M_001438,2020-02-15T09:34:04,STK_004,USR_007,USR_006,1038.52,223,Normal
M_001449,2020-02-15T09:38:17,STK_005,USR_004,USR_001,2519.68,887,Normal
M_001444,2020-02-15T09:38:27,STK_005,USR_005,USR_008,2527.95,138,Normal
M_001436,2020-02-15T09:41:21,STK_004,USR_005,USR_007,1035.64,1517,Normal
M_001433,2020-02-15T09:47:10,STK_005,USR_003,USR_007,2531.42,1444,Normal
M_001435,2020-02-15T10:40:37,STK_003,USR_005,USR_008,1060.56,1452,Normal
M_001439,2020-02-15T11:21:01,STK_003,USR_003,USR_008,1072.55,242,Normal
M_001437,2020-02-15T11:56:37,STK_003,USR_003,USR_002,1065.22,667,Normal
M_001446,2020-02-15T12:33:15,STK_003,USR_003,USR_006,1064.65,1952,Normal
M_001447,2020-02-15T12:33:43,STK_005,USR_001,USR_009,2534.56,1549,Normal
M_001442,2020-02-15T12:55:31,STK_002,USR_010,USR_002,257.66,1969,Normal
M_001443,2020-02-15T13:01:09,STK_003,USR_002,USR_001,1067.26,249,Normal
M_001448,2020-02-15T13:27:58,STK_004,USR_007,USR_010,1040.24,1828,Normal
M_001440,2020-02-15T13:28:32,STK_002,USR_010,USR_007,260.57,465,Normal
M_001445,2020-02-15T13:31:48,STK_002,USR_001,USR_010,257.68,1461,Normal
M_001441,2020-02-15T14:52:31,STK_004,USR_002,USR_003,1036.42,1207,Normal
M_001434,2020-02-15T14:53:50,STK_005,USR_003,USR_002,2538.15,1524,Normal
M_001460,2020-02-16T09:30:36,STK_003,USR_001,USR_007,1072.29,342,Normal
M_001471,2020-02-16T09:34:31,STK_001,USR_005,USR_003,3538.46,1651,Normal
M_001476,2020-02-16T09:48:40,STK_005,USR_005,USR_007,2508.98,1520,Normal
M_001474,2020-02-16T09:54:35,STK_005,USR_007,USR_003,2505.18,132,Normal
M_001467,2020-02-16T09:58:04,STK_001,USR_008,USR_004,3517.15,229,Normal
M_001455,2020-02-16T09:58:18,STK_003,USR_008,USR_002,1066.61,1912,Normal
M_001485,2020-02-16T10:01:32,STK_002,USR_008,USR_010,264.25,461,Normal
M_001482,2020-02-16T10:04:10,STK_005,USR_002,USR_006,2489.13,1866,Normal
M_001469,2020-02-16T10:05:58,STK_005,USR_009,USR_003,2505.70,758,Normal
M_001450,2020-02-16T10:06:11,STK_005,USR_009,USR_006,2517.86,782,Normal
M_001463,2020-02-16T10:17:19,STK_004,USR_001,USR_008,997.10,1957,Normal
M_001486,2020-02-16T10:27:15,STK_001,USR_001,USR_006,3523.74,683,Normal
M_001465,2020-02-16T10:34:04,STK_001,USR_005,USR_002,3509.98,1034,Normal
M_001479,2020-02-16T10:35:19,STK_005,USR_001,USR_003,2484.80,1568,Normal
M_001457,2020-02-16T10:45:27,STK_001,USR_010,USR_004,3511.12,1101,Normal
M_001468,2020-02-16T10:50:40,STK_004,USR_006,USR_007,985.10,764,Normal
M_001487,2020-02-16T10:54:27,STK_004,USR_005,USR_006,991.99,1363,Normal
M_001461,2020-02-16T10:55:36,STK_005,USR_008,USR_009,2497.61,405,Normal
M_001470,2020-02-16T10:56:27,STK_001,USR_010,USR_003,3496.84,787,Normal
M_001478,2020-02-16T11:27:58,STK_005,USR_008,USR_007,2512.54,589,Normal
M_001453,2020-02-16T11:38:21,STK_002,USR_003,USR_009,263.35,180,Normal
M_001451,2020-02-16T11:45:23,STK_004,USR_001,USR_002,989.46,848,Normal
M_001454,2020-02-16T12:29:48,STK_002,USR_005,USR_007,265.13,1935,Normal
M_001458,2020-02-16T12:32:19,STK_001,USR_009,USR_005,3510.68,1123,Normal
M_001472,2020-02-16T12:46:43,STK_002,USR_006,USR_009,263.40,437,Normal
M_001481,2020-02-16T12:48:42,STK_001,USR_009,USR_004,3551.67,493,Normal
M_001473,2020-02-16T12:59:34,STK_002,USR_010,USR_001,264.28,373,Normal
M_001488,2020-02-16T13:07:28,STK_001,USR_002,USR_001,3528.74,1994,Normal
M_001477,2020-02-16T13:19:57,STK_002,USR_004,USR_003,263.39,1410,Normal
