Date,Source,Target,Amount
2007-06-01,US_Economy,US_Unemployment,0.1999999999999993
2007-06-01,US_Economy,US_Inflation,0.4790000000000134
2007-06-01,US_Economy,US_Production,0.05870000000000175
2007-06-01,US_Economy,Copper,0.059999942779541016
2007-06-01,US_Economy,Oil,6.6699981689453125
2007-07-01,US_Economy,US10Y,-0.09999999999999964
2007-07-01,US_Economy,SP500,-48.0799560546875
2007-07-01,US_Economy,US_Unemployment,0.10000000000000053
2007-07-01,US_Economy,US_Inflation,0.3689999999999998
2007-07-01,US_Economy,US_Production,-0.1221000000000032
2007-08-01,US_Economy,US10Y,-0.33000000000000007
2007-08-01,US_Economy,SP500,18.719970703125
2007-08-01,US_Economy,US_Unemployment,-0.10000000000000053
2007-08-01,US_Economy,US_Inflation,0.06399999999999295
2007-08-01,US_Economy,US_Production,0.19580000000000553
2007-08-01,US_Economy,Copper,-0.04250001907348633
2007-08-01,US_Economy,Oil,3.3600006103515625
2007-09-01,US_Economy,US10Y,-0.15000000000000036
2007-09-01,US_Economy,SP500,52.760009765625
2007-09-01,US_Economy,US_Unemployment,0.10000000000000053
2007-09-01,US_Economy,US_Inflation,0.8799999999999955
2007-09-01,US_Economy,US_Production,0.22639999999999816
2007-09-01,US_Economy,Copper,0.21950006484985352
2007-09-01,US_Economy,Oil,7.620002746582031
2007-10-01,US_Economy,US10Y,0.010000000000000675
2007-10-01,US_Economy,SP500,22.6300048828125
2007-10-01,US_Economy,US_Inflation,0.6430000000000007
2007-10-01,US_Economy,US_Production,-0.2878999999999934
2007-10-01,US_Economy,Copper,-0.16250014305114746
2007-10-01,US_Economy,Oil,12.8699951171875
2007-11-01,US_Economy,US10Y,-0.3799999999999999
2007-11-01,US_Economy,SP500,-68.239990234375
2007-11-01,US_Economy,US_Inflation,1.6440000000000055
2007-11-01,US_Economy,US_Production,0.5430999999999955
2007-11-01,US_Economy,Copper,-0.31099987030029297
2007-11-01,US_Economy,Oil,-5.819999694824219
2007-12-01,US_Economy,US10Y,-0.05000000000000071
2007-12-01,US_Economy,SP500,-12.780029296875
2007-12-01,US_Economy,US_Unemployment,0.2999999999999998
2007-12-01,US_Economy,US_Inflation,0.61099999999999
2007-12-01,US_Economy,US_Production,0.035700000000005616
2007-12-01,US_Economy,Copper,-0.12650012969970703
2007-12-01,US_Economy,Oil,7.2700042724609375
2008-01-01,US_Economy,US10Y,-0.35999999999999943
2008-01-01,US_Economy,SP500,-89.8099365234375
2008-01-01,US_Economy,US_Inflation,0.7290000000000134
2008-01-01,US_Economy,US_Production,-0.1355000000000075
2008-01-01,US_Economy,Copper,0.2590000629425049
2008-01-01,US_Economy,Oil,-4.230003356933594
2008-02-01,US_Economy,SP500,-47.9200439453125
2008-02-01,US_Economy,US_Unemployment,-0.09999999999999964
2008-02-01,US_Economy,US_Inflation,0.5130000000000052
2008-02-01,US_Economy,US_Production,-0.40099999999999625
2008-02-01,US_Economy,Copper,0.5625
2008-02-01,US_Economy,Oil,10.089996337890625
2008-03-01,US_Economy,US10Y,-0.23000000000000043
2008-03-01,US_Economy,SP500,-7.9300537109375
2008-03-01,US_Economy,US_Unemployment,0.1999999999999993
2008-03-01,US_Economy,US_Inflation,0.7609999999999957
2008-03-01,US_Economy,US_Production,-0.3101999999999947
2008-03-01,US_Economy,Copper,0.011500120162963867
2008-03-01,US_Economy,Oil,-0.2599945068359517
2008-04-01,US_Economy,US10Y,0.17000000000000037
2008-04-01,US_Economy,SP500,62.8900146484375
2008-04-01,US_Economy,US_Unemployment,-0.09999999999999964
2008-04-01,US_Economy,US_Inflation,0.4939999999999998
2008-04-01,US_Economy,US_Production,-0.6551000000000045
2008-04-01,US_Economy,Copper,0.07049989700317383
2008-04-01,US_Economy,Oil,11.879997253417983
2008-05-01,US_Economy,US10Y,0.19999999999999973
2008-05-01,US_Economy,SP500,14.7900390625
2008-05-01,US_Economy,US_Unemployment,0.40000000000000036
2008-05-01,US_Economy,US_Inflation,1.2659999999999911
2008-05-01,US_Economy,US_Production,-0.6111000000000075
2008-05-01,US_Economy,Copper,-0.3059999942779541
2008-05-01,US_Economy,Oil,13.889999389648438
2008-06-01,US_Economy,US10Y,0.21999999999999975
2008-06-01,US_Economy,SP500,-120.3800048828125
2008-06-01,US_Economy,US_Unemployment,0.1999999999999993
2008-06-01,US_Economy,US_Inflation,2.2549999999999955
2008-06-01,US_Economy,US_Production,-0.23389999999999134
2008-07-01,US_Economy,US10Y,-0.08999999999999986
2008-07-01,US_Economy,SP500,-12.6199951171875
2008-07-01,US_Economy,US_Unemployment,0.20000000000000018
2008-07-01,US_Economy,US_Inflation,1.5529999999999973
2008-07-01,US_Economy,US_Production,-0.3575000000000017
2008-07-01,US_Economy,Copper,0.0885000228881836
2008-07-01,US_Economy,Oil,-3.2699966430664205
2008-08-01,US_Economy,US10Y,-0.11999999999999966
2008-08-01,US_Economy,SP500,15.449951171875
2008-08-01,US_Economy,US_Unemployment,0.2999999999999998
2008-08-01,US_Economy,US_Inflation,-0.3259999999999934
2008-08-01,US_Economy,US_Production,-1.5649000000000086
2008-08-01,US_Economy,Copper,-0.2869999408721924
2008-08-01,US_Economy,Oil,-8.620002746582017
2008-09-01,US_Economy,US10Y,-0.20000000000000018
2008-09-01,US_Economy,SP500,-116.469970703125
2008-09-01,US_Economy,US_Inflation,0.18700000000001182
2008-09-01,US_Economy,US_Production,-4.3215999999999894
2008-09-01,US_Economy,Copper,-0.5415000915527344
2008-09-01,US_Economy,Oil,-14.819999694824219
2008-10-01,US_Economy,US10Y,0.1200000000000001
2008-10-01,US_Economy,SP500,-197.6099853515625
2008-10-01,US_Economy,US_Unemployment,0.40000000000000036
2008-10-01,US_Economy,US_Inflation,-1.882000000000005
2008-10-01,US_Economy,US_Production,0.9324000000000012
2008-10-01,US_Economy,Copper,-1.0440000295639038
2008-10-01,US_Economy,Oil,-32.83000183105469
2008-11-01,US_Economy,US10Y,-0.28000000000000025
2008-11-01,US_Economy,SP500,-72.510009765625
2008-11-01,US_Economy,US_Unemployment,0.2999999999999998
2008-11-01,US_Economy,US_Inflation,-3.842000000000013
2008-11-01,US_Economy,US_Production,-1.250399999999999
2008-11-01,US_Economy,Copper,-0.2204999923706057
2008-11-01,US_Economy,Oil,-13.379997253417969
2008-12-01,US_Economy,US10Y,-1.1099999999999999
2008-12-01,US_Economy,SP500,7.010009765625
2008-12-01,US_Economy,US_Unemployment,0.5
2008-12-01,US_Economy,US_Inflation,-1.7549999999999955
2008-12-01,US_Economy,US_Production,-2.6358000000000033
2008-12-01,US_Economy,Copper,-0.22850000858306863
2008-12-01,US_Economy,Oil,-9.830001831054688
2009-01-01,US_Economy,US10Y,0.10000000000000009
2009-01-01,US_Economy,SP500,-77.3699951171875
2009-01-01,US_Economy,US_Unemployment,0.5
2009-01-01,US_Economy,US_Inflation,0.5349999999999966
2009-01-01,US_Economy,US_Production,-2.2657000000000096
2009-01-01,US_Economy,Copper,0.06700003147125222
2009-01-01,US_Economy,Oil,-2.9199981689453125
2009-02-01,US_Economy,US10Y,0.3500000000000001
2009-02-01,US_Economy,SP500,-90.78997802734375
2009-02-01,US_Economy,US_Unemployment,0.5000000000000009
2009-02-01,US_Economy,US_Inflation,0.7720000000000198
2009-02-01,US_Economy,US_Production,-0.5389999999999873
2009-03-01,US_Economy,US10Y,-0.050000000000000266
2009-03-01,US_Economy,SP500,62.77996826171875
2009-03-01,US_Economy,US_Unemployment,0.3999999999999986
2009-03-01,US_Economy,US_Inflation,-0.21000000000000796
2009-03-01,US_Economy,US_Production,-1.3782000000000068
2009-04-01,US_Economy,US10Y,0.11000000000000032
2009-04-01,US_Economy,SP500,74.94000244140625
2009-04-01,US_Economy,US_Unemployment,0.3000000000000007
2009-04-01,US_Economy,US_Inflation,0.21399999999999864
2009-04-01,US_Economy,US_Production,-0.7184000000000026
2009-04-01,US_Economy,Copper,0.5909999608993532
2009-04-01,US_Economy,Oil,9.439998626708984
2009-05-01,US_Economy,US10Y,0.3599999999999999
2009-05-01,US_Economy,SP500,46.330017089843864
2009-05-01,US_Economy,US_Unemployment,0.40000000000000036
2009-05-01,US_Economy,US_Inflation,0.3129999999999882
2009-05-01,US_Economy,US_Production,-0.8678999999999917
2009-05-01,US_Economy,Copper,0.1445000171661377
2009-05-01,US_Economy,Oil,15.189998626708984
2009-06-01,US_Economy,US10Y,0.43000000000000016
2009-06-01,US_Economy,SP500,0.1799926757811363
2009-06-01,US_Economy,US_Unemployment,0.09999999999999964
2009-06-01,US_Economy,US_Inflation,1.7680000000000007
2009-06-01,US_Economy,US_Production,-0.3205999999999989
2009-06-01,US_Economy,Copper,0.06049990653991699
2009-06-01,US_Economy,Oil,3.5800018310546875
2009-07-01,US_Economy,US10Y,-0.16000000000000014
2009-07-01,US_Economy,SP500,68.15997314453125
2009-07-01,US_Economy,US_Inflation,-0.06399999999999295
2009-07-01,US_Economy,US_Production,0.956799999999987
2009-07-01,US_Economy,Copper,0.35850000381469727
2009-07-01,US_Economy,Oil,-0.44000244140625
2009-08-01,US_Economy,US10Y,0.029999999999999805
2009-08-01,US_Economy,SP500,33.140014648437614
2009-08-01,US_Economy,US_Unemployment,0.09999999999999964
2009-08-01,US_Economy,US_Inflation,0.7189999999999941
2009-08-01,US_Economy,US_Production,0.9399000000000086
2009-08-01,US_Economy,Copper,0.19150018692016602
2009-08-01,US_Economy,Oil,0.5100021362304688
2009-09-01,US_Economy,US10Y,-0.18999999999999995
2009-09-01,US_Economy,SP500,36.459960937499886
2009-09-01,US_Economy,US_Unemployment,0.20000000000000107
2009-09-01,US_Economy,US_Inflation,0.4159999999999968
2009-09-01,US_Economy,US_Production,0.7637
2009-09-01,US_Economy,Copper,0.0009999275207519531
2009-09-01,US_Economy,Oil,0.6500015258789062
2009-10-01,US_Economy,US10Y,-0.009999999999999787
2009-10-01,US_Economy,SP500,-20.8900146484375
2009-10-01,US_Economy,US_Unemployment,0.1999999999999993
2009-10-01,US_Economy,US_Inflation,0.6479999999999961
2009-10-01,US_Economy,US_Production,0.23560000000000514
2009-10-01,US_Economy,Copper,0.13849997520446777
2009-10-01,US_Economy,Oil,6.3899993896484375
2009-11-01,US_Economy,US10Y,0.009999999999999787
2009-11-01,US_Economy,SP500,59.4400634765625
2009-11-01,US_Economy,US_Unemployment,-0.09999999999999964
2009-11-01,US_Economy,US_Inflation,0.7250000000000227
2009-11-01,US_Economy,US_Production,0.3801999999999879
2009-12-01,US_Economy,US10Y,0.18999999999999995
2009-12-01,US_Economy,SP500,19.469970703125
2009-12-01,US_Economy,US_Inflation,0.11299999999999955
2009-12-01,US_Economy,US_Production,0.35720000000000596
2009-12-01,US_Economy,Copper,0.38000011444091797
2009-12-01,US_Economy,Oil,2.3600006103515625
2010-01-01,US_Economy,US10Y,0.14000000000000012
2010-01-01,US_Economy,SP500,-41.22998046875
2010-01-01,US_Economy,US_Unemployment,-0.09999999999999964
2010-01-01,US_Economy,US_Inflation,0.14099999999999113
2010-01-01,US_Economy,US_Production,0.9633000000000038
2010-01-01,US_Economy,Copper,-0.28150010108947754
2010-01-01,US_Economy,Oil,-6.470001220703125
2010-02-01,US_Economy,US10Y,-0.040000000000000036
2010-02-01,US_Economy,SP500,30.6199951171875
2010-02-01,US_Economy,US_Inflation,-0.20699999999999363
2010-02-01,US_Economy,US_Production,0.3352999999999895
2010-02-01,US_Economy,Copper,0.22250008583068848
2010-02-01,US_Economy,Oil,6.7700042724609375
2010-03-01,US_Economy,US10Y,0.040000000000000036
2010-03-01,US_Economy,SP500,64.9400634765625
2010-03-01,US_Economy,US_Unemployment,0.09999999999999964
2010-03-01,US_Economy,US_Inflation,0.07200000000000273
2010-03-01,US_Economy,US_Production,0.6149000000000058
2010-03-01,US_Economy,Copper,0.2774999141693115
2010-03-01,US_Economy,Oil,4.099998474121094
2010-04-01,US_Economy,US10Y,0.1200000000000001
2010-04-01,US_Economy,SP500,17.2598876953125
2010-04-01,US_Economy,US_Inflation,0.04999999999998295
2010-04-01,US_Economy,US_Production,0.30630000000000734
2010-04-01,US_Economy,Copper,-0.20849990844726562
2010-04-01,US_Economy,Oil,2.3899993896484375
2010-05-01,US_Economy,US10Y,-0.43000000000000016
2010-05-01,US_Economy,SP500,-97.2799072265625
2010-05-01,US_Economy,US_Unemployment,-0.3000000000000007
2010-05-01,US_Economy,US_Inflation,-0.11299999999999955
2010-05-01,US_Economy,US_Production,1.2238999999999862
2010-05-01,US_Economy,Copper,-0.24050021171569824
2010-05-01,US_Economy,Oil,-12.180000305175781
2010-06-01,US_Economy,US10Y,-0.21999999999999975
2010-06-01,US_Economy,SP500,-58.7000732421875
2010-06-01,US_Economy,US_Unemployment,-0.1999999999999993
2010-06-01,US_Economy,US_Inflation,-0.09099999999997976
2010-06-01,US_Economy,US_Production,0.16980000000000928
2010-06-01,US_Economy,Copper,-0.16099977493286133
2010-06-01,US_Economy,Oil,1.6599960327148438
2010-07-01,US_Economy,US10Y,-0.1900000000000004
2010-07-01,US_Economy,SP500,70.8900146484375
2010-07-01,US_Economy,US_Inflation,0.4059999999999775
2010-07-01,US_Economy,US_Production,0.3492999999999995
2010-07-01,US_Economy,Copper,0.370999813079834
2010-07-01,US_Economy,Oil,3.3199996948242188
2010-08-01,US_Economy,US10Y,-0.3099999999999996
2010-08-01,US_Economy,SP500,-52.27001953125
2010-08-01,US_Economy,US_Unemployment,0.09999999999999964
2010-08-01,US_Economy,US_Inflation,0.31800000000001205
2010-08-01,US_Economy,US_Production,0.33839999999999293
2010-09-01,US_Economy,US10Y,-0.050000000000000266
2010-09-01,US_Economy,SP500,91.8699951171875
2010-09-01,US_Economy,US_Inflation,0.35200000000000387
2010-09-01,US_Economy,US_Production,0.2732000000000028
2010-09-01,US_Economy,Copper,0.33899998664855957
2010-09-01,US_Economy,Oil,1.0200042724609375
2010-10-01,US_Economy,US10Y,-0.10999999999999988
2010-10-01,US_Economy,SP500,42.06005859375
2010-10-01,US_Economy,US_Unemployment,-0.09999999999999964
2010-10-01,US_Economy,US_Inflation,0.7599999999999909
2010-10-01,US_Economy,US_Production,-0.2634000000000043
2010-10-01,US_Economy,Copper,0.08600020408630416
2010-10-01,US_Economy,Oil,1.4599990844726562
2010-11-01,US_Economy,US10Y,0.21999999999999975
2010-11-01,US_Economy,SP500,-2.7099609375
2010-11-01,US_Economy,US_Unemployment,0.40000000000000036
2010-11-01,US_Economy,US_Inflation,0.5550000000000068
2010-11-01,US_Economy,US_Production,0.080600000000004
2010-11-01,US_Economy,Copper,0.09099984169006303
2010-11-01,US_Economy,Oil,2.6800003051757812
2010-12-01,US_Economy,US10Y,0.5300000000000002
2010-12-01,US_Economy,SP500,77.0899658203125
2010-12-01,US_Economy,US_Unemployment,-0.5
2010-12-01,US_Economy,US_Inflation,0.882000000000005
2010-12-01,US_Economy,US_Production,0.9078000000000088
2010-12-01,US_Economy,Copper,0.6164999008178711
2010-12-01,US_Economy,Oil,7.269996643066392
2011-01-01,US_Economy,US10Y,0.10000000000000009
2011-01-01,US_Economy,SP500,28.47998046875
2011-01-01,US_Economy,US_Unemployment,-0.20000000000000107
2011-01-01,US_Economy,US_Inflation,0.7150000000000034
2011-01-01,US_Economy,US_Production,-0.1973000000000127
2011-01-01,US_Economy,Copper,0.011500358581542969
2011-01-01,US_Economy,Oil,0.8100051879882812
2011-02-01,US_Economy,US10Y,0.18999999999999995
2011-02-01,US_Economy,SP500,41.0999755859375
2011-02-01,US_Economy,US_Unemployment,-0.09999999999999964
2011-02-01,US_Economy,US_Inflation,0.7109999999999843
2011-02-01,US_Economy,US_Production,-0.37119999999998754
2011-02-01,US_Economy,Copper,0.026999950408935547
2011-02-01,US_Economy,Oil,4.779998779296889
2011-03-01,US_Economy,US10Y,-0.16999999999999993
2011-03-01,US_Economy,SP500,-1.3900146484375
2011-03-01,US_Economy,US_Inflation,1.1479999999999961
2011-03-01,US_Economy,US_Production,0.968599999999995
2011-03-01,US_Economy,Copper,-0.17799997329711914
2011-03-01,US_Economy,Oil,9.75
2011-04-01,US_Economy,US10Y,0.04999999999999982
2011-04-01,US_Economy,SP500,37.780029296875
2011-04-01,US_Economy,US_Unemployment,0.09999999999999964
2011-04-01,US_Economy,US_Inflation,1.046999999999997
2011-04-01,US_Economy,US_Production,-0.3038999999999987
2011-04-01,US_Economy,Copper,-0.13450002670288086
2011-04-01,US_Economy,Oil,7.209999084472656
2011-05-01,US_Economy,US10Y,-0.29000000000000004
2011-05-01,US_Economy,SP500,-18.4100341796875
2011-05-01,US_Economy,US_Unemployment,-0.09999999999999964
2011-05-01,US_Economy,US_Inflation,0.7130000000000223
2011-05-01,US_Economy,US_Production,0.11310000000000286
2011-06-01,US_Economy,US10Y,-0.16999999999999993
2011-06-01,US_Economy,SP500,-24.5599365234375
2011-06-01,US_Economy,US_Unemployment,0.09999999999999964
2011-06-01,US_Economy,US_Production,0.2839999999999918
2011-06-01,US_Economy,Copper,0.10649967193603516
2011-06-01,US_Economy,Oil,-18.510002136230455
2011-07-01,US_Economy,SP500,-28.3599853515625
2011-07-01,US_Economy,US_Unemployment,-0.09999999999999964
2011-07-01,US_Economy,US_Inflation,0.5889999999999986
2011-07-01,US_Economy,US_Production,0.46399999999999864
2011-07-01,US_Economy,Copper,0.20200014114379883
2011-07-01,US_Economy,Oil,0.279998779296875
2011-08-01,US_Economy,US10Y,-0.7000000000000002
2011-08-01,US_Economy,SP500,-73.3900146484375
2011-08-01,US_Economy,US_Inflation,0.7109999999999843
2011-08-01,US_Economy,US_Production,0.6389000000000067
2011-08-01,US_Economy,Copper,-0.2870001792907715
2011-08-01,US_Economy,Oil,-6.889999389648452
2011-09-01,US_Economy,US10Y,-0.31999999999999984
2011-09-01,US_Economy,SP500,-87.469970703125
2011-09-01,US_Economy,US_Inflation,0.49100000000001387
2011-09-01,US_Economy,US_Production,-0.07880000000000109
2011-09-01,US_Economy,Copper,-1.0419998168945312
2011-09-01,US_Economy,Oil,-9.610000610351562
2011-10-01,US_Economy,US10Y,0.16999999999999993
2011-10-01,US_Economy,SP500,121.8800048828125
2011-10-01,US_Economy,US_Unemployment,-0.1999999999999993
2011-10-01,US_Economy,US_Inflation,0.1529999999999916
2011-10-01,US_Economy,US_Production,0.6607000000000056
2011-10-01,US_Economy,Copper,0.48399996757507324
2011-10-01,US_Economy,Oil,13.990005493164048
2011-11-01,US_Economy,US10Y,-0.14000000000000012
2011-11-01,US_Economy,SP500,-6.340087890625
2011-11-01,US_Economy,US_Unemployment,-0.20000000000000107
2011-11-01,US_Economy,US_Inflation,0.41900000000001114
2011-11-01,US_Economy,US_Production,-0.008300000000005525
2011-11-01,US_Economy,Copper,-0.06599998474121094
2011-11-01,US_Economy,Oil,7.169998168945327
2011-12-01,US_Economy,US10Y,-0.029999999999999805
2011-12-01,US_Economy,SP500,10.6400146484375
2011-12-01,US_Economy,US_Unemployment,-0.09999999999999964
2011-12-01,US_Economy,US_Inflation,0.054000000000002046
2011-12-01,US_Economy,US_Production,0.5086000000000013
2011-12-01,US_Economy,Copper,-0.1315000057220459
2011-12-01,US_Economy,Oil,-1.5299987792968892
2012-01-01,US_Economy,US10Y,-0.010000000000000009
2012-01-01,US_Economy,SP500,54.81005859375
2012-01-01,US_Economy,US_Unemployment,-0.1999999999999993
2012-01-01,US_Economy,US_Inflation,0.6189999999999998
2012-01-01,US_Economy,US_Production,0.5746999999999929
2012-02-01,US_Economy,SP500,53.27001953125
2012-02-01,US_Economy,US_Inflation,0.48699999999999477
2012-02-01,US_Economy,US_Production,0.31170000000000186
2012-02-01,US_Economy,Copper,0.43900012969970703
2012-02-01,US_Economy,Oil,8.239997863769545
2012-03-01,US_Economy,US10Y,0.19999999999999996
2012-03-01,US_Economy,SP500,42.7899169921875
2012-03-01,US_Economy,US_Unemployment,-0.10000000000000142
2012-03-01,US_Economy,US_Inflation,0.4779999999999802
2012-03-01,US_Economy,US_Production,-0.5035000000000025
2012-03-01,US_Economy,Copper,-0.046500205993652344
2012-03-01,US_Economy,Oil,-4.0500030517578125
2012-04-01,US_Economy,US10Y,-0.1200000000000001
2012-04-01,US_Economy,SP500,-10.5599365234375
2012-04-01,US_Economy,US_Inflation,0.3800000000000239
2012-04-01,US_Economy,US_Production,0.6959000000000088
2012-05-01,US_Economy,US10Y,-0.24999999999999978
2012-05-01,US_Economy,SP500,-87.580078125
2012-05-01,US_Economy,US_Inflation,-0.47400000000001796
2012-05-01,US_Economy,US_Production,0.22499999999999432
2012-05-01,US_Economy,Copper,-0.4614999294281006
2012-05-01,US_Economy,Oil,-16.48999786376953
2012-06-01,US_Economy,US10Y,-0.17999999999999994
2012-06-01,US_Economy,SP500,51.830078125
2012-06-01,US_Economy,US_Inflation,-0.18899999999999295
2012-06-01,US_Economy,US_Production,0.005400000000008731
2012-06-01,US_Economy,Copper,0.12750005722045898
2012-06-01,US_Economy,Oil,-1.5699996948242188
2012-07-01,US_Economy,US10Y,-0.09000000000000008
2012-07-01,US_Economy,SP500,17.159912109375
2012-07-01,US_Economy,US_Inflation,0.0660000000000025
2012-07-01,US_Economy,US_Production,0.2049999999999983
2012-08-01,US_Economy,US10Y,0.1499999999999999
2012-08-01,US_Economy,SP500,27.260009765625
2012-08-01,US_Economy,US_Unemployment,-0.09999999999999964
2012-08-01,US_Economy,US_Inflation,1.328000000000003
2012-08-01,US_Economy,US_Production,-0.4188000000000045
2012-08-01,US_Economy,Copper,-0.03600001335144043
2012-08-01,US_Economy,Oil,11.510002136230469
2012-09-01,US_Economy,US10Y,0.040000000000000036
2012-09-01,US_Economy,SP500,34.090087890625
2012-09-01,US_Economy,US_Unemployment,-0.2999999999999998
2012-09-01,US_Economy,US_Inflation,1.09699999999998
2012-09-01,US_Economy,US_Production,-0.07150000000000034
2012-09-01,US_Economy,Copper,0.3190000057220459
2012-09-01,US_Economy,Oil,-4.279998779296889
2012-10-01,US_Economy,US10Y,0.030000000000000027
2012-10-01,US_Economy,SP500,-28.510009765625
2012-10-01,US_Economy,US_Inflation,0.6230000000000189
2012-10-01,US_Economy,US_Production,0.3383000000000038
2012-10-01,US_Economy,Copper,-0.24600005149841309
2012-10-01,US_Economy,Oil,-5.9500045776367045
2012-11-01,US_Economy,US10Y,-0.10000000000000009
2012-11-01,US_Economy,SP500,4.02001953125
2012-11-01,US_Economy,US_Unemployment,-0.09999999999999964
2012-11-01,US_Economy,US_Inflation,-0.38900000000001
2012-11-01,US_Economy,US_Production,0.35839999999998895
2012-11-01,US_Economy,Copper,0.10249996185302734
2012-11-01,US_Economy,Oil,2.6700057983398438
2012-12-01,US_Economy,US10Y,0.07000000000000006
2012-12-01,US_Economy,SP500,10.0098876953125
2012-12-01,US_Economy,US_Unemployment,0.20000000000000018
2012-12-01,US_Economy,US_Inflation,-0.027999999999991587
2012-12-01,US_Economy,US_Production,0.2324000000000126
2012-12-01,US_Economy,Copper,0.011500120162963423
2012-12-01,US_Economy,Oil,2.9099960327148438
2013-01-01,US_Economy,US10Y,0.18999999999999995
2013-01-01,US_Economy,SP500,71.9200439453125
2013-01-01,US_Economy,US_Unemployment,0.09999999999999964
2013-01-01,US_Economy,US_Inflation,0.4579999999999984
2013-01-01,US_Economy,US_Production,0.02409999999999002
2013-01-01,US_Economy,Copper,0.08249998092651367
2013-01-01,US_Economy,Oil,5.669998168945298
2013-02-01,US_Economy,US10Y,0.07000000000000006
2013-02-01,US_Economy,SP500,16.570068359375
2013-02-01,US_Economy,US_Unemployment,-0.2999999999999998
2013-02-01,US_Economy,US_Inflation,1.2580000000000098
2013-02-01,US_Economy,US_Production,0.45990000000000464
2013-02-01,US_Economy,Copper,-0.19600009918212846
2013-02-01,US_Economy,Oil,-5.439994812011719
2013-03-01,US_Economy,US10Y,-0.020000000000000018
2013-03-01,US_Economy,SP500,54.5098876953125
2013-03-01,US_Economy,US_Unemployment,-0.20000000000000018
2013-03-01,US_Economy,US_Inflation,-0.6550000000000011
2013-03-01,US_Economy,US_Production,0.39799999999999613
2013-03-01,US_Economy,Copper,-0.13249993324279785
2013-03-01,US_Economy,Oil,5.1800003051757955
2013-04-01,US_Economy,US10Y,-0.19999999999999996
2013-04-01,US_Economy,SP500,28.3800048828125
2013-04-01,US_Economy,US_Unemployment,0.09999999999999964
2013-04-01,US_Economy,US_Inflation,-0.48500000000001364
2013-04-01,US_Economy,US_Production,-0.08559999999999945
2013-04-01,US_Economy,Copper,-0.20749998092651367
2013-04-01,US_Economy,Oil,-3.7700042724609375
2013-05-01,US_Economy,US10Y,0.16999999999999993
2013-05-01,US_Economy,SP500,33.1700439453125
2013-05-01,US_Economy,US_Unemployment,-0.09999999999999964
2013-05-01,US_Economy,US_Inflation,0.09600000000000364
2013-05-01,US_Economy,US_Production,0.07739999999999725
2013-05-01,US_Economy,Copper,0.10150003433227539
2013-05-01,US_Economy,Oil,-1.4899978637695312
2013-06-01,US_Economy,US10Y,0.3699999999999999
2013-06-01,US_Economy,SP500,-24.4599609375
2013-06-01,US_Economy,US_Inflation,0.5519999999999925
2013-06-01,US_Economy,US_Production,0.20580000000001064
2013-06-01,US_Economy,Copper,-0.23850011825561523
2013-06-01,US_Economy,Oil,4.589996337890639
2013-07-01,US_Economy,US10Y,0.28000000000000025
2013-07-01,US_Economy,SP500,79.449951171875
2013-07-01,US_Economy,US_Unemployment,-0.20000000000000018
2013-07-01,US_Economy,US_Inflation,0.4550000000000125
2013-07-01,US_Economy,US_Production,-0.3083000000000027
2013-07-01,US_Economy,Copper,0.06800007820129395
2013-07-01,US_Economy,Oil,8.47000122070311
2013-08-01,US_Economy,US10Y,0.16000000000000014
2013-08-01,US_Economy,SP500,-52.760009765625
2013-08-01,US_Economy,US_Unemployment,-0.09999999999999964
2013-08-01,US_Economy,US_Inflation,0.5559999999999832
2013-08-01,US_Economy,US_Production,0.5729000000000042
2013-08-01,US_Economy,Copper,0.10649991035461426
2013-08-01,US_Economy,Oil,2.6200027465820312
2013-09-01,US_Economy,US10Y,0.06999999999999984
2013-09-01,US_Economy,SP500,48.580078125
2013-09-01,US_Economy,US_Inflation,0.08800000000002228
2013-09-01,US_Economy,US_Production,0.506699999999995
2013-10-01,US_Economy,US10Y,-0.18999999999999995
2013-10-01,US_Economy,SP500,74.989990234375
2013-10-01,US_Economy,US_Inflation,0.125
2013-10-01,US_Economy,US_Production,-0.07900000000000773
2013-10-01,US_Economy,Copper,0.06950020790100098
2013-10-01,US_Economy,Oil,-11.270004272460952
2013-11-01,US_Economy,US10Y,0.10000000000000009
2013-11-01,US_Economy,SP500,49.27001953125
2013-11-01,US_Economy,US_Unemployment,-0.2999999999999998
2013-11-01,US_Economy,US_Inflation,0.4309999999999832
2013-11-01,US_Economy,US_Production,0.23380000000000223
2013-11-01,US_Economy,Copper,-0.06400012969970703
2013-11-01,US_Economy,Oil,-3.6599960327148295
2013-12-01,US_Economy,US10Y,0.17999999999999972
2013-12-01,US_Economy,SP500,42.5499267578125
2013-12-01,US_Economy,US_Unemployment,-0.20000000000000018
2013-12-01,US_Economy,US_Inflation,0.6189999999999998
2013-12-01,US_Economy,US_Production,0.20170000000000243
2014-01-01,US_Economy,US10Y,-0.040000000000000036
2014-01-01,US_Economy,SP500,-65.77001953125
2014-01-01,US_Economy,US_Unemployment,-0.10000000000000053
2014-01-01,US_Economy,US_Inflation,0.5690000000000168
2014-01-01,US_Economy,US_Production,-0.357600000000005
2014-01-01,US_Economy,Copper,-0.009999990463256836
2014-01-01,US_Economy,Oil,4.769996643066392
2014-02-01,US_Economy,US10Y,-0.1499999999999999
2014-02-01,US_Economy,SP500,76.8599853515625
2014-02-01,US_Economy,US_Unemployment,0.10000000000000053
2014-02-01,US_Economy,US_Inflation,0.25899999999998613
2014-02-01,US_Economy,US_Production,0.7569000000000017
