Transaction_ID,Timestamp,Stock_ID,Buyer_ID,Seller_ID,Price,Volume,Memo
M_001281,2020-02-16T09:12:56,STK_005,USR_001,USR_002,3019.10,490,Normal
M_001266,2020-02-16T09:18:04,STK_003,USR_004,USR_002,1431.52,289,Normal
M_001274,2020-02-16T09:22:24,STK_001,USR_006,USR_010,3297.33,499,Normal
M_001286,2020-02-16T09:34:04,STK_004,USR_007,USR_005,1344.00,40,Normal
M_001304,2020-02-16T09:34:24,STK_005,USR_009,USR_005,3014.40,206,Normal
M_001296,2020-02-16T09:38:17,STK_005,USR_001,USR_004,3024.38,206,Normal
M_001292,2020-02-16T09:38:27,STK_005,USR_009,USR_005,3037.84,19,Normal
M_001279,2020-02-16T09:53:21,STK_005,USR_009,USR_002,3078.88,189,Normal
M_001301,2020-02-16T09:58:18,STK_003,USR_002,USR_010,1431.79,463,Normal
M_001263,2020-02-16T10:00:55,STK_005,USR_004,USR_003,3030.81,347,Normal
M_001267,2020-02-16T10:24:11,STK_004,USR_007,USR_009,1327.23,131,Normal
M_001278,2020-02-16T10:38:15,STK_003,USR_001,USR_010,1421.19,354,Normal
M_001284,2020-02-16T10:40:37,STK_003,USR_009,USR_006,1411.52,348,Normal
M_001303,2020-02-16T10:45:27,STK_001,USR_009,USR_005,3308.96,209,Normal
M_001280,2020-02-16T10:59:49,STK_003,USR_004,USR_006,1423.87,27,Normal
M_001265,2020-02-16T11:08:59,STK_004,USR_010,USR_003,1330.31,213,Normal
M_001277,2020-02-16T11:12:03,STK_005,USR_010,USR_004,3043.88,182,Normal
M_001287,2020-02-16T11:21:01,STK_003,USR_009,USR_003,1429.43,45,Normal
M_001272,2020-02-16T11:23:25,STK_002,USR_007,USR_009,222.29,16,Normal
M_001276,2020-02-16T11:25:51,STK_001,USR_008,USR_006,3275.69,134,Normal
M_001262,2020-02-16T11:33:26,STK_003,USR_001,USR_006,1436.37,65,Normal
M_001273,2020-02-16T11:37:43,STK_004,USR_007,USR_005,1333.68,281,Normal
M_001300,2020-02-16T11:38:21,STK_002,USR_010,USR_004,219.32,30,Normal
M_001298,2020-02-16T11:45:23,STK_004,USR_003,USR_001,1334.35,197,Normal
M_001285,2020-02-16T11:56:37,STK_003,USR_002,USR_004,1417.00,151,Normal
M_001294,2020-02-16T12:33:15,STK_003,USR_007,USR_003,1417.17,451,Normal
M_001295,2020-02-16T12:33:43,STK_005,USR_010,USR_001,3046.10,372,Normal
M_001290,2020-02-16T12:55:31,STK_002,USR_002,USR_010,220.57,240,Normal
M_001275,2020-02-16T12:55:48,STK_005,USR_007,USR_005,3026.07,148,Normal
M_001268,2020-02-16T13:00:23,STK_002,USR_007,USR_004,219.61,37,Normal
M_001291,2020-02-16T13:01:09,STK_003,USR_001,USR_002,1427.81,47,Normal
M_001264,2020-02-16T13:03:55,STK_003,USR_006,USR_003,1416.57,410,Normal
M_001305,2020-02-16T13:05:22,STK_001,USR_007,USR_002,3308.56,26,Normal
M_001270,2020-02-16T13:13:24,STK_004,USR_005,USR_010,1325.18,213,Normal
M_001297,2020-02-16T13:23:16,STK_001,USR_006,USR_010,3285.73,180,Normal
M_001288,2020-02-16T13:28:32,STK_002,USR_007,USR_010,220.00,101,Normal
M_001293,2020-02-16T13:31:48,STK_002,USR_002,USR_001,219.56,305,Normal
M_001271,2020-02-16T13:50:49,STK_002,USR_008,USR_007,220.63,252,Normal
M_001299,2020-02-16T13:51:58,STK_003,USR_009,USR_002,1436.41,104,Normal
M_001282,2020-02-16T14:24:28,STK_002,USR_002,USR_010,220.03,372,Normal
M_001302,2020-02-16T14:45:35,STK_004,USR_003,USR_004,1331.00,28,Normal
M_001269,2020-02-16T14:50:45,STK_003,USR_001,USR_003,1418.32,95,Normal
M_001289,2020-02-16T14:52:31,STK_004,USR_004,USR_001,1340.06,286,Normal
M_001283,2020-02-16T14:58:28,STK_005,USR_002,USR_003,3032.21,366,Normal
M_001328,2020-02-17T09:15:52,STK_004,USR_002,USR_006,1403.32,46,Normal
M_001327,2020-02-17T09:28:38,STK_005,USR_004,USR_003,3059.01,412,Normal
M_001312,2020-02-17T09:34:31,STK_001,USR_003,USR_006,3287.19,397,Normal
M_001324,2020-02-17T10:01:32,STK_002,USR_009,USR_008,224.48,7,Normal
M_001308,2020-02-17T10:34:04,STK_001,USR_002,USR_006,3284.28,243,Normal
M_001319,2020-02-17T10:35:19,STK_005,USR_004,USR_001,3074.01,377,Normal
M_001330,2020-02-17T10:48:32,STK_003,USR_002,USR_005,1448.93,176,Normal
M_001331,2020-02-17T10:49:12,STK_004,USR_002,USR_003,1392.23,251,Normal
M_001329,2020-02-17T11:08:30,STK_004,USR_007,USR_006,1400.32,30,Normal
M_001318,2020-02-17T11:27:58,STK_005,USR_007,USR_009,3078.51,25,Normal
M_001325,2020-02-17T11:35:40,STK_002,USR_005,USR_007,226.55,181,Normal
M_001311,2020-02-17T11:57:04,STK_001,USR_003,USR_010,3307.88,174,Normal
M_001313,2020-02-17T12:46:43,STK_002,USR_010,USR_007,222.46,94,Normal
M_001321,2020-02-17T12:48:42,STK_001,USR_004,USR_009,3283.10,108,Normal
M_001314,2020-02-17T12:59:34,STK_002,USR_004,USR_002,224.16,61,Normal
M_001317,2020-02-17T13:19:57,STK_002,USR_003,USR_005,224.27,337,Normal
M_001316,2020-02-17T13:25:56,STK_001,USR_001,USR_002,3288.76,101,Normal
M_001310,2020-02-17T13:31:30,STK_005,USR_002,USR_004,3085.82,421,Normal
M_001320,2020-02-17T13:33:00,STK_005,USR_006,USR_002,3061.96,188,Normal
M_001306,2020-02-17T13:53:02,STK_002,USR_002,USR_005,225.06,28,Normal
M_001322,2020-02-17T13:54:45,STK_005,USR_009,USR_004,3051.49,141,Normal
M_001332,2020-02-17T14:19:32,STK_004,USR_008,USR_002,1408.80,1,Normal
M_001309,2020-02-17T14:33:48,STK_002,USR_002,USR_003,225.03,68,Normal
M_001326,2020-02-17T14:36:51,STK_004,USR_003,USR_001,1407.48,167,Normal
M_001307,2020-02-17T14:37:42,STK_001,USR_003,USR_005,3294.70,17,Normal
M_001323,2020-02-17T14:42:07,STK_002,USR_001,USR_006,226.66,109,Normal
M_001315,2020-02-17T14:45:15,STK_005,USR_003,USR_007,3085.51,18,Normal
M_001339,2020-02-18T09:24:09,STK_001,USR_010,USR_008,3268.91,27,Normal
M_001341,2020-02-18T09:53:31,STK_004,USR_004,USR_009,1396.09,45,Normal
M_001334,2020-02-18T10:09:28,STK_001,USR_001,USR_010,3236.64,153,Normal
M_001333,2020-02-18T10:46:02,STK_003,USR_004,USR_006,1470.13,35,Normal
M_001336,2020-02-18T11:41:11,STK_005,USR_004,USR_003,3086.09,92,Normal
M_001343,2020-02-18T12:15:44,STK_003,USR_002,USR_005,1468.68,18,Normal
M_001346,2020-02-18T12:22:17,STK_004,USR_001,USR_007,1400.95,450,Normal
M_001348,2020-02-18T12:47:15.394000,STK_004,USR_005,USR_006,1390.21,179,Wash_Trade
M_001349,2020-02-18T12:47:15.600000,STK_004,USR_006,USR_005,1394.42,1069,Wash_Trade
M_001350,2020-02-18T12:47:16.050000,STK_004,USR_005,USR_006,1392.49,1069,Wash_Trade
M_001351,2020-02-18T12:47:16.467000,STK_004,USR_006,USR_005,1393.11,1069,Wash_Trade
M_001352,2020-02-18T12:47:16.738000,STK_004,USR_005,USR_006,1393.70,1069,Wash_Trade
M_001353,2020-02-18T12:47:16.866000,STK_004,USR_006,USR_005,1393.50,1069,Wash_Trade
M_001354,2020-02-18T12:47:17.311000,STK_004,USR_005,USR_006,1394.22,1069,Wash_Trade
M_001355,2020-02-18T12:47:17.437000,STK_004,USR_006,USR_005,1392.63,1069,Wash_Trade
M_001356,2020-02-18T12:47:17.733000,STK_004,USR_005,USR_006,1393.95,1069,Wash_Trade
M_001335,2020-02-18T12:48:24,STK_002,USR_004,USR_006,227.94,105,Normal
M_001340,2020-02-18T12:52:29,STK_005,USR_008,USR_009,3118.81,28,Normal
M_001345,2020-02-18T13:13:16,STK_002,USR_003,USR_008,224.65,414,Normal
M_001344,2020-02-18T13:22:01,STK_003,USR_009,USR_004,1477.66,101,Normal
M_001337,2020-02-18T14:01:52,STK_002,USR_008,USR_002,224.98,1,Normal
M_001342,2020-02-18T14:05:00,STK_001,USR_004,USR_007,3254.64,77,Normal
M_001338,2020-02-18T14:16:27,STK_002,USR_001,USR_003,226.30,223,Normal
M_001347,2020-02-18T14:42:35,STK_001,USR_006,USR_007,3256.61,281,Normal
M_001358,2020-02-19T09:36:35,STK_005,USR_003,USR_005,3181.77,181,Normal
M_001365,2020-02-19T09:42:01,STK_001,USR_006,USR_003,3224.58,67,Normal
M_001364,2020-02-19T09:43:47,STK_004,USR_006,USR_002,1356.12,378,Normal
M_001366,2020-02-19T10:20:48,STK_004,USR_005,USR_003,1359.87,141,Normal
M_001360,2020-02-19T11:26:00,STK_005,USR_005,USR_007,3165.42,37,Normal
M_001357,2020-02-19T12:19:39,STK_003,USR_010,USR_004,1477.80,99,Normal
M_001363,2020-02-19T12:21:03,STK_001,USR_009,USR_004,3254.62,34,Normal
M_001361,2020-02-19T13:25:32,STK_005,USR_002,USR_009,3168.66,250,Normal
M_001362,2020-02-19T13:50:29,STK_005,USR_009,USR_005,3164.16,215,Normal
M_001359,2020-02-19T14:16:49,STK_002,USR_007,USR_004,231.19,190,Normal
M_001393,2020-02-20T09:06:39,STK_003,USR_007,USR_006,1479.00,167,Normal
M_001369,2020-02-20T09:12:02,STK_002,USR_006,USR_010,237.20,124,Normal
M_001379,2020-02-20T09:18:56,STK_003,USR_003,USR_007,1488.83,200,Normal
M_001374,2020-02-20T09:25:50,STK_002,USR_005,USR_006,233.72,243,Normal
M_001399,2020-02-20T09:36:06,STK_005,USR_002,USR_009,3163.70,13,Normal
M_001389,2020-02-20T09:45:39,STK_005,USR_002,USR_010,3207.85,272,Normal
M_001377,2020-02-20T10:03:51,STK_001,USR_003,USR_006,3273.03,235,Normal
M_001381,2020-02-20T10:06:20,STK_001,USR_009,USR_007,3319.01,118,Normal
M_001382,2020-02-20T10:19:23,STK_004,USR_003,USR_005,1373.54,12,Normal
M_001392,2020-02-20T10:20:47,STK_004,USR_008,USR_004,1366.31,200,Normal
M_001396,2020-02-20T10:29:27,STK_004,USR_003,USR_008,1363.88,200,Normal
M_001375,2020-02-20T10:30:51,STK_005,USR_010,USR_003,3184.16,84,Normal
M_001376,2020-02-20T10:39:32,STK_002,USR_004,USR_003,236.15,131,Normal
M_001373,2020-02-20T11:21:59,STK_002,USR_006,USR_008,238.11,157,Normal
M_001378,2020-02-20T11:22:13,STK_003,USR_004,USR_005,1482.46,297,Normal
M_001398,2020-02-20T11:45:36,STK_004,USR_010,USR_009,1353.56,1,Normal
M_001372,2020-02-20T11:46:04,STK_005,USR_006,USR_003,3176.41,97,Normal
M_001387,2020-02-20T11:58:14,STK_001,USR_004,USR_010,3299.21,308,Normal
M_001384,2020-02-20T12:04:58,STK_001,USR_001,USR_008,3315.53,81,Normal
M_001390,2020-02-20T12:35:24,STK_002,USR_006,USR_008,236.71,85,Normal
M_001400,2020-02-20T12:43:37,STK_003,USR_003,USR_007,1478.40,294,Normal
M_001368,2020-02-20T13:02:24,STK_001,USR_004,USR_005,3287.95,42,Normal
M_001395,2020-02-20T13:02:36,STK_004,USR_009,USR_008,1358.31,1,Normal
M_001394,2020-02-20T13:03:20,STK_005,USR_005,USR_002,3200.30,382,Normal
M_001380,2020-02-20T13:04:54,STK_005,USR_010,USR_004,3171.22,164,Normal
M_001401,2020-02-20T13:12:22,STK_005,USR_005,USR_004,3166.59,105,Normal
M_001388,2020-02-20T13:47:30,STK_002,USR_004,USR_005,235.92,21,Normal
M_001367,2020-02-20T13:55:41,STK_002,USR_006,USR_009,238.30,32,Normal
M_001383,2020-02-20T13:58:16,STK_005,USR_005,USR_008,3194.27,57,Normal
M_001385,2020-02-20T14:00:53,STK_001,USR_001,USR_005,3304.52,215,Normal
M_001370,2020-02-20T14:16:02,STK_003,USR_006,USR_009,1485.89,258,Normal
M_001397,2020-02-20T14:20:40,STK_005,USR_004,USR_002,3161.62,116,Normal
M_001371,2020-02-20T14:24:03,STK_005,USR_008,USR_010,3181.36,29,Normal
M_001391,2020-02-20T14:30:27,STK_005,USR_007,USR_001,3175.36,213,Normal
M_001386,2020-02-20T14:37:14,STK_002,USR_006,USR_008,235.02,57,Normal
M_001404,2020-02-21T09:01:20,STK_002,USR_006,USR_003,229.90,499,Normal
M_001431,2020-02-21T09:05:36,STK_001,USR_005,USR_002,3272.13,310,Normal
M_001428,2020-02-21T09:10:16,STK_004,USR_001,USR_006,1318.36,110,Normal
M_001402,2020-02-21T09:23:03,STK_003,USR_005,USR_010,1476.83,262,Normal
M_001411,2020-02-21T09:31:57,STK_002,USR_009,USR_003,231.03,185,Normal
M_001435,2020-02-21T09:37:19,STK_001,USR_001,USR_010,3245.81,280,Normal
M_001422,2020-02-21T09:41:43,STK_001,USR_001,USR_003,3228.16,255,Normal
M_001439,2020-02-21T09:58:36,STK_002,USR_008,USR_006,230.34,227,Normal
M_001429,2020-02-21T09:58:52,STK_001,USR_001,USR_009,3259.92,250,Normal
M_001430,2020-02-21T10:04:56,STK_003,USR_003,USR_001,1488.12,164,Normal
M_001407,2020-02-21T10:05:11,STK_003,USR_002,USR_008,1486.11,316,Normal
M_001427,2020-02-21T10:11:06,STK_001,USR_002,USR_007,3272.10,49,Normal
M_001412,2020-02-21T10:13:59,STK_003,USR_001,USR_003,1477.79,149,Normal
M_001442,2020-02-21T10:14:13,STK_004,USR_006,USR_004,1322.66,245,Normal
M_001426,2020-02-21T10:17:44,STK_002,USR_003,USR_005,228.44,117,Normal
M_001418,2020-02-21T10:18:29,STK_001,USR_010,USR_003,3288.49,154,Normal
M_001433,2020-02-21T10:19:29,STK_003,USR_006,USR_010,1469.64,190,Normal
M_001434,2020-02-21T10:27:41,STK_005,USR_010,USR_004,3186.98,301,Normal
M_001420,2020-02-21T10:29:02,STK_001,USR_003,USR_004,3245.99,267,Normal
M_001406,2020-02-21T10:37:57,STK_004,USR_004,USR_010,1323.66,1,Normal
M_001432,2020-02-21T10:49:14,STK_002,USR_001,USR_006,229.95,56,Normal
M_001440,2020-02-21T10:57:01,STK_005,USR_008,USR_004,3218.02,67,Normal
M_001436,2020-02-21T10:58:30,STK_002,USR_003,USR_005,230.01,471,Normal
M_001421,2020-02-21T11:00:45,STK_002,USR_008,USR_002,228.51,245,Normal
M_001409,2020-02-21T11:20:51,STK_004,USR_007,USR_001,1322.31,272,Normal
M_001414,2020-02-21T11:39:17,STK_005,USR_010,USR_002,3216.50,109,Normal
M_001425,2020-02-21T11:46:23,STK_001,USR_005,USR_002,3265.81,75,Normal
M_001441,2020-02-21T11:51:38,STK_001,USR_002,USR_009,3246.94,276,Normal
M_001416,2020-02-21T11:56:11,STK_003,USR_006,USR_005,1484.16,360,Normal
M_001423,2020-02-21T12:10:10,STK_003,USR_003,USR_006,1464.53,428,Normal
M_001413,2020-02-21T12:17:14,STK_004,USR_001,USR_005,1316.58,158,Normal
M_001408,2020-02-21T12:17:34,STK_005,USR_007,USR_010,3191.44,454,Normal
M_001417,2020-02-21T12:17:59,STK_001,USR_006,USR_009,3257.87,431,Normal
M_001419,2020-02-21T12:23:42,STK_004,USR_007,USR_006,1321.15,198,Normal
M_001424,2020-02-21T13:01:21,STK_005,USR_003,USR_007,3225.95,373,Normal
M_001438,2020-02-21T13:35:21,STK_004,USR_003,USR_005,1320.68,235,Normal
M_001437,2020-02-21T13:53:20,STK_001,USR_005,USR_002,3241.45,340,Normal
M_001403,2020-02-21T14:05:26,STK_004,USR_001,USR_003,1311.92,212,Normal
M_001410,2020-02-21T14:14:10,STK_001,USR_003,USR_005,3254.92,307,Normal
M_001415,2020-02-21T14:42:59,STK_002,USR_004,USR_002,229.34,288,Normal
M_001405,2020-02-21T14:49:49,STK_004,USR_006,USR_001,1316.58,223,Normal
M_001476,2020-02-22T09:10:45,STK_005,USR_001,USR_006,3196.07,245,Normal
M_001458,2020-02-22T09:14:36,STK_002,USR_006,USR_007,224.08,88,Normal
M_001463,2020-02-22T09:17:15,STK_004,USR_008,USR_002,1314.68,17,Normal
M_001465,2020-02-22T09:17:56,STK_002,USR_005,USR_009,223.89,185,Normal
M_001475,2020-02-22T09:35:46,STK_003,USR_007,USR_002,1527.78,96,Normal
M_001460,2020-02-22T09:41:47,STK_005,USR_009,USR_008,3208.90,67,Normal
M_001457,2020-02-22T09:54:23,STK_001,USR_009,USR_002,3288.94,64,Normal
M_001443,2020-02-22T10:03:11,STK_004,USR_009,USR_005,1323.61,317,Normal
M_001455,2020-02-22T10:20:29,STK_004,USR_003,USR_001,1315.32,138,Normal
M_001466,2020-02-22T10:29:38,STK_004,USR_003,USR_009,1325.00,169,Normal
M_001480,2020-02-22T10:52:27,STK_003,USR_010,USR_008,1509.48,210,Normal
M_001469,2020-02-22T11:23:50,STK_004,USR_007,USR_008,1317.29,45,Normal
M_001445,2020-02-22T11:38:42,STK_004,USR_002,USR_003,1325.23,17,Normal
M_001461,2020-02-22T11:40:19,STK_004,USR_009,USR_010,1325.34,143,Normal
M_001459,2020-02-22T11:45:20,STK_005,USR_002,USR_010,3243.25,399,Normal
M_001444,2020-02-22T11:50:23,STK_004,USR_010,USR_003,1320.48,218,Normal
M_001464,2020-02-22T11:51:47,STK_004,USR_008,USR_010,1330.65,28,Normal
M_001479,2020-02-22T11:56:05,STK_005,USR_009,USR_002,3216.24,61,Normal
M_001473,2020-02-22T12:11:50,STK_001,USR_004,USR_005,3299.36,130,Normal
M_001470,2020-02-22T12:12:39,STK_003,USR_001,USR_006,1520.07,24,Normal
M_001450,2020-02-22T12:18:38,STK_002,USR_004,USR_006,225.36,314,Normal
M_001467,2020-02-22T12:32:29,STK_004,USR_009,USR_003,1325.54,332,Normal
M_001449,2020-02-22T12:38:47,STK_005,USR_004,USR_002,3204.43,43,Normal
M_001451,2020-02-22T12:40:47,STK_001,USR_008,USR_004,3285.77,203,Normal
M_001478,2020-02-22T12:50:00,STK_003,USR_009,USR_001,1526.43,311,Normal
M_001446,2020-02-22T13:19:46,STK_003,USR_001,USR_003,1520.06,355,Normal
M_001456,2020-02-22T13:27:14,STK_004,USR_003,USR_005,1319.56,25,Normal
M_001447,2020-02-22T13:28:30,STK_001,USR_009,USR_007,3276.25,277,Normal
M_001452,2020-02-22T13:32:34,STK_003,USR_005,USR_010,1516.30,397,Normal
M_001462,2020-02-22T13:56:14,STK_003,USR_010,USR_009,1521.12,19,Normal
M_001468,2020-02-22T14:02:26,STK_005,USR_008,USR_009,3212.05,49,Normal
M_001472,2020-02-22T14:18:55,STK_001,USR_008,USR_007,3284.11,18,Normal
M_001471,2020-02-22T14:22:28,STK_001,USR_007,USR_004,3290.59,188,Normal
M_001454,2020-02-22T14:29:24,STK_004,USR_010,USR_006,1306.53,152,Normal
M_001453,2020-02-22T14:51:37,STK_004,USR_009,USR_005,1318.10,351,Normal
M_001474,2020-02-22T14:53:56,STK_003,USR_002,USR_010,1504.61,476,Normal
M_001477,2020-02-22T14:59:13,STK_004,USR_010,USR_009,1325.75,471,Normal
M_001448,2020-02-22T14:59:39,STK_001,USR_004,USR_002,3292.26,212,Normal
M_001500,2020-02-23T09:10:52,STK_001,USR_007,USR_003,3281.37,210,Normal
M_001516,2020-02-23T09:43:44,STK_004,USR_008,USR_007,1352.37,484,Normal
M_001505,2020-02-23T09:49:17,STK_002,USR_007,USR_003,224.26,7,Normal
M_001503,2020-02-23T10:01:07,STK_005,USR_002,USR_010,3307.29,277,Normal
M_001495,2020-02-23T10:02:01,STK_002,USR_001,USR_005,223.72,135,Normal
M_001498,2020-02-23T10:14:30,STK_001,USR_005,USR_006,3267.96,347,Normal
M_001509,2020-02-23T10:19:08,STK_003,USR_006,USR_008,1554.90,105,Normal
M_001491,2020-02-23T10:20:41,STK_002,USR_006,USR_003,223.83,442,Normal
M_001518,2020-02-23T10:27:34,STK_003,USR_007,USR_002,1526.29,225,Normal
M_001494,2020-02-23T10:27:42,STK_003,USR_008,USR_004,1538.18,105,Normal
M_001488,2020-02-23T10:41:52,STK_005,USR_004,USR_008,3299.41,49,Normal
M_001493,2020-02-23T10:51:10,STK_004,USR_006,USR_005,1353.55,112,Normal
M_001484,2020-02-23T11:03:21,STK_005,USR_003,USR_002,3299.47,313,Normal
M_001514,2020-02-23T11:08:35,STK_003,USR_003,USR_004,1535.47,456,Normal
M_001512,2020-02-23T11:09:05,STK_004,USR_001,USR_006,1341.32,12,Normal
M_001483,2020-02-23T11:24:48,STK_001,USR_008,USR_006,3244.65,98,Normal
M_001501,2020-02-23T11:42:44,STK_001,USR_006,USR_008,3267.36,353,Normal
M_001481,2020-02-23T11:43:34,STK_003,USR_004,USR_007,1537.21,264,Normal
M_001510,2020-02-23T11:48:18,STK_001,USR_002,USR_001,3308.70,363,Normal
M_001511,2020-02-23T11:48:54,STK_003,USR_010,USR_002,1545.41,453,Normal
M_001496,2020-02-23T11:49:35,STK_004,USR_010,USR_007,1352.91,233,Normal
M_001517,2020-02-23T12:01:42,STK_004,USR_002,USR_010,1350.31,415,Normal
M_001485,2020-02-23T12:03:57,STK_003,USR_010,USR_002,1548.98,253,Normal
M_001513,2020-02-23T12:34:37,STK_003,USR_002,USR_005,1537.36,489,Normal
M_001497,2020-02-23T12:50:28,STK_001,USR_003,USR_005,3266.14,149,Normal
M_001507,2020-02-23T12:50:56,STK_002,USR_002,USR_004,224.35,99,Normal
M_001486,2020-02-23T12:53:15,STK_002,USR_002,USR_006,225.66,202,Normal
M_001492,2020-02-23T12:57:46,STK_004,USR_002,USR_006,1357.20,334,Normal
M_001515,2020-02-23T12:59:40,STK_003,USR_001,USR_009,1536.76,150,Normal
M_001489,2020-02-23T13:15:12,STK_003,USR_007,USR_010,1544.81,488,Normal
M_001508,2020-02-23T13:58:02,STK_004,USR_004,USR_006,1354.48,152,Normal
M_001487,2020-02-23T13:59:02,STK_002,USR_010,USR_001,224.16,388,Normal
M_001499,2020-02-23T14:00:45,STK_002,USR_009,USR_001,225.64,135,Normal
M_001490,2020-02-23T14:09:10,STK_001,USR_007,USR_005,3264.44,246,Normal
M_001504,2020-02-23T14:16:59,STK_005,USR_009,USR_005,3332.25,193,Normal
M_001506,2020-02-23T14:19:07,STK_004,USR_004,USR_010,1352.78,488,Normal
M_001519,2020-02-23T14:28:50,STK_005,USR_009,USR_006,3325.21,69,Normal
M_001521,2020-02-23T14:43:08,STK_003,USR_002,USR_007,1557.53,66,Normal
M_001482,2020-02-23T14:47:02,STK_001,USR_004,USR_010,3268.77,3,Normal
M_001520,2020-02-23T14:50:07,STK_002,USR_008,USR_002,224.12,112,Normal
M_001502,2020-02-23T14:59:02,STK_001,USR_003,USR_008,3283.59,130,Normal
M_001526,2020-02-24T09:12:32,STK_005,USR_002,USR_004,3488.09,246,Normal
M_001529,2020-02-24T09:48:38,STK_003,USR_002,USR_003,1536.31,17,Normal
M_001537,2020-02-24T10:12:44,STK_003,USR_004,USR_009,1535.62,375,Normal
M_001523,2020-02-24T10:12:54,STK_003,USR_007,USR_003,1536.53,269,Normal
M_001535,2020-02-24T10:19:42,STK_001,USR_006,USR_005,3206.51,130,Normal
M_001525,2020-02-24T10:39:20,STK_004,USR_004,USR_007,1382.58,20,Normal
M_001534,2020-02-24T10:43:25,STK_004,USR_008,USR_002,1385.17,393,Normal
M_001527,2020-02-24T10:48:16,STK_003,USR_001,USR_003,1521.21,215,Normal
M_001532,2020-02-24T11:25:22,STK_003,USR_007,USR_010,1535.09,18,Normal
M_001524,2020-02-24T11:33:53,STK_002,USR_008,USR_003,212.02,172,Normal
M_001538,2020-02-24T12:29:26,STK_004,USR_005,USR_008,1383.11,47,Normal
M_001533,2020-02-24T12:55:33,STK_002,USR_005,USR_006,212.10,382,Normal
M_001531,2020-02-24T13:29:52,STK_001,USR_005,USR_004,3213.60,107,Normal
M_001530,2020-02-24T13:47:10,STK_004,USR_008,USR_009,1390.82,433,Normal
M_001536,2020-02-24T14:18:20,STK_004,USR_002,USR_001,1380.75,250,Normal
M_001522,2020-02-24T14:24:24,STK_004,USR_009,USR_004,1374.81,2,Normal
M_001528,2020-02-24T14:37:30,STK_004,USR_005,USR_008,1385.07,86,Normal
M_001567,2020-02-25T09:11:12,STK_002,USR_008,USR_004,210.84,409,Normal
M_001564,2020-02-25T09:26:35,STK_003,USR_001,USR_006,1472.66,294,Normal
M_001565,2020-02-25T09:38:37,STK_005,USR_002,USR_007,3387.09,200,Normal
M_001552,2020-02-25T10:03:21,STK_004,USR_009,USR_001,1416.82,71,Normal
M_001559,2020-02-25T10:06:37,STK_004,USR_002,USR_005,1419.60,133,Normal
M_001554,2020-02-25T10:20:51,STK_001,USR_002,USR_006,3281.16,114,Normal
M_001550,2020-02-25T10:21:10,STK_001,USR_003,USR_004,3293.48,28,Normal
M_001549,2020-02-25T10:22:36,STK_005,USR_001,USR_009,3391.12,106,Normal
M_001542,2020-02-25T10:32:46,STK_005,USR_006,USR_009,3344.12,459,Normal
M_001539,2020-02-25T11:08:15,STK_004,USR_001,USR_004,1413.59,12,Normal
M_001540,2020-02-25T11:18:31,STK_005,USR_005,USR_007,3370.14,212,Normal
M_001566,2020-02-25T11:19:21,STK_002,USR_008,USR_005,211.27,55,Normal
M_001547,2020-02-25T11:23:45,STK_005,USR_010,USR_005,3385.04,170,Normal
M_001556,2020-02-25T11:28:58,STK_005,USR_001,USR_004,3390.24,279,Normal
M_001546,2020-02-25T11:33:27,STK_003,USR_005,USR_007,1477.97,472,Normal
M_001555,2020-02-25T11:35:09,STK_002,USR_010,USR_005,213.50,431,Normal
M_001545,2020-02-25T11:51:05,STK_001,USR_009,USR_003,3288.03,456,Normal
M_001560,2020-02-25T11:56:41,STK_002,USR_003,USR_002,212.28,245,Normal
M_001541,2020-02-25T12:22:33,STK_002,USR_004,USR_002,213.76,143,Normal
M_001568,2020-02-25T12:39:45,STK_003,USR_002,USR_003,1473.74,162,Normal
M_001548,2020-02-25T12:57:59,STK_002,USR_009,USR_008,212.85,401,Normal
M_001543,2020-02-25T13:15:38,STK_002,USR_007,USR_004,215.63,373,Normal
M_001551,2020-02-25T13:16:49,STK_003,USR_009,USR_003,1479.04,233,Normal
M_001561,2020-02-25T13:22:03,STK_004,USR_005,USR_009,1415.47,210,Normal
M_001569,2020-02-25T13:28:04,STK_004,USR_005,USR_007,1424.34,203,Normal
M_001558,2020-02-25T13:32:02,STK_001,USR_001,USR_006,3295.13,155,Normal
M_001544,2020-02-25T13:49:40,STK_004,USR_006,USR_002,1425.71,69,Normal
M_001553,2020-02-25T14:06:18,STK_004,USR_009,USR_006,1417.15,67,Normal
M_001557,2020-02-25T14:11:43,STK_002,USR_002,USR_009,209.18,136,Normal
M_001563,2020-02-25T14:39:53,STK_004,USR_003,USR_005,1424.94,118,Normal
M_001562,2020-02-25T14:59:21,STK_001,USR_001,USR_006,3302.82,345,Normal
M_001578,2020-02-26T09:24:37,STK_005,USR_010,USR_002,3324.42,227,Normal
M_001581,2020-02-26T10:02:13,STK_004,USR_004,USR_002,1427.19,441,Normal
M_001574,2020-02-26T10:24:41,STK_004,USR_010,USR_005,1435.38,52,Normal
M_001580,2020-02-26T11:19:11,STK_005,USR_010,USR_002,3334.43,18,Normal
M_001575,2020-02-26T11:38:45,STK_004,USR_002,USR_004,1440.53,307,Normal
M_001583,2020-02-26T11:42:33,STK_003,USR_009,USR_007,1485.61,321,Normal
M_001577,2020-02-26T11:44:03,STK_002,USR_007,USR_010,213.53,161,Normal
M_001573,2020-02-26T12:06:38,STK_004,USR_004,USR_006,1437.94,2,Normal
