t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
34,20,0.0000,0.7359,0
34,21,0.0000,0.5323,0
34,22,0.0000,1.2150,0
34,23,0.0001,0.9252,0
34,24,0.0000,0.6552,0
35,0,0.0001,0.0494,0
35,1,0.0007,2.3946,0
35,2,0.0001,0.1585,0
35,3,0.0009,0.3798,0
35,4,0.0002,0.5793,0
35,5,0.0000,0.3295,0
35,6,0.0001,1.1799,0
35,7,0.0000,0.1083,0
35,8,0.0003,0.1862,0
35,9,0.0000,1.0479,0
35,10,0.0003,0.0480,0
35,11,0.0003,0.6641,0
35,12,0.0000,0.3689,0
35,13,0.0001,1.5508,0
35,14,0.0006,0.0211,0
35,15,0.0001,0.1425,0
35,16,0.0001,0.4426,0
35,17,0.0002,0.8398,0
35,18,0.0009,1.4959,0
35,19,0.0000,1.3101,0
35,20,0.0000,0.2144,0
35,21,0.0002,0.6800,0
35,22,0.0000,0.9243,0
35,23,0.0000,0.7912,0
35,24,0.0000,0.2759,0
