t_idx,time_label,node_idx,node_label,account_category,curvature,density
15,2021-04,24,24_ShijoShinmachi,Unknown,669.0,28561.0
16,2021-05,0,00_GojoHorikawa,Unknown,26.0,11720.0
16,2021-05,1,01_GojoKarasuma,Unknown,1072.0,17878.0
16,2021-05,2,02_GojoKurumayacho,Unknown,1192.0,18753.0
16,2021-05,3,03_GojoMuromachi,Unknown,1168.0,23917.0
16,2021-05,4,04_GojoShinmachi,Unknown,105.0,20128.0
16,2021-05,5,05_IchijoHorikawa,Unknown,64.0,4266.0
16,2021-05,6,06_IchijoKarasuma,Unknown,37.0,18286.0
16,2021-05,7,07_IchijoKurumayacho,Unknown,88.0,11934.0
16,2021-05,8,08_IchijoMuromachi,Unknown,167.0,13918.0
16,2021-05,9,09_IchijoShinmachi,Unknown,38.0,9529.0
16,2021-05,10,10_NijoHorikawa,Unknown,190.0,9742.0
16,2021-05,11,11_NijoKarasuma,Unknown,472.0,29232.0
16,2021-05,12,12_NijoKurumayacho,Unknown,168.0,19712.0
16,2021-05,13,13_NijoMuromachi,Unknown,133.0,23652.0
16,2021-05,14,14_NijoShinmachi,Unknown,60.0,17774.0
16,2021-05,15,15_SanjoHorikawa,Unknown,45.0,14074.0
16,2021-05,16,16_SanjoKarasuma,Unknown,1840.0,25950.0
16,2021-05,17,17_SanjoKurumayacho,Unknown,974.0,24059.0
16,2021-05,18,18_SanjoMuromachi,Unknown,1341.0,29409.0
16,2021-05,19,19_SanjoShinmachi,Unknown,15.0,23307.0
16,2021-05,20,20_ShijoHorikawa,Unknown,50.0,18222.0
16,2021-05,21,21_ShijoKarasuma,Unknown,85.0,1601.0
16,2021-05,22,22_ShijoKurumayacho,Unknown,1115.0,18062.0
16,2021-05,23,23_ShijoMuromachi,Unknown,2136.0,25773.0
16,2021-05,24,24_ShijoShinmachi,Unknown,651.0,29584.0
17,2021-06,0,00_GojoHorikawa,Unknown,74.0,11935.0
17,2021-06,1,01_GojoKarasuma,Unknown,295.0,18085.0
17,2021-06,2,02_GojoKurumayacho,Unknown,234.0,18868.0
17,2021-06,3,03_GojoMuromachi,Unknown,184.0,24644.0
17,2021-06,4,04_GojoShinmachi,Unknown,11.0,20318.0
17,2021-06,5,05_IchijoHorikawa,Unknown,191.0,5434.0
17,2021-06,6,06_IchijoKarasuma,Unknown,57.0,18826.0
17,2021-06,7,07_IchijoKurumayacho,Unknown,123.0,11806.0
17,2021-06,8,08_IchijoMuromachi,Unknown,59.0,14592.0
17,2021-06,9,09_IchijoShinmachi,Unknown,67.0,10794.0
17,2021-06,10,10_NijoHorikawa,Unknown,133.0,10724.0
17,2021-06,11,11_NijoKarasuma,Unknown,71.0,29601.0
17,2021-06,12,12_NijoKurumayacho,Unknown,58.0,19874.0
17,2021-06,13,13_NijoMuromachi,Unknown,81.0,23811.0
17,2021-06,14,14_NijoShinmachi,Unknown,29.0,18583.0
17,2021-06,15,15_SanjoHorikawa,Unknown,34.0,14516.0
17,2021-06,16,16_SanjoKarasuma,Unknown,295.0,26108.0
17,2021-06,17,17_SanjoKurumayacho,Unknown,453.0,24404.0
17,2021-06,18,18_SanjoMuromachi,Unknown,74.0,29777.0
17,2021-06,19,19_SanjoShinmachi,Unknown,24.0,23972.0
17,2021-06,20,20_ShijoHorikawa,Unknown,38.0,18736.0
17,2021-06,21,21_ShijoKarasuma,Unknown,47.0,1588.0
17,2021-06,22,22_ShijoKurumayacho,Unknown,221.0,18160.0
17,2021-06,23,23_ShijoMuromachi,Unknown,145.0,26261.0
17,2021-06,24,24_ShijoShinmachi,Unknown,96.0,29921.0
18,2021-07,0,00_GojoHorikawa,Unknown,209.0,11171.0
18,2021-07,1,01_GojoKarasuma,Unknown,349.0,17177.0
18,2021-07,2,02_GojoKurumayacho,Unknown,370.0,17987.0
18,2021-07,3,03_GojoMuromachi,Unknown,119.0,23068.0
18,2021-07,4,04_GojoShinmachi,Unknown,217.0,18811.0
18,2021-07,5,05_IchijoHorikawa,Unknown,199.0,4053.0
18,2021-07,6,06_IchijoKarasuma,Unknown,95.0,17473.0
18,2021-07,7,07_IchijoKurumayacho,Unknown,84.0,11048.0
18,2021-07,8,08_IchijoMuromachi,Unknown,11.0,13223.0
18,2021-07,9,09_IchijoShinmachi,Unknown,48.0,8953.0
18,2021-07,10,10_NijoHorikawa,Unknown,155.0,8693.0
18,2021-07,11,11_NijoKarasuma,Unknown,127.0,27845.0
18,2021-07,12,12_NijoKurumayacho,Unknown,107.0,18545.0
18,2021-07,13,13_NijoMuromachi,Unknown,59.0,22361.0
18,2021-07,14,14_NijoShinmachi,Unknown,61.0,16573.0
18,2021-07,15,15_SanjoHorikawa,Unknown,2.0,13094.0
18,2021-07,16,16_SanjoKarasuma,Unknown,363.0,24821.0
18,2021-07,17,17_SanjoKurumayacho,Unknown,480.0,23005.0
18,2021-07,18,18_SanjoMuromachi,Unknown,36.0,27821.0
18,2021-07,19,19_SanjoShinmachi,Unknown,92.0,22207.0
18,2021-07,20,20_ShijoHorikawa,Unknown,14.0,17388.0
18,2021-07,21,21_ShijoKarasuma,Unknown,33.0,1526.0
18,2021-07,22,22_ShijoKurumayacho,Unknown,275.0,17227.0
18,2021-07,23,23_ShijoMuromachi,Unknown,201.0,24982.0
18,2021-07,24,24_ShijoShinmachi,Unknown,198.0,28224.0
19,2021-08,0,00_GojoHorikawa,Unknown,217.0,12760.0
19,2021-08,1,01_GojoKarasuma,Unknown,458.0,19211.0
19,2021-08,2,02_GojoKurumayacho,Unknown,507.0,19743.0
19,2021-08,3,03_GojoMuromachi,Unknown,279.0,26183.0
19,2021-08,4,04_GojoShinmachi,Unknown,351.0,21465.0
19,2021-08,5,05_IchijoHorikawa,Unknown,76.0,5600.0
19,2021-08,6,06_IchijoKarasuma,Unknown,149.0,19769.0
19,2021-08,7,07_IchijoKurumayacho,Unknown,75.0,13017.0
19,2021-08,8,08_IchijoMuromachi,Unknown,72.0,15898.0
19,2021-08,9,09_IchijoShinmachi,Unknown,105.0,11579.0
19,2021-08,10,10_NijoHorikawa,Unknown,70.0,11686.0
19,2021-08,11,11_NijoKarasuma,Unknown,20.0,31565.0
19,2021-08,12,12_NijoKurumayacho,Unknown,15.0,21629.0
19,2021-08,13,13_NijoMuromachi,Unknown,28.0,25849.0
19,2021-08,14,14_NijoShinmachi,Unknown,90.0,20169.0
19,2021-08,15,15_SanjoHorikawa,Unknown,129.0,15931.0
19,2021-08,16,16_SanjoKarasuma,Unknown,507.0,27625.0
19,2021-08,17,17_SanjoKurumayacho,Unknown,349.0,25979.0
19,2021-08,18,18_SanjoMuromachi,Unknown,198.0,31209.0
19,2021-08,19,19_SanjoShinmachi,Unknown,162.0,25718.0
19,2021-08,20,20_ShijoHorikawa,Unknown,45.0,20037.0
19,2021-08,21,21_ShijoKarasuma,Unknown,24.0,1688.0
19,2021-08,22,22_ShijoKurumayacho,Unknown,355.0,18983.0
19,2021-08,23,23_ShijoMuromachi,Unknown,384.0,28005.0
19,2021-08,24,24_ShijoShinmachi,Unknown,293.0,31814.0
20,2021-09,0,00_GojoHorikawa,Unknown,28.0,10481.0
20,2021-09,1,01_GojoKarasuma,Unknown,436.0,16221.0
20,2021-09,2,02_GojoKurumayacho,Unknown,488.0,16961.0
20,2021-09,3,03_GojoMuromachi,Unknown,240.0,21344.0
20,2021-09,4,04_GojoShinmachi,Unknown,19.0,17378.0
20,2021-09,5,05_IchijoHorikawa,Unknown,71.0,3220.0
20,2021-09,6,06_IchijoKarasuma,Unknown,157.0,16254.0
20,2021-09,7,07_IchijoKurumayacho,Unknown,202.0,10476.0
20,2021-09,8,08_IchijoMuromachi,Unknown,163.0,11814.0
20,2021-09,9,09_IchijoShinmachi,Unknown,75.0,7780.0
20,2021-09,10,10_NijoHorikawa,Unknown,89.0,7882.0
20,2021-09,11,11_NijoKarasuma,Unknown,238.0,26371.0
20,2021-09,12,12_NijoKurumayacho,Unknown,231.0,17594.0
20,2021-09,13,13_NijoMuromachi,Unknown,37.0,20490.0
20,2021-09,14,14_NijoShinmachi,Unknown,55.0,15094.0
20,2021-09,15,15_SanjoHorikawa,Unknown,100.0,12044.0
20,2021-09,16,16_SanjoKarasuma,Unknown,513.0,23480.0
20,2021-09,17,17_SanjoKurumayacho,Unknown,179.0,21544.0
20,2021-09,18,18_SanjoMuromachi,Unknown,434.0,26531.0
20,2021-09,19,19_SanjoShinmachi,Unknown,88.0,20887.0
20,2021-09,20,20_ShijoHorikawa,Unknown,55.0,16095.0
20,2021-09,21,21_ShijoKarasuma,Unknown,21.0,1437.0
20,2021-09,22,22_ShijoKurumayacho,Unknown,350.0,16153.0
20,2021-09,23,23_ShijoMuromachi,Unknown,440.0,23214.0
20,2021-09,24,24_ShijoShinmachi,Unknown,87.0,26111.0
21,2021-10,0,00_GojoHorikawa,Unknown,43.0,13489.0
21,2021-10,1,01_GojoKarasuma,Unknown,229.0,19868.0
21,2021-10,2,02_GojoKurumayacho,Unknown,368.0,20469.0
21,2021-10,3,03_GojoMuromachi,Unknown,43.0,26802.0
21,2021-10,4,04_GojoShinmachi,Unknown,227.0,22680.0
21,2021-10,5,05_IchijoHorikawa,Unknown,78.0,6004.0
21,2021-10,6,06_IchijoKarasuma,Unknown,103.0,21006.0
21,2021-10,7,07_IchijoKurumayacho,Unknown,132.0,13231.0
21,2021-10,8,08_IchijoMuromachi,Unknown,93.0,16455.0
21,2021-10,9,09_IchijoShinmachi,Unknown,76.0,11967.0
21,2021-10,10,10_NijoHorikawa,Unknown,187.0,11843.0
21,2021-10,11,11_NijoKarasuma,Unknown,152.0,32891.0
21,2021-10,12,12_NijoKurumayacho,Unknown,160.0,22081.0
21,2021-10,13,13_NijoMuromachi,Unknown,98.0,26919.0
21,2021-10,14,14_NijoShinmachi,Unknown,258.0,20949.0
21,2021-10,15,15_SanjoHorikawa,Unknown,21.0,16312.0
21,2021-10,16,16_SanjoKarasuma,Unknown,298.0,28415.0
21,2021-10,17,17_SanjoKurumayacho,Unknown,19.0,26626.0
21,2021-10,18,18_SanjoMuromachi,Unknown,400.0,32343.0
21,2021-10,19,19_SanjoShinmachi,Unknown,55.0,26407.0
21,2021-10,20,20_ShijoHorikawa,Unknown,88.0,20669.0
21,2021-10,21,21_ShijoKarasuma,Unknown,68.0,1744.0
21,2021-10,22,22_ShijoKurumayacho,Unknown,204.0,19653.0
21,2021-10,23,23_ShijoMuromachi,Unknown,220.0,28345.0
21,2021-10,24,24_ShijoShinmachi,Unknown,92.0,32538.0
22,2021-11,0,00_GojoHorikawa,Unknown,10.0,9867.0
22,2021-11,1,01_GojoKarasuma,Unknown,19.0,15936.0
22,2021-11,2,02_GojoKurumayacho,Unknown,107.0,16518.0
22,2021-11,3,03_GojoMuromachi,Unknown,21.0,21291.0
22,2021-11,4,04_GojoShinmachi,Unknown,50.0,17088.0
22,2021-11,5,05_IchijoHorikawa,Unknown,46.0,3158.0
22,2021-11,6,06_IchijoKarasuma,Unknown,115.0,15511.0
22,2021-11,7,07_IchijoKurumayacho,Unknown,33.0,10035.0
22,2021-11,8,08_IchijoMuromachi,Unknown,68.0,11344.0
22,2021-11,9,09_IchijoShinmachi,Unknown,213.0,7403.0
22,2021-11,10,10_NijoHorikawa,Unknown,42.0,7472.0
22,2021-11,11,11_NijoKarasuma,Unknown,233.0,25426.0
22,2021-11,12,12_NijoKurumayacho,Unknown,120.0,17096.0
22,2021-11,13,13_NijoMuromachi,Unknown,115.0,19929.0
22,2021-11,14,14_NijoShinmachi,Unknown,371.0,14525.0
22,2021-11,15,15_SanjoHorikawa,Unknown,46.0,11554.0
22,2021-11,16,16_SanjoKarasuma,Unknown,61.0,22711.0
22,2021-11,17,17_SanjoKurumayacho,Unknown,68.0,21242.0
22,2021-11,18,18_SanjoMuromachi,Unknown,234.0,25441.0
22,2021-11,19,19_SanjoShinmachi,Unknown,86.0,19743.0
22,2021-11,20,20_ShijoHorikawa,Unknown,32.0,15621.0
22,2021-11,21,21_ShijoKarasuma,Unknown,85.0,1410.0
22,2021-11,22,22_ShijoKurumayacho,Unknown,21.0,15716.0
22,2021-11,23,23_ShijoMuromachi,Unknown,26.0,23018.0
22,2021-11,24,24_ShijoShinmachi,Unknown,190.0,25433.0
23,2021-12,0,00_GojoHorikawa,Unknown,77.0,9634.0
23,2021-12,1,01_GojoKarasuma,Unknown,55.0,13823.0
23,2021-12,2,02_GojoKurumayacho,Unknown,87.0,14310.0
23,2021-12,3,03_GojoMuromachi,Unknown,46.0,18812.0
23,2021-12,4,04_GojoShinmachi,Unknown,37.0,16101.0
23,2021-12,5,05_IchijoHorikawa,Unknown,51.0,5019.0
23,2021-12,6,06_IchijoKarasuma,Unknown,174.0,14874.0
23,2021-12,7,07_IchijoKurumayacho,Unknown,187.0,9768.0
23,2021-12,8,08_IchijoMuromachi,Unknown,152.0,12283.0
23,2021-12,9,09_IchijoShinmachi,Unknown,163.0,9292.0
23,2021-12,10,10_NijoHorikawa,Unknown,35.0,9492.0
23,2021-12,11,11_NijoKarasuma,Unknown,267.0,23012.0
23,2021-12,12,12_NijoKurumayacho,Unknown,202.0,16035.0
23,2021-12,13,13_NijoMuromachi,Unknown,47.0,19648.0
23,2021-12,14,14_NijoShinmachi,Unknown,178.0,15723.0
23,2021-12,15,15_SanjoHorikawa,Unknown,44.0,12302.0
23,2021-12,16,16_SanjoKarasuma,Unknown,16.0,19935.0
23,2021-12,17,17_SanjoKurumayacho,Unknown,66.0,18706.0
23,2021-12,18,18_SanjoMuromachi,Unknown,84.0,23115.0
23,2021-12,19,19_SanjoShinmachi,Unknown,74.0,19321.0
23,2021-12,20,20_ShijoHorikawa,Unknown,43.0,14862.0
23,2021-12,21,21_ShijoKarasuma,Unknown,23.0,1203.0
23,2021-12,22,22_ShijoKurumayacho,Unknown,63.0,13720.0
23,2021-12,23,23_ShijoMuromachi,Unknown,59.0,19944.0
23,2021-12,24,24_ShijoShinmachi,Unknown,252.0,23160.0
