src_idx,src_label,tgt_idx,tgt_label,optimal_lag,max_correlation
24,五条車屋町,9,二条車屋町,12,0.3775
24,五条車屋町,10,三条堀川,12,0.5034
24,五条車屋町,11,三条新町,2,0.2758
24,五条車屋町,12,四条堀川,7,0.4599
24,五条車屋町,13,三条室町,6,0.3776
24,五条車屋町,14,三条烏丸,5,0.4551
24,五条車屋町,15,四条室町,9,0.5518
24,五条車屋町,16,四条新町,1,0.3084
24,五条車屋町,17,三条車屋町,8,0.4116
24,五条車屋町,18,四条烏丸,3,0.5923
24,五条車屋町,19,四条車屋町,10,0.5485
24,五条車屋町,20,五条堀川,11,0.2786
24,五条車屋町,21,五条新町,7,0.3077
24,五条車屋町,22,五条室町,10,0.3707
24,五条車屋町,23,五条烏丸,9,0.4517
24,五条車屋町,24,五条車屋町,0,1.0
