t_idx,time_label,node_idx,node_label,account_category,fk_echo_impact
17,2021-06,22,22_ShijoKurumayacho,Unknown,-149.7771
17,2021-06,23,23_ShijoMuromachi,Unknown,-40.0322
17,2021-06,24,24_ShijoShinmachi,Unknown,120.3596
18,2021-07,0,00_GojoHorikawa,Unknown,-20.4351
18,2021-07,1,01_GojoKarasuma,Unknown,-104.696
18,2021-07,2,02_GojoKurumayacho,Unknown,-331.1151
18,2021-07,3,03_GojoMuromachi,Unknown,24.1288
18,2021-07,4,04_GojoShinmachi,Unknown,114.3838
18,2021-07,5,05_IchijoHorikawa,Unknown,-21.9886
18,2021-07,6,06_IchijoKarasuma,Unknown,-1.7628
18,2021-07,7,07_IchijoKurumayacho,Unknown,-17.96
18,2021-07,8,08_IchijoMuromachi,Unknown,-5.3667
18,2021-07,9,09_IchijoShinmachi,Unknown,1.936
18,2021-07,10,10_NijoHorikawa,Unknown,13.8689
18,2021-07,11,11_NijoKarasuma,Unknown,185.9543
18,2021-07,12,12_NijoKurumayacho,Unknown,-34.9708
18,2021-07,13,13_NijoMuromachi,Unknown,71.7313
18,2021-07,14,14_NijoShinmachi,Unknown,-9.0656
18,2021-07,15,15_SanjoHorikawa,Unknown,78.8261
18,2021-07,16,16_SanjoKarasuma,Unknown,166.9679
18,2021-07,17,17_SanjoKurumayacho,Unknown,21.8908
18,2021-07,18,18_SanjoMuromachi,Unknown,222.1379
18,2021-07,19,19_SanjoShinmachi,Unknown,-7.367
18,2021-07,20,20_ShijoHorikawa,Unknown,-5.7663
18,2021-07,21,21_ShijoKarasuma,Unknown,-322.853
18,2021-07,22,22_ShijoKurumayacho,Unknown,-130.8491
18,2021-07,23,23_ShijoMuromachi,Unknown,86.8822
18,2021-07,24,24_ShijoShinmachi,Unknown,25.4883
19,2021-08,0,00_GojoHorikawa,Unknown,56.0101
19,2021-08,1,01_GojoKarasuma,Unknown,-256.0862
19,2021-08,2,02_GojoKurumayacho,Unknown,-237.7729
19,2021-08,3,03_GojoMuromachi,Unknown,64.7919
19,2021-08,4,04_GojoShinmachi,Unknown,68.2972
19,2021-08,5,05_IchijoHorikawa,Unknown,-4.2723
19,2021-08,6,06_IchijoKarasuma,Unknown,155.1456
19,2021-08,7,07_IchijoKurumayacho,Unknown,113.998
19,2021-08,8,08_IchijoMuromachi,Unknown,-28.5866
19,2021-08,9,09_IchijoShinmachi,Unknown,44.2632
19,2021-08,10,10_NijoHorikawa,Unknown,6.7062
19,2021-08,11,11_NijoKarasuma,Unknown,178.6805
19,2021-08,12,12_NijoKurumayacho,Unknown,-33.8132
19,2021-08,13,13_NijoMuromachi,Unknown,100.6328
19,2021-08,14,14_NijoShinmachi,Unknown,-48.5608
19,2021-08,15,15_SanjoHorikawa,Unknown,7.4891
19,2021-08,16,16_SanjoKarasuma,Unknown,-91.9665
19,2021-08,17,17_SanjoKurumayacho,Unknown,-25.0197
19,2021-08,18,18_SanjoMuromachi,Unknown,283.3707
19,2021-08,19,19_SanjoShinmachi,Unknown,80.5555
19,2021-08,20,20_ShijoHorikawa,Unknown,113.4362
19,2021-08,21,21_ShijoKarasuma,Unknown,-328.1571
19,2021-08,22,22_ShijoKurumayacho,Unknown,-251.4637
19,2021-08,23,23_ShijoMuromachi,Unknown,-69.0306
19,2021-08,24,24_ShijoShinmachi,Unknown,101.3527
20,2021-09,0,00_GojoHorikawa,Unknown,81.8243
20,2021-09,1,01_GojoKarasuma,Unknown,-116.455
20,2021-09,2,02_GojoKurumayacho,Unknown,-317.5717
20,2021-09,3,03_GojoMuromachi,Unknown,133.4283
20,2021-09,4,04_GojoShinmachi,Unknown,-69.1685
20,2021-09,5,05_IchijoHorikawa,Unknown,-59.5334
20,2021-09,6,06_IchijoKarasuma,Unknown,-8.3704
20,2021-09,7,07_IchijoKurumayacho,Unknown,-1.4912
20,2021-09,8,08_IchijoMuromachi,Unknown,4.1201
20,2021-09,9,09_IchijoShinmachi,Unknown,-7.7652
20,2021-09,10,10_NijoHorikawa,Unknown,78.009
20,2021-09,11,11_NijoKarasuma,Unknown,23.5042
20,2021-09,12,12_NijoKurumayacho,Unknown,45.7
20,2021-09,13,13_NijoMuromachi,Unknown,-7.2015
20,2021-09,14,14_NijoShinmachi,Unknown,-62.5774
20,2021-09,15,15_SanjoHorikawa,Unknown,33.5339
20,2021-09,16,16_SanjoKarasuma,Unknown,61.185
20,2021-09,17,17_SanjoKurumayacho,Unknown,83.1601
20,2021-09,18,18_SanjoMuromachi,Unknown,113.89
20,2021-09,19,19_SanjoShinmachi,Unknown,23.5384
20,2021-09,20,20_ShijoHorikawa,Unknown,148.7009
20,2021-09,21,21_ShijoKarasuma,Unknown,-291.9158
20,2021-09,22,22_ShijoKurumayacho,Unknown,-134.3432
20,2021-09,23,23_ShijoMuromachi,Unknown,97.2736
20,2021-09,24,24_ShijoShinmachi,Unknown,148.5255
21,2021-10,0,00_GojoHorikawa,Unknown,44.4933
21,2021-10,1,01_GojoKarasuma,Unknown,-143.2698
21,2021-10,2,02_GojoKurumayacho,Unknown,-205.5213
21,2021-10,3,03_GojoMuromachi,Unknown,37.2983
21,2021-10,4,04_GojoShinmachi,Unknown,-44.9707
21,2021-10,5,05_IchijoHorikawa,Unknown,-66.5109
21,2021-10,6,06_IchijoKarasuma,Unknown,56.613
21,2021-10,7,07_IchijoKurumayacho,Unknown,42.6212
21,2021-10,8,08_IchijoMuromachi,Unknown,22.6846
21,2021-10,9,09_IchijoShinmachi,Unknown,-62.2834
21,2021-10,10,10_NijoHorikawa,Unknown,27.2566
21,2021-10,11,11_NijoKarasuma,Unknown,7.8279
21,2021-10,12,12_NijoKurumayacho,Unknown,53.8133
21,2021-10,13,13_NijoMuromachi,Unknown,168.068
21,2021-10,14,14_NijoShinmachi,Unknown,168.4727
21,2021-10,15,15_SanjoHorikawa,Unknown,-3.6678
21,2021-10,16,16_SanjoKarasuma,Unknown,-10.0413
21,2021-10,17,17_SanjoKurumayacho,Unknown,8.7669
21,2021-10,18,18_SanjoMuromachi,Unknown,252.5135
21,2021-10,19,19_SanjoShinmachi,Unknown,16.4349
21,2021-10,20,20_ShijoHorikawa,Unknown,38.5814
21,2021-10,21,21_ShijoKarasuma,Unknown,-335.6276
21,2021-10,22,22_ShijoKurumayacho,Unknown,-160.7088
21,2021-10,23,23_ShijoMuromachi,Unknown,49.3965
21,2021-10,24,24_ShijoShinmachi,Unknown,37.7596
22,2021-11,0,00_GojoHorikawa,Unknown,61.6826
22,2021-11,1,01_GojoKarasuma,Unknown,-170.6782
22,2021-11,2,02_GojoKurumayacho,Unknown,-193.501
22,2021-11,3,03_GojoMuromachi,Unknown,-33.8186
22,2021-11,4,04_GojoShinmachi,Unknown,3.4281
22,2021-11,5,05_IchijoHorikawa,Unknown,13.8274
22,2021-11,6,06_IchijoKarasuma,Unknown,1.028
22,2021-11,7,07_IchijoKurumayacho,Unknown,65.2308
22,2021-11,8,08_IchijoMuromachi,Unknown,-47.7666
22,2021-11,9,09_IchijoShinmachi,Unknown,45.0103
22,2021-11,10,10_NijoHorikawa,Unknown,5.5604
22,2021-11,11,11_NijoKarasuma,Unknown,126.0274
22,2021-11,12,12_NijoKurumayacho,Unknown,-8.279
22,2021-11,13,13_NijoMuromachi,Unknown,86.4897
22,2021-11,14,14_NijoShinmachi,Unknown,56.5972
22,2021-11,15,15_SanjoHorikawa,Unknown,54.6036
22,2021-11,16,16_SanjoKarasuma,Unknown,2.6274
22,2021-11,17,17_SanjoKurumayacho,Unknown,13.2031
22,2021-11,18,18_SanjoMuromachi,Unknown,127.9081
22,2021-11,19,19_SanjoShinmachi,Unknown,28.2763
22,2021-11,20,20_ShijoHorikawa,Unknown,56.3427
22,2021-11,21,21_ShijoKarasuma,Unknown,-293.1625
22,2021-11,22,22_ShijoKurumayacho,Unknown,-162.8485
22,2021-11,23,23_ShijoMuromachi,Unknown,-4.1206
22,2021-11,24,24_ShijoShinmachi,Unknown,166.3318
23,2021-12,0,00_GojoHorikawa,Unknown,-19.3541
23,2021-12,1,01_GojoKarasuma,Unknown,-137.8384
23,2021-12,2,02_GojoKurumayacho,Unknown,-205.488
23,2021-12,3,03_GojoMuromachi,Unknown,-13.227
23,2021-12,4,04_GojoShinmachi,Unknown,2.8364
23,2021-12,5,05_IchijoHorikawa,Unknown,24.5663
23,2021-12,6,06_IchijoKarasuma,Unknown,53.878
23,2021-12,7,07_IchijoKurumayacho,Unknown,-31.0454
23,2021-12,8,08_IchijoMuromachi,Unknown,31.7219
23,2021-12,9,09_IchijoShinmachi,Unknown,24.6061
23,2021-12,10,10_NijoHorikawa,Unknown,17.2069
23,2021-12,11,11_NijoKarasuma,Unknown,68.9303
23,2021-12,12,12_NijoKurumayacho,Unknown,18.6621
23,2021-12,13,13_NijoMuromachi,Unknown,21.2275
23,2021-12,14,14_NijoShinmachi,Unknown,114.6945
23,2021-12,15,15_SanjoHorikawa,Unknown,84.9443
23,2021-12,16,16_SanjoKarasuma,Unknown,-9.9575
23,2021-12,17,17_SanjoKurumayacho,Unknown,11.9434
23,2021-12,18,18_SanjoMuromachi,Unknown,135.9628
23,2021-12,19,19_SanjoShinmachi,Unknown,113.2287
23,2021-12,20,20_ShijoHorikawa,Unknown,1.9374
23,2021-12,21,21_ShijoKarasuma,Unknown,-224.7799
23,2021-12,22,22_ShijoKurumayacho,Unknown,-129.9544
23,2021-12,23,23_ShijoMuromachi,Unknown,-14.5504
23,2021-12,24,24_ShijoShinmachi,Unknown,59.8486
