t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
13,2020-W14,3,03_一条烏丸,41.5234,6.1547,13,0.3287,-13.9284,6
13,2020-W14,4,04_一条車屋町,41.5234,7.6062,3,0.2457,9.8397,20
13,2020-W14,5,05_三条堀川,41.5234,5.3549,20,0.0938,-5.4781,1
13,2020-W14,6,06_三条室町,41.5234,3.9236,21,0.0506,-3.514,20
13,2020-W14,7,07_三条新町,41.5234,4.0799,22,0.0526,-4.2946,11
13,2020-W14,8,08_三条烏丸,41.5234,4.3221,23,0.0829,4.0492,6
13,2020-W14,9,09_三条車屋町,41.5234,5.6479,8,0.1055,5.7817,6
13,2020-W14,10,10_二条堀川,41.5234,5.6195,12,0.0868,5.3719,23
13,2020-W14,11,11_二条室町,41.5234,4.1147,13,0.0457,3.5341,9
13,2020-W14,12,12_二条新町,41.5234,4.4596,11,0.1063,6.4719,13
13,2020-W14,13,13_二条烏丸,41.5234,4.3594,8,0.0835,6.3417,12
13,2020-W14,14,14_二条車屋町,41.5234,6.1609,13,0.1367,5.8407,11
13,2020-W14,15,15_五条堀川,41.5234,7.6503,20,0.0457,-3.7333,6
13,2020-W14,16,16_五条室町,41.5234,5.5679,21,0.0797,4.783,13
13,2020-W14,17,17_五条新町,41.5234,6.0661,22,0.0358,-4.7397,6
13,2020-W14,18,18_五条烏丸,41.5234,6.5376,23,0.1029,-6.3078,11
13,2020-W14,19,19_五条車屋町,41.5234,7.2827,18,0.1555,8.3223,0
13,2020-W14,20,20_四条堀川,41.5234,6.0788,22,0.0425,-3.8359,6
13,2020-W14,21,21_四条室町,41.5234,4.2903,23,0.0999,-5.1498,15
13,2020-W14,22,22_四条新町,41.5234,4.3977,21,0.0654,-5.0465,6
13,2020-W14,23,23_四条烏丸,41.5234,4.5201,18,0.0814,4.66,6
13,2020-W14,24,24_四条車屋町,41.5234,6.5132,23,0.0944,-6.3842,20
14,2020-W15,0,00_一条堀川,41.5234,6.9782,2,0.0942,6.1311,24
14,2020-W15,1,01_一条室町,41.5234,5.3958,11,0.093,-4.6866,5
14,2020-W15,2,02_一条新町,41.5234,6.0826,1,0.1816,-6.0662,7
14,2020-W15,3,03_一条烏丸,41.5234,6.2869,13,0.2917,-11.7413,6
14,2020-W15,4,04_一条車屋町,41.5234,7.9496,3,0.2755,8.3794,20
14,2020-W15,5,05_三条堀川,41.5234,5.5509,7,0.109,-5.8764,11
14,2020-W15,6,06_三条室町,41.5234,4.1583,8,0.0533,-2.9695,20
14,2020-W15,7,07_三条新町,41.5234,4.5174,22,0.0563,-4.329,11
14,2020-W15,8,08_三条烏丸,41.5234,4.4602,23,0.0963,4.489,6
14,2020-W15,9,09_三条車屋町,41.5234,5.9056,8,0.1219,6.1037,6
14,2020-W15,10,10_二条堀川,41.5234,5.9938,12,0.1279,4.5083,23
14,2020-W15,11,11_二条室町,41.5234,4.3999,13,0.0541,-3.8987,5
14,2020-W15,12,12_二条新町,41.5234,4.4288,11,0.1168,-6.9313,8
14,2020-W15,13,13_二条烏丸,41.5234,4.3572,8,0.1001,5.6892,11
14,2020-W15,14,14_二条車屋町,41.5234,6.5231,13,0.1216,6.4976,11
14,2020-W15,15,15_五条堀川,41.5234,7.8378,20,0.0477,-3.7681,6
14,2020-W15,16,16_五条室町,41.5234,5.7731,21,0.054,-3.3934,11
14,2020-W15,17,17_五条新町,41.5234,6.3727,22,0.0301,-5.2285,6
14,2020-W15,18,18_五条烏丸,41.5234,6.6308,23,0.1055,-6.7805,11
14,2020-W15,19,19_五条車屋町,41.5234,7.2911,18,0.1547,7.4673,0
14,2020-W15,20,20_四条堀川,41.5234,6.142,22,0.0449,-3.8037,6
14,2020-W15,21,21_四条室町,41.5234,4.496,23,0.1075,-5.0664,15
14,2020-W15,22,22_四条新町,41.5234,4.4611,17,0.0436,-4.6015,6
14,2020-W15,23,23_四条烏丸,41.5234,4.485,18,0.0959,4.7167,6
14,2020-W15,24,24_四条車屋町,41.5234,6.5619,23,0.1076,-6.4426,20
15,2020-W16,0,00_一条堀川,41.5234,6.8356,2,0.1121,5.3821,24
15,2020-W16,1,01_一条室町,41.5234,5.8571,3,0.1084,-5.1738,5
15,2020-W16,2,02_一条新町,41.5234,6.1888,1,0.1805,-6.6704,7
15,2020-W16,3,03_一条烏丸,41.5234,6.3742,13,0.3415,-10.6751,6
15,2020-W16,4,04_一条車屋町,41.5234,8.2932,3,0.3016,8.6894,20
15,2020-W16,5,05_三条堀川,41.5234,5.7394,20,0.101,-3.3814,1
15,2020-W16,6,06_三条室町,41.5234,4.1797,21,0.0598,-3.0421,20
15,2020-W16,7,07_三条新町,41.5234,4.6417,22,0.0689,3.5722,18
15,2020-W16,8,08_三条烏丸,41.5234,4.6343,23,0.0857,3.6814,6
15,2020-W16,9,09_三条車屋町,41.5234,5.6607,8,0.1472,5.4791,6
15,2020-W16,10,10_二条堀川,41.5234,5.6945,5,0.1317,4.4337,23
15,2020-W16,11,11_二条室町,41.5234,4.5996,13,0.0695,-4.2568,5
15,2020-W16,12,12_二条新町,41.5234,4.7216,7,0.1284,3.9201,21
15,2020-W16,13,13_二条烏丸,41.5234,4.4538,14,0.0979,4.8093,11
15,2020-W16,14,14_二条車屋町,41.5234,6.4426,13,0.1219,4.4329,11
15,2020-W16,15,15_五条堀川,41.5234,7.7194,20,0.0523,-3.7854,6
15,2020-W16,16,16_五条室町,41.5234,5.8191,21,0.0601,-3.4517,15
15,2020-W16,17,17_五条新町,41.5234,6.6156,22,0.0424,-4.3706,6
15,2020-W16,18,18_五条烏丸,41.5234,6.6673,23,0.1094,-6.2049,11
15,2020-W16,19,19_五条車屋町,41.5234,7.4006,24,0.1822,7.8027,0
15,2020-W16,20,20_四条堀川,41.5234,6.5511,22,0.0557,-3.5334,6
15,2020-W16,21,21_四条室町,41.5234,4.5673,23,0.1098,-3.9368,15
15,2020-W16,22,22_四条新町,41.5234,4.5139,21,0.0731,-4.3295,6
15,2020-W16,23,23_四条烏丸,41.5234,4.5189,18,0.1046,4.7388,6
15,2020-W16,24,24_四条車屋町,41.5234,6.4566,23,0.1098,-6.4296,20
16,2020-W17,0,00_一条堀川,41.5234,7.1192,10,0.1294,-5.2274,20
16,2020-W17,1,01_一条室町,41.5234,5.503,3,0.1313,-5.2392,5
16,2020-W17,2,02_一条新町,41.5234,6.0358,1,0.2113,-7.3277,7
16,2020-W17,3,03_一条烏丸,41.5234,6.3833,13,0.3842,-10.7265,6
16,2020-W17,4,04_一条車屋町,41.5234,7.8705,3,0.3468,8.5716,20
16,2020-W17,5,05_三条堀川,41.5234,5.9558,7,0.1118,-3.4455,1
16,2020-W17,6,06_三条室町,41.5234,4.077,21,0.0601,-2.5802,20
16,2020-W17,7,07_三条新町,41.5234,4.6016,22,0.0773,-3.364,11
16,2020-W17,8,08_三条烏丸,41.5234,4.3128,23,0.0925,3.7069,6
16,2020-W17,9,09_三条車屋町,41.5234,5.9398,8,0.1747,5.1493,6
16,2020-W17,10,10_二条堀川,41.5234,5.9276,5,0.1245,4.2597,23
16,2020-W17,11,11_二条室町,41.5234,4.5599,13,0.0847,-4.4982,5
16,2020-W17,12,12_二条新町,41.5234,4.8905,7,0.1403,4.4123,21
16,2020-W17,13,13_二条烏丸,41.5234,4.3927,8,0.105,-4.2958,5
16,2020-W17,14,14_二条車屋町,41.5234,6.5769,13,0.1274,-3.3418,10
16,2020-W17,15,15_五条堀川,41.5234,7.6558,20,0.0667,-2.3243,21
16,2020-W17,16,16_五条室町,41.5234,6.0609,21,0.0591,-4.4491,15
16,2020-W17,17,17_五条新町,41.5234,6.6293,22,0.0586,-2.825,6
16,2020-W17,18,18_五条烏丸,41.5234,6.5872,23,0.1124,4.1094,23
16,2020-W17,19,19_五条車屋町,41.5234,7.4164,24,0.2356,7.4126,0
16,2020-W17,20,20_四条堀川,41.5234,6.5823,22,0.0675,-2.6251,6
16,2020-W17,21,21_四条室町,41.5234,4.4417,23,0.108,-4.5076,15
16,2020-W17,22,22_四条新町,41.5234,4.5377,21,0.0885,3.8328,7
16,2020-W17,23,23_四条烏丸,41.5234,4.7219,24,0.1093,-4.1291,20
16,2020-W17,24,24_四条車屋町,41.5234,6.6627,23,0.1371,-6.6555,20
17,2020-W18,0,00_一条堀川,41.5234,7.306,2,0.1679,-4.9552,7
17,2020-W18,1,01_一条室町,41.5234,5.5146,11,0.1224,-4.1467,3
17,2020-W18,2,02_一条新町,41.5234,5.8068,12,0.218,-7.1386,7
17,2020-W18,3,03_一条烏丸,41.5234,6.3628,13,0.4087,-9.7978,6
17,2020-W18,4,04_一条車屋町,41.5234,8.0835,3,0.3893,8.7614,20
17,2020-W18,5,05_三条堀川,41.5234,5.4729,7,0.1156,-3.0755,8
17,2020-W18,6,06_三条室町,41.5234,4.0562,8,0.0683,-2.8257,20
17,2020-W18,7,07_三条新町,41.5234,4.4436,22,0.0906,-2.8922,8
17,2020-W18,8,08_三条烏丸,41.5234,4.4347,23,0.0915,3.4931,6
17,2020-W18,9,09_三条車屋町,41.5234,5.8185,8,0.1859,4.4855,11
17,2020-W18,10,10_二条堀川,41.5234,5.8423,12,0.1633,4.3136,23
17,2020-W18,11,11_二条室町,41.5234,4.2433,13,0.0875,-4.2419,5
17,2020-W18,12,12_二条新町,41.5234,4.5778,11,0.1476,4.4407,21
17,2020-W18,13,13_二条烏丸,41.5234,4.2646,8,0.112,-4.7632,5
17,2020-W18,14,14_二条車屋町,41.5234,6.3876,13,0.1236,-3.5475,5
17,2020-W18,15,15_五条堀川,41.5234,7.7467,20,0.0718,2.3175,5
17,2020-W18,16,16_五条室町,41.5234,5.737,21,0.0751,-4.6208,15
17,2020-W18,17,17_五条新町,41.5234,6.1813,22,0.0621,-2.9193,21
17,2020-W18,18,18_五条烏丸,41.5234,6.5003,23,0.1041,3.3434,23
17,2020-W18,19,19_五条車屋町,41.5234,7.2913,24,0.2496,6.1488,0
17,2020-W18,20,20_四条堀川,41.5234,6.1197,22,0.0706,-2.8944,6
17,2020-W18,21,21_四条室町,41.5234,4.4786,23,0.1062,-3.7584,15
17,2020-W18,22,22_四条新町,41.5234,4.491,21,0.0974,4.4275,7
17,2020-W18,23,23_四条烏丸,41.5234,4.5607,24,0.1186,-3.9374,15
17,2020-W18,24,24_四条車屋町,41.5234,6.4061,23,0.1507,-6.646,20
18,2020-W19,0,00_一条堀川,41.5234,6.5171,10,0.2038,-5.1832,7
18,2020-W19,1,01_一条室町,41.5234,5.4239,3,0.1173,3.431,11
18,2020-W19,2,02_一条新町,41.5234,5.829,12,0.234,-5.2053,7
18,2020-W19,3,03_一条烏丸,41.5234,6.0536,13,0.2478,7.3634,11
18,2020-W19,4,04_一条車屋町,41.5234,8.0747,3,0.4341,7.7511,20
18,2020-W19,5,05_三条堀川,41.5234,5.3544,20,0.1385,-3.2151,1
18,2020-W19,6,06_三条室町,41.5234,4.0224,21,0.0761,2.6778,9
18,2020-W19,7,07_三条新町,41.5234,4.21,22,0.1047,-2.9739,11
18,2020-W19,8,08_三条烏丸,41.5234,4.4191,23,0.0991,3.4277,6
18,2020-W19,9,09_三条車屋町,41.5234,5.633,8,0.168,4.5229,6
18,2020-W19,10,10_二条堀川,41.5234,5.8034,12,0.1766,3.8674,23
18,2020-W19,11,11_二条室町,41.5234,4.549,13,0.1133,3.44,1
18,2020-W19,12,12_二条新町,41.5234,4.3565,7,0.1936,2.8838,18
18,2020-W19,13,13_二条烏丸,41.5234,4.3083,14,0.1262,-4.5861,5
18,2020-W19,14,14_二条車屋町,41.5234,6.5311,13,0.1473,-4.1556,5
18,2020-W19,15,15_五条堀川,41.5234,7.8219,20,0.0836,2.4362,5
18,2020-W19,16,16_五条室町,41.5234,5.5328,21,0.0814,-4.3843,15
18,2020-W19,17,17_五条新町,41.5234,6.3206,22,0.0862,2.5413,15
18,2020-W19,18,18_五条烏丸,41.5234,6.4576,23,0.0864,3.2445,23
18,2020-W19,19,19_五条車屋町,41.5234,7.3402,18,0.3028,-6.2087,20
18,2020-W19,20,20_四条堀川,41.5234,6.141,22,0.0765,2.6204,5
18,2020-W19,21,21_四条室町,41.5234,4.3335,23,0.1106,-3.6797,15
18,2020-W19,22,22_四条新町,41.5234,4.4484,17,0.1116,-3.7033,1
18,2020-W19,23,23_四条烏丸,41.5234,4.4992,18,0.1357,-4.0164,15
18,2020-W19,24,24_四条車屋町,41.5234,6.503,23,0.172,-4.8779,20
19,2020-W20,0,00_一条堀川,41.5234,6.7371,2,0.2876,-6.3437,7
19,2020-W20,1,01_一条室町,41.5234,5.3155,3,0.1353,3.8842,11
19,2020-W20,2,02_一条新町,41.5234,5.7657,12,0.2975,-4.9136,20
19,2020-W20,3,03_一条烏丸,41.5234,5.8687,13,0.3407,8.0358,11
19,2020-W20,4,04_一条車屋町,41.5234,7.7377,3,0.686,6.9794,14
19,2020-W20,5,05_三条堀川,41.5234,5.3209,7,0.1472,-3.3344,1
19,2020-W20,6,06_三条室町,41.5234,3.9922,21,0.1046,-3.0539,20
19,2020-W20,7,07_三条新町,41.5234,4.2666,22,0.154,-3.3094,8
19,2020-W20,8,08_三条烏丸,41.5234,4.213,23,0.1083,2.8945,6
19,2020-W20,9,09_三条車屋町,41.5234,5.7376,8,0.1807,4.6311,8
19,2020-W20,10,10_二条堀川,41.5234,5.7633,12,0.2531,-4.0403,11
19,2020-W20,11,11_二条室町,41.5234,4.2473,13,0.151,4.377,1
19,2020-W20,12,12_二条新町,41.5234,4.3075,11,0.3181,-3.6205,8
19,2020-W20,13,13_二条烏丸,41.5234,4.3277,8,0.1565,-4.9859,5
19,2020-W20,14,14_二条車屋町,41.5234,6.1542,13,0.2259,-4.7105,5
19,2020-W20,15,15_五条堀川,41.5234,7.4915,20,0.1088,-2.6802,18
19,2020-W20,16,16_五条室町,41.5234,5.6718,21,0.1641,-4.4729,15
19,2020-W20,17,17_五条新町,41.5234,6.1104,22,0.167,-3.3494,21
19,2020-W20,18,18_五条烏丸,41.5234,6.2712,23,0.132,-4.4464,15
19,2020-W20,19,19_五条車屋町,41.5234,7.2893,18,0.3523,5.7717,0
19,2020-W20,20,20_四条堀川,41.5234,5.9554,22,0.1013,2.7893,5
19,2020-W20,21,21_四条室町,41.5234,4.1686,23,0.2158,-4.1878,20
19,2020-W20,22,22_四条新町,41.5234,4.3404,21,0.2037,4.7097,5
19,2020-W20,23,23_四条烏丸,41.5234,4.4599,24,0.2027,-4.7973,20
19,2020-W20,24,24_四条車屋町,41.5234,6.3382,23,0.2817,-4.9051,20
20,2020-W21,0,00_一条堀川,41.5234,6.7488,2,0.3183,-7.0046,7
20,2020-W21,1,01_一条室町,41.5234,5.2629,11,0.1309,-3.7193,5
20,2020-W21,2,02_一条新町,41.5234,5.668,12,0.2394,4.2982,1
20,2020-W21,3,03_一条烏丸,41.5234,5.9252,13,0.2887,5.7212,11
20,2020-W21,4,04_一条車屋町,41.5234,7.4324,3,0.63,9.0173,14
20,2020-W21,5,05_三条堀川,41.5234,5.279,20,0.1434,-3.1193,1
20,2020-W21,6,06_三条室町,41.5234,3.9155,8,0.1228,2.9284,9
20,2020-W21,7,07_三条新町,41.5234,4.2731,22,0.1715,-3.4873,8
20,2020-W21,8,08_三条烏丸,41.5234,4.3107,23,0.12,2.7246,6
20,2020-W21,9,09_三条車屋町,41.5234,5.5801,8,0.1935,4.5657,8
20,2020-W21,10,10_二条堀川,41.5234,5.7547,12,0.2217,-3.5458,1
20,2020-W21,11,11_二条室町,41.5234,4.1853,13,0.1697,4.4467,1
20,2020-W21,12,12_二条新町,41.5234,4.1048,7,0.3454,-3.5172,8
20,2020-W21,13,13_二条烏丸,41.5234,4.3921,14,0.1549,3.6866,14
20,2020-W21,14,14_二条車屋町,41.5234,6.344,13,0.1596,-3.36,3
20,2020-W21,15,15_五条堀川,41.5234,7.5083,20,0.1248,-2.6017,18
20,2020-W21,16,16_五条室町,41.5234,5.5447,21,0.1744,-4.5621,15
20,2020-W21,17,17_五条新町,41.5234,6.1128,22,0.1762,3.3547,5
20,2020-W21,18,18_五条烏丸,41.5234,6.2064,23,0.1522,-4.3629,15
20,2020-W21,19,19_五条車屋町,41.5234,7.3985,18,0.4198,5.1557,0
20,2020-W21,20,20_四条堀川,41.5234,5.9883,22,0.1094,2.5451,5
20,2020-W21,21,21_四条室町,41.5234,4.2688,23,0.2323,-4.0817,20
20,2020-W21,22,22_四条新町,41.5234,4.3304,21,0.2179,4.9765,5
20,2020-W21,23,23_四条烏丸,41.5234,4.4433,18,0.244,-3.6983,14
20,2020-W21,24,24_四条車屋町,41.5234,6.2663,23,0.2534,-3.4797,14
21,2020-W22,0,00_一条堀川,41.5234,6.8569,2,0.3588,-5.8481,7
21,2020-W22,1,01_一条室町,41.5234,5.2474,3,0.1551,3.5404,11
21,2020-W22,2,02_一条新町,41.5234,5.6824,12,0.2787,3.8179,1
21,2020-W22,3,03_一条烏丸,41.5234,5.9833,13,0.3716,6.4221,11
21,2020-W22,4,04_一条車屋町,41.5234,7.3296,3,0.6824,8.8178,14
21,2020-W22,5,05_三条堀川,41.5234,5.2404,7,0.1387,-2.6743,1
21,2020-W22,6,06_三条室町,41.5234,3.8958,21,0.149,2.6781,9
21,2020-W22,7,07_三条新町,41.5234,4.1612,22,0.1881,-3.4985,8
21,2020-W22,8,08_三条烏丸,41.5234,4.3516,23,0.1325,-3.048,5
21,2020-W22,9,09_三条車屋町,41.5234,5.6068,8,0.221,4.1125,8
21,2020-W22,10,10_二条堀川,41.5234,5.5438,12,0.2565,-3.4761,1
21,2020-W22,11,11_二条室町,41.5234,4.219,13,0.1886,4.46,1
21,2020-W22,12,12_二条新町,41.5234,4.2361,7,0.3683,-3.6792,5
21,2020-W22,13,13_二条烏丸,41.5234,4.3848,8,0.1731,3.2405,11
21,2020-W22,14,14_二条車屋町,41.5234,6.0873,13,0.1745,-3.3131,3
21,2020-W22,15,15_五条堀川,41.5234,7.7341,20,0.1364,2.7414,5
21,2020-W22,16,16_五条室町,41.5234,5.5775,21,0.2172,-4.4586,15
21,2020-W22,17,17_五条新町,41.5234,6.1491,22,0.209,4.4084,5
21,2020-W22,18,18_五条烏丸,41.5234,6.3856,23,0.1781,-4.6878,15
21,2020-W22,19,19_五条車屋町,41.5234,7.2674,24,0.4019,-4.2962,13
21,2020-W22,20,20_四条堀川,41.5234,6.0896,22,0.1226,3.0144,5
21,2020-W22,21,21_四条室町,41.5234,4.3567,23,0.1967,-3.7477,20
21,2020-W22,22,22_四条新町,41.5234,4.2039,21,0.2362,6.1272,5
21,2020-W22,23,23_四条烏丸,41.5234,4.472,24,0.2561,-3.4094,14
21,2020-W22,24,24_四条車屋町,41.5234,6.4662,23,0.2281,-3.4343,11
22,2020-W23,0,00_一条堀川,41.5234,6.9109,10,0.5393,-5.7634,7
22,2020-W23,1,01_一条室町,41.5234,5.4208,11,0.1715,3.6774,11
22,2020-W23,2,02_一条新町,41.5234,5.7195,12,0.4134,3.772,1
22,2020-W23,3,03_一条烏丸,41.5234,5.9587,13,0.6794,6.099,11
22,2020-W23,4,04_一条車屋町,41.5234,7.8431,3,0.953,8.1986,14
22,2020-W23,5,05_三条堀川,41.5234,5.4043,7,0.1642,-2.4386,8
22,2020-W23,6,06_三条室町,41.5234,4.0899,8,0.2789,-3.1697,14
22,2020-W23,7,07_三条新町,41.5234,4.4117,22,0.3288,3.5039,5
22,2020-W23,8,08_三条烏丸,41.5234,4.3329,23,0.2151,-3.5816,5
22,2020-W23,9,09_三条車屋町,41.5234,5.686,8,0.3666,3.0546,8
22,2020-W23,10,10_二条堀川,41.5234,5.5073,12,0.3557,-4.4072,1
22,2020-W23,11,11_二条室町,41.5234,4.1713,13,0.1941,5.2362,1
22,2020-W23,12,12_二条新町,41.5234,4.2575,11,0.5135,-3.7418,8
22,2020-W23,13,13_二条烏丸,41.5234,4.4366,8,0.2537,3.0623,8
22,2020-W23,14,14_二条車屋町,41.5234,6.3047,13,0.2324,-3.2898,3
22,2020-W23,15,15_五条堀川,41.5234,7.6361,20,0.2204,3.4276,5
22,2020-W23,16,16_五条室町,41.5234,5.7342,21,0.526,-4.276,19
22,2020-W23,17,17_五条新町,41.5234,6.4109,22,0.4113,4.5634,5
22,2020-W23,18,18_五条烏丸,41.5234,6.4649,23,0.3151,-4.925,15
22,2020-W23,19,19_五条車屋町,41.5234,7.3377,18,0.5281,-3.4765,21
22,2020-W23,20,20_四条堀川,41.5234,6.2653,22,0.1937,3.3977,5
22,2020-W23,21,21_四条室町,41.5234,4.3939,23,0.3032,-4.14,19
22,2020-W23,22,22_四条新町,41.5234,4.3299,21,0.3866,4.9467,5
22,2020-W23,23,23_四条烏丸,41.5234,4.4481,18,0.3384,-3.2361,15
22,2020-W23,24,24_四条車屋町,41.5234,6.3266,23,0.2834,-3.7004,11
23,2020-W24,0,00_一条堀川,41.5234,7.1174,2,0.5458,-4.2471,7
23,2020-W24,1,01_一条室町,41.5234,5.4284,3,0.1878,3.8557,11
23,2020-W24,2,02_一条新町,41.5234,5.8226,12,0.4076,-2.8535,5
23,2020-W24,3,03_一条烏丸,41.5234,6.164,13,0.7421,6.9527,11
23,2020-W24,4,04_一条車屋町,41.5234,7.7168,3,1.0486,7.1397,14
23,2020-W24,5,05_三条堀川,41.5234,5.4199,20,0.177,-2.2594,8
23,2020-W24,6,06_三条室町,41.5234,4.1893,8,0.2296,3.1523,8
23,2020-W24,7,07_三条新町,41.5234,4.5181,22,0.3203,3.9518,5
23,2020-W24,8,08_三条烏丸,41.5234,4.3741,23,0.2328,-3.4866,5
23,2020-W24,9,09_三条車屋町,41.5234,5.6765,8,0.3858,2.8417,8
23,2020-W24,10,10_二条堀川,41.5234,5.7632,5,0.4393,-4.4726,1
23,2020-W24,11,11_二条室町,41.5234,4.5525,13,0.2043,5.2514,1
23,2020-W24,12,12_二条新町,41.5234,4.6393,7,0.5347,-3.6235,8
23,2020-W24,13,13_二条烏丸,41.5234,4.3388,8,0.2712,3.855,11
23,2020-W24,14,14_二条車屋町,41.5234,6.1326,13,0.2896,-2.5683,3
23,2020-W24,15,15_五条堀川,41.5234,7.3748,20,0.2354,3.5178,5
23,2020-W24,16,16_五条室町,41.5234,5.9949,21,0.5472,-4.5841,19
23,2020-W24,17,17_五条新町,41.5234,6.441,22,0.4149,4.4637,5
23,2020-W24,18,18_五条烏丸,41.5234,6.5229,23,0.3605,-4.8182,15
23,2020-W24,19,19_五条車屋町,41.5234,7.3091,24,0.5598,-3.8543,21
23,2020-W24,20,20_四条堀川,41.5234,6.336,22,0.2025,3.5348,5
23,2020-W24,21,21_四条室町,41.5234,4.4455,23,0.2652,-4.2458,19
23,2020-W24,22,22_四条新町,41.5234,4.4048,21,0.3908,4.9817,5
23,2020-W24,23,23_四条烏丸,41.5234,4.5719,18,0.3713,3.2732,24
23,2020-W24,24,24_四条車屋町,41.5234,6.521,23,0.2988,-3.665,11
24,2020-W25,0,00_一条堀川,41.5234,6.3642,2,1.115,4.7538,2
24,2020-W25,1,01_一条室町,41.5234,5.8593,3,1.4588,3.8455,19
24,2020-W25,2,02_一条新町,41.5234,5.6197,1,0.9695,4.406,0
24,2020-W25,3,03_一条烏丸,41.5234,6.5258,13,4.3505,2.6825,4
24,2020-W25,4,04_一条車屋町,41.5234,8.3215,3,4.6674,3.1605,14
24,2020-W25,5,05_三条堀川,41.5234,5.745,7,1.6032,2.9453,20
24,2020-W25,6,06_三条室町,41.5234,4.289,8,2.2185,-4.9863,4
24,2020-W25,7,07_三条新町,41.5234,4.5128,22,2.2856,4.0577,5
24,2020-W25,8,08_三条烏丸,41.5234,4.4286,23,0.8546,-3.0249,22
24,2020-W25,9,09_三条車屋町,41.5234,5.876,8,1.028,-3.0873,22
24,2020-W25,10,10_二条堀川,41.5234,5.8993,12,2.6121,-4.3654,23
24,2020-W25,11,11_二条室町,41.5234,4.6909,13,1.6238,-5.1808,24
24,2020-W25,12,12_二条新町,41.5234,5.0018,11,2.2603,-4.0422,8
24,2020-W25,13,13_二条烏丸,41.5234,4.5365,8,1.6306,-4.1024,0
24,2020-W25,14,14_二条車屋町,41.5234,6.632,13,1.4711,3.2778,4
24,2020-W25,15,15_五条堀川,41.5234,8.7701,20,0.5742,3.7747,20
24,2020-W25,16,16_五条室町,41.5234,6.0519,21,2.253,5.5826,10
24,2020-W25,17,17_五条新町,41.5234,6.7608,22,0.9361,-4.4201,9
24,2020-W25,18,18_五条烏丸,41.5234,6.5802,23,1.0569,-4.44,15
24,2020-W25,19,19_五条車屋町,41.5234,7.3328,18,0.6419,-2.7031,15
24,2020-W25,20,20_四条堀川,41.5234,6.1908,22,0.4001,-2.5979,9
24,2020-W25,21,21_四条室町,41.5234,4.6572,23,0.6875,-7.0503,19
24,2020-W25,22,22_四条新町,41.5234,4.5692,21,0.4921,3.7394,20
24,2020-W25,23,23_四条烏丸,41.5234,4.6624,24,1.2082,3.313,24
24,2020-W25,24,24_四条車屋町,41.5234,6.5692,23,0.5261,2.5464,23
25,2020-W26,0,00_一条堀川,41.5234,7.2419,10,11.1555,4.7238,2
25,2020-W26,1,01_一条室町,41.5234,5.6082,11,5.5551,4.8655,3
25,2020-W26,2,02_一条新町,41.5234,5.7376,1,6.1084,3.9711,0
25,2020-W26,3,03_一条烏丸,41.5234,6.186,13,2.125,4.4104,4
25,2020-W26,4,04_一条車屋町,41.5234,8.1636,3,3.0198,3.9077,3
25,2020-W26,5,05_三条堀川,41.5234,5.5177,20,8.5669,-6.7133,4
25,2020-W26,6,06_三条室町,41.5234,4.087,8,14.3223,-11.5665,4
25,2020-W26,7,07_三条新町,41.5234,4.6484,22,16.2054,-7.5482,4
25,2020-W26,8,08_三条烏丸,41.5234,4.4835,23,3.4777,4.9195,23
25,2020-W26,9,09_三条車屋町,41.5234,6.0017,8,3.2521,4.4686,23
25,2020-W26,10,10_二条堀川,41.5234,5.8613,12,5.6227,-4.9354,23
25,2020-W26,11,11_二条室町,41.5234,4.4869,6,10.089,-7.2364,23
25,2020-W26,12,12_二条新町,41.5234,4.5483,7,6.4687,-4.5713,23
25,2020-W26,13,13_二条烏丸,41.5234,4.6985,8,4.9659,6.599,4
25,2020-W26,14,14_二条車屋町,41.5234,6.366,13,4.7868,7.209,4
25,2020-W26,15,15_五条堀川,41.5234,7.9917,20,5.801,-5.2291,4
25,2020-W26,16,16_五条室町,41.5234,6.1557,21,15.0419,-5.7776,4
25,2020-W26,17,17_五条新町,41.5234,6.4762,22,6.2089,-4.5468,9
25,2020-W26,18,18_五条烏丸,41.5234,6.737,23,5.2261,-4.3675,3
25,2020-W26,19,19_五条車屋町,41.5234,7.3688,24,5.7268,-4.5417,4
25,2020-W26,20,20_四条堀川,41.5234,6.2372,22,2.156,-4.4573,4
25,2020-W26,21,21_四条室町,41.5234,4.5945,23,9.0478,-5.1917,4
25,2020-W26,22,22_四条新町,41.5234,4.5021,21,2.5959,4.1791,20
25,2020-W26,23,23_四条烏丸,41.5234,4.6518,24,1.8965,2.6851,18
25,2020-W26,24,24_四条車屋町,41.5234,6.8864,23,2.9865,4.0063,23
26,2020-W27,0,00_一条堀川,41.5234,6.2701,2,0.5294,-3.3582,1
26,2020-W27,1,01_一条室町,41.5234,5.718,11,0.321,-2.3701,24
26,2020-W27,2,02_一条新町,41.5234,5.9239,12,0.6295,3.8108,0
26,2020-W27,3,03_一条烏丸,41.5234,6.5343,13,0.362,2.9062,1
26,2020-W27,4,04_一条車屋町,41.5234,7.5821,3,0.8497,4.3241,14
26,2020-W27,5,05_三条堀川,41.5234,5.6237,20,0.3189,2.4224,20
26,2020-W27,6,06_三条室町,41.5234,4.1815,8,0.653,4.2023,8
