t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
19,11,41.5234,3.9963,16,0.0917,-5.1138,8
19,12,41.5234,5.6454,16,0.1015,-6.6530,14
19,13,41.5234,3.6410,15,0.0539,-3.7051,11
19,14,41.5234,3.9665,18,0.0462,-2.3126,3
19,15,41.5234,3.9670,18,0.0440,6.4734,17
19,16,41.5234,4.2453,21,0.0513,-4.8268,10
19,17,41.5234,5.0359,14,0.0299,-3.5188,5
19,18,41.5234,4.2891,23,0.0798,-5.4151,7
19,19,41.5234,5.8516,18,0.0433,5.1556,17
19,20,41.5234,7.1855,12,0.0561,-5.3938,10
19,21,41.5234,5.7925,16,0.0435,-5.3571,10
19,22,41.5234,5.1239,15,0.0401,5.1425,23
19,23,41.5234,5.8457,18,0.0357,-4.5683,13
19,24,41.5234,7.2257,23,0.0603,5.5210,11
20,0,41.5234,7.0788,1,0.0506,4.7295,17
20,1,41.5234,5.5414,6,0.0611,-4.2582,2
20,2,41.5234,5.5422,6,0.0189,4.6768,10
20,3,41.5234,5.0288,5,0.0319,3.6693,5
20,4,41.5234,5.6321,8,0.0721,-4.5064,2
20,5,41.5234,3.9044,8,0.0336,3.8136,3
20,6,41.5234,4.0204,1,0.0536,5.1057,5
20,7,41.5234,7.2295,4,0.0514,2.8623,13
20,8,41.5234,4.1641,9,0.0455,-4.2415,19
20,9,41.5234,5.7157,8,0.0524,-5.6805,19
20,10,41.5234,5.1098,11,0.0234,3.8478,2
20,11,41.5234,3.9157,16,0.0567,3.9604,9
20,12,41.5234,5.7854,16,0.1042,-6.3828,14
20,13,41.5234,3.6870,14,0.0600,-3.9613,23
20,14,41.5234,3.9083,18,0.0527,2.4792,13
20,15,41.5234,3.9786,18,0.0509,6.3162,17
20,16,41.5234,4.1336,21,0.0624,6.1955,11
20,17,41.5234,5.1930,14,0.0317,-3.2987,5
20,18,41.5234,4.2374,23,0.0583,4.5075,19
20,19,41.5234,5.7570,18,0.0374,-2.9522,8
20,20,41.5234,7.2711,12,0.0619,-5.4760,10
20,21,41.5234,5.7527,16,0.0530,-5.4520,10
20,22,41.5234,5.0942,15,0.0448,5.4274,23
20,23,41.5234,5.7998,18,0.0324,2.6286,22
20,24,41.5234,7.2662,19,0.0534,4.2313,23
21,0,41.5234,7.1086,2,0.0748,3.9952,17
21,1,41.5234,5.4882,6,0.0650,-3.4793,14
21,2,41.5234,5.5149,6,0.0281,3.8790,10
21,3,41.5234,5.0343,5,0.0420,3.7466,5
21,4,41.5234,5.6499,8,0.0878,-4.9851,19
21,5,41.5234,3.9256,8,0.0430,3.8020,3
21,6,41.5234,3.9708,2,0.0699,4.9689,5
21,7,41.5234,7.2851,4,0.0693,-2.9139,19
21,8,41.5234,4.1785,9,0.0580,-4.2568,19
21,9,41.5234,5.6012,8,0.0707,-4.9137,19
21,10,41.5234,5.0710,11,0.0312,3.3025,2
21,11,41.5234,3.9546,16,0.0900,-4.4207,22
21,12,41.5234,5.6080,16,0.1409,-7.5353,14
21,13,41.5234,3.6966,15,0.0746,5.3098,8
21,14,41.5234,4.0158,18,0.0561,2.8178,8
21,15,41.5234,4.0208,18,0.0941,-4.2180,7
21,16,41.5234,4.1874,21,0.0903,5.7702,11
21,17,41.5234,5.2665,14,0.0411,-3.6203,7
21,18,41.5234,4.2234,23,0.0539,3.6226,19
21,19,41.5234,5.7927,18,0.0444,2.4795,18
21,20,41.5234,7.2520,12,0.0647,-5.4964,10
21,21,41.5234,5.7048,16,0.0716,-4.3211,10
21,22,41.5234,5.1915,15,0.0711,4.9615,23
21,23,41.5234,5.7900,18,0.0446,3.2958,19
21,24,41.5234,7.1523,19,0.0689,4.5475,19
22,0,41.5234,7.0972,2,0.0908,-3.8365,14
22,1,41.5234,5.5537,6,0.0752,-3.5826,14
22,2,41.5234,5.4585,6,0.0373,4.3329,10
22,3,41.5234,5.0367,4,0.0523,3.3983,5
22,4,41.5234,5.7544,8,0.1039,-4.9951,19
22,5,41.5234,3.9879,8,0.0410,-3.5225,24
22,6,41.5234,3.9718,2,0.0867,5.2544,5
22,7,41.5234,7.1754,4,0.0734,-2.9726,18
22,8,41.5234,4.1441,9,0.0680,-4.8127,19
22,9,41.5234,5.7839,8,0.0972,-5.4467,19
22,10,41.5234,5.0300,11,0.0375,3.1296,2
22,11,41.5234,3.9450,16,0.1432,-4.3545,1
22,12,41.5234,5.6364,16,0.1795,-7.0875,14
22,13,41.5234,3.6654,14,0.0776,-4.0357,24
22,14,41.5234,3.9417,18,0.0699,-2.6534,1
22,15,41.5234,3.9656,18,0.1396,3.4911,18
22,16,41.5234,4.1636,21,0.1364,4.9819,11
22,17,41.5234,5.1152,14,0.0571,-4.7488,7
22,18,41.5234,4.2700,19,0.0611,3.4335,19
22,19,41.5234,5.7374,18,0.0432,-3.0883,8
22,20,41.5234,7.1343,12,0.1042,6.3275,24
22,21,41.5234,5.6428,16,0.0788,-4.0477,5
22,22,41.5234,5.1292,15,0.0994,5.8741,23
22,23,41.5234,5.6930,18,0.0528,3.0511,19
22,24,41.5234,7.1841,19,0.0559,4.1339,19
23,0,41.5234,7.0614,1,0.1232,3.9875,1
23,1,41.5234,5.7201,6,0.0872,-3.2157,14
23,2,41.5234,5.5790,6,0.0666,3.5165,10
23,3,41.5234,5.1482,5,0.0684,-2.9396,23
23,4,41.5234,5.7589,8,0.1143,-5.5301,19
23,5,41.5234,3.9384,8,0.0581,3.4064,3
23,6,41.5234,3.9997,1,0.1147,-3.8255,23
23,7,41.5234,7.2855,4,0.0819,-3.2709,18
23,8,41.5234,4.0924,9,0.0770,-5.0089,19
23,9,41.5234,5.6878,8,0.1612,-5.9394,19
23,10,41.5234,5.0168,11,0.0568,3.2151,2
23,11,41.5234,4.0282,16,0.1285,-5.0685,19
23,12,41.5234,5.6749,16,0.2453,-5.8974,14
23,13,41.5234,3.7638,15,0.1086,4.6632,8
23,14,41.5234,4.0267,18,0.0829,-2.8173,1
23,15,41.5234,4.0039,18,0.1620,3.7877,18
23,16,41.5234,4.1624,21,0.2373,-4.3020,1
23,17,41.5234,5.1984,14,0.0821,-5.6471,7
23,18,41.5234,4.2666,23,0.0551,3.3486,19
23,19,41.5234,5.8215,18,0.0445,-3.1461,8
23,20,41.5234,7.1391,12,0.1942,4.5093,7
23,21,41.5234,5.6924,16,0.1310,-3.4413,0
23,22,41.5234,5.2097,15,0.1057,4.9301,23
23,23,41.5234,5.8456,18,0.0531,3.2760,19
23,24,41.5234,7.2109,23,0.0824,5.0000,19
