t_idx,node_idx,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
21,22,19658.0000,1.5839,129.1798,-76.4734
21,23,20590.0000,1.5841,66.9407,160.0144
21,24,13620.0000,1.0000,77.6226,31.0004
22,0,10272.0000,0.9999,51.6440,65.9925
22,1,15856.0000,1.5845,72.8751,81.7292
22,2,16029.0000,1.5846,96.4054,-22.7419
22,3,16831.0000,1.5837,115.6638,-57.8360
22,4,17776.0000,1.5842,85.4876,82.7959
22,5,23298.0000,1.9995,130.7929,21.6057
22,6,22207.0000,1.9993,133.0466,-75.8021
22,7,11766.0000,0.9998,51.2302,95.0179
22,8,24737.0000,1.9992,172.3646,-270.8775
22,9,18191.0000,1.5829,111.9907,1.1090
22,10,16833.0000,1.5845,81.7837,112.4214
22,11,23389.0000,1.9995,156.3108,-181.0510
22,12,17723.0000,1.5845,105.0563,-36.9409
22,13,24378.0000,1.9995,123.7022,49.7816
22,14,25652.0000,1.9996,90.3097,190.7097
22,15,25653.0000,1.9995,167.1773,-162.2726
22,16,24647.0000,1.9997,105.6596,111.0368
22,17,18782.0000,1.5840,113.4863,-3.5841
22,18,26733.0000,1.9996,142.3953,-67.9889
22,19,19640.0000,1.5838,134.5745,-63.8285
22,20,11594.0000,1.0000,90.7846,28.6181
22,21,17812.0000,1.5838,105.1310,15.7305
22,22,18983.0000,1.5834,134.6794,-22.1991
22,23,20037.0000,1.5845,109.5307,32.4958
22,24,13293.0000,1.0000,84.0134,76.0785
23,0,6690.0000,0.9999,64.3955,30.3899
23,1,10620.0000,1.5817,65.3384,121.2413
23,2,10560.0000,1.5847,93.8425,0.3946
23,3,11224.0000,1.5837,117.2113,-63.6146
23,4,11901.0000,1.5835,88.7668,70.3822
23,5,15596.0000,1.9992,133.9141,11.8760
23,6,14932.0000,1.9998,135.6496,-91.9767
23,7,7811.0000,0.9990,52.0012,96.7552
23,8,16462.0000,1.9998,167.4703,-236.9403
23,9,11887.0000,1.5836,111.9907,-7.3915
23,10,11090.0000,1.5841,81.8770,111.3650
23,11,15591.0000,1.9989,157.5268,-181.9810
23,12,11608.0000,1.5847,105.6266,-23.4274
23,13,16392.0000,1.9983,127.2011,35.9564
23,14,17332.0000,1.9993,98.2691,97.4146
23,15,17305.0000,1.9995,155.0509,-167.8633
23,16,16408.0000,1.9994,103.3986,109.5241
23,17,12640.0000,1.5837,109.1092,0.7671
23,18,18064.0000,1.9997,86.7104,141.5721
23,19,13108.0000,1.5838,117.8349,-50.3540
23,20,7561.0000,0.9999,108.1769,-5.8131
23,21,11957.0000,1.5821,104.9142,31.8632
23,22,12624.0000,1.5839,135.0302,-27.8666
23,23,13241.0000,1.5835,117.2588,-22.7049
23,24,8808.0000,0.9999,107.3311,20.4316
