t_idx,time_label,node_idx,node_label,account_category,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
54,2024-01-01 10:09:00,4,04_Visual_Cortex,Unknown,1.8053,1.9695,0.0696,0
55,2024-01-01 10:09:10,0,00_Motor_Cortex,Unknown,3.0123,1.8865,0.0,1
55,2024-01-01 10:09:10,1,01_Parietal_Lobe,Unknown,1.8347,2.0057,0.0674,0
55,2024-01-01 10:09:10,2,02_Prefrontal_Cortex,Unknown,1.5179,1.6731,0.0677,0
55,2024-01-01 10:09:10,3,03_Temporal_Lobe,Unknown,1.875,2.0565,0.0669,0
55,2024-01-01 10:09:10,4,04_Visual_Cortex,Unknown,1.583,1.7379,0.0688,0
56,2024-01-01 10:09:20,0,00_Motor_Cortex,Unknown,2.8748,1.7444,0.0001,0
56,2024-01-01 10:09:20,1,01_Parietal_Lobe,Unknown,1.4446,1.5951,0.0655,0
56,2024-01-01 10:09:20,2,02_Prefrontal_Cortex,Unknown,1.8422,2.0254,0.0657,0
56,2024-01-01 10:09:20,3,03_Temporal_Lobe,Unknown,1.579,1.7451,0.0669,0
56,2024-01-01 10:09:20,4,04_Visual_Cortex,Unknown,1.4168,1.5664,0.0672,0
57,2024-01-01 10:09:30,0,00_Motor_Cortex,Unknown,2.5589,1.4716,0.0001,0
57,2024-01-01 10:09:30,1,01_Parietal_Lobe,Unknown,1.3909,1.5442,0.0663,0
57,2024-01-01 10:09:30,2,02_Prefrontal_Cortex,Unknown,1.1596,1.301,0.0637,0
57,2024-01-01 10:09:30,3,03_Temporal_Lobe,Unknown,1.4252,1.5868,0.064,0
57,2024-01-01 10:09:30,4,04_Visual_Cortex,Unknown,1.2539,1.3983,0.0651,0
58,2024-01-01 10:09:40,0,00_Motor_Cortex,Unknown,2.2213,1.1834,0.0,0
58,2024-01-01 10:09:40,1,01_Parietal_Lobe,Unknown,0.9191,1.0454,0.0643,0
58,2024-01-01 10:09:40,2,02_Prefrontal_Cortex,Unknown,1.0602,1.2007,0.0635,0
58,2024-01-01 10:09:40,3,03_Temporal_Lobe,Unknown,1.06,1.2017,0.0623,0
58,2024-01-01 10:09:40,4,04_Visual_Cortex,Unknown,1.1057,1.2457,0.0628,0
59,2024-01-01 10:09:50,0,00_Motor_Cortex,Unknown,1.9446,0.9414,0.0,0
59,2024-01-01 10:09:50,1,01_Parietal_Lobe,Unknown,0.9139,1.0455,0.061,0
59,2024-01-01 10:09:50,2,02_Prefrontal_Cortex,Unknown,0.8441,0.9748,0.0612,0
59,2024-01-01 10:09:50,3,03_Temporal_Lobe,Unknown,0.7455,0.8699,0.0616,0
59,2024-01-01 10:09:50,4,04_Visual_Cortex,Unknown,0.7291,0.8466,0.063,0
