t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
24,2020-W25,10,USR_006,10.0,0.0,0,0.0,-6.8259,9
24,2020-W25,11,STK_002,10.0,0.0,0,0.0,0.0,0
24,2020-W25,12,USR_002,10.0,0.0,0,0.0,-21.2667,10
24,2020-W25,13,USR_010,10.0,0.0,0,0.0,-6.317,9
24,2020-W25,14,USR_001,10.0,0.0,0,0.0,-22.6254,10
25,2020-W26,0,STK_004,41.4828,9.868,6,0.0,-10.3095,10
25,2020-W26,1,USR_003,41.4318,11.4686,5,0.0,-7.305,10
25,2020-W26,2,USR_009,10.0,0.0,0,0.0,-4.5727,13
25,2020-W26,3,STK_005,10.0,0.0,0,0.0,-0.0007,9
25,2020-W26,4,USR_005,10.0,0.0,0,0.0,5.6835,10
25,2020-W26,5,STK_003,41.3165,10.1397,6,0.0,-6.3705,10
25,2020-W26,6,USR_004,41.4455,10.4442,5,0.0,5.7155,13
25,2020-W26,7,USR_007,10.0,0.0,0,0.0,-7.6071,9
25,2020-W26,8,STK_001,10.0,0.0,0,0.0,0.0,10
25,2020-W26,9,USR_008,10.0,0.0,0,0.0,-4.2339,13
25,2020-W26,10,USR_006,10.0,0.0,0,0.0,-4.9074,9
25,2020-W26,11,STK_002,41.4845,11.2221,6,0.0,10.5714,13
25,2020-W26,12,USR_002,10.0,0.0,0,0.0,-19.987,10
25,2020-W26,13,USR_010,41.5055,9.43,11,0.0,-5.1334,9
25,2020-W26,14,USR_001,41.5055,9.43,11,0.0,-21.0819,10
26,2020-W27,0,STK_004,41.5234,9.695,1,0.0,6.7289,7
26,2020-W27,1,USR_003,41.5234,11.3746,5,0.0,-6.1579,10
26,2020-W27,2,USR_009,41.5234,9.7449,6,0.0,-4.5751,13
26,2020-W27,3,STK_005,10.0,0.0,0,0.0,-0.0,9
26,2020-W27,4,USR_005,10.0,0.0,0,0.0,5.8404,10
26,2020-W27,5,STK_003,41.5234,9.9681,1,0.0,-6.0606,10
26,2020-W27,6,USR_004,41.5234,11.6154,5,0.0,-5.4707,10
26,2020-W27,7,USR_007,41.5234,12.7036,0,0.0,-7.5627,9
26,2020-W27,8,STK_001,10.0,0.0,0,0.0,-0.0,9
26,2020-W27,9,USR_008,10.0,0.0,0,0.0,-4.2363,13
26,2020-W27,10,USR_006,10.0,0.0,0,0.0,-4.815,9
26,2020-W27,11,STK_002,41.5234,13.6086,6,0.0,11.7647,2
26,2020-W27,12,USR_002,10.0,0.0,0,0.0,-19.8434,10
26,2020-W27,13,USR_010,10.0,0.0,0,0.0,-5.1322,9
26,2020-W27,14,USR_001,10.0,0.0,0,0.0,-20.9627,10
27,2020-W28,0,STK_004,41.4964,9.6027,1,0.0,18.6937,13
27,2020-W28,1,USR_003,41.468,11.9797,5,0.0,11.8523,13
27,2020-W28,2,USR_009,10.0,0.0,0,0.0,-4.1052,7
27,2020-W28,3,STK_005,40.4991,9.4978,6,0.0,8.0156,13
27,2020-W28,4,USR_005,10.0,0.0,0,0.0,4.3299,10
27,2020-W28,5,STK_003,41.3968,9.7084,1,0.0,10.7301,13
27,2020-W28,6,USR_004,41.4643,12.0015,5,0.0,11.0868,13
27,2020-W28,7,USR_007,10.0,0.0,0,0.0,-7.8246,9
27,2020-W28,8,STK_001,40.4688,8.2786,13,0.0004,5326.1174,13
27,2020-W28,9,USR_008,10.0,0.0,0,0.0,-4.172,13
27,2020-W28,10,USR_006,40.9604,7.4359,3,0.0,-5.2135,9
27,2020-W28,11,STK_002,41.2496,8.4372,6,0.0,49.7649,10
27,2020-W28,12,USR_002,10.0,0.0,0,0.0,-16.5711,10
27,2020-W28,13,USR_010,40.8264,8.5251,3,0.0,-5.3396,9
27,2020-W28,14,USR_001,10.0,0.0,0,0.0,-17.347,10
28,2020-W29,0,STK_004,41.5202,9.6498,6,0.0,17.4521,13
28,2020-W29,1,USR_003,41.5171,12.2569,5,0.0,10.9004,13
28,2020-W29,2,USR_009,10.0,0.0,0,0.0,-4.2171,13
28,2020-W29,3,STK_005,10.0,0.0,0,0.0,-0.0,9
28,2020-W29,4,USR_005,10.0,0.0,0,0.0,4.3504,10
28,2020-W29,5,STK_003,41.5094,9.7874,6,0.0,4.76,13
28,2020-W29,6,USR_004,41.5163,12.13,5,0.0,10.4591,13
28,2020-W29,7,USR_007,10.0,0.0,0,0.0,-7.7403,9
28,2020-W29,8,STK_001,10.0,0.0,0,0.0,-0.0,9
28,2020-W29,9,USR_008,10.0,0.0,0,0.0,-3.987,13
28,2020-W29,10,USR_006,41.5145,15.2572,5,0.0,-5.4647,9
28,2020-W29,11,STK_002,18.5,8.5,4,0.0013,9566.5066,13
28,2020-W29,12,USR_002,10.0,0.0,0,0.0,-16.8189,10
28,2020-W29,13,USR_010,41.5145,15.2572,5,0.0,-5.0241,9
28,2020-W29,14,USR_001,10.0,0.0,0,0.0,-17.5216,10
29,2020-W30,0,STK_004,41.5234,9.598,6,0.0,8.1104,13
29,2020-W30,1,USR_003,41.5234,12.2434,5,0.0,9.9331,13
29,2020-W30,2,USR_009,10.0,0.0,0,0.0,-4.1914,13
29,2020-W30,3,STK_005,10.0,0.0,0,0.0,0.0,9
29,2020-W30,4,USR_005,10.0,0.0,0,0.0,3.9417,10
29,2020-W30,5,STK_003,41.5234,9.7533,6,0.0,8.7273,13
29,2020-W30,6,USR_004,41.5234,12.1423,5,0.0,8.973,13
29,2020-W30,7,USR_007,10.0,0.0,0,0.0,-7.6717,9
29,2020-W30,8,STK_001,10.0,0.0,0,0.0,0.0,9
29,2020-W30,9,USR_008,10.0,0.0,0,0.0,-3.9946,13
29,2020-W30,10,USR_006,10.0,0.0,0,0.0,-5.4363,9
29,2020-W30,11,STK_002,10.0,0.0,0,0.0,0.0,0
29,2020-W30,12,USR_002,10.0,0.0,0,0.0,-15.8631,10
29,2020-W30,13,USR_010,41.5234,12.3174,0,0.0,-4.9773,9
29,2020-W30,14,USR_001,10.0,0.0,0,0.0,-16.4719,10
30,2020-W31,0,STK_004,41.4502,9.5204,1,0.0,11.7276,9
30,2020-W31,1,USR_003,41.4845,11.3827,5,0.0,-6.0162,10
30,2020-W31,2,USR_009,34.4314,8.5852,3,0.0,-4.2956,7
30,2020-W31,3,STK_005,31.1621,7.5516,6,0.0,11.8026,2
30,2020-W31,4,USR_005,10.0,0.0,0,0.0,3.8058,10
30,2020-W31,5,STK_003,41.4529,9.688,1,0.0,5.3638,7
30,2020-W31,6,USR_004,41.2586,11.3081,5,0.0,8.5707,9
30,2020-W31,7,USR_007,41.491,14.8084,5,0.0,-7.3131,9
30,2020-W31,8,STK_001,41.3815,13.6463,6,0.0,11.7647,9
30,2020-W31,9,USR_008,41.4582,9.7776,6,0.0,-3.7714,7
30,2020-W31,10,USR_006,10.0,0.0,0,0.0,-4.4181,9
30,2020-W31,11,STK_002,18.5,8.5,10,0.0,1547.8247,9
30,2020-W31,12,USR_002,10.0,0.0,0,0.0,-15.3989,10
30,2020-W31,13,USR_010,10.0,0.0,0,0.0,-4.0956,9
30,2020-W31,14,USR_001,10.0,0.0,0,0.0,-15.8184,10
31,2020-W32,0,STK_004,41.4889,9.7204,1,0.0,-8.6897,4
31,2020-W32,1,USR_003,41.4239,10.6922,5,0.0,-6.7851,10
31,2020-W32,2,USR_009,10.0,0.0,0,0.0,5.0022,4
31,2020-W32,3,STK_005,35.677,6.4869,10,0.0,7.8635,10
31,2020-W32,4,USR_005,28.2884,8.5012,11,0.0,3.7401,10
31,2020-W32,5,STK_003,41.4877,10.09,1,0.0,-6.2019,4
31,2020-W32,6,USR_004,41.4685,11.0828,5,0.0,-7.6679,13
31,2020-W32,7,USR_007,10.0,0.0,0,0.0,-7.1911,9
31,2020-W32,8,STK_001,18.5,8.5,13,0.0003,-5293.1727,10
31,2020-W32,9,USR_008,10.0,0.0,0,0.0,-3.7609,7
31,2020-W32,10,USR_006,37.7452,12.7971,3,0.0,-3.0792,9
31,2020-W32,11,STK_002,22.2345,7.121,2,0.0,11.7829,4
31,2020-W32,12,USR_002,10.0,0.0,0,0.0,-15.4816,10
31,2020-W32,13,USR_010,10.0,0.0,0,0.0,-4.6907,9
31,2020-W32,14,USR_001,10.0,0.0,0,0.0,-15.8931,10
32,2020-W33,0,STK_004,41.5205,9.6683,6,0.0,-11.6141,9
32,2020-W33,1,USR_003,41.5215,11.606,5,0.0,8.963,7
32,2020-W33,2,USR_009,10.0,0.0,0,0.0,-5.2968,9
32,2020-W33,3,STK_005,41.5178,13.999,6,0.0,11.7647,10
32,2020-W33,4,USR_005,10.0,0.0,0,0.0,-2.3773,12
32,2020-W33,5,STK_003,41.5202,10.1213,6,0.0,5.4657,7
32,2020-W33,6,USR_004,41.5128,11.124,5,0.0,-6.4599,9
32,2020-W33,7,USR_007,41.5219,14.7891,5,0.0,-6.8655,9
32,2020-W33,8,STK_001,18.5,8.5,4,0.0019,-12020.3865,9
32,2020-W33,9,USR_008,10.0,0.0,0,0.0,-3.6733,7
32,2020-W33,10,USR_006,41.5208,9.9358,6,0.0,-4.0706,9
32,2020-W33,11,STK_002,18.5,8.5,4,0.0003,4980.5478,7
32,2020-W33,12,USR_002,10.0,0.0,0,0.0,-12.5977,4
32,2020-W33,13,USR_010,10.0,0.0,0,0.0,-3.1263,9
32,2020-W33,14,USR_001,10.0,0.0,0,0.0,-12.0144,10
33,2020-W34,0,STK_004,41.4976,9.6191,1,0.0,-8.5667,9
33,2020-W34,1,USR_003,41.512,11.597,5,0.0,-5.7048,9
33,2020-W34,2,USR_009,41.508,9.4673,5,0.0,-6.9108,9
33,2020-W34,3,STK_005,10.0,0.0,0,0.0,0.0,9
33,2020-W34,4,USR_005,10.0,0.0,0,0.0,-2.3552,12
33,2020-W34,5,STK_003,41.4991,9.8521,1,0.0,-5.5664,9
33,2020-W34,6,USR_004,41.4286,11.6968,5,0.0,-5.7841,9
33,2020-W34,7,USR_007,10.0,0.0,0,0.0,-7.1997,9
33,2020-W34,8,STK_001,41.4723,13.6112,6,0.0,35.7047,2
33,2020-W34,9,USR_008,10.0,0.0,0,0.0,-3.5032,7
33,2020-W34,10,USR_006,10.0,0.0,0,0.0,-3.9994,9
33,2020-W34,11,STK_002,18.5,8.5,7,0.0,-1284.5141,9
33,2020-W34,12,USR_002,10.0,0.0,0,0.0,-12.6017,4
33,2020-W34,13,USR_010,10.0,0.0,0,0.0,-3.2382,9
33,2020-W34,14,USR_001,10.0,0.0,0,0.0,-11.8022,4
34,2020-W35,0,STK_004,41.5234,9.8153,1,0.0,-17.3809,10
34,2020-W35,1,USR_003,41.5234,11.5034,5,0.0,-8.4891,10
34,2020-W35,2,USR_009,10.0,0.0,0,0.0,-7.4823,9
34,2020-W35,3,STK_005,41.5234,14.1509,1,0.0,11.7647,13
34,2020-W35,4,USR_005,41.5234,8.5136,11,0.0,-2.4025,12
34,2020-W35,5,STK_003,41.5234,10.4939,1,0.0,7.9875,9
34,2020-W35,6,USR_004,41.5234,12.1763,5,0.0,12.0143,9
34,2020-W35,7,USR_007,41.5234,8.5136,11,0.0,-7.2988,9
34,2020-W35,8,STK_001,41.5234,8.5136,4,0.0001,-3365.0309,10
34,2020-W35,9,USR_008,41.5234,15.0309,5,0.0,-3.4911,7
34,2020-W35,10,USR_006,10.0,0.0,0,0.0,-4.0826,9
34,2020-W35,11,STK_002,41.5234,11.1037,1,0.0,7.6444,7
34,2020-W35,12,USR_002,10.0,0.0,0,0.0,-12.6986,4
34,2020-W35,13,USR_010,41.5234,10.0048,1,0.0,-3.4768,9
34,2020-W35,14,USR_001,10.0,0.0,0,0.0,-11.9815,4
35,2020-W36,0,STK_004,41.5143,9.7108,6,0.0,-15.2442,9
35,2020-W36,1,USR_003,41.4898,11.3359,5,0.0,8.4822,10
35,2020-W36,2,USR_009,10.0,0.0,0,0.0,-7.5656,9
35,2020-W36,3,STK_005,10.0,0.0,0,0.0,-0.0,9
35,2020-W36,4,USR_005,41.5195,14.7243,5,0.0,-2.4204,12
35,2020-W36,5,STK_003,41.5149,9.965,6,0.0,5.9359,4
35,2020-W36,6,USR_004,41.5194,11.1245,5,0.0,-9.7868,9
35,2020-W36,7,USR_007,10.0,0.0,0,0.0,-7.2863,9
35,2020-W36,8,STK_001,41.5053,13.5809,1,0.0,11.7647,10
35,2020-W36,9,USR_008,10.0,0.0,0,0.0,-3.4948,7
35,2020-W36,10,USR_006,41.5151,9.7311,1,0.0,-4.338,9
35,2020-W36,11,STK_002,30.8485,5.5222,5,0.0,2460.4654,10
35,2020-W36,12,USR_002,10.0,0.0,0,0.0,-12.5816,4
35,2020-W36,13,USR_010,10.0,0.0,0,0.0,-4.0956,9
35,2020-W36,14,USR_001,10.0,0.0,0,0.0,-11.9447,4
36,2020-W37,0,STK_004,41.5147,9.9407,1,0.0,-13.249,9
36,2020-W37,1,USR_003,41.5197,10.3072,5,0.0,-7.2692,9
36,2020-W37,2,USR_009,10.0,0.0,0,0.0,-7.606,9
36,2020-W37,3,STK_005,41.5059,13.4279,6,0.0,11.7647,7
36,2020-W37,4,USR_005,10.0,0.0,0,0.0,-2.2377,9
36,2020-W37,5,STK_003,41.5166,10.8982,1,0.0,-8.6302,9
36,2020-W37,6,USR_004,41.4911,10.6551,5,0.0,-7.2596,9
36,2020-W37,7,USR_007,41.5154,9.6795,6,0.0,-8.036,9
36,2020-W37,8,STK_001,18.5,8.5,2,0.0002,-4694.2282,9
36,2020-W37,9,USR_008,10.0,0.0,0,0.0,-3.5436,7
36,2020-W37,10,USR_006,10.0,0.0,0,0.0,-4.5664,9
36,2020-W37,11,STK_002,41.5101,11.3579,6,0.0,9.5303,13
36,2020-W37,12,USR_002,41.5173,9.5549,11,0.0,-12.1542,4
36,2020-W37,13,USR_010,41.5173,9.5549,11,0.0,-4.2635,9
36,2020-W37,14,USR_001,10.0,0.0,0,0.0,-11.1991,4
37,2020-W38,0,STK_004,41.3692,9.5251,1,0.0,-10.8266,9
37,2020-W38,1,USR_003,41.4027,7.7974,5,0.0,-10.621,9
37,2020-W38,2,USR_009,41.4393,11.4229,0,0.0,-7.1618,9
37,2020-W38,3,STK_005,10.0,0.0,0,0.0,0.0,9
37,2020-W38,4,USR_005,10.0,0.0,0,0.0,-2.1958,12
37,2020-W38,5,STK_003,41.3082,9.4869,6,0.0,-15.7958,9
37,2020-W38,6,USR_004,41.2422,7.2763,5,0.0,-10.6834,9
37,2020-W38,7,USR_007,41.3731,11.7975,11,0.0,-8.7181,9
37,2020-W38,8,STK_001,18.5,8.5,10,0.0,-1242.3323,9
37,2020-W38,9,USR_008,10.0,0.0,0,0.0,-3.8167,7
37,2020-W38,10,USR_006,10.0,0.0,0,0.0,-5.3593,9
37,2020-W38,11,STK_002,41.275,10.0719,1,0.0,-8.273,9
37,2020-W38,12,USR_002,10.0,0.0,0,0.0,-12.4405,4
37,2020-W38,13,USR_010,10.0,0.0,0,0.0,-3.8922,9
37,2020-W38,14,USR_001,10.0,0.0,0,0.0,-11.7135,4
38,2020-W39,0,STK_004,41.4547,9.8861,6,0.0,-8.2635,9
38,2020-W39,1,USR_003,41.4472,7.8389,5,0.0,-8.1979,9
38,2020-W39,2,USR_009,10.0,0.0,0,0.0,-6.4917,9
38,2020-W39,3,STK_005,18.5,8.5,10,0.0,-1122.5832,9
38,2020-W39,4,USR_005,10.0,0.0,0,0.0,-2.437,9
38,2020-W39,5,STK_003,41.3047,10.6464,6,0.0,-14.0598,9
38,2020-W39,6,USR_004,41.3085,7.0232,5,0.0,-8.9641,9
38,2020-W39,7,USR_007,41.4918,11.4748,0,0.0,-8.3871,9
38,2020-W39,8,STK_001,41.4971,13.313,1,0.0,11.7622,13
38,2020-W39,9,USR_008,10.0,0.0,0,0.0,-3.8131,7
38,2020-W39,10,USR_006,10.0,0.0,0,0.0,-5.169,9
38,2020-W39,11,STK_002,41.4542,9.9282,6,0.0,-17.5328,9
38,2020-W39,12,USR_002,10.0,0.0,0,0.0,-13.1076,4
38,2020-W39,13,USR_010,41.5113,9.5969,1,0.0,-5.3481,9
38,2020-W39,14,USR_001,10.0,0.0,0,0.0,-12.1458,4
39,2020-W40,0,STK_004,41.5075,10.023,6,0.0,-26.0191,9
39,2020-W40,1,USR_003,41.4888,7.5288,5,0.0,-14.7908,9
39,2020-W40,2,USR_009,10.0,0.0,0,0.0,-6.3218,9
39,2020-W40,3,STK_005,41.508,12.5094,6,0.0,-9.3753,9
39,2020-W40,4,USR_005,41.5163,8.8229,6,0.0,-2.1791,9
39,2020-W40,5,STK_003,41.4097,10.0897,6,0.0,-19.4637,9
39,2020-W40,6,USR_004,41.4914,7.2055,5,0.0,-9.6896,9
39,2020-W40,7,USR_007,41.5163,8.6773,6,0.0,-8.337,9
39,2020-W40,8,STK_001,41.5083,13.9805,6,0.0,20.3953,4
39,2020-W40,9,USR_008,10.0,0.0,0,0.0,-3.8194,7
39,2020-W40,10,USR_006,10.0,0.0,0,0.0,-5.0153,9
39,2020-W40,11,STK_002,41.5074,9.5537,6,0.0,-20.1262,9
39,2020-W40,12,USR_002,10.0,0.0,0,0.0,-12.8632,4
39,2020-W40,13,USR_010,41.5163,8.6773,6,0.0,-5.3358,9
39,2020-W40,14,USR_001,10.0,0.0,0,0.0,-11.8226,4
40,2020-W41,0,STK_004,41.5116,9.6041,1,0.0,7.8658,13
40,2020-W41,1,USR_003,41.4992,7.9345,5,0.0,8.2119,9
40,2020-W41,2,USR_009,10.0,0.0,0,0.0,-5.237,9
40,2020-W41,3,STK_005,41.5119,13.9338,1,0.0,11.7647,9
40,2020-W41,4,USR_005,10.0,0.0,0,0.0,-2.6515,13
40,2020-W41,5,STK_003,41.5116,9.8534,1,0.0,12.3003,9
40,2020-W41,6,USR_004,41.4982,8.0132,5,0.0,-6.3892,10
40,2020-W41,7,USR_007,10.0,0.0,0,0.0,-7.3906,9
40,2020-W41,8,STK_001,10.0,0.0,0,0.0,-0.0,9
40,2020-W41,9,USR_008,41.5181,9.9068,1,0.0,-4.0243,7
40,2020-W41,10,USR_006,10.0,0.0,0,0.0,-4.4596,9
40,2020-W41,11,STK_002,41.4225,9.8966,1,0.0,16.3241,9
40,2020-W41,12,USR_002,10.0,0.0,0,0.0,-12.2149,4
40,2020-W41,13,USR_010,41.518,11.3232,0,0.0,-3.0365,9
40,2020-W41,14,USR_001,10.0,0.0,0,0.0,-11.1464,4
41,2020-W42,0,STK_004,41.5153,9.5289,6,0.0,-12.0683,10
41,2020-W42,1,USR_003,41.5136,8.6233,5,0.0,-5.6221,10
41,2020-W42,2,USR_009,10.0,0.0,0,0.0,-4.6238,9
41,2020-W42,3,STK_005,18.5,8.5,9,0.0002,-6525.5047,10
41,2020-W42,4,USR_005,41.4973,11.4492,11,0.0,-2.687,13
41,2020-W42,5,STK_003,41.515,9.7451,6,0.0,-7.4768,10
41,2020-W42,6,USR_004,41.499,8.3784,5,0.0,-5.679,10
41,2020-W42,7,USR_007,10.0,0.0,0,0.0,-6.5906,9
41,2020-W42,8,STK_001,10.0,0.0,0,0.0,-0.0,9
41,2020-W42,9,USR_008,10.0,0.0,0,0.0,-4.0742,7
41,2020-W42,10,USR_006,10.0,0.0,0,0.0,-3.878,9
41,2020-W42,11,STK_002,41.4827,9.5767,1,0.0,9.2994,4
41,2020-W42,12,USR_002,10.0,0.0,0,0.0,-12.3792,4
41,2020-W42,13,USR_010,10.0,0.0,0,0.0,-2.7057,9
41,2020-W42,14,USR_001,10.0,0.0,0,0.0,-11.3701,4
42,2020-W43,0,STK_004,40.6015,9.2319,1,0.0,-14.1114,7
42,2020-W43,1,USR_003,38.51,5.0169,8,0.0,8.4566,9
42,2020-W43,2,USR_009,10.0,0.0,0,0.0,-4.5205,9
42,2020-W43,3,STK_005,40.9254,7.4528,1,0.0,6.4437,10
42,2020-W43,4,USR_005,10.0,0.0,0,0.0,-2.8284,13
42,2020-W43,5,STK_003,40.5946,9.2734,1,0.0,9.0608,9
42,2020-W43,6,USR_004,40.7263,6.2771,5,0.0,10.7997,9
42,2020-W43,7,USR_007,10.0,0.0,0,0.0,-6.5599,9
42,2020-W43,8,STK_001,30.2295,6.7343,1,0.0,-9.3661,4
42,2020-W43,9,USR_008,41.0966,11.5967,5,0.0,-4.1094,7
42,2020-W43,10,USR_006,41.2486,11.1816,3,0.0,-3.7783,9
42,2020-W43,11,STK_002,40.6723,8.8193,1,0.0,25.2897,9
42,2020-W43,12,USR_002,33.9523,10.0681,8,0.0,-12.2777,4
42,2020-W43,13,USR_010,41.2083,8.1683,3,0.0,-3.0077,9
42,2020-W43,14,USR_001,10.0,0.0,0,0.0,-8.4804,4
43,2020-W44,0,STK_004,41.5234,9.5829,6,0.0,15.3255,9
43,2020-W44,1,USR_003,41.5234,8.3332,5,0.0,-5.5794,10
43,2020-W44,2,USR_009,41.5234,9.1164,6,0.0,-4.5406,9
43,2020-W44,3,STK_005,41.5234,12.9532,6,0.0,9.8954,9
43,2020-W44,4,USR_005,10.0,0.0,0,0.0,-2.8243,13
43,2020-W44,5,STK_003,41.5234,9.6234,6,0.0,10.1828,9
43,2020-W44,6,USR_004,41.5234,8.0466,5,0.0,7.2764,9
43,2020-W44,7,USR_007,10.0,0.0,0,0.0,-6.5607,9
43,2020-W44,8,STK_001,41.5234,8.5135,2,0.0,-612.9987,10
43,2020-W44,9,USR_008,41.5234,9.1164,6,0.0,-4.1093,7
43,2020-W44,10,USR_006,10.0,0.0,0,0.0,-4.0735,9
43,2020-W44,11,STK_002,41.5234,9.5723,6,0.0,7.3634,9
43,2020-W44,12,USR_002,10.0,0.0,0,0.0,-12.3683,4
43,2020-W44,13,USR_010,10.0,0.0,0,0.0,-2.606,9
43,2020-W44,14,USR_001,41.5234,11.4236,11,0.0,-12.2048,4
44,2020-W45,0,STK_004,39.824,8.7673,1,0.0,-19.6252,9
44,2020-W45,1,USR_003,37.9831,7.8506,5,0.0,-8.6505,9
44,2020-W45,2,USR_009,10.0,0.0,0,0.0,-4.5501,9
44,2020-W45,3,STK_005,10.0,0.0,0,0.0,0.0,9
44,2020-W45,4,USR_005,10.0,0.0,0,0.0,-2.5952,13
44,2020-W45,5,STK_003,31.7959,6.5142,1,0.0,-11.0693,9
44,2020-W45,6,USR_004,38.2186,7.5633,5,0.0,-8.7481,9
44,2020-W45,7,USR_007,40.6726,10.8403,11,0.0,-7.0061,9
44,2020-W45,8,STK_001,40.0296,11.5635,1,0.0,-157.0607,9
44,2020-W45,9,USR_008,10.0,0.0,0,0.0,-4.1966,7
44,2020-W45,10,USR_006,10.0,0.0,0,0.0,-4.1698,9
44,2020-W45,11,STK_002,39.7293,8.4836,6,0.0,-6.0031,9
44,2020-W45,12,USR_002,10.0,0.0,0,0.0,-12.4613,4
44,2020-W45,13,USR_010,40.6726,10.8403,11,0.0,-2.71,9
44,2020-W45,14,USR_001,10.0,0.0,0,0.0,-10.1422,4
45,2020-W46,0,STK_004,41.5128,9.9637,1,0.0,-6.5151,9
45,2020-W46,1,USR_003,41.519,8.5776,5,0.0,-10.6249,9
45,2020-W46,2,USR_009,41.5185,11.5549,0,0.0,-4.4375,9
45,2020-W46,3,STK_005,36.1274,6.5099,7,0.0,-1747.2835,9
45,2020-W46,4,USR_005,41.5205,11.2227,11,0.0,-2.6943,13
45,2020-W46,5,STK_003,41.5125,9.8491,1,0.0,-16.875,9
45,2020-W46,6,USR_004,41.4846,8.3442,5,0.0,-13.8289,9
45,2020-W46,7,USR_007,41.5226,7.73,1,0.0,-7.1215,9
45,2020-W46,8,STK_001,41.5234,11.4121,1,0.0,16.2498,7
45,2020-W46,9,USR_008,10.0,0.0,0,0.0,-4.0343,7
45,2020-W46,10,USR_006,41.5185,11.5549,0,0.0,-4.0374,9
45,2020-W46,11,STK_002,41.5172,11.7402,1,0.0,-8.4776,9
45,2020-W46,12,USR_002,10.0,0.0,0,0.0,-12.4711,4
45,2020-W46,13,USR_010,10.0,0.0,0,0.0,-3.7496,9
45,2020-W46,14,USR_001,41.5205,11.2227,11,0.0,-12.4895,4
46,2020-W47,0,STK_004,41.4913,9.5834,6,0.0,-11.2689,9
46,2020-W47,1,USR_003,41.4494,7.8848,5,0.0,5.541,2
46,2020-W47,2,USR_009,41.5067,9.7845,1,0.0,-4.3956,9
46,2020-W47,3,STK_005,18.5,8.5,7,0.0002,6003.4083,2
46,2020-W47,4,USR_005,10.0,0.0,0,0.0,-2.6836,13
46,2020-W47,5,STK_003,41.3376,9.4619,1,0.0,-7.6425,9
46,2020-W47,6,USR_004,41.463,8.1067,5,0.0,-6.0094,4
46,2020-W47,7,USR_007,10.0,0.0,0,0.0,-7.0041,9
46,2020-W47,8,STK_001,41.4871,13.6832,1,0.0,11.7647,2
46,2020-W47,9,USR_008,10.0,0.0,0,0.0,-3.8796,7
46,2020-W47,10,USR_006,10.0,0.0,0,0.0,-3.974,9
46,2020-W47,11,STK_002,41.4916,9.915,6,0.0,-10.9091,9
46,2020-W47,12,USR_002,10.0,0.0,0,0.0,-12.3905,4
46,2020-W47,13,USR_010,10.0,0.0,0,0.0,-3.9884,9
46,2020-W47,14,USR_001,10.0,0.0,0,0.0,-12.4046,4
47,2020-W48,0,STK_004,41.5176,9.7543,1,0.0,18.1601,9
47,2020-W48,1,USR_003,41.5076,6.8901,5,0.0,9.8656,9
47,2020-W48,2,USR_009,10.0,0.0,0,0.0,-4.9292,9
47,2020-W48,3,STK_005,10.0,0.0,0,0.0,0.0,9
47,2020-W48,4,USR_005,10.0,0.0,0,0.0,-2.6579,13
47,2020-W48,5,STK_003,41.5175,10.007,1,0.0,6.6943,9
47,2020-W48,6,USR_004,41.5152,7.2793,5,0.0,6.997,9
47,2020-W48,7,USR_007,10.0,0.0,0,0.0,-6.9089,9
47,2020-W48,8,STK_001,37.2551,11.1295,6,0.0,11.7717,13
47,2020-W48,9,USR_008,41.5207,12.4167,5,0.0,-3.7836,7
47,2020-W48,10,USR_006,41.5207,12.4167,5,0.0,-3.7975,9
47,2020-W48,11,STK_002,41.491,9.6564,6,0.0,17.3528,9
47,2020-W48,12,USR_002,10.0,0.0,0,0.0,-12.744,4
47,2020-W48,13,USR_010,38.5951,8.5043,8,0.0,-3.8038,9
47,2020-W48,14,USR_001,10.0,0.0,0,0.0,-12.7979,4
48,2020-W49,0,STK_004,41.5234,9.9146,1,0.0,-16.2463,9
48,2020-W49,1,USR_003,41.5234,7.7383,5,0.0,-6.5447,9
48,2020-W49,2,USR_009,10.0,0.0,0,0.0,-4.5445,9
48,2020-W49,3,STK_005,41.5234,14.1991,1,0.0,11.7647,13
48,2020-W49,4,USR_005,10.0,0.0,0,0.0,-2.6303,13
48,2020-W49,5,STK_003,41.5234,10.3492,1,0.0,7.511,10
48,2020-W49,6,USR_004,41.5234,7.851,5,0.0,-8.7644,9
48,2020-W49,7,USR_007,10.0,0.0,0,0.0,-6.8994,9
48,2020-W49,8,STK_001,10.0,0.0,0,0.0,0.0,9
48,2020-W49,9,USR_008,10.0,0.0,0,0.0,-3.7918,7
48,2020-W49,10,USR_006,41.5234,12.8189,5,0.0,-3.8598,9
48,2020-W49,11,STK_002,41.5234,10.6212,1,0.0,-16.7041,9
48,2020-W49,12,USR_002,10.0,0.0,0,0.0,-12.7405,4
48,2020-W49,13,USR_010,41.5234,10.033,1,0.0,-3.7391,9
48,2020-W49,14,USR_001,10.0,0.0,0,0.0,-12.8013,4
49,2020-W50,0,STK_004,40.9053,9.0671,6,0.0,-17.8761,7
49,2020-W50,1,USR_003,40.1815,6.654,11,0.0,9.3137,9
49,2020-W50,2,USR_009,41.2579,9.6571,6,0.0,-3.8268,9
49,2020-W50,3,STK_005,41.5234,8.5,2,0.0,1543.5721,9
