t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,weight,stress
807,E_000808,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,932.84,0.902
808,E_000809,2,ACC_Inventory,3,ACC_COGS,389.83,0.3428
809,E_000810,4,ACC_Accounts_Payable,2,ACC_Inventory,11950.96,0.0
810,E_000811,5,ACC_Cash,7,ACC_Payroll_Exp,5932.56,0.0
811,E_000812,5,ACC_Cash,7,ACC_Payroll_Exp,5893.06,3.2925
812,E_000813,5,ACC_Cash,7,ACC_Payroll_Exp,2956.42,0.8944
813,E_000814,5,ACC_Cash,8,ACC_Rent_Exp,5803.61,0.0
814,E_000815,1,ACC_Accounts_Receivable,5,ACC_Cash,1437.8,0.0
815,E_000816,1,ACC_Accounts_Receivable,5,ACC_Cash,929.73,2.0381
816,E_000817,1,ACC_Accounts_Receivable,5,ACC_Cash,706.93,1.1246
817,E_000818,1,ACC_Accounts_Receivable,5,ACC_Cash,1107.24,1.8131
818,E_000819,1,ACC_Accounts_Receivable,5,ACC_Cash,705.22,0.6908
819,E_000820,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,549.31,1.8291
820,E_000821,2,ACC_Inventory,3,ACC_COGS,371.53,3.1468
821,E_000822,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,651.36,3.9888
822,E_000823,2,ACC_Inventory,3,ACC_COGS,284.84,2.4724
823,E_000824,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,523.7,1.8854
824,E_000825,2,ACC_Inventory,3,ACC_COGS,257.26,1.6391
825,E_000826,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1172.24,4.1074
826,E_000827,2,ACC_Inventory,3,ACC_COGS,642.55,4.2238
827,E_000828,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,539.33,0.7974
828,E_000829,2,ACC_Inventory,3,ACC_COGS,312.49,0.8988
829,E_000830,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,978.71,1.8496
830,E_000831,2,ACC_Inventory,3,ACC_COGS,518.33,1.7678
831,E_000832,1,ACC_Accounts_Receivable,5,ACC_Cash,900.6,0.0
832,E_000833,1,ACC_Accounts_Receivable,5,ACC_Cash,888.06,3.2662
833,E_000834,1,ACC_Accounts_Receivable,5,ACC_Cash,983.02,2.5021
834,E_000835,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,582.58,0.7641
835,E_000836,2,ACC_Inventory,3,ACC_COGS,273.04,0.5781
836,E_000837,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,766.47,1.1889
837,E_000838,2,ACC_Inventory,3,ACC_COGS,498.81,1.5805
838,E_000839,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,528.75,0.8223
839,E_000840,2,ACC_Inventory,3,ACC_COGS,304.63,0.8593
840,E_000841,1,ACC_Accounts_Receivable,5,ACC_Cash,452.47,0.5529
841,E_000842,1,ACC_Accounts_Receivable,5,ACC_Cash,856.76,1.4762
842,E_000843,1,ACC_Accounts_Receivable,5,ACC_Cash,940.33,1.4291
843,E_000844,1,ACC_Accounts_Receivable,5,ACC_Cash,764.11,0.7916
844,E_000845,1,ACC_Accounts_Receivable,5,ACC_Cash,602.77,0.4599
845,E_000846,1,ACC_Accounts_Receivable,5,ACC_Cash,1123.78,1.8259
846,E_000847,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,495.45,1.2292
847,E_000848,2,ACC_Inventory,3,ACC_COGS,238.24,0.9102
848,E_000849,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1755.49,6.052
849,E_000850,2,ACC_Inventory,3,ACC_COGS,1104.09,6.3503
850,E_000851,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,811.36,1.1667
851,E_000852,2,ACC_Inventory,3,ACC_COGS,439.07,0.9782
852,E_000853,1,ACC_Accounts_Receivable,5,ACC_Cash,538.29,0.3376
853,E_000854,1,ACC_Accounts_Receivable,5,ACC_Cash,419.69,0.0411
854,E_000855,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,871.49,1.1927
855,E_000856,2,ACC_Inventory,3,ACC_COGS,609.24,1.4547
856,E_000857,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,764.85,0.8144
857,E_000858,2,ACC_Inventory,3,ACC_COGS,451.59,0.7487
858,E_000859,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,732.32,0.6319
859,E_000860,2,ACC_Inventory,3,ACC_COGS,505.83,0.7959
860,E_000861,5,ACC_Cash,6,ACC_Travel_Exp,419.97,0.0
861,E_000862,1,ACC_Accounts_Receivable,5,ACC_Cash,966.95,4.9245
862,E_000863,1,ACC_Accounts_Receivable,5,ACC_Cash,669.15,1.6864
863,E_000864,1,ACC_Accounts_Receivable,5,ACC_Cash,933.31,2.189
864,E_000865,1,ACC_Accounts_Receivable,5,ACC_Cash,850.74,1.4868
865,E_000866,1,ACC_Accounts_Receivable,5,ACC_Cash,661.58,0.8529
866,E_000867,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1083.13,2.581
867,E_000868,2,ACC_Inventory,3,ACC_COGS,711.96,2.5447
868,E_000869,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,647.04,1.1346
869,E_000870,2,ACC_Inventory,3,ACC_COGS,338.72,0.8068
870,E_000871,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,635.42,1.1699
871,E_000872,2,ACC_Inventory,3,ACC_COGS,309.11,0.7561
872,E_000873,1,ACC_Accounts_Receivable,5,ACC_Cash,643.46,0.738
873,E_000874,1,ACC_Accounts_Receivable,5,ACC_Cash,763.84,0.9137
874,E_000875,1,ACC_Accounts_Receivable,5,ACC_Cash,604.13,0.5912
875,E_000876,1,ACC_Accounts_Receivable,5,ACC_Cash,1093.72,1.8971
876,E_000877,1,ACC_Accounts_Receivable,5,ACC_Cash,1111.47,1.8057
877,E_000878,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,318.57,0.3402
878,E_000879,2,ACC_Inventory,3,ACC_COGS,130.94,0.0814
879,E_000880,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,436.39,1.2453
880,E_000881,2,ACC_Inventory,3,ACC_COGS,215.73,1.2423
881,E_000882,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1382.1,5.9992
882,E_000883,2,ACC_Inventory,3,ACC_COGS,600.9,5.3868
883,E_000884,4,ACC_Accounts_Payable,2,ACC_Inventory,14467.45,0.0
884,E_000885,1,ACC_Accounts_Receivable,5,ACC_Cash,584.82,0.5318
885,E_000886,5,ACC_Cash,4,ACC_Accounts_Payable,10714.26,0.0
886,E_000887,1,ACC_Accounts_Receivable,5,ACC_Cash,759.42,1.1185
887,E_000888,1,ACC_Accounts_Receivable,5,ACC_Cash,1028.6,1.6737
888,E_000889,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1007.51,2.1289
889,E_000890,2,ACC_Inventory,3,ACC_COGS,403.35,1.8996
890,E_000891,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,906.07,1.484
891,E_000892,2,ACC_Inventory,3,ACC_COGS,509.92,2.117
892,E_000893,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2741.24,5.0693
893,E_000894,2,ACC_Inventory,3,ACC_COGS,1141.07,4.5665
894,E_000895,5,ACC_Cash,6,ACC_Travel_Exp,915.04,0.0
895,E_000896,1,ACC_Accounts_Receivable,5,ACC_Cash,877.88,1.9189
896,E_000897,1,ACC_Accounts_Receivable,5,ACC_Cash,966.72,1.7642
897,E_000898,1,ACC_Accounts_Receivable,5,ACC_Cash,1171.7,2.0112
898,E_000899,1,ACC_Accounts_Receivable,5,ACC_Cash,1327.93,1.9239
899,E_000900,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,760.1,0.4694
900,E_000901,2,ACC_Inventory,3,ACC_COGS,477.34,0.9051
901,E_000902,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,545.88,0.2291
902,E_000903,2,ACC_Inventory,3,ACC_COGS,262.09,0.247
903,E_000904,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,420.75,0.1091
904,E_000905,2,ACC_Inventory,3,ACC_COGS,285.4,0.3904
905,E_000906,1,ACC_Accounts_Receivable,5,ACC_Cash,280.54,0.1561
906,E_000907,1,ACC_Accounts_Receivable,5,ACC_Cash,1178.58,1.5511
907,E_000908,1,ACC_Accounts_Receivable,5,ACC_Cash,819.51,0.6217
908,E_000909,1,ACC_Accounts_Receivable,5,ACC_Cash,576.13,0.1814
909,E_000910,1,ACC_Accounts_Receivable,5,ACC_Cash,1064.45,1.1938
910,E_000911,1,ACC_Accounts_Receivable,5,ACC_Cash,727.7,0.5739
911,E_000912,1,ACC_Accounts_Receivable,5,ACC_Cash,582.66,0.4431
912,E_000913,1,ACC_Accounts_Receivable,5,ACC_Cash,955.41,1.2151
913,E_000914,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,591.15,2.8067
914,E_000915,2,ACC_Inventory,3,ACC_COGS,241.58,1.9187
915,E_000916,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,452.92,1.9224
916,E_000917,2,ACC_Inventory,3,ACC_COGS,263.9,2.231
917,E_000918,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,617.69,2.6995
918,E_000919,2,ACC_Inventory,3,ACC_COGS,378.6,3.5681
919,E_000920,1,ACC_Accounts_Receivable,5,ACC_Cash,1111.4,1.7331
920,E_000921,1,ACC_Accounts_Receivable,5,ACC_Cash,831.68,0.9278
921,E_000922,1,ACC_Accounts_Receivable,5,ACC_Cash,488.95,0.1079
922,E_000923,1,ACC_Accounts_Receivable,5,ACC_Cash,534.97,0.3423
923,E_000924,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1571.0,5.9059
924,E_000925,2,ACC_Inventory,3,ACC_COGS,672.33,4.5668
925,E_000926,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1138.27,1.8911
926,E_000927,2,ACC_Inventory,3,ACC_COGS,767.06,3.0574
927,E_000928,1,ACC_Accounts_Receivable,5,ACC_Cash,791.56,1.4383
928,E_000929,1,ACC_Accounts_Receivable,5,ACC_Cash,1030.89,1.8029
929,E_000930,1,ACC_Accounts_Receivable,5,ACC_Cash,1125.05,1.684
930,E_000931,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1446.05,2.381
931,E_000932,2,ACC_Inventory,3,ACC_COGS,645.21,1.9533
932,E_000933,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,825.14,0.7894
933,E_000934,2,ACC_Inventory,3,ACC_COGS,507.45,1.105
934,E_000935,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,566.85,0.2488
935,E_000936,2,ACC_Inventory,3,ACC_COGS,346.7,0.4214
936,E_000937,1,ACC_Accounts_Receivable,5,ACC_Cash,1161.1,2.1232
937,E_000938,1,ACC_Accounts_Receivable,5,ACC_Cash,884.31,1.1031
938,E_000939,1,ACC_Accounts_Receivable,5,ACC_Cash,658.83,0.4849
939,E_000940,1,ACC_Accounts_Receivable,5,ACC_Cash,1620.99,2.3567
940,E_000941,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,992.45,1.6826
941,E_000942,2,ACC_Inventory,3,ACC_COGS,469.55,1.5326
942,E_000943,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,528.33,0.4287
943,E_000944,2,ACC_Inventory,3,ACC_COGS,234.26,0.2924
944,E_000945,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,741.35,1.3833
945,E_000946,2,ACC_Inventory,3,ACC_COGS,501.57,1.918
946,E_000947,1,ACC_Accounts_Receivable,5,ACC_Cash,788.62,0.7782
947,E_000948,1,ACC_Accounts_Receivable,5,ACC_Cash,1096.03,1.2172
948,E_000949,1,ACC_Accounts_Receivable,5,ACC_Cash,560.49,0.0764
949,E_000950,1,ACC_Accounts_Receivable,5,ACC_Cash,1508.72,1.9681
950,E_000951,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,460.12,0.7988
951,E_000952,2,ACC_Inventory,3,ACC_COGS,193.68,0.507
952,E_000953,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1158.73,2.7206
953,E_000954,2,ACC_Inventory,3,ACC_COGS,738.11,3.3986
954,E_000955,4,ACC_Accounts_Payable,2,ACC_Inventory,14864.12,0.0
955,E_000956,1,ACC_Accounts_Receivable,5,ACC_Cash,918.91,1.1577
956,E_000957,5,ACC_Cash,4,ACC_Accounts_Payable,10766.67,0.0
957,E_000958,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1002.05,2.5989
958,E_000959,2,ACC_Inventory,3,ACC_COGS,647.49,2.7642
959,E_000960,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,616.68,0.979
960,E_000961,2,ACC_Inventory,3,ACC_COGS,380.99,0.9697
961,E_000962,1,ACC_Accounts_Receivable,5,ACC_Cash,1480.04,2.7296
962,E_000963,1,ACC_Accounts_Receivable,5,ACC_Cash,820.84,1.3456
963,E_000964,1,ACC_Accounts_Receivable,5,ACC_Cash,1127.41,1.7644
964,E_000965,5,ACC_Cash,4,ACC_Accounts_Payable,10848.98,3.3443
965,E_000966,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,631.22,1.5922
966,E_000967,2,ACC_Inventory,3,ACC_COGS,345.21,1.3026
967,E_000968,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,566.24,1.1246
968,E_000969,2,ACC_Inventory,3,ACC_COGS,302.35,0.8971
969,E_000970,5,ACC_Cash,6,ACC_Travel_Exp,675.74,0.0
970,E_000971,1,ACC_Accounts_Receivable,5,ACC_Cash,436.45,0.294
971,E_000972,1,ACC_Accounts_Receivable,5,ACC_Cash,1005.23,1.3482
972,E_000973,1,ACC_Accounts_Receivable,5,ACC_Cash,1049.9,1.2172
973,E_000974,1,ACC_Accounts_Receivable,5,ACC_Cash,366.42,0.2344
974,E_000975,1,ACC_Accounts_Receivable,5,ACC_Cash,1012.26,1.3518
975,E_000976,1,ACC_Accounts_Receivable,5,ACC_Cash,995.7,1.2322
976,E_000977,1,ACC_Accounts_Receivable,5,ACC_Cash,558.75,0.3371
977,E_000978,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,573.77,2.1205
978,E_000979,2,ACC_Inventory,3,ACC_COGS,307.89,2.0989
979,E_000980,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,891.4,3.7489
980,E_000981,2,ACC_Inventory,3,ACC_COGS,589.11,4.7333
981,E_000982,5,ACC_Cash,6,ACC_Travel_Exp,478.08,2.2583
982,E_000983,1,ACC_Accounts_Receivable,5,ACC_Cash,1701.19,2.8449
983,E_000984,1,ACC_Accounts_Receivable,5,ACC_Cash,609.48,0.0932
984,E_000985,1,ACC_Accounts_Receivable,5,ACC_Cash,494.97,0.0544
985,E_000986,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,727.08,2.1559
986,E_000987,2,ACC_Inventory,3,ACC_COGS,380.43,1.7297
987,E_000988,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,556.45,1.1572
988,E_000989,2,ACC_Inventory,3,ACC_COGS,346.9,1.2409
989,E_000990,1,ACC_Accounts_Receivable,5,ACC_Cash,1487.1,2.5697
990,E_000991,1,ACC_Accounts_Receivable,5,ACC_Cash,1687.36,2.2512
991,E_000992,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1082.22,2.8043
992,E_000993,2,ACC_Inventory,3,ACC_COGS,753.79,3.2625
993,E_000994,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,977.48,2.1761
994,E_000995,2,ACC_Inventory,3,ACC_COGS,631.67,2.183
995,E_000996,1,ACC_Accounts_Receivable,5,ACC_Cash,828.35,0.8023
996,E_000997,1,ACC_Accounts_Receivable,5,ACC_Cash,737.85,0.6062
997,E_000998,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,832.43,1.3454
998,E_000999,2,ACC_Inventory,3,ACC_COGS,458.41,1.0545
999,E_001000,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1080.49,1.8789
1000,E_001001,2,ACC_Inventory,3,ACC_COGS,539.81,1.3061
1001,E_001002,1,ACC_Accounts_Receivable,5,ACC_Cash,1027.49,1.0425
1002,E_001003,1,ACC_Accounts_Receivable,5,ACC_Cash,519.84,0.2975
1003,E_001004,1,ACC_Accounts_Receivable,5,ACC_Cash,723.13,1.2146
1004,E_001005,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,994.22,1.7925
1005,E_001006,2,ACC_Inventory,3,ACC_COGS,554.56,1.7601
1006,E_001007,4,ACC_Accounts_Payable,2,ACC_Inventory,11006.06,0.0
1007,E_001008,1,ACC_Accounts_Receivable,5,ACC_Cash,662.62,0.8727
1008,E_001009,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,589.52,0.8214
1009,E_001010,2,ACC_Inventory,3,ACC_COGS,351.61,0.9871
1010,E_001011,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,388.64,0.4174
1011,E_001012,2,ACC_Inventory,3,ACC_COGS,164.18,0.2043
1012,E_001013,1,ACC_Accounts_Receivable,5,ACC_Cash,1444.86,3.3177
1013,E_001014,1,ACC_Accounts_Receivable,5,ACC_Cash,966.86,1.2512
1014,E_001015,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,815.54,2.0918
1015,E_001016,2,ACC_Inventory,3,ACC_COGS,495.69,2.3383
1016,E_001017,5,ACC_Cash,6,ACC_Travel_Exp,414.42,0.0
1017,E_001018,1,ACC_Accounts_Receivable,5,ACC_Cash,1153.75,1.9014
1018,E_001019,1,ACC_Accounts_Receivable,5,ACC_Cash,982.32,1.2008
1019,E_001020,1,ACC_Accounts_Receivable,5,ACC_Cash,728.35,0.545
1020,E_001021,1,ACC_Accounts_Receivable,5,ACC_Cash,371.33,0.126
1021,E_001022,1,ACC_Accounts_Receivable,5,ACC_Cash,1708.43,2.3501
1022,E_001023,1,ACC_Accounts_Receivable,5,ACC_Cash,506.45,0.176
1023,E_001024,1,ACC_Accounts_Receivable,5,ACC_Cash,483.12,0.2976
1024,E_001025,1,ACC_Accounts_Receivable,5,ACC_Cash,670.88,0.0449
1025,E_001026,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,557.18,2.1704
1026,E_001027,2,ACC_Inventory,3,ACC_COGS,312.07,1.9763
1027,E_001028,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1032.82,6.4053
1028,E_001029,2,ACC_Inventory,3,ACC_COGS,607.34,6.74
1029,E_001030,1,ACC_Accounts_Receivable,5,ACC_Cash,1011.67,0.8949
1030,E_001031,1,ACC_Accounts_Receivable,5,ACC_Cash,496.75,0.0831
1031,E_001032,1,ACC_Accounts_Receivable,5,ACC_Cash,623.61,0.2589
1032,E_001033,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,779.13,2.074
1033,E_001034,2,ACC_Inventory,3,ACC_COGS,320.04,1.3403
1034,E_001035,5,ACC_Cash,6,ACC_Travel_Exp,830.75,0.0
1035,E_001036,1,ACC_Accounts_Receivable,5,ACC_Cash,832.53,1.6113
1036,E_001037,1,ACC_Accounts_Receivable,5,ACC_Cash,1209.06,2.4067
1037,E_001038,1,ACC_Accounts_Receivable,5,ACC_Cash,866.3,1.1686
1038,E_001039,1,ACC_Accounts_Receivable,5,ACC_Cash,639.41,0.4858
1039,E_001040,5,ACC_Cash,4,ACC_Accounts_Payable,11968.65,0.0
1040,E_001041,1,ACC_Accounts_Receivable,5,ACC_Cash,558.5,0.1953
1041,E_001042,1,ACC_Accounts_Receivable,5,ACC_Cash,755.71,0.5717
1042,E_001043,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,616.39,2.5609
1043,E_001044,2,ACC_Inventory,3,ACC_COGS,288.62,2.9614
1044,E_001045,1,ACC_Accounts_Receivable,5,ACC_Cash,916.97,1.1879
1045,E_001046,1,ACC_Accounts_Receivable,5,ACC_Cash,570.15,0.2044
1046,E_001047,1,ACC_Accounts_Receivable,5,ACC_Cash,662.38,0.3262
1047,E_001048,1,ACC_Accounts_Receivable,5,ACC_Cash,685.73,0.2692
1048,E_001049,1,ACC_Accounts_Receivable,5,ACC_Cash,1042.59,1.268
1049,E_001050,1,ACC_Accounts_Receivable,5,ACC_Cash,656.82,0.2823
1050,E_001051,1,ACC_Accounts_Receivable,5,ACC_Cash,433.1,0.3176
1051,E_001052,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,567.05,3.027
1052,E_001053,2,ACC_Inventory,3,ACC_COGS,334.63,3.8934
1053,E_001054,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,685.94,2.6606
1054,E_001055,2,ACC_Inventory,3,ACC_COGS,295.06,2.0866
1055,E_001056,1,ACC_Accounts_Receivable,5,ACC_Cash,638.5,0.5923
1056,E_001057,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,635.15,2.261
1057,E_001058,2,ACC_Inventory,3,ACC_COGS,262.82,1.7884
1058,E_001059,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1117.54,3.5093
1059,E_001060,2,ACC_Inventory,3,ACC_COGS,465.83,3.0192
1060,E_001061,4,ACC_Accounts_Payable,2,ACC_Inventory,10305.44,0.0
1061,E_001062,1,ACC_Accounts_Receivable,5,ACC_Cash,822.24,2.664
1062,E_001063,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1424.02,3.1257
1063,E_001064,2,ACC_Inventory,3,ACC_COGS,745.64,3.806
1064,E_001065,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,297.66,0.0492
1065,E_001066,2,ACC_Inventory,3,ACC_COGS,189.83,0.1796
1066,E_001067,5,ACC_Cash,6,ACC_Travel_Exp,743.11,0.0
1067,E_001068,1,ACC_Accounts_Receivable,5,ACC_Cash,725.21,2.1964
1068,E_001069,1,ACC_Accounts_Receivable,5,ACC_Cash,616.02,1.6852
1069,E_001070,1,ACC_Accounts_Receivable,5,ACC_Cash,1423.85,3.9466
1070,E_001071,1,ACC_Accounts_Receivable,5,ACC_Cash,455.61,0.3408
1071,E_001072,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1007.71,2.1896
1072,E_001073,2,ACC_Inventory,3,ACC_COGS,609.6,2.5562
1073,E_001074,1,ACC_Accounts_Receivable,5,ACC_Cash,1877.74,3.4071
1074,E_001075,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,928.04,1.5315
1075,E_001076,2,ACC_Inventory,3,ACC_COGS,499.61,1.4691
1076,E_001077,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,628.3,1.2305
1077,E_001078,2,ACC_Inventory,3,ACC_COGS,337.94,1.107
1078,E_001079,5,ACC_Cash,6,ACC_Travel_Exp,971.42,4.4282
1079,E_001080,5,ACC_Cash,7,ACC_Payroll_Exp,8086.59,0.0
1080,E_001081,5,ACC_Cash,7,ACC_Payroll_Exp,5813.19,2.2995
1081,E_001082,5,ACC_Cash,7,ACC_Payroll_Exp,4934.23,1.435
1082,E_001083,5,ACC_Cash,8,ACC_Rent_Exp,5305.31,0.0
1083,E_001084,1,ACC_Accounts_Receivable,5,ACC_Cash,900.91,1.4344
1084,E_001085,1,ACC_Accounts_Receivable,5,ACC_Cash,218.79,0.023
1085,E_001086,1,ACC_Accounts_Receivable,5,ACC_Cash,450.46,0.3645
1086,E_001087,1,ACC_Accounts_Receivable,5,ACC_Cash,1847.46,6.4236
1087,E_001088,1,ACC_Accounts_Receivable,5,ACC_Cash,471.78,0.3461
1088,E_001089,1,ACC_Accounts_Receivable,5,ACC_Cash,764.17,0.8222
1089,E_001090,1,ACC_Accounts_Receivable,5,ACC_Cash,593.01,0.3812
1090,E_001091,1,ACC_Accounts_Receivable,5,ACC_Cash,1383.07,1.7929
1091,E_001092,1,ACC_Accounts_Receivable,5,ACC_Cash,718.27,0.2914
1092,E_001093,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,678.48,0.0
1093,E_001094,2,ACC_Inventory,3,ACC_COGS,409.32,0.0
1094,E_001095,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,658.24,3.2087
1095,E_001096,2,ACC_Inventory,3,ACC_COGS,277.88,2.1548
1096,E_001097,5,ACC_Cash,6,ACC_Travel_Exp,717.46,0.0
1097,E_001098,1,ACC_Accounts_Receivable,5,ACC_Cash,461.07,0.1007
1098,E_001099,1,ACC_Accounts_Receivable,5,ACC_Cash,982.53,0.8044
1099,E_001100,1,ACC_Accounts_Receivable,5,ACC_Cash,872.35,0.9576
1100,E_001101,1,ACC_Accounts_Receivable,5,ACC_Cash,355.87,0.2733
1101,E_001102,1,ACC_Accounts_Receivable,5,ACC_Cash,435.66,0.0255
1102,E_001103,1,ACC_Accounts_Receivable,5,ACC_Cash,540.24,0.2363
1103,E_001104,1,ACC_Accounts_Receivable,5,ACC_Cash,1107.67,2.1219
1104,E_001105,1,ACC_Accounts_Receivable,5,ACC_Cash,750.42,0.8924
1105,E_001106,1,ACC_Accounts_Receivable,5,ACC_Cash,1429.48,2.4985
1106,E_001107,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,936.73,4.8474
1107,E_001108,2,ACC_Inventory,3,ACC_COGS,493.93,6.1297
1108,E_001109,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,676.02,2.3096
1109,E_001110,2,ACC_Inventory,3,ACC_COGS,363.06,2.358
1110,E_001111,5,ACC_Cash,6,ACC_Travel_Exp,480.09,0.0
1111,E_001112,1,ACC_Accounts_Receivable,5,ACC_Cash,1090.58,1.3369
1112,E_001113,1,ACC_Accounts_Receivable,5,ACC_Cash,1054.34,1.1739
1113,E_001114,1,ACC_Accounts_Receivable,5,ACC_Cash,782.42,0.4815
1114,E_001115,1,ACC_Accounts_Receivable,5,ACC_Cash,528.75,0.0658
1115,E_001116,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1834.95,5.572
1116,E_001117,2,ACC_Inventory,3,ACC_COGS,864.56,4.8987
1117,E_001118,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1133.5,1.5217
1118,E_001119,2,ACC_Inventory,3,ACC_COGS,575.46,1.5987
1119,E_001120,1,ACC_Accounts_Receivable,5,ACC_Cash,2374.83,4.8767
1120,E_001121,1,ACC_Accounts_Receivable,5,ACC_Cash,1236.69,1.0618
1121,E_001122,1,ACC_Accounts_Receivable,5,ACC_Cash,631.99,0.0599
1122,E_001123,1,ACC_Accounts_Receivable,5,ACC_Cash,653.17,0.0166
1123,E_001124,1,ACC_Accounts_Receivable,5,ACC_Cash,1170.03,0.7083
1124,E_001125,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1293.49,1.8309
1125,E_001126,2,ACC_Inventory,3,ACC_COGS,896.88,2.8276
1126,E_001127,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,679.52,0.5123
1127,E_001128,2,ACC_Inventory,3,ACC_COGS,352.5,0.4573
1128,E_001129,4,ACC_Accounts_Payable,2,ACC_Inventory,8942.81,0.0
1129,E_001130,1,ACC_Accounts_Receivable,5,ACC_Cash,1233.77,1.0053
1130,E_001131,1,ACC_Accounts_Receivable,5,ACC_Cash,549.76,0.08
1131,E_001132,1,ACC_Accounts_Receivable,5,ACC_Cash,1869.59,1.7113
1132,E_001133,1,ACC_Accounts_Receivable,5,ACC_Cash,587.22,0.0404
1133,E_001134,1,ACC_Accounts_Receivable,5,ACC_Cash,495.45,0.1066
1134,E_001135,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,378.53,0.5512
1135,E_001136,2,ACC_Inventory,3,ACC_COGS,261.97,0.6119
