t_idx,node_idx,net_flux_q,velocity_v,acceleration_a,inertia_M,viscosity_C,external_force_F
77,0,0.7900,-11.7200,-23.8700,9.8362,0.0405,-235.2642
77,1,-15.1500,-22.0100,-11.3100,11.9408,0.0504,-136.1601
77,2,-22.9800,-2.3900,14.9300,14.1738,0.0490,211.4984
77,3,30.8900,29.9700,2.3200,14.1892,0.0391,34.0912
77,4,6.4500,6.1500,17.9300,9.1600,0.0943,164.8185
78,0,29.8800,29.0900,40.8100,10.6285,0.0487,435.1635
78,1,-21.3600,-6.2100,15.8000,13.2369,0.0576,208.7858
78,2,-13.1000,9.8800,12.2700,14.5577,0.0487,179.1038
78,3,3.9800,-26.9100,-56.8800,13.5300,0.0379,-770.6052
78,4,0.6000,-5.8500,-12.0000,8.7762,0.0929,-105.8572
79,0,-9.4000,-39.2800,-68.3700,10.7577,0.0449,-737.2669
79,1,23.8500,45.2100,51.4200,13.7400,0.0471,708.6422
79,2,-17.9900,-4.8900,-14.7700,15.7308,0.0490,-232.5832
79,3,-2.4000,-6.3800,20.5300,13.5762,0.0382,278.4748
79,4,5.9400,5.3400,11.1900,7.6569,0.1015,86.2229
80,0,-13.8400,-4.4400,34.8400,11.2200,0.0449,390.7056
80,1,-9.1000,-32.9500,-78.1600,13.1162,0.0476,-1026.7265
80,2,8.2100,26.2000,31.0900,15.2862,0.0472,476.4835
80,3,6.9300,9.3300,15.7100,14.0623,0.0380,221.2736
80,4,7.8000,1.8600,-3.4800,7.9492,0.1120,-27.4551
81,0,-17.7600,-3.9200,0.5200,12.1262,0.0454,6.1276
81,1,29.1100,38.2100,71.1600,15.3277,0.0435,1092.3825
81,2,6.3400,-1.8700,-28.0700,14.9885,0.0498,-420.8193
81,3,-15.9400,-22.8700,-32.2000,13.6338,0.0382,-439.8828
81,4,-1.7500,-9.5500,-11.4100,7.7023,0.1069,-88.9044
82,0,14.2700,32.0300,35.9500,9.9492,0.0475,359.1971
82,1,-19.9400,-49.0500,-87.2600,16.1392,0.0377,-1410.1564
82,2,18.9100,12.5700,14.4400,15.2523,0.0523,220.9009
82,3,-16.9400,-1.0000,21.8700,14.1708,0.0383,309.8764
82,4,3.7000,5.4500,15.0000,7.3915,0.1137,111.4929
83,0,14.8900,0.6200,-31.4100,11.0869,0.0559,-348.2056
83,1,5.3900,25.3300,74.3800,15.7031,0.0371,1168.9351
83,2,-13.6100,-32.5200,-45.0900,15.5977,0.0476,-704.8492
83,3,-14.9200,2.0200,3.0200,15.2162,0.0385,46.0306
83,4,8.2500,4.5500,-0.9000,7.7823,0.1138,-6.4864
84,0,-14.5200,-29.4100,-30.0300,10.8708,0.0523,-327.9887
84,1,-9.6400,-15.0300,-40.3600,14.5038,0.0371,-585.9323
84,2,-19.4200,-5.8100,26.7100,15.7200,0.0481,419.6017
84,3,27.9400,42.8600,40.8400,16.8154,0.0352,688.2480
84,4,15.6400,7.3900,2.8400,7.6331,0.1235,22.5903
85,0,-5.6800,8.8400,38.2500,10.6308,0.0523,407.0894
85,1,12.8500,22.4900,37.5200,14.5277,0.0365,545.8991
85,2,5.3100,24.7300,30.5400,13.2592,0.0470,406.0998
85,3,3.3400,-24.6000,-67.4600,14.4292,0.0374,-974.3150
85,4,-15.8200,-31.4600,-38.8500,7.4346,0.0861,-291.5447
86,0,19.9900,25.6700,16.8300,12.0277,0.0494,203.6945
86,1,-34.8400,-47.6900,-70.1800,16.6262,0.0329,-1168.3919
86,2,-10.0100,-15.3200,-40.0500,13.2885,0.0571,-533.0773
86,3,5.8800,2.5400,27.1400,13.6369,0.0435,370.2166
86,4,18.9800,34.8000,66.2600,8.6762,0.0682,577.2570
87,0,-2.0200,-22.0100,-47.6800,11.9931,0.0472,-572.8697
87,1,-31.2900,3.5500,51.2400,18.2262,0.0329,934.0247
87,2,23.5200,33.5300,48.8500,14.0969,0.0532,690.4184
87,3,5.3400,-0.5400,-3.0800,12.4731,0.0487,-38.4434
87,4,4.4500,-14.5300,-49.3300,7.8277,0.0675,-387.1209
88,0,-20.0900,-18.0700,3.9400,13.5108,0.0461,52.3994
88,1,-11.9800,19.3100,15.7600,17.7969,0.0335,281.1260
88,2,27.2600,3.7400,-29.7900,15.9423,0.0551,-474.7152
88,3,-19.4700,-24.8100,-24.2700,11.9146,0.0462,-290.3128
88,4,24.2800,19.8300,34.3600,8.7662,0.0634,302.4626
89,0,-33.4200,-13.3300,4.7400,15.1192,0.0465,71.0455
89,1,22.3500,34.3300,15.0200,18.9885,0.0320,286.3045
89,2,13.2900,-13.9700,-17.7100,15.3808,0.0559,-273.1746
89,3,10.2600,29.7300,54.5400,12.6331,0.0457,690.3672
89,4,-12.4800,-36.7600,-56.5900,9.7031,0.0541,-551.0853
90,0,16.6400,50.0600,63.3900,16.3385,0.0390,1037.6496
90,1,19.7900,-2.5600,-36.8900,19.3454,0.0327,-713.7349
90,2,-19.5200,-32.8100,-18.8400,15.1146,0.0495,-286.3819
90,3,-23.9800,-34.2400,-63.9700,12.1015,0.0455,-775.6946
90,4,7.0700,19.5500,56.3100,9.7508,0.0520,550.0831
91,0,0.2000,-16.4400,-66.5000,14.0554,0.0406,-935.3498
91,1,19.0900,-0.7000,1.8600,19.1708,0.0328,35.6347
91,2,-21.3200,-1.8000,31.0100,15.7469,0.0499,488.2222
91,3,-14.3200,9.6600,43.9000,12.8969,0.0472,566.6305
91,4,16.3500,9.2800,-10.2700,10.9623,0.0519,-112.1016
92,0,-6.3400,-6.5400,9.9000,13.8200,0.0448,136.5249
92,1,-21.8300,-40.9200,-40.2200,19.0154,0.0334,-766.1637
92,2,49.9100,71.2300,73.0300,18.2023,0.0362,1331.8934
92,3,1.7400,16.0600,6.4000,12.8462,0.0462,82.9577
92,4,-23.4800,-39.8300,-49.1100,12.3115,0.0453,-606.4226
93,0,-13.1600,-6.8200,-0.2800,13.7677,0.0447,-4.1600
93,1,19.0200,40.8500,81.7700,19.7785,0.0324,1618.6092
93,2,-28.3700,-78.2800,-149.5100,19.7531,0.0289,-2955.5415
93,3,-4.4000,-6.1400,-22.2000,12.6515,0.0464,-281.1493
93,4,26.9100,50.3900,90.2200,13.7815,0.0382,1245.2943
94,0,-7.2500,5.9100,12.7300,12.9592,0.0447,165.2351
94,1,2.5600,-16.4600,-57.3100,17.7362,0.0341,-1017.0201
94,2,11.5800,39.9500,118.2300,20.1562,0.0274,2384.1571
94,3,-3.1000,1.3000,7.4400,11.6638,0.0486,86.8422
94,4,-3.7900,-30.7000,-81.0900,13.9385,0.0364,-1131.3881
95,0,-21.8700,-14.6200,-20.5300,13.5438,0.0482,-278.7593
95,1,-1.7300,-4.2900,12.1700,16.3354,0.0384,198.6370
95,2,7.6400,-3.9400,-43.8900,19.2892,0.0275,-846.7128
95,3,17.0500,20.1500,18.8500,11.6723,0.0472,220.9743
95,4,-1.0900,2.7000,33.4000,13.7377,0.0365,458.9374
96,0,-15.9800,5.8900,20.5100,13.6277,0.0479,279.7861
96,1,-0.2400,1.4900,5.7800,15.9392,0.0398,92.1880
96,2,-12.4600,-20.1000,-16.1600,19.2008,0.0281,-310.8484
96,3,13.0000,-4.0500,-24.2000,11.5246,0.0470,-279.0862
96,4,15.6800,16.7700,14.0700,14.3092,0.0360,201.9346
97,0,-11.3200,4.6600,-1.2300,13.3815,0.0515,-16.2192
97,1,-0.9800,-0.7400,-2.2300,15.2731,0.0404,-34.0888
97,2,-9.2700,3.1900,23.2900,18.4200,0.0281,429.0914
97,3,13.1900,0.1900,4.2400,10.3900,0.0564,44.0643
97,4,8.3800,-7.3000,-24.0700,13.7508,0.0360,-331.2438
98,0,37.2900,48.6100,43.9500,15.8131,0.0430,697.0737
98,1,-20.1600,-19.1800,-18.4400,15.8354,0.0409,-292.7893
98,2,-8.6700,0.6000,-2.5900,18.6785,0.0286,-48.3600
98,3,-20.6100,-33.8000,-33.9900,11.7185,0.0532,-400.1093
98,4,12.1500,3.7700,11.0700,13.4685,0.0380,149.2392
99,0,-5.6500,-42.9400,-91.5500,14.7100,0.0395,-1348.3983
99,1,20.5400,40.7000,59.8800,14.7354,0.0431,884.1094
99,2,3.7000,12.3700,11.7700,18.1931,0.0287,214.4876
99,3,-15.9500,4.6600,38.4600,12.4931,0.0531,480.7311
99,4,-2.6400,-14.7900,-18.5600,12.2115,0.0402,-227.2412
100,0,14.3900,20.0400,62.9800,15.6615,0.0397,987.1586
100,1,-28.1900,-48.7300,-89.4300,14.4969,0.0368,-1298.2538
100,2,5.0100,1.3100,-11.0600,16.7692,0.0298,-185.4287
100,3,-7.3400,8.6100,3.9500,12.6469,0.0525,50.4076
100,4,16.1300,18.7700,33.5600,13.1100,0.0398,440.7191
101,0,8.0700,-6.3200,-26.3600,14.7369,0.0405,-388.7211
101,1,-30.6200,-2.4300,46.3000,15.9308,0.0376,737.5033
101,2,34.8300,29.8200,28.5100,17.3515,0.0289,495.5548
101,3,-14.5700,-7.2300,-15.8400,12.2700,0.0559,-194.7611
101,4,2.2900,-13.8400,-32.6100,11.4185,0.0404,-372.9150
102,0,-3.3000,-11.3700,-5.0500,12.4200,0.0406,-63.1829
102,1,-7.0100,23.6100,26.0400,14.7508,0.0390,385.0313
102,2,7.8800,-26.9500,-56.7700,16.9354,0.0284,-962.1882
102,3,-19.1800,-4.6100,2.6200,12.9562,0.0634,33.6527
102,4,21.6100,19.3200,33.1600,12.1208,0.0433,402.7610
103,0,-12.9700,-9.6700,1.7000,12.1377,0.0488,20.1626
103,1,8.3900,15.4000,-8.2100,13.8738,0.0384,-113.3132
103,2,-13.5500,-21.4300,5.5200,16.4762,0.0290,90.3269
103,3,0.7200,19.9000,24.5100,11.1669,0.0725,275.1438
103,4,17.4100,-4.2000,-23.5200,12.9162,0.0442,-303.9736
104,0,7.9400,20.9100,30.5800,12.7331,0.0478,390.3763
104,1,-6.4000,-14.7900,-30.1900,12.8977,0.0380,-389.9433
104,2,-16.4500,-2.9000,18.5300,16.1015,0.0290,298.2774
104,3,5.9000,5.1800,-14.7200,10.5192,0.0732,-154.4637
104,4,9.0100,-8.4000,-4.2000,12.3515,0.0442,-52.2480
105,0,13.1700,5.2300,-15.6800,13.2585,0.0479,-207.6420
105,1,-14.3500,-7.9500,6.8400,12.3223,0.0418,83.9522
105,2,5.0000,21.4500,24.3500,12.6469,0.0349,308.7004
105,3,-1.2000,-7.1000,-12.2800,10.4777,0.0761,-129.2062
105,4,-2.6200,-11.6300,-3.2300,10.7469,0.0502,-35.2961
106,0,15.2200,2.0500,-3.1800,13.4169,0.0483,-42.5669
106,1,-17.0800,-2.7300,5.2200,12.1731,0.0478,63.4129
106,2,-7.5800,-12.5800,-34.0300,11.0477,0.0518,-376.6043
106,3,6.9700,8.1700,15.2700,10.6754,0.0757,163.6319
106,4,2.4700,5.0900,16.7200,8.8669,0.0702,148.6123
107,0,-5.0700,-20.2900,-22.3400,13.2492,0.0465,-296.9306
107,1,-35.0000,-17.9200,-15.1900,14.6685,0.0477,-223.6680
107,2,7.3200,14.9000,27.4800,10.7200,0.0609,295.4928
107,3,42.8700,35.9000,27.7300,13.7346,0.0618,383.0806
107,4,-10.1200,-12.5900,-17.6800,9.3538,0.0828,-166.4183
108,0,13.6900,18.7600,39.0500,12.6200,0.0463,493.6797
108,1,8.4800,43.4800,61.4000,15.1877,0.0411,934.3114
108,2,-0.3900,-7.7100,-22.6100,10.1623,0.0605,-230.2365
108,3,-8.4500,-51.3200,-87.2200,13.0731,0.0476,-1142.6759
108,4,-13.3300,-3.2100,9.3800,10.2954,0.0829,96.3046
109,0,10.6000,-3.0900,-21.8500,12.2062,0.0462,-266.8473
109,1,-9.7200,-18.2000,-61.6800,15.9169,0.0402,-982.4883
109,2,1.9600,2.3500,10.0600,9.3546,0.0644,94.2587
109,3,-12.2200,-3.7700,47.5500,13.0131,0.0476,618.5924
109,4,9.3800,22.7100,25.9200,9.8108,0.0780,256.0676
110,0,12.2200,1.6200,4.7100,12.2754,0.0463,57.8920
110,1,11.2400,20.9600,39.1600,16.7062,0.0392,655.0346
110,2,-16.7500,-18.7100,-21.0600,9.9300,0.0610,-210.2678
110,3,-2.6200,9.6000,13.3700,12.2000,0.0471,163.5661
110,4,-4.0900,-13.4700,-36.1800,9.4808,0.0760,-344.0373
111,0,8.5900,-3.6300,-5.2500,10.0677,0.0593,-53.0705
111,1,9.2300,-2.0100,-22.9700,15.8654,0.0402,-364.5087
111,2,-15.9200,0.8300,19.5400,10.4877,0.0610,204.9802
111,3,0.4400,3.0600,-6.5400,10.6485,0.0525,-69.4802
111,4,-2.3400,1.7500,15.2200,8.7262,0.0762,132.9454
112,0,-30.2100,-38.8000,-35.1700,11.9569,0.0620,-422.9309
112,1,9.4700,0.2400,2.2500,15.0138,0.0449,33.7919
112,2,1.3400,17.2600,16.4300,10.3062,0.0598,170.3618
112,3,7.9700,7.5300,4.4700,10.0346,0.0524,45.2491
112,4,11.4300,13.7700,12.0200,9.4023,0.0767,114.0719
113,0,-18.1800,12.0300,50.8300,12.2485,0.0649,623.3697
113,1,-4.9000,-14.3700,-14.6100,13.2223,0.0554,-193.9735
113,2,-5.1100,-6.4500,-23.7100,10.3138,0.0595,-244.9251
113,3,-2.3200,-10.2900,-17.8200,9.6485,0.0520,-172.4704
113,4,30.5100,19.0800,5.3100,10.5085,0.0765,57.2597
114,0,9.8900,28.0700,16.0400,12.3885,0.0576,200.3277
114,1,4.2200,9.1200,23.4900,11.1915,0.0552,263.3927
114,2,-20.1300,-15.0200,-8.5700,9.1831,0.0683,-79.7256
114,3,14.6200,16.9400,27.2300,9.6523,0.0511,263.6975
114,4,-8.6000,-39.1100,-58.1900,10.9938,0.0604,-642.0934
115,0,0.4200,-9.4700,-37.5400,12.1669,0.0579,-457.2946
115,1,4.7200,0.5000,-8.6200,11.0154,0.0585,-94.9233
115,2,-35.1700,-15.0400,-0.0200,11.2823,0.0740,-1.3390
115,3,14.9700,0.3500,-16.5900,9.3285,0.0513,-154.7412
115,4,15.0600,23.6600,62.7700,10.4900,0.0588,659.8488
116,0,24.0500,23.6300,33.1000,13.0192,0.0554,432.2452
116,1,-16.3100,-21.0300,-21.5300,11.6246,0.0573,-251.4828
116,2,14.3900,49.5600,64.6000,11.3469,0.0540,735.6893
116,3,-10.8100,-25.7800,-26.1300,10.1046,0.0496,-265.3120
116,4,-11.3200,-26.3800,-50.0400,10.0215,0.0545,-502.9156
117,0,7.7100,-16.3400,-39.9700,13.0015,0.0558,-520.5834
117,1,-16.9100,-0.6000,20.4300,12.4331,0.0586,253.9726
117,2,28.7900,14.4000,-35.1600,12.2962,0.0534,-431.5634
117,3,-27.6800,-16.8700,8.9100,11.7800,0.0488,104.1372
117,4,8.0900,19.4100,45.7900,9.9508,0.0523,456.6616
118,0,0.0800,-7.6300,8.7100,11.9946,0.0557,104.0482
118,1,21.6500,38.5600,39.1600,12.9946,0.0504,510.8134
118,2,-4.7900,-33.5800,-47.9800,12.2800,0.0492,-590.8464
118,3,3.7300,31.4100,48.2800,11.9746,0.0448,579.5404
118,4,-20.6700,-28.7600,-48.1700,11.3392,0.0490,-547.6202
119,0,-19.3700,-19.4500,-11.8200,12.3138,0.0538,-146.5966
119,1,18.5300,-3.1200,-41.6800,13.1062,0.0504,-546.4217
119,2,-3.1700,1.6200,35.2000,11.9408,0.0499,420.3959
119,3,2.5700,-1.1600,-32.5700,11.6362,0.0450,-379.0417
119,4,1.4400,22.1100,50.8700,11.2600,0.0469,573.8340
120,0,-26.6500,-7.2800,12.1700,13.9738,0.0557,169.6559
120,1,37.8800,19.3500,22.4700,13.3277,0.0517,300.4740
120,2,4.4000,7.5700,5.9500,11.7162,0.0507,70.0949
120,3,2.7700,0.2000,1.3600,8.5515,0.0509,11.6403
120,4,-18.4000,-19.8400,-41.9500,11.8969,0.0460,-499.9895
121,0,4.8000,31.4500,38.7300,13.2900,0.0518,516.3498
121,1,26.8300,-11.0500,-30.4000,14.7392,0.0612,-448.7485
121,2,-13.5800,-17.9800,-25.5500,12.7308,0.0495,-326.1609
121,3,-26.1400,-28.9100,-29.1100,9.9123,0.0626,-290.3579
121,4,8.0900,26.4900,46.3300,11.4938,0.0437,533.6688
122,0,24.6200,19.8200,-11.6300,14.3685,0.0499,-166.1166
122,1,-19.5400,-46.3700,-35.3200,15.4946,0.0495,-549.5638
122,2,15.4600,29.0400,47.0200,13.7692,0.0460,648.7648
122,3,3.2600,29.4000,58.3100,9.2231,0.0558,539.4391
122,4,-23.8000,-31.8900,-58.3800,12.6031,0.0424,-737.1186
123,0,-2.4900,-27.1100,-46.9300,13.6200,0.0467,-640.4531
123,1,-21.5400,-2.0000,44.3700,16.2869,0.0520,722.5467
123,2,-6.4400,-21.9000,-50.9400,12.9762,0.0455,-662.0016
123,3,14.6700,11.4100,-17.9900,10.1500,0.0556,-181.9640
123,4,15.8000,39.6000,71.4900,13.5038,0.0387,966.9221
124,0,18.1200,20.6100,47.7200,14.3531,0.0451,685.8594
124,1,-15.6500,5.8900,7.8900,16.7808,0.0517,132.7047
124,2,-2.7500,3.6900,25.5900,11.9631,0.0455,306.3029
124,3,1.3500,-13.3200,-24.7300,10.2200,0.0544,-253.4651
124,4,-1.0700,-16.8700,-56.4700,13.4062,0.0380,-757.6868
125,0,-8.3500,-26.4700,-47.0800,12.6715,0.0484,-597.8580
125,1,4.5900,20.2400,14.3500,16.4054,0.0494,236.4176
125,2,20.1400,22.8900,19.2000,13.4092,0.0447,258.4808
125,3,-7.9100,-9.2600,4.0600,10.2154,0.0543,40.9714
125,4,-8.4700,-7.4000,9.4700,13.1785,0.0384,124.5161
126,0,-2.5200,5.8300,32.3000,11.4669,0.0488,370.6664
126,1,9.5600,4.9700,-15.2700,16.7638,0.0504,-255.7337
126,2,-0.0600,-20.2000,-43.0900,13.0208,0.0434,-561.9422
126,3,-9.8500,-1.9400,7.3200,10.7946,0.0549,78.9101
126,4,2.8700,11.3400,18.7400,11.0523,0.0390,207.5620
127,0,20.0700,22.5900,16.7600,12.2500,0.0501,206.4413
127,1,-21.0200,-30.5800,-35.5500,18.0562,0.0468,-643.3262
127,2,-5.5600,-5.5000,14.7000,11.9000,0.0441,174.6874
127,3,11.6300,21.4800,23.4200,10.5646,0.0538,248.5784
127,4,-5.1200,-7.9900,-19.3300,10.7846,0.0426,-208.8071
128,0,0.8800,-19.1900,-41.7800,12.2854,0.0488,-514.2189
128,1,-7.0300,13.9900,44.5700,18.2338,0.0459,813.3242
128,2,-26.7600,-21.2000,-15.7000,11.2531,0.0434,-177.5924
128,3,32.4000,20.7700,-0.7100,11.9054,0.0515,-7.3834
128,4,0.5100,5.6300,13.6200,9.6654,0.0443,131.8921
129,0,1.6900,0.8100,20.0000,10.5654,0.0516,211.3495
129,1,-11.7100,-4.6800,-18.6700,17.8800,0.0475,-334.0418
129,2,-1.7000,25.0600,46.2600,10.2769,0.0506,476.6789
129,3,9.7100,-22.6900,-43.4600,11.8208,0.0523,-514.9183
129,4,2.0100,1.5000,-4.1300,8.9492,0.0468,-36.8901
130,0,9.7900,8.1000,7.2900,10.7254,0.0525,78.6136
130,1,4.9100,16.6200,21.3000,16.9569,0.0465,361.9555
130,2,-26.1200,-24.4200,-49.4800,10.0715,0.0498,-499.5547
130,3,9.3900,-0.3200,22.3700,10.4138,0.0544,232.9403
130,4,2.0300,0.0200,-1.4800,8.4831,0.0484,-12.5540
131,0,12.0500,2.2600,-5.8400,11.6462,0.0529,-67.8940
131,1,-26.0100,-30.9200,-47.5400,17.2923,0.0493,-823.6019
131,2,-12.8500,13.2700,37.6900,10.6915,0.0536,403.6752
131,3,-11.0500,-20.4400,-20.1200,10.9769,0.0577,-222.0347
131,4,37.8600,35.8300,35.8100,9.8054,0.0475,352.8337
132,0,3.2100,-8.8400,-11.1000,10.4031,0.0549,-115.9592
132,1,-15.3600,10.6500,41.5700,17.0485,0.0485,709.2209
132,2,-2.2600,10.5900,-2.6800,10.6215,0.0529,-27.9053
132,3,16.4500,27.5000,47.9400,12.0446,0.0528,578.8707
132,4,-2.0400,-39.9000,-75.7300,9.8515,0.0427,-747.7618
133,0,0.5700,-2.6400,6.2000,8.3969,0.0553,51.9150
133,1,18.7400,34.1000,23.4500,15.5762,0.0451,366.8003
133,2,-15.1800,-12.9200,-23.5100,11.4508,0.0525,-269.8855
133,3,-7.8300,-24.2800,-51.7800,12.4338,0.0497,-645.0316
133,4,3.7000,5.7400,45.6400,8.7208,0.0440,398.2683
134,0,7.1400,6.5700,9.2100,8.5769,0.0622,79.4018
134,1,-6.3800,-25.1200,-59.2200,14.0031,0.0436,-830.3581
134,2,0.4200,15.6000,28.5200,10.4385,0.0528,298.5292
134,3,-5.0500,2.7800,27.0600,10.8115,0.0543,292.7112
134,4,3.8700,0.1700,-5.5700,8.3962,0.0463,-46.7587
135,0,12.5900,5.4500,-1.1200,7.6515,0.0659,-8.2104
135,1,-5.9900,0.3900,25.5100,12.9608,0.0523,330.6496
135,2,0.2400,-0.1800,-15.7800,9.2677,0.0584,-146.2547
135,3,-12.1800,-7.1300,-9.9100,11.4977,0.0600,-114.3701
135,4,5.3400,1.4700,1.3000,6.9762,0.0511,9.1441
136,0,33.5500,20.9600,15.5100,10.0408,0.0706,157.2125
136,1,-32.7100,-26.7200,-27.1100,13.8200,0.0488,-375.9633
136,2,-13.1200,-13.3600,-13.1800,9.7815,0.0607,-129.7322
136,3,10.6400,22.8200,29.9500,11.1877,0.0569,336.3697
136,4,1.6400,-3.7000,-5.1700,5.8869,0.0612,-30.6617
137,0,-12.4500,-46.0000,-66.9600,9.6046,0.0548,-645.6467
137,1,9.9700,42.6800,69.4000,13.3831,0.0425,930.5976
137,2,43.4900,56.6100,69.9700,12.9154,0.0445,906.2108
137,3,-21.5600,-32.2000,-55.0200,12.7423,0.0518,-702.7512
137,4,-19.4500,-21.0900,-17.3900,7.3008,0.0599,-128.2234
138,0,47.3800,59.8300,105.8300,12.6069,0.0430,1336.7621
138,1,-30.2600,-40.2300,-82.9100,15.3577,0.0394,-1274.8910
138,2,-17.5600,-61.0500,-117.6600,12.7169,0.0364,-1498.4954
138,3,8.6500,30.2100,62.4100,12.7992,0.0478,800.2449
138,4,-8.2100,11.2400,32.3300,7.2808,0.0591,236.0515
139,0,5.7400,-41.6400,-101.4700,12.8546,0.0381,-1305.9429
139,1,-16.5000,13.7600,53.9900,15.8915,0.0389,858.5197
139,2,14.7500,32.3100,93.3600,13.8469,0.0351,1293.8835
139,3,0.7300,-7.9200,-38.1300,12.0977,0.0475,-461.6615
139,4,-4.7200,3.4900,-7.7500,7.4231,0.0601,-57.3192
140,0,40.3500,34.6100,76.2500,14.4146,0.0367,1100.3859
140,1,-21.3900,-4.8900,-18.6500,15.9200,0.0410,-297.1086
140,2,13.4100,-1.3400,-33.6500,14.4508,0.0352,-486.3155
140,3,-8.9200,-9.6500,-1.7300,11.8892,0.0492,-21.0435
140,4,-23.4500,-18.7300,-22.2200,8.8331,0.0580,-197.3570
141,0,-26.5600,-66.9100,-101.5200,16.3900,0.0308,-1665.9728
141,1,5.0800,26.4700,31.3600,15.7700,0.0398,495.6000
141,2,-10.6500,-24.0600,-22.7200,13.2115,0.0350,-301.0072
141,3,-3.8100,5.1100,14.7600,9.6900,0.0516,143.2879
141,4,35.9400,59.3900,78.1200,11.5585,0.0422,905.4547
142,0,-5.4900,21.0700,87.9800,16.6823,0.0302,1468.3467
142,1,-9.4500,-14.5300,-41.0000,15.5962,0.0393,-640.0133
142,2,4.8600,15.5100,39.5700,13.4546,0.0356,532.9510
142,3,8.3700,12.1800,7.0700,9.5869,0.0530,68.4255
142,4,1.7100,-34.2300,-93.6200,11.5354,0.0390,-1081.2769
143,0,19.2200,24.7100,3.6400,17.4077,0.0297,64.0975
143,1,22.3900,31.8400,46.3700,16.9408,0.0377,786.7447
143,2,-26.8600,-31.7200,-47.2300,13.5115,0.0349,-639.2566
143,3,-14.6900,-23.0600,-35.2400,9.9946,0.0504,-353.3734
143,4,-0.0600,-1.7700,32.4600,11.3838,0.0390,369.4507
144,0,12.8900,-6.3300,-31.0400,17.4723,0.0296,-542.5281
144,1,1.6900,-20.7000,-52.5400,15.0700,0.0389,-792.5840
144,2,-28.5400,-1.6800,30.0400,14.7185,0.0352,442.0834
144,3,7.4700,22.1600,45.2200,9.7192,0.0500,440.6115
144,4,6.4900,6.5500,8.3200,8.9708,0.0424,74.9143
145,0,-6.0300,-18.9200,-12.5900,17.6892,0.0294,-223.2631
145,1,-7.8300,-9.5200,11.1800,14.4908,0.0389,161.6367
145,2,-22.9100,5.6300,7.3100,16.3069,0.0354,119.4027
145,3,10.6700,3.2000,-18.9600,9.2746,0.0539,-175.6743
145,4,26.1000,19.6100,13.0600,10.8215,0.0463,142.2382
146,0,10.3600,16.3900,35.3100,18.4423,0.0291,651.6752
146,1,24.1200,31.9500,41.4700,14.9046,0.0392,619.3467
146,2,4.4900,27.4000,21.7700,15.4846,0.0344,338.0429
146,3,-13.2400,-23.9100,-27.1100,9.6908,0.0540,-264.0074
146,4,-25.7300,-51.8300,-71.4400,12.5162,0.0387,-896.1576
147,0,12.7800,2.4200,-13.9700,18.8762,0.0292,-263.6293
147,1,13.2200,-10.9000,-42.8500,15.4308,0.0405,-661.6500
147,2,-22.1100,-26.6000,-54.0000,17.1531,0.0337,-927.1630
147,3,-14.4200,-1.1800,22.7300,10.4115,0.0540,236.5905
147,4,10.5300,36.2600,88.0900,13.0285,0.0359,1148.9795
148,0,-19.1400,-31.9200,-34.3400,19.3800,0.0283,-666.4131
148,1,11.6800,-1.5400,9.3600,15.8685,0.0405,148.4664
148,2,-13.5900,8.5200,35.1200,18.1800,0.0336,638.7677
148,3,27.5700,41.9900,43.1700,11.5954,0.0464,502.5195
148,4,-6.5200,-17.0500,-53.3100,13.1192,0.0354,-699.9902
149,0,-10.1700,8.9700,40.8900,17.5815,0.0287,719.1665
149,1,13.6400,1.9600,3.5000,14.4015,0.0429,50.4894
149,2,24.1600,37.7500,29.2300,19.0292,0.0320,557.4328
149,3,-34.1900,-61.7600,-103.7500,13.4069,0.0374,-1393.2762
149,4,6.5600,13.0800,30.1300,13.4977,0.0351,407.1452
150,0,-8.9000,1.2700,-7.7000,17.3085,0.0307,-133.2362
150,1,5.4100,-8.2300,-10.1900,14.0508,0.0487,-143.5779
150,2,23.9900,-0.1700,-37.9200,17.5292,0.0369,-664.7147
150,3,-20.5000,13.6900,75.4500,13.3254,0.0388,1005.9321
150,4,0.0000,-6.5600,-19.6400,12.0015,0.0359,-235.9456
151,0,-18.7300,-9.8300,-11.1000,15.1046,0.0361,-168.0157
151,1,24.5100,19.1000,27.3300,13.6085,0.0570,373.0074
151,2,-15.5000,-39.4900,-39.3200,17.3708,0.0419,-684.6715
151,3,9.7200,30.2200,16.5300,13.4077,0.0388,222.8031
151,4,0.0000,0.0000,6.5600,11.3700,0.0361,74.5872
152,0,-17.8400,0.8900,10.7200,16.0354,0.0390,171.9340
152,1,21.1900,-3.3200,-22.4200,13.9692,0.0574,-313.3806
152,2,-2.3600,13.1400,52.6300,16.4177,0.0446,864.6495
152,3,-0.9900,-10.7100,-40.9300,13.4277,0.0387,-550.0103
152,4,0.0000,0.0000,0.0000,11.0069,0.0361,0.0000
153,0,38.0000,55.8400,54.9500,15.8546,0.0352,873.1741
153,1,2.7600,-18.4300,-15.1100,12.5362,0.0548,-190.4313
153,2,-24.5000,-22.1400,-35.2800,17.2708,0.0433,-610.2718
153,3,-16.2600,-15.2700,-4.5600,13.9923,0.0384,-64.3917
153,4,0.0000,0.0000,0.0000,9.2031,0.0368,0.0000
154,0,4.9300,-33.0700,-88.9100,14.1908,0.0429,-1263.1203
154,1,-17.9300,-20.6900,-2.2600,13.5246,0.0566,-31.7363
