t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
95,3,41.5234,7.0142,2,0.1677,-4.1485,1
95,4,41.5234,6.8779,1,0.1815,-3.9480,0
96,0,41.5234,6.8872,4,0.1333,-4.6484,1
96,1,41.5234,7.0637,4,0.1129,-4.1889,2
96,2,41.5234,6.9159,4,0.1344,-4.8710,1
96,3,41.5234,7.3072,4,0.1689,-3.3428,4
96,4,41.5234,6.9022,2,0.1894,-3.9280,2
97,0,41.5234,6.7940,3,0.1379,-4.4484,1
97,1,41.5234,6.9752,3,0.1116,-4.1345,2
97,2,41.5234,6.7279,0,0.1346,-5.0476,1
97,3,41.5234,6.7095,0,0.1731,-3.2229,0
97,4,41.5234,6.9043,3,0.1865,-3.5286,2
98,0,41.5234,7.0284,4,0.1349,-4.4597,1
98,1,41.5234,7.0214,4,0.1117,-4.3677,2
98,2,41.5234,7.1881,4,0.1347,-4.8627,1
98,3,41.5234,6.8874,4,0.1644,-3.3022,0
98,4,41.5234,6.9388,0,0.1935,-3.5619,3
99,0,41.5234,6.8700,4,0.1270,-4.6554,1
99,1,41.5234,6.9045,2,0.1124,-4.5341,0
99,2,41.5234,7.1316,1,0.1396,-4.3866,1
99,3,41.5234,7.0387,1,0.1689,-3.2088,1
99,4,41.5234,6.9950,1,0.1903,-3.5628,2
100,0,41.5234,7.0342,2,0.1273,-5.1004,1
100,1,41.5234,6.9749,2,0.1059,-4.1488,0
100,2,41.5234,6.8652,4,0.1419,-4.7783,1
100,3,41.5234,6.9195,2,0.1724,-3.6061,0
100,4,41.5234,6.9045,3,0.1904,-3.5269,3
101,0,41.5234,6.8953,2,0.1328,-5.0581,1
101,1,41.5234,6.8421,0,0.1113,-4.4602,0
101,2,41.5234,6.9777,0,0.1408,-4.5688,1
101,3,41.5234,6.8784,2,0.1695,-3.4513,0
101,4,41.5234,6.9632,0,0.1884,-3.9634,2
102,0,41.5234,6.9072,4,0.1333,-4.8677,1
102,1,41.5234,6.9263,4,0.1121,-4.4054,0
102,2,41.5234,7.0031,4,0.1378,-4.7287,1
102,3,41.5234,6.8748,2,0.1691,-3.5910,0
102,4,41.5234,6.7040,1,0.1961,-3.9483,2
103,0,41.5234,6.7349,4,0.1322,-4.8770,1
103,1,41.5234,6.8178,3,0.1144,-4.4893,0
103,2,41.5234,6.8453,4,0.1368,-4.5840,1
103,3,41.5234,6.7425,4,0.1722,-3.6703,0
103,4,41.5234,7.0079,3,0.1944,-4.0026,2
104,0,41.5234,6.8005,4,0.1299,-5.0168,1
104,1,41.5234,6.8434,4,0.1129,-4.3541,0
104,2,41.5234,6.9271,4,0.1384,-4.2811,1
104,3,41.5234,6.9247,4,0.1768,-3.6679,0
104,4,41.5234,6.8403,3,0.1978,-4.0677,2
105,0,41.5234,6.9436,1,0.1310,-4.8191,1
105,1,41.5234,6.8121,2,0.1163,-4.5246,0
105,2,41.5234,6.9634,1,0.1379,-4.4787,1
105,3,41.5234,6.9024,1,0.1769,-3.6164,0
105,4,41.5234,6.8719,1,0.1984,-4.1298,2
106,0,41.5234,6.9283,2,0.1308,-5.0504,1
106,1,41.5234,6.9890,2,0.1151,-4.6380,0
106,2,41.5234,6.6738,0,0.1394,-4.2342,1
106,3,41.5234,6.8594,4,0.1779,-3.5985,0
106,4,41.5234,6.7967,2,0.1971,-4.7812,2
107,0,41.5234,6.9291,3,0.1301,-4.9010,1
107,1,41.5234,6.7467,4,0.1164,-4.5328,0
107,2,41.5234,6.7520,3,0.1371,-4.4961,1
107,3,41.5234,6.8367,4,0.1835,-3.4843,0
107,4,41.5234,6.8397,3,0.1992,-4.2297,2
108,0,41.5234,6.8918,2,0.1293,-4.3155,1
108,1,41.5234,6.8866,2,0.1163,-4.5350,0
108,2,41.5234,6.9274,1,0.1402,-4.5251,1
108,3,41.5234,6.9471,1,0.1709,-3.8691,0
108,4,41.5234,6.8677,1,0.1986,-4.1836,2
109,0,41.5234,7.0292,4,0.1299,-4.6408,1
109,1,41.5234,6.9056,4,0.1143,-4.3572,0
109,2,41.5234,6.8254,4,0.1411,-4.5352,1
109,3,41.5234,6.9428,4,0.1720,-3.6931,0
109,4,41.5234,6.8451,2,0.2065,-4.3635,2
110,0,41.5234,6.8992,1,0.1321,-4.7705,1
110,1,41.5234,6.7664,0,0.1178,-4.2997,0
110,2,41.5234,6.8658,1,0.1379,-4.5560,1
110,3,41.5234,6.9089,1,0.1758,-3.8836,0
110,4,41.5234,6.8290,1,0.2067,-3.8675,2
111,0,41.5234,6.8058,4,0.1305,-4.6218,1
111,1,41.5234,6.8131,4,0.1170,-4.4098,0
111,2,41.5234,6.7577,4,0.1388,-4.5581,1
111,3,41.5234,6.7811,1,0.1806,-3.7411,0
111,4,41.5234,6.8606,3,0.2082,-3.9833,2
112,0,41.5234,6.7646,1,0.1275,-4.4630,1
112,1,41.5234,6.7447,4,0.1186,-4.2761,0
112,2,41.5234,6.7372,4,0.1389,-4.7073,1
112,3,41.5234,6.7969,4,0.1804,-3.9287,0
112,4,41.5234,6.7121,0,0.2158,-3.9131,0
113,0,41.5234,6.9181,4,0.1273,-4.6445,1
113,1,41.5234,6.9614,4,0.1167,-4.2720,2
113,2,41.5234,6.9823,4,0.1388,-4.6394,1
113,3,41.5234,6.9846,4,0.1820,-4.1329,0
113,4,41.5234,6.6677,3,0.2241,-4.1020,2
114,0,41.5234,6.8926,3,0.1266,-4.6419,1
114,1,41.5234,6.8282,3,0.1163,-4.3347,0
114,2,41.5234,6.8702,3,0.1387,-4.4893,1
114,3,41.5234,6.7139,0,0.1837,-3.8344,0
114,4,41.5234,6.7529,3,0.2097,-3.9405,2
115,0,41.5234,6.8894,3,0.1290,-4.2560,1
115,1,41.5234,6.9738,3,0.1207,-4.2184,0
115,2,41.5234,6.9417,3,0.1374,-4.4830,1
115,3,41.5234,6.7936,4,0.1852,-4.0223,0
115,4,41.5234,6.9354,3,0.2084,-3.8451,2
116,0,41.5234,6.7345,1,0.1292,-4.4189,1
116,1,41.5234,6.8664,0,0.1206,-4.1784,0
116,2,41.5234,6.9461,0,0.1375,-4.4883,1
116,3,41.5234,6.7829,0,0.1814,-3.8295,0
116,4,41.5234,6.7650,0,0.2019,-4.2379,2
117,0,41.5234,6.8411,2,0.1367,-4.4069,1
117,1,41.5234,6.9068,2,0.1224,-4.2192,2
117,2,41.5234,6.6967,1,0.1396,-4.4942,1
117,3,41.5234,6.7894,2,0.1793,-4.1551,0
117,4,41.5234,6.9289,2,0.2090,-4.4953,2
118,0,41.5234,6.8722,1,0.1439,-4.1200,1
118,1,41.5234,6.9435,0,0.1228,-4.2844,2
118,2,41.5234,6.9120,1,0.1344,-4.7540,1
118,3,41.5234,6.8901,1,0.1763,-3.9791,0
118,4,41.5234,6.8257,0,0.2009,-3.9162,2
119,0,41.5234,6.7908,4,0.1401,-4.3673,1
119,1,41.5234,6.9083,3,0.1208,-4.3096,2
119,2,41.5234,6.8447,4,0.1352,-4.6875,1
119,3,41.5234,6.7473,4,0.1788,-4.1785,0
119,4,41.5234,6.7565,3,0.2036,-3.8393,2
120,0,41.5234,6.7865,1,0.1400,-4.2945,1
120,1,41.5234,6.7770,4,0.1229,-4.2159,2
120,2,41.5234,6.7970,1,0.1368,-4.6290,1
120,3,41.5234,6.8176,4,0.1762,-4.2253,0
120,4,41.5234,6.7593,2,0.2025,-4.2318,2
121,0,41.5234,6.7368,2,0.1386,-4.3433,1
121,1,41.5234,6.8526,2,0.1245,-4.2871,2
121,2,41.5234,6.7151,1,0.1385,-4.6545,1
121,3,41.5234,6.8503,2,0.1735,-4.2306,0
121,4,41.5234,6.9183,2,0.2034,-4.2063,2
122,0,41.5234,6.8402,2,0.1394,-4.3438,1
122,1,41.5234,6.8504,2,0.1237,-4.4478,2
122,2,41.5234,6.7706,3,0.1363,-4.8882,1
122,3,41.5234,6.8408,2,0.1719,-4.2127,0
122,4,41.5234,6.8334,2,0.2053,-4.2390,2
123,0,41.5234,6.7346,2,0.1392,-4.4117,1
123,1,41.5234,6.7874,3,0.1246,-4.5483,2
123,2,41.5234,6.7953,1,0.1323,-4.9624,1
123,3,41.5234,6.7704,1,0.1743,-4.1509,0
123,4,41.5234,6.7684,3,0.1980,-4.3050,2
124,0,41.5234,6.7520,4,0.1374,-4.5846,1
124,1,41.5234,6.8307,3,0.1231,-4.7360,2
124,2,41.5234,6.8482,3,0.1328,-4.9397,1
124,3,41.5234,6.7266,0,0.1738,-4.2589,0
124,4,41.5234,6.8057,3,0.2049,-4.4135,2
125,0,41.5234,6.7584,2,0.1372,-4.5094,1
125,1,41.5234,6.7390,2,0.1267,-4.8056,2
125,2,41.5234,6.7737,0,0.1332,-4.8335,1
125,3,41.5234,6.8227,2,0.1744,-4.2654,0
125,4,41.5234,6.7904,2,0.2028,-4.5435,2
126,0,41.5234,6.8057,2,0.1383,-4.3074,1
126,1,41.5234,6.6981,2,0.1296,-4.5612,2
126,2,41.5234,6.7608,1,0.1332,-4.8416,1
126,3,41.5234,6.6884,2,0.1760,-4.1559,0
126,4,41.5234,6.8491,2,0.2041,-4.3936,2
127,0,41.5234,6.8690,3,0.1392,-4.4579,1
127,1,41.5234,6.8948,3,0.1247,-4.5910,2
127,2,41.5234,6.9567,3,0.1317,-4.7938,1
127,3,41.5234,6.7723,0,0.1768,-4.1118,0
127,4,41.5234,6.9272,3,0.2068,-4.6176,2
128,0,41.5234,6.8719,3,0.1407,-4.5032,1
128,1,41.5234,6.8082,4,0.1262,-4.5395,2
128,2,41.5234,6.8391,3,0.1338,-4.8725,1
128,3,41.5234,6.7631,4,0.1751,-3.9013,0
128,4,41.5234,6.8899,3,0.2117,-4.3497,2
129,0,41.5234,6.8764,3,0.1419,-4.4344,1
129,1,41.5234,6.8263,3,0.1254,-4.5781,2
129,2,41.5234,6.8249,3,0.1344,-4.9422,1
129,3,41.5234,6.8097,2,0.1772,-3.8185,0
129,4,41.5234,6.8678,2,0.2106,-4.3277,2
130,0,41.5234,6.7561,2,0.1412,-4.7188,1
130,1,41.5234,6.7806,3,0.1268,-4.5622,2
130,2,41.5234,6.7221,3,0.1326,-4.8891,1
130,3,41.5234,6.7356,0,0.1770,-4.0552,0
130,4,41.5234,6.8380,3,0.2113,-4.4529,2
131,0,41.5234,6.7260,4,0.1410,-4.8462,1
131,1,41.5234,6.7861,4,0.1252,-4.7009,2
131,2,41.5234,6.8017,0,0.1383,-4.8919,1
131,3,41.5234,6.7988,4,0.1753,-4.1905,0
131,4,41.5234,6.8581,0,0.2047,-4.4193,2
132,0,41.5234,6.9304,3,0.1415,-4.6302,1
132,1,41.5234,6.8014,4,0.1249,-4.4907,0
132,2,41.5234,6.8717,3,0.1426,-4.9211,1
132,3,41.5234,6.8599,4,0.1799,-4.0283,0
132,4,41.5234,6.8700,3,0.1966,-4.4476,2
133,0,41.5234,6.8245,4,0.1450,-4.5900,1
133,1,41.5234,6.8249,0,0.1233,-4.5416,2
133,2,41.5234,6.8325,4,0.1432,-5.0854,1
133,3,41.5234,6.8111,4,0.1751,-4.0821,0
133,4,41.5234,6.7713,1,0.1980,-4.3722,2
134,0,41.5234,6.7710,4,0.1435,-4.9265,1
134,1,41.5234,6.7946,2,0.1252,-4.7966,2
134,2,41.5234,6.8335,0,0.1462,-5.0061,1
134,3,41.5234,6.7983,0,0.1743,-4.3766,0
134,4,41.5234,6.7590,0,0.1992,-4.1883,2
135,0,41.5234,6.8802,3,0.1468,-5.0426,1
135,1,41.5234,6.9206,3,0.1270,-4.7187,0
135,2,41.5234,6.7948,4,0.1431,-5.2523,1
135,3,41.5234,6.7031,0,0.1826,-4.0959,0
135,4,41.5234,6.8625,3,0.2040,-4.2736,2
136,0,41.5234,6.7515,3,0.1478,-5.1804,1
136,1,41.5234,6.8796,0,0.1279,-4.7422,2
136,2,41.5234,6.9773,0,0.1420,-5.0499,1
136,3,41.5234,6.9506,0,0.1797,-3.9527,0
136,4,41.5234,6.7886,3,0.2007,-4.6524,2
137,0,41.5234,6.8202,2,0.1391,-5.3313,1
137,1,41.5234,6.9230,2,0.1268,-5.0443,0
137,2,41.5234,6.8083,1,0.1380,-4.1832,1
137,3,41.5234,6.8949,2,0.1734,-3.5948,0
137,4,41.5234,6.8569,2,0.1990,-4.6770,2
138,0,41.5234,6.6313,3,0.1351,-5.5384,1
138,1,41.5234,7.0604,0,0.1246,-5.1281,0
138,2,41.5234,7.0520,0,0.1266,-3.5555,1
138,3,41.5234,7.1663,0,0.1727,-3.3439,1
138,4,41.5234,7.0739,0,0.2132,-5.5654,2
139,0,41.5234,6.8218,1,0.1285,-5.3504,1
139,1,41.5234,6.7454,0,0.1252,-5.1077,0
139,2,41.5234,6.8171,4,0.1256,-3.4721,1
139,3,41.5234,6.7707,0,0.1720,-3.3272,2
139,4,41.5234,6.8007,2,0.2206,-5.1209,2
140,0,41.5234,6.7688,2,0.1267,-5.3783,1
140,1,41.5234,6.8956,0,0.1246,-5.2705,0
140,2,41.5234,6.9961,0,0.1261,-3.5424,4
140,3,41.5234,6.8349,0,0.1722,-3.4701,2
140,4,41.5234,7.0106,0,0.2131,-5.2626,2
141,0,41.5234,6.9462,4,0.1142,-5.1687,1
141,1,41.5234,7.0184,4,0.1251,-5.4607,0
141,2,41.5234,6.9199,4,0.1234,-3.6332,1
141,3,41.5234,6.9457,4,0.1735,-3.4803,2
141,4,41.5234,6.7235,3,0.1983,-5.3941,2
142,0,41.5234,6.8882,2,0.1154,-5.3403,1
142,1,41.5234,6.8329,2,0.1211,-5.5609,0
142,2,41.5234,6.8505,0,0.1257,-3.7705,4
142,3,41.5234,6.7813,2,0.1713,-3.4554,2
142,4,41.5234,6.8797,0,0.1906,-5.2190,2
143,0,41.5234,6.7167,1,0.1176,-5.0520,1
143,1,41.5234,6.8493,4,0.1216,-5.2755,0
143,2,41.5234,6.7310,4,0.1211,-3.7059,1
143,3,41.5234,6.7580,1,0.1710,-3.3792,1
143,4,41.5234,6.8219,1,0.1897,-5.2441,2
144,0,41.5234,6.8191,4,0.1249,-4.9732,1
144,1,41.5234,6.9193,3,0.1212,-5.1410,0
144,2,41.5234,6.8806,3,0.1204,-3.8231,1
144,3,41.5234,6.7467,4,0.1717,-3.4301,0
144,4,41.5234,6.9003,3,0.1901,-5.7131,2
145,0,41.5234,6.8801,4,0.1280,-5.1937,1
145,1,41.5234,6.8802,4,0.1211,-4.7779,0
145,2,41.5234,6.9248,4,0.1212,-3.6711,4
145,3,41.5234,6.9558,4,0.1728,-3.3883,1
145,4,41.5234,6.7883,0,0.1933,-5.2504,2
146,0,41.5234,6.8643,2,0.1266,-4.8812,1
146,1,41.5234,7.0458,2,0.1208,-4.8158,0
146,2,41.5234,6.7405,1,0.1240,-3.9960,4
146,3,41.5234,6.9677,2,0.1702,-3.7452,1
146,4,41.5234,6.9264,2,0.1773,-5.5234,2
147,0,41.5234,6.8844,1,0.1278,-5.1068,1
147,1,41.5234,6.7510,3,0.1251,-4.6931,0
147,2,41.5234,6.7399,0,0.1251,-4.1908,4
147,3,41.5234,6.8185,1,0.1709,-3.4746,2
147,4,41.5234,6.7098,0,0.1732,-5.2392,2
148,0,41.5234,6.9500,3,0.1255,-4.8489,1
148,1,41.5234,6.9795,3,0.1225,-5.0620,0
148,2,41.5234,6.9579,3,0.1280,-4.3037,4
148,3,41.5234,6.8289,1,0.1697,-3.6262,1
148,4,41.5234,6.9668,3,0.1703,-5.4410,2
149,0,41.5234,6.7447,4,0.1311,-4.4938,1
149,1,41.5234,6.7515,0,0.1352,-4.8933,0
149,2,41.5234,6.7206,4,0.1306,-3.9690,4
149,3,41.5234,6.6908,0,0.1553,-3.5053,2
149,4,41.5234,6.7005,0,0.1789,-4.8438,2
150,0,41.5234,11.0972,4,0.1192,-4.4929,1
150,1,41.5234,11.1749,4,0.1260,-4.4865,0
150,2,41.5234,11.1752,4,0.1288,-3.1523,4
150,3,41.5234,11.0990,4,0.1399,-3.5021,2
150,4,41.5234,5.8979,2,0.2515,-5.2563,2
151,0,41.5234,13.4102,4,0.1115,-4.3363,1
151,1,41.5234,13.5197,4,0.1190,-4.4871,0
151,2,41.5234,13.4295,4,0.1186,-3.1289,3
151,3,41.5234,13.4921,4,0.1298,-3.6014,2
151,4,41.5234,5.4431,1,0.3086,-6.2399,2
152,0,41.5234,14.1518,4,0.1091,-4.3068,1
152,1,41.5234,14.2150,4,0.1169,-4.5725,0
152,2,41.5234,14.1699,4,0.1164,-3.2194,3
152,3,41.5234,14.1959,4,0.1264,-3.4983,2
152,4,41.5234,5.3335,1,0.3423,-6.6621,2
153,0,41.5234,12.6699,4,0.1097,-4.3460,1
153,1,41.5234,12.6298,4,0.1235,-4.8166,0
153,2,41.5234,12.5563,4,0.1202,-3.1392,3
153,3,41.5234,12.5804,4,0.1328,-3.6062,0
153,4,41.5234,5.6472,0,0.2918,-6.2629,2
154,0,41.5234,10.5485,4,0.1142,-4.1826,1
154,1,41.5234,10.5501,4,0.1322,-4.5513,0
154,2,41.5234,10.5636,4,0.1250,-3.2382,4
154,3,41.5234,10.6035,4,0.1401,-3.9348,0
154,4,41.5234,5.9932,0,0.2499,-5.6450,2
155,0,41.5234,12.6590,4,0.1062,-4.1376,1
155,1,41.5234,12.7262,4,0.1243,-4.7721,0
155,2,41.5234,12.6571,4,0.1194,-3.0612,3
155,3,41.5234,12.7090,4,0.1326,-3.7475,0
155,4,41.5234,5.5746,3,0.2974,-6.3159,2
156,0,41.5234,13.9279,4,0.1057,-4.2002,1
156,1,41.5234,13.9157,4,0.1205,-4.5982,0
156,2,41.5234,13.9298,4,0.1161,-3.0705,3
156,3,41.5234,13.9026,4,0.1258,-3.8201,0
156,4,41.5234,5.3694,0,0.3406,-6.7708,2
157,0,41.5234,12.6802,4,0.1111,-4.3466,1
157,1,41.5234,12.6977,4,0.1248,-4.5782,0
157,2,41.5234,12.6640,4,0.1196,-3.0722,4
157,3,41.5234,12.6947,4,0.1319,-3.7638,0
157,4,41.5234,5.6126,3,0.3020,-6.4674,2
158,0,41.5234,10.2517,4,0.1182,-4.5002,1
158,1,41.5234,10.3497,4,0.1320,-4.8389,0
158,2,41.5234,10.2966,4,0.1270,-3.4023,4
158,3,41.5234,10.2860,4,0.1373,-3.5941,0
158,4,41.5234,6.0411,1,0.2502,-5.8517,2
159,0,41.5234,12.0004,4,0.1126,-4.4151,1
159,1,41.5234,12.0084,4,0.1250,-4.7520,0
159,2,41.5234,12.0113,4,0.1227,-3.2113,4
159,3,41.5234,11.9700,4,0.1305,-3.6596,0
159,4,41.5234,5.7056,0,0.2859,-6.1899,2
160,0,41.5234,13.5233,4,0.1073,-4.3956,1
160,1,41.5234,13.5249,4,0.1194,-4.7154,0
160,2,41.5234,13.4895,4,0.1176,-3.1801,3
160,3,41.5234,13.5375,4,0.1275,-3.6207,0
160,4,41.5234,5.4329,1,0.3277,-6.8053,2
161,0,41.5234,12.8959,4,0.1103,-4.4305,1
161,1,41.5234,12.9203,4,0.1204,-4.7574,0
161,2,41.5234,12.8668,4,0.1187,-3.1533,3
161,3,41.5234,12.9548,4,0.1320,-3.5250,2
161,4,41.5234,5.5510,3,0.3086,-6.6607,2
162,0,41.5234,10.3061,4,0.1192,-4.5916,1
162,1,41.5234,10.2342,4,0.1308,-4.8217,0
162,2,41.5234,10.2611,4,0.1258,-3.3531,4
162,3,41.5234,10.2857,4,0.1406,-3.6576,0
162,4,41.5234,6.0429,0,0.2516,-5.8723,2
163,0,41.5234,11.1955,4,0.1165,-4.5577,1
163,1,41.5234,11.1580,4,0.1277,-4.9196,0
163,2,41.5234,11.1693,4,0.1239,-3.2687,4
163,3,41.5234,11.2138,4,0.1408,-3.6947,2
163,4,41.5234,5.8430,1,0.2695,-6.0880,2
164,0,41.5234,13.2590,4,0.1114,-4.4817,1
164,1,41.5234,13.2903,4,0.1196,-4.8289,0
164,2,41.5234,13.2291,4,0.1177,-3.1704,3
164,3,41.5234,13.2561,4,0.1336,-3.6051,2
164,4,41.5234,5.4912,1,0.3212,-6.6973,2
165,0,41.5234,13.0758,4,0.1166,-4.6060,1
165,1,41.5234,13.0198,4,0.1174,-4.7080,0
165,2,41.5234,13.0071,4,0.1178,-3.2040,3
165,3,41.5234,13.0658,4,0.1348,-3.6521,2
165,4,41.5234,5.5515,0,0.3147,-6.6544,2
166,0,41.5234,10.6929,4,0.1242,-4.7225,1
166,1,41.5234,10.6896,4,0.1257,-4.9733,0
166,2,41.5234,10.7323,4,0.1221,-3.2969,4
166,3,41.5234,10.6830,4,0.1432,-3.8046,2
166,4,41.5234,5.9378,0,0.2624,-5.8933,2
167,0,41.5234,10.5744,4,0.1231,-4.8748,1
167,1,41.5234,10.5718,4,0.1292,-5.0189,0
167,2,41.5234,10.5351,4,0.1217,-3.3441,4
167,3,41.5234,10.5790,4,0.1431,-3.9795,2
167,4,41.5234,5.9518,2,0.2604,-6.1665,2
168,0,41.5234,12.9691,4,0.1163,-4.7180,1
168,1,41.5234,12.9651,4,0.1200,-4.7999,0
168,2,41.5234,12.9642,4,0.1159,-3.2261,3
168,3,41.5234,12.9769,4,0.1361,-3.7407,2
168,4,41.5234,5.5353,3,0.3177,-6.7450,2
169,0,41.5234,13.2248,4,0.1181,-4.7399,1
169,1,41.5234,13.2302,4,0.1194,-4.7776,0
169,2,41.5234,13.2235,4,0.1165,-3.2704,3
169,3,41.5234,13.2969,4,0.1343,-3.7316,2
169,4,41.5234,5.4744,0,0.3272,-7.0481,2
170,0,41.5234,11.2247,4,0.1288,-4.6427,1
170,1,41.5234,11.1971,4,0.1272,-4.7532,0
170,2,41.5234,11.1271,4,0.1221,-3.3812,4
170,3,41.5234,11.1926,4,0.1399,-3.6385,2
170,4,41.5234,5.8514,0,0.2734,-6.5553,2
171,0,41.5234,10.3658,4,0.1306,-4.8185,1
171,1,41.5234,10.3237,4,0.1310,-4.7873,0
171,2,41.5234,10.3554,4,0.1220,-3.4534,4
171,3,41.5234,10.3373,4,0.1425,-3.7715,2
171,4,41.5234,6.0144,1,0.2601,-6.2135,2
172,0,41.5234,12.7263,4,0.1229,-4.8000,1
172,1,41.5234,12.6966,4,0.1186,-4.6422,0
172,2,41.5234,12.7227,4,0.1162,-3.1889,4
172,3,41.5234,12.7280,4,0.1375,-3.6929,2
172,4,41.5234,5.5991,3,0.3143,-6.8640,2
173,0,41.5234,13.4944,4,0.1205,-4.6236,1
173,1,41.5234,13.4378,4,0.1165,-4.5847,0
173,2,41.5234,13.5164,4,0.1185,-3.3378,4
173,3,41.5234,13.4308,4,0.1398,-3.5668,1
173,4,41.5234,5.4492,0,0.3417,-7.3067,2
174,0,41.5234,11.8695,4,0.1253,-4.8052,1
174,1,41.5234,11.8729,4,0.1214,-4.6266,0
174,2,41.5234,11.8022,4,0.1253,-3.6667,4
174,3,41.5234,11.8481,4,0.1504,-3.6690,1
174,4,41.5234,5.7290,2,0.2934,-7.2055,2
175,0,41.5234,10.2816,4,0.1308,-4.8378,1
175,1,41.5234,10.2911,4,0.1293,-4.7375,0
175,2,41.5234,10.2481,4,0.1279,-3.7852,4
175,3,41.5234,10.2809,4,0.1563,-3.7131,1
175,4,41.5234,6.1048,1,0.2609,-6.7498,2
176,0,41.5234,12.5968,4,0.1228,-4.6532,1
176,1,41.5234,12.5612,4,0.1174,-4.5416,0
176,2,41.5234,12.6097,4,0.1195,-3.5206,4
176,3,41.5234,12.5700,4,0.1493,-3.7113,1
176,4,41.5234,5.5898,2,0.3164,-7.2931,2
177,0,41.5234,13.7782,4,0.1189,-4.7594,1
177,1,41.5234,13.8691,4,0.1122,-4.4312,0
177,2,41.5234,13.7987,4,0.1139,-3.2972,4
177,3,41.5234,13.7776,4,0.1473,-3.5884,1
177,4,41.5234,5.3844,0,0.3549,-7.8316,2
178,0,41.5234,12.5889,4,0.1252,-4.6999,1
178,1,41.5234,12.6191,4,0.1142,-4.3763,0
178,2,41.5234,12.6349,4,0.1166,-3.4300,4
178,3,41.5234,12.6081,4,0.1552,-3.8546,1
178,4,41.5234,5.6094,2,0.3177,-7.2544,2
179,0,41.5234,10.4669,4,0.1364,-4.5969,1
179,1,41.5234,10.4207,4,0.1269,-4.4447,0
179,2,41.5234,10.4390,4,0.1217,-3.6576,4
179,3,41.5234,10.4758,4,0.1636,-3.6762,1
179,4,41.5234,5.9926,2,0.2667,-6.7414,2
180,0,41.5234,12.5427,4,0.1278,-4.6099,1
180,1,41.5234,12.5038,4,0.1220,-4.3809,0
180,2,41.5234,12.4927,4,0.1163,-3.4166,4
180,3,41.5234,12.5799,4,0.1536,-3.5144,1
180,4,41.5234,5.6263,3,0.3135,-7.4385,2
181,0,41.5234,14.0973,4,0.1219,-4.5762,1
181,1,41.5234,14.1728,4,0.1178,-4.4311,0
181,2,41.5234,14.1478,4,0.1109,-3.2007,4
181,3,41.5234,14.1052,4,0.1449,-3.5631,2
181,4,41.5234,5.3288,3,0.3708,-7.8697,2
182,0,41.5234,13.3846,4,0.1271,-4.4203,1
182,1,41.5234,13.4225,4,0.1272,-4.3571,0
182,2,41.5234,13.4109,4,0.1138,-3.3315,4
182,3,41.5234,13.4207,4,0.1476,-3.5505,2
182,4,41.5234,5.4401,2,0.3432,-7.6658,2
183,0,41.5234,11.2624,4,0.1366,-4.4361,1
183,1,41.5234,11.3047,4,0.1364,-4.4128,0
183,2,41.5234,11.3421,4,0.1220,-3.6275,4
183,3,41.5234,11.3906,4,0.1558,-3.5226,2
183,4,41.5234,5.8370,0,0.2869,-6.9341,2
184,0,41.5234,12.6622,4,0.1324,-4.4919,1
184,1,41.5234,12.7282,4,0.1289,-4.4655,0
184,2,41.5234,12.6235,4,0.1162,-3.3873,4
184,3,41.5234,12.6491,4,0.1569,-3.6851,1
184,4,41.5234,5.5866,1,0.3185,-7.4862,2
185,0,41.5234,14.5499,4,0.1244,-4.3731,1
185,1,41.5234,14.5448,4,0.1229,-4.4003,0
185,2,41.5234,14.4365,4,0.1115,-3.0506,4
185,3,41.5234,14.5283,4,0.1506,-3.4625,1
185,4,41.5234,5.3051,1,0.3958,-8.3267,2
186,0,41.5234,14.2082,4,0.1282,-4.1974,1
186,1,41.5234,14.2432,4,0.1247,-4.2436,0
186,2,41.5234,14.2521,4,0.1106,-3.0225,1
186,3,41.5234,14.2534,4,0.1524,-3.4333,1
186,4,41.5234,5.3254,3,0.4021,-7.8323,2
187,0,41.5234,12.3311,4,0.1373,-4.3195,1
187,1,41.5234,12.3744,4,0.1320,-4.3217,0
187,2,41.5234,12.2509,4,0.1172,-3.1528,1
187,3,41.5234,12.3455,4,0.1613,-3.5547,1
187,4,41.5234,5.6781,0,0.3308,-7.3071,2
188,0,41.5234,12.8126,4,0.1362,-4.1533,1
188,1,41.5234,12.8106,4,0.1330,-4.1886,0
188,2,41.5234,12.7416,4,0.1156,-3.0829,4
188,3,41.5234,12.7837,4,0.1579,-3.6184,1
188,4,41.5234,5.5965,1,0.3502,-7.4738,2
189,0,41.5234,14.7261,4,0.1280,-4.0066,1
189,1,41.5234,14.7650,4,0.1263,-4.0614,0
189,2,41.5234,14.6666,4,0.1107,-3.0069,4
189,3,41.5234,14.6601,4,0.1517,-3.8036,1
189,4,41.5234,5.2373,1,0.4486,-8.8062,2
190,0,41.5234,15.0702,4,0.1347,-4.0696,1
190,1,41.5234,14.9590,4,0.1184,-3.9725,0
190,2,41.5234,15.0101,4,0.1114,-3.0230,1
190,3,41.5234,15.0263,4,0.1515,-4.0700,1
190,4,41.5234,5.2170,3,0.4791,-8.6971,2
191,0,41.5234,13.3079,4,0.1362,-4.5048,1
191,1,41.5234,13.5098,4,0.1198,-4.1854,0
191,2,41.5234,13.4557,4,0.1159,-3.1126,4
