t_idx,node_idx,curvature,density
194,4,0.000000,5472.0000
195,0,25.460000,1275.2900
195,1,33.650000,1279.7400
195,2,2.760000,1289.5500
195,3,61.870000,1275.3800
195,4,0.000000,3478.7200
196,0,6.580000,1036.0900
196,1,59.020000,1038.6700
196,2,12.430000,1035.5000
196,3,40.010000,1029.6400
196,4,0.000000,2454.2400
197,0,14.460000,1465.6500
197,1,36.580000,1459.2200
197,2,21.430000,1454.4000
197,3,0.690000,1467.4300
197,4,0.000000,4302.6400
198,0,21.800000,1792.0900
198,1,9.120000,1784.8900
198,2,24.420000,1777.6000
198,3,55.340000,1783.4400
198,4,0.000000,5588.5600
199,0,70.250000,1368.8800
199,1,15.170000,1361.9900
199,2,17.080000,1358.7200
199,3,102.500000,1365.8700
199,4,0.000000,3922.0800
200,0,78.820000,979.6900
200,1,13.200000,1009.3100
200,2,32.650000,995.6100
200,3,98.270000,988.9100
200,4,0.000000,2400.4000
201,0,38.150000,1333.2500
201,1,19.030000,1352.4200
201,2,66.000000,1350.9400
201,3,85.120000,1354.2100
201,4,0.000000,3851.6000
202,0,5.680000,1785.5900
202,1,10.650000,1783.7600
202,2,54.150000,1799.0200
202,3,59.120000,1777.7700
202,4,0.000000,5578.6400
203,0,15.700000,1479.8900
203,1,8.120000,1470.6200
203,2,19.390000,1505.6900
203,3,11.810000,1486.5600
203,4,0.000000,4371.7600
204,0,3.460000,1042.4100
204,1,14.790000,1026.9300
204,2,6.260000,1017.5800
204,3,5.070000,1017.3400
204,4,0.000000,2474.0000
205,0,14.600000,1239.4700
205,1,40.660000,1266.5600
205,2,11.850000,1251.7200
205,3,43.410000,1252.8900
205,4,0.000000,3412.3200
206,0,49.560000,1779.4100
206,1,8.080000,1775.4700
206,2,11.550000,1799.3900
206,3,53.030000,1787.7300
206,4,0.000000,5442.8800
207,0,19.600000,1587.1700
207,1,80.460000,1625.6200
207,2,39.160000,1618.9200
207,3,21.700000,1620.8700
207,4,0.000000,4791.7600
208,0,17.570000,1099.1200
208,1,24.060000,1117.6900
208,2,22.220000,1106.9100
208,3,19.410000,1112.6000
208,4,0.000000,2669.1200
209,0,7.160000,1219.0900
209,1,44.760000,1201.9600
209,2,7.540000,1212.0600
209,3,44.380000,1193.6500
209,4,0.000000,3019.9200
210,0,22.150000,1751.4500
210,1,51.520000,1749.9300
210,2,39.690000,1736.6600
210,3,33.980000,1750.7400
210,4,0.000000,5192.2400
211,0,0.090000,1731.5800
211,1,51.820000,1712.7400
211,2,37.910000,1719.5900
211,3,13.820000,1721.7500
211,4,0.000000,5148.7200
212,0,0.050000,1233.2200
212,1,13.860000,1232.0500
212,2,8.600000,1207.7400
212,3,5.210000,1206.6900
212,4,0.000000,2970.3200
213,0,35.360000,1151.2600
213,1,27.930000,1150.5300
213,2,24.030000,1154.5000
213,3,16.600000,1180.6900
213,4,0.000000,2705.6000
214,0,56.970000,1688.8500
214,1,39.880000,1680.4700
214,2,37.250000,1689.0900
214,3,20.160000,1704.1900
214,4,0.000000,4846.5600
215,0,31.310000,1874.2900
215,1,23.260000,1827.3900
215,2,19.940000,1844.1000
215,3,11.890000,1836.8200
215,4,0.000000,5414.1600
216,0,7.760000,1326.6500
216,1,6.730000,1362.4400
216,2,13.450000,1366.4000
216,3,14.480000,1359.7100
216,4,0.000000,3353.5200
217,0,4.930000,1142.4400
217,1,19.160000,1139.1900
217,2,19.910000,1129.5900
217,3,4.180000,1128.3000
217,4,0.000000,2494.4000
218,0,11.940000,1606.9900
218,1,43.010000,1630.6300
218,2,60.980000,1616.6000
218,3,29.910000,1614.0400
218,4,0.000000,4433.5200
219,0,19.520000,1910.7000
219,1,6.220000,1921.5100
219,2,44.860000,1908.6700
219,3,19.120000,1901.4800
219,4,0.000000,5566.9600
220,0,73.700000,1479.3900
220,1,50.710000,1488.1000
220,2,18.250000,1503.3100
220,3,4.740000,1483.0400
220,4,0.000000,3788.1600
221,0,70.330000,1146.1900
221,1,80.490000,1145.1200
221,2,10.720000,1136.7700
221,3,0.560000,1138.4000
221,4,0.000000,2403.0400
222,0,3.290000,1524.8400
222,1,56.920000,1520.6600
222,2,55.510000,1540.8400
222,3,4.700000,1542.7800
222,4,0.000000,3985.9200
223,0,24.330000,1950.4600
223,1,20.570000,1941.9500
223,2,40.210000,1947.7800
223,3,4.690000,1974.3100
223,4,0.000000,5594.9600
224,0,20.110000,1576.8500
224,1,5.520000,1585.7400
224,2,32.780000,1600.6400
224,3,7.150000,1583.3500
224,4,0.000000,4239.7600
225,0,1.180000,1136.3000
225,1,36.570000,1143.3000
225,2,56.960000,1146.0800
225,3,19.210000,1162.0800
225,4,0.000000,2438.9600
226,0,25.140000,1420.9700
226,1,38.260000,1445.3800
226,2,22.440000,1414.3000
226,3,9.320000,1417.2700
226,4,0.000000,3539.4400
227,0,8.470000,1904.0500
227,1,15.690000,1915.9900
227,2,22.020000,1920.5400
227,3,2.140000,1907.9000
227,4,0.000000,5495.8400
228,0,25.370000,1676.7000
228,1,17.220000,1705.8400
228,2,29.170000,1678.9500
228,3,13.420000,1693.0700
228,4,0.000000,4672.2400
229,0,4.790000,1182.9800
229,1,1.270000,1198.7400
229,2,11.700000,1171.7600
229,3,15.220000,1198.5800
229,4,0.000000,2599.2800
230,0,14.690000,1289.6900
230,1,35.920000,1296.9800
230,2,33.490000,1266.8800
230,3,17.120000,1298.0700
230,4,0.000000,3129.6000
231,0,15.650000,1824.2300
231,1,20.760000,1857.5000
231,2,16.670000,1836.0300
231,3,19.740000,1826.1600
231,4,0.000000,5277.6000
232,0,7.640000,1755.7700
232,1,16.120000,1750.7000
232,2,10.420000,1749.6800
232,3,34.180000,1742.0300
232,4,0.000000,5051.1200
233,0,4.810000,1191.4400
233,1,42.220000,1181.0600
233,2,17.840000,1184.2300
233,3,64.870000,1214.0100
233,4,0.000000,2871.1200
234,0,27.710000,1178.9200
234,1,53.220000,1189.7200
234,2,17.820000,1170.5800
234,3,7.690000,1173.6000
234,4,0.000000,2789.1200
235,0,39.570000,1709.8300
235,1,60.990000,1706.5300
235,2,73.610000,1696.8000
235,3,52.190000,1702.1600
235,4,0.000000,4957.6000
236,0,43.300000,1781.4600
236,1,58.990000,1801.6500
236,2,45.430000,1791.1300
236,3,29.740000,1811.1600
236,4,0.000000,5346.3200
237,0,46.800000,1276.4500
237,1,28.870000,1274.7400
237,2,6.230000,1276.3700
237,3,11.700000,1241.5000
237,4,0.000000,3232.8800
238,0,35.310000,1118.8300
238,1,21.370000,1109.8000
238,2,12.130000,1086.4000
238,3,44.550000,1089.3100
238,4,0.000000,2545.1200
239,0,12.630000,1606.9000
239,1,55.900000,1569.6800
239,2,17.550000,1611.8200
239,3,50.980000,1589.1600
239,4,0.000000,4561.2800
240,0,13.950000,1843.0000
240,1,44.700000,1852.2400
240,2,21.320000,1831.1200
240,3,9.430000,1835.3200
240,4,0.000000,5534.2400
241,0,6.350000,1354.9900
241,1,16.660000,1354.8200
241,2,38.330000,1350.5100
241,3,28.020000,1355.1000
241,4,0.000000,3655.7600
242,0,51.480000,1042.2600
242,1,18.510000,1035.3300
242,2,66.490000,1053.7100
242,3,3.500000,1052.4400
242,4,0.000000,2417.0400
243,0,52.830000,1477.8400
243,1,45.100000,1461.8000
243,2,58.340000,1472.3900
243,3,39.590000,1459.5700
243,4,0.000000,4120.3200
244,0,9.560000,1803.8000
244,1,29.360000,1834.9500
244,2,19.790000,1848.6600
244,3,19.130000,1823.0500
244,4,0.000000,5600.0000
245,0,8.790000,1471.0500
245,1,12.330000,1455.8100
245,2,2.020000,1451.5100
245,3,19.100000,1467.1300
245,4,0.000000,4106.0800
246,0,5.690000,1039.9900
246,1,46.430000,1023.0200
246,2,19.570000,1032.9100
246,3,21.170000,1030.9200
246,4,0.000000,2415.0400
247,0,17.230000,1367.0000
247,1,55.600000,1358.1500
247,2,29.140000,1361.4100
247,3,9.230000,1352.3000
247,4,0.000000,3669.6800
248,0,0.460000,1829.4500
248,1,36.060000,1843.9400
248,2,6.740000,1837.5300
248,3,43.260000,1843.9400
248,4,0.000000,5538.2400
249,0,14.840000,1611.2600
249,1,54.540000,1617.8500
249,2,16.870000,1601.6200
249,3,86.250000,1602.6900
249,4,0.000000,4547.9200
250,0,19.390000,1100.3400
250,1,70.260000,1089.5400
250,2,31.520000,1095.2500
250,3,58.130000,1102.6900
250,4,0.000000,2539.2800
251,0,10.720000,1263.2600
251,1,24.930000,1266.2600
251,2,54.300000,1288.7200
251,3,18.650000,1270.2200
251,4,0.000000,3245.4400
252,0,19.490000,1847.9300
252,1,7.450000,1824.2300
252,2,44.060000,1852.9100
252,3,32.020000,1843.0100
252,4,0.000000,5354.0000
253,0,24.270000,1754.6900
253,1,3.130000,1742.9100
253,2,26.990000,1754.7700
253,3,0.410000,1740.8300
253,4,0.000000,4946.1600
254,0,37.390000,1233.6800
254,1,29.630000,1230.2600
254,2,9.230000,1247.5800
254,3,1.470000,1237.8200
254,4,0.000000,2779.8400
255,0,58.680000,1256.7900
255,1,58.140000,1264.0700
255,2,16.340000,1270.4700
255,3,16.880000,1256.4100
255,4,0.000000,2881.2800
256,0,17.600000,1804.7400
256,1,0.270000,1803.6700
256,2,31.030000,1819.0100
256,3,48.360000,1812.4800
256,4,0.000000,5061.8400
257,0,1.560000,1891.6500
257,1,22.570000,1901.8000
257,2,8.660000,1909.5900
257,3,32.790000,1927.4200
257,4,0.000000,5268.9600
258,0,36.210000,1392.6500
258,1,47.690000,1387.3400
258,2,0.220000,1395.3700
258,3,11.700000,1398.2600
258,4,0.000000,3117.6800
259,0,12.820000,1273.5100
259,1,74.110000,1285.3700
259,2,14.770000,1301.5000
259,3,46.520000,1289.6600
259,4,0.000000,2606.1600
260,0,5.040000,1828.6500
260,1,52.650000,1822.5900
260,2,20.980000,1819.7300
260,3,36.710000,1821.4100
260,4,0.000000,4685.1200
261,0,11.620000,2039.6900
261,1,77.410000,2059.1000
261,2,43.940000,2022.3600
261,3,21.850000,2042.4100
261,4,0.000000,5490.7200
262,0,41.610000,1568.5000
262,1,99.630000,1576.3800
262,2,49.350000,1556.9800
262,3,8.670000,1594.2000
262,4,0.000000,3525.7600
263,0,93.750000,1327.4200
263,1,58.240000,1340.3800
263,2,13.980000,1332.2400
263,3,21.530000,1336.9400
263,4,0.000000,2442.1600
264,0,89.630000,1795.5300
264,1,1.630000,1812.0500
264,2,55.560000,1795.7400
264,3,32.440000,1800.2400
264,4,0.000000,4253.8400
265,0,40.380000,2167.4400
265,1,21.520000,2157.9400
265,2,56.120000,2145.4000
265,3,5.780000,2172.4000
265,4,0.000000,5593.7600
266,0,3.570000,1772.1000
266,1,17.580000,1761.7900
266,2,47.680000,1771.0200
266,3,26.530000,1798.5500
266,4,0.000000,3971.6000
267,0,4.070000,1375.9100
267,1,29.480000,1403.1600
267,2,6.020000,1409.3200
267,3,19.390000,1396.0500
267,4,0.000000,2402.2400
268,0,28.730000,1756.7500
268,1,55.230000,1779.7600
268,2,12.760000,1775.9400
268,3,13.740000,1791.4700
268,4,0.000000,3802.3200
269,0,21.040000,2225.5900
269,1,5.990000,2200.6500
269,2,29.560000,2234.3800
269,3,14.510000,2221.3800
269,4,0.000000,5569.7600
270,0,5.760000,1956.0300
270,1,29.050000,1970.1300
270,2,24.810000,1927.9900
270,3,1.520000,1966.4900
270,4,0.000000,4419.7600
271,0,30.120000,1453.8900
271,1,50.150000,1451.7200
271,2,3.790000,1459.3700
271,3,16.240000,1472.5600
271,4,0.000000,2489.6000
272,0,45.870000,1716.8400
272,1,75.770000,1729.7200
272,2,16.480000,1712.7500
272,3,46.380000,1731.4300
272,4,0.000000,3366.5600
273,0,14.810000,2241.6000
273,1,66.860000,2247.5200
273,2,0.400000,2222.8500
273,3,52.450000,2212.8500
273,4,0.000000,5420.8000
274,0,26.190000,2074.9700
274,1,26.610000,2109.6700
274,2,21.620000,2096.0700
274,3,31.180000,2115.5900
274,4,0.000000,4834.4800
275,0,18.760000,1566.5400
275,1,14.980000,1570.1400
275,2,2.120000,1580.2100
275,3,5.900000,1575.2300
275,4,0.000000,2697.2800
276,0,17.930000,1638.7200
276,1,19.160000,1615.8900
276,2,18.040000,1607.7500
276,3,19.050000,1616.5000
276,4,0.000000,2981.2800
277,0,33.140000,2161.8400
277,1,29.760000,2189.8000
277,2,18.580000,2162.5100
277,3,21.960000,2184.0300
277,4,0.000000,5158.6400
278,0,27.950000,2176.3900
278,1,62.790000,2188.3000
278,2,67.900000,2187.2300
278,3,33.060000,2173.5400
278,4,0.000000,5182.6400
279,0,32.340000,1637.8600
279,1,13.440000,1648.8600
279,2,13.130000,1633.6000
279,3,32.030000,1636.0000
279,4,0.000000,3008.7200
280,0,43.300000,1526.6300
280,1,21.070000,1544.5100
280,2,73.720000,1562.1700
280,3,9.350000,1548.9300
280,4,0.000000,2677.1200
281,0,86.350000,2063.1100
281,1,35.260000,2058.3200
281,2,66.710000,2064.3300
281,3,15.620000,2075.7200
281,4,0.000000,4804.1600
282,0,123.250000,2231.8600
282,1,74.400000,2213.4100
282,2,33.770000,2215.0200
282,3,15.080000,2218.6300
282,4,0.000000,5436.6400
283,0,64.330000,1703.9800
283,1,40.480000,1693.1800
283,2,4.540000,1679.9900
283,3,19.310000,1687.5900
283,4,0.000000,3399.1200
284,0,17.300000,1465.6600
284,1,0.590000,1444.0000
284,2,38.660000,1447.3000
284,3,20.770000,1448.6400
284,4,0.000000,2478.3200
285,0,7.510000,1937.5900
285,1,30.640000,1920.8400
285,2,40.160000,1907.1500
285,3,63.290000,1929.6400
285,4,0.000000,4385.6000
286,0,27.270000,2183.3700
286,1,32.570000,2198.4500
286,2,5.940000,2195.2800
286,3,53.900000,2193.9800
286,4,0.000000,5576.2400
287,0,14.320000,1741.8100
287,1,19.170000,1739.0300
287,2,30.690000,1754.0600
287,3,2.800000,1729.4400
287,4,0.000000,3837.3600
288,0,0.290000,1385.0800
288,1,10.910000,1379.2200
288,2,1.660000,1386.0200
288,3,8.960000,1380.2200
288,4,0.000000,2400.8000
289,0,15.770000,1768.4800
289,1,65.060000,1741.9900
289,2,36.340000,1719.6600
289,3,12.950000,1730.8900
289,4,0.000000,3936.3200
290,0,0.210000,2152.8900
290,1,44.200000,2141.0400
290,2,25.830000,2166.5500
290,3,18.580000,2150.8800
290,4,0.000000,5590.2400
291,0,45.240000,1779.2800
291,1,16.310000,1797.1800
291,2,30.970000,1785.9700
291,3,30.580000,1781.8700
291,4,0.000000,4288.6400
292,0,25.120000,1310.8900
292,1,65.080000,1320.0000
292,2,81.950000,1332.2200
292,3,8.250000,1319.6100
292,4,0.000000,2450.6400
293,0,7.370000,1528.1700
293,1,87.860000,1544.2200
293,2,91.260000,1552.6900
293,3,10.770000,1548.4400
293,4,0.000000,3492.1600
294,0,15.800000,2052.9700
294,1,51.820000,2047.9200
294,2,48.280000,2047.9200
294,3,19.340000,2056.3300
294,4,0.000000,5477.5200
295,0,33.370000,1836.3000
295,1,6.460000,1824.8600
295,2,13.850000,1824.5000
295,3,25.980000,1819.3800
295,4,0.000000,4716.8800
296,0,2.050000,1311.4200
296,1,22.060000,1284.6000
296,2,33.230000,1287.5900
296,3,13.220000,1319.7300
296,4,0.000000,2623.8400
297,0,7.700000,1400.7000
297,1,33.460000,1405.3600
297,2,63.360000,1403.0600
297,3,22.200000,1389.6000
297,4,0.000000,3088.4800
298,0,33.290000,1933.5300
298,1,49.270000,1928.7700
298,2,47.450000,1945.1600
298,3,31.470000,1943.1400
298,4,0.000000,5247.2000
299,0,38.210000,1897.6500
299,1,63.150000,1886.1900
299,2,17.760000,1865.8200
299,3,7.180000,1878.4800
299,4,0.000000,5088.0000
