t_idx,time_label,src_idx,src_label,tgt_idx,tgt_label,weight,stress
812,E_000813,2,ACC_Inventory,3,ACC_COGS,521.59,1.2051
813,E_000814,4,ACC_Accounts_Payable,2,ACC_Inventory,11950.96,0.0
814,E_000815,5,ACC_Cash,6,ACC_Travel_Exp,409.53,0.0
815,E_000816,5,ACC_Cash,7,ACC_Payroll_Exp,5932.56,0.0
816,E_000817,5,ACC_Cash,7,ACC_Payroll_Exp,5893.06,3.2925
817,E_000818,5,ACC_Cash,7,ACC_Payroll_Exp,2956.42,0.8944
818,E_000819,5,ACC_Cash,8,ACC_Rent_Exp,5803.61,0.0
819,E_000820,1,ACC_Accounts_Receivable,5,ACC_Cash,685.73,2.2274
820,E_000821,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,549.31,1.2656
821,E_000822,2,ACC_Inventory,3,ACC_COGS,365.29,1.4956
822,E_000823,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,651.36,1.8388
823,E_000824,2,ACC_Inventory,3,ACC_COGS,381.27,1.8262
824,E_000825,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,523.7,1.8854
825,E_000826,2,ACC_Inventory,3,ACC_COGS,279.1,1.5586
826,E_000827,1,ACC_Accounts_Receivable,5,ACC_Cash,599.85,2.8635
827,E_000828,1,ACC_Accounts_Receivable,5,ACC_Cash,861.95,3.1425
828,E_000829,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1172.24,4.1074
829,E_000830,2,ACC_Inventory,3,ACC_COGS,620.08,3.5704
830,E_000831,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,539.33,0.7974
831,E_000832,2,ACC_Inventory,3,ACC_COGS,311.7,0.8422
832,E_000833,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,978.71,1.8496
833,E_000834,2,ACC_Inventory,3,ACC_COGS,404.82,1.1621
834,E_000835,5,ACC_Cash,6,ACC_Travel_Exp,269.18,0.0
835,E_000836,1,ACC_Accounts_Receivable,5,ACC_Cash,1471.19,4.8609
836,E_000837,1,ACC_Accounts_Receivable,5,ACC_Cash,618.05,0.8105
837,E_000838,1,ACC_Accounts_Receivable,5,ACC_Cash,1111.4,1.7525
838,E_000839,1,ACC_Accounts_Receivable,5,ACC_Cash,1083.77,1.3739
839,E_000840,1,ACC_Accounts_Receivable,5,ACC_Cash,826.63,0.7374
840,E_000841,1,ACC_Accounts_Receivable,5,ACC_Cash,781.18,0.6614
841,E_000842,1,ACC_Accounts_Receivable,5,ACC_Cash,451.49,0.0747
842,E_000843,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,582.58,1.5369
843,E_000844,2,ACC_Inventory,3,ACC_COGS,326.11,1.9754
844,E_000845,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,766.47,2.1075
845,E_000846,2,ACC_Inventory,3,ACC_COGS,498.21,3.1886
846,E_000847,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,528.75,1.638
847,E_000848,2,ACC_Inventory,3,ACC_COGS,274.49,1.3061
848,E_000849,5,ACC_Cash,6,ACC_Travel_Exp,1107.76,0.0
849,E_000850,1,ACC_Accounts_Receivable,5,ACC_Cash,730.92,0.8418
850,E_000851,1,ACC_Accounts_Receivable,5,ACC_Cash,629.14,0.7588
851,E_000852,1,ACC_Accounts_Receivable,5,ACC_Cash,1161.1,2.5178
852,E_000853,1,ACC_Accounts_Receivable,5,ACC_Cash,940.33,1.5696
853,E_000854,1,ACC_Accounts_Receivable,5,ACC_Cash,1349.47,2.452
854,E_000855,1,ACC_Accounts_Receivable,5,ACC_Cash,1096.03,1.3777
855,E_000856,1,ACC_Accounts_Receivable,5,ACC_Cash,705.22,0.4075
856,E_000857,1,ACC_Accounts_Receivable,5,ACC_Cash,450.46,0.1998
857,E_000858,1,ACC_Accounts_Receivable,5,ACC_Cash,366.42,0.4659
858,E_000859,1,ACC_Accounts_Receivable,5,ACC_Cash,1029.12,0.9131
859,E_000860,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,495.45,0.0
860,E_000861,2,ACC_Inventory,3,ACC_COGS,334.89,0.0
861,E_000862,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1755.49,12.5184
862,E_000863,2,ACC_Inventory,3,ACC_COGS,757.95,7.8873
863,E_000864,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,811.36,1.2678
864,E_000865,2,ACC_Inventory,3,ACC_COGS,452.08,1.6321
865,E_000866,1,ACC_Accounts_Receivable,5,ACC_Cash,929.73,1.0561
866,E_000867,1,ACC_Accounts_Receivable,5,ACC_Cash,395.2,0.0321
867,E_000868,1,ACC_Accounts_Receivable,5,ACC_Cash,850.74,1.418
868,E_000869,1,ACC_Accounts_Receivable,5,ACC_Cash,631.43,0.7666
869,E_000870,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,871.49,1.1927
870,E_000871,2,ACC_Inventory,3,ACC_COGS,399.29,1.1265
871,E_000872,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,764.85,0.8144
872,E_000873,2,ACC_Inventory,3,ACC_COGS,472.84,1.2555
873,E_000874,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,732.32,0.6963
874,E_000875,2,ACC_Inventory,3,ACC_COGS,325.37,0.5879
875,E_000876,5,ACC_Cash,6,ACC_Travel_Exp,734.81,0.0
876,E_000877,1,ACC_Accounts_Receivable,5,ACC_Cash,571.88,0.9602
877,E_000878,1,ACC_Accounts_Receivable,5,ACC_Cash,538.29,0.7216
878,E_000879,1,ACC_Accounts_Receivable,5,ACC_Cash,1708.43,4.7111
879,E_000880,1,ACC_Accounts_Receivable,5,ACC_Cash,659.13,0.5901
880,E_000881,1,ACC_Accounts_Receivable,5,ACC_Cash,552.16,0.4222
881,E_000882,1,ACC_Accounts_Receivable,5,ACC_Cash,736.1,0.8112
882,E_000883,1,ACC_Accounts_Receivable,5,ACC_Cash,631.99,0.4757
883,E_000884,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1083.13,3.4343
884,E_000885,2,ACC_Inventory,3,ACC_COGS,733.55,4.3955
885,E_000886,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,647.04,1.4337
886,E_000887,2,ACC_Inventory,3,ACC_COGS,450.31,1.6904
887,E_000888,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,635.42,1.4687
888,E_000889,2,ACC_Inventory,3,ACC_COGS,373.73,1.2062
889,E_000890,1,ACC_Accounts_Receivable,5,ACC_Cash,660.46,0.5211
890,E_000891,1,ACC_Accounts_Receivable,5,ACC_Cash,924.42,1.025
891,E_000892,1,ACC_Accounts_Receivable,5,ACC_Cash,982.32,1.7814
892,E_000893,1,ACC_Accounts_Receivable,5,ACC_Cash,1038.12,1.7037
893,E_000894,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,318.57,0.3402
894,E_000895,2,ACC_Inventory,3,ACC_COGS,171.56,0.1756
895,E_000896,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,436.39,0.6023
896,E_000897,2,ACC_Inventory,3,ACC_COGS,283.44,0.5938
897,E_000898,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1382.1,4.7908
898,E_000899,2,ACC_Inventory,3,ACC_COGS,958.09,5.2481
899,E_000900,4,ACC_Accounts_Payable,2,ACC_Inventory,14467.45,0.0
900,E_000901,1,ACC_Accounts_Receivable,5,ACC_Cash,280.54,0.046
901,E_000902,1,ACC_Accounts_Receivable,5,ACC_Cash,609.48,0.6743
902,E_000903,1,ACC_Accounts_Receivable,5,ACC_Cash,1236.69,2.181
903,E_000904,1,ACC_Accounts_Receivable,5,ACC_Cash,820.84,1.0232
904,E_000905,1,ACC_Accounts_Receivable,5,ACC_Cash,613.94,0.6292
905,E_000906,1,ACC_Accounts_Receivable,5,ACC_Cash,616.02,0.7872
906,E_000907,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1007.51,2.1949
907,E_000908,2,ACC_Inventory,3,ACC_COGS,554.54,1.6754
908,E_000909,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,906.07,1.5647
909,E_000910,2,ACC_Inventory,3,ACC_COGS,582.87,1.5556
910,E_000911,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,2741.24,7.2283
911,E_000912,2,ACC_Inventory,3,ACC_COGS,1683.93,7.4952
912,E_000913,5,ACC_Cash,6,ACC_Travel_Exp,857.92,0.0
913,E_000914,1,ACC_Accounts_Receivable,5,ACC_Cash,628.87,0.733
914,E_000915,1,ACC_Accounts_Receivable,5,ACC_Cash,728.35,0.9663
915,E_000916,1,ACC_Accounts_Receivable,5,ACC_Cash,697.52,1.2158
916,E_000917,1,ACC_Accounts_Receivable,5,ACC_Cash,1233.77,2.9513
917,E_000918,1,ACC_Accounts_Receivable,5,ACC_Cash,727.7,0.9749
918,E_000919,1,ACC_Accounts_Receivable,5,ACC_Cash,597.33,0.6249
919,E_000920,1,ACC_Accounts_Receivable,5,ACC_Cash,1877.74,3.6153
920,E_000921,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,760.1,0.5878
921,E_000922,2,ACC_Inventory,3,ACC_COGS,315.98,0.2656
922,E_000923,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,545.88,0.331
923,E_000924,2,ACC_Inventory,3,ACC_COGS,229.15,0.1342
924,E_000925,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,420.75,1.2615
925,E_000926,2,ACC_Inventory,3,ACC_COGS,217.09,1.6648
926,E_000927,1,ACC_Accounts_Receivable,5,ACC_Cash,856.76,0.6309
927,E_000928,1,ACC_Accounts_Receivable,5,ACC_Cash,788.97,0.4918
928,E_000929,1,ACC_Accounts_Receivable,5,ACC_Cash,777.03,0.4562
929,E_000930,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,591.15,1.7276
930,E_000931,2,ACC_Inventory,3,ACC_COGS,261.54,1.7649
931,E_000932,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,452.92,0.921
932,E_000933,2,ACC_Inventory,3,ACC_COGS,270.31,1.5082
933,E_000934,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,617.69,1.8735
934,E_000935,2,ACC_Inventory,3,ACC_COGS,357.34,2.3785
935,E_000936,1,ACC_Accounts_Receivable,5,ACC_Cash,490.92,0.8255
936,E_000937,1,ACC_Accounts_Receivable,5,ACC_Cash,1064.45,2.3288
937,E_000938,1,ACC_Accounts_Receivable,5,ACC_Cash,1219.42,2.1665
938,E_000939,5,ACC_Cash,4,ACC_Accounts_Payable,9580.93,0.0
939,E_000940,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1571.0,5.9059
940,E_000941,2,ACC_Inventory,3,ACC_COGS,1074.77,7.6885
941,E_000942,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1138.27,1.8911
942,E_000943,2,ACC_Inventory,3,ACC_COGS,487.22,1.0673
943,E_000944,5,ACC_Cash,6,ACC_Travel_Exp,454.24,0.0
944,E_000945,1,ACC_Accounts_Receivable,5,ACC_Cash,1178.58,2.2028
945,E_000946,1,ACC_Accounts_Receivable,5,ACC_Cash,910.76,1.1729
946,E_000947,1,ACC_Accounts_Receivable,5,ACC_Cash,877.81,0.9284
947,E_000948,1,ACC_Accounts_Receivable,5,ACC_Cash,734.53,0.5035
948,E_000949,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1446.05,2.381
949,E_000950,2,ACC_Inventory,3,ACC_COGS,638.1,1.6135
950,E_000951,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,825.14,0.7894
951,E_000952,2,ACC_Inventory,3,ACC_COGS,525.15,1.002
952,E_000953,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,566.85,0.5564
953,E_000954,2,ACC_Inventory,3,ACC_COGS,368.76,0.9619
954,E_000955,1,ACC_Accounts_Receivable,5,ACC_Cash,1271.62,2.1596
955,E_000956,1,ACC_Accounts_Receivable,5,ACC_Cash,1259.96,1.6677
956,E_000957,1,ACC_Accounts_Receivable,5,ACC_Cash,519.84,0.0007
957,E_000958,1,ACC_Accounts_Receivable,5,ACC_Cash,616.45,0.3026
958,E_000959,1,ACC_Accounts_Receivable,5,ACC_Cash,435.66,0.009
959,E_000960,1,ACC_Accounts_Receivable,5,ACC_Cash,1042.59,1.3649
960,E_000961,1,ACC_Accounts_Receivable,5,ACC_Cash,639.41,0.4265
961,E_000962,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,992.45,3.3113
962,E_000963,2,ACC_Inventory,3,ACC_COGS,611.7,3.1675
963,E_000964,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,528.33,1.3137
964,E_000965,2,ACC_Inventory,3,ACC_COGS,318.53,1.251
965,E_000966,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,741.35,2.057
966,E_000967,2,ACC_Inventory,3,ACC_COGS,432.34,1.9349
967,E_000968,1,ACC_Accounts_Receivable,5,ACC_Cash,1208.35,1.9324
968,E_000969,1,ACC_Accounts_Receivable,5,ACC_Cash,732.7,0.8551
969,E_000970,1,ACC_Accounts_Receivable,5,ACC_Cash,570.15,0.4178
970,E_000971,1,ACC_Accounts_Receivable,5,ACC_Cash,494.97,0.2538
971,E_000972,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,460.12,0.7988
972,E_000973,2,ACC_Inventory,3,ACC_COGS,234.82,0.5895
973,E_000974,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1158.73,2.7206
974,E_000975,2,ACC_Inventory,3,ACC_COGS,616.65,2.3569
975,E_000976,4,ACC_Accounts_Payable,2,ACC_Inventory,14864.12,0.0
976,E_000977,1,ACC_Accounts_Receivable,5,ACC_Cash,983.02,1.884
977,E_000978,1,ACC_Accounts_Receivable,5,ACC_Cash,1209.06,2.044
978,E_000979,1,ACC_Accounts_Receivable,5,ACC_Cash,1476.91,2.1829
979,E_000980,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1002.05,2.5989
980,E_000981,2,ACC_Inventory,3,ACC_COGS,416.51,1.9548
981,E_000982,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,616.68,0.979
982,E_000983,2,ACC_Inventory,3,ACC_COGS,349.26,1.2245
983,E_000984,1,ACC_Accounts_Receivable,5,ACC_Cash,910.73,1.1222
984,E_000985,1,ACC_Accounts_Receivable,5,ACC_Cash,1869.59,2.6829
985,E_000986,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,631.22,0.9592
986,E_000987,2,ACC_Inventory,3,ACC_COGS,337.57,1.0719
987,E_000988,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,566.24,1.1246
988,E_000989,2,ACC_Inventory,3,ACC_COGS,300.81,1.3038
989,E_000990,1,ACC_Accounts_Receivable,5,ACC_Cash,887.64,0.6396
990,E_000991,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,573.77,0.978
991,E_000992,2,ACC_Inventory,3,ACC_COGS,300.92,1.0997
992,E_000993,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,891.4,2.4565
993,E_000994,2,ACC_Inventory,3,ACC_COGS,419.61,2.0491
994,E_000995,5,ACC_Cash,6,ACC_Travel_Exp,1119.07,0.0
995,E_000996,1,ACC_Accounts_Receivable,5,ACC_Cash,1921.37,2.8015
996,E_000997,1,ACC_Accounts_Receivable,5,ACC_Cash,1012.26,0.8693
997,E_000998,1,ACC_Accounts_Receivable,5,ACC_Cash,623.61,0.5105
998,E_000999,1,ACC_Accounts_Receivable,5,ACC_Cash,576.7,0.3468
999,E_001000,5,ACC_Cash,4,ACC_Accounts_Payable,10766.67,0.0
1000,E_001001,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,727.08,2.1559
1001,E_001002,2,ACC_Inventory,3,ACC_COGS,471.82,3.0182
1002,E_001003,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,556.45,1.1572
1003,E_001004,2,ACC_Inventory,3,ACC_COGS,349.26,1.4217
1004,E_001005,5,ACC_Cash,6,ACC_Travel_Exp,122.69,0.0952
1005,E_001006,1,ACC_Accounts_Receivable,5,ACC_Cash,496.75,0.2633
1006,E_001007,1,ACC_Accounts_Receivable,5,ACC_Cash,1040.27,1.1482
1007,E_001008,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1082.22,4.0351
1008,E_001009,2,ACC_Inventory,3,ACC_COGS,669.0,3.8739
1009,E_001010,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,977.48,2.1761
1010,E_001011,2,ACC_Inventory,3,ACC_COGS,618.6,2.1981
1011,E_001012,5,ACC_Cash,6,ACC_Travel_Exp,521.2,15.0687
1012,E_001013,1,ACC_Accounts_Receivable,5,ACC_Cash,371.33,0.792
1013,E_001014,1,ACC_Accounts_Receivable,5,ACC_Cash,553.82,1.268
1014,E_001015,1,ACC_Accounts_Receivable,5,ACC_Cash,966.72,2.3424
1015,E_001016,1,ACC_Accounts_Receivable,5,ACC_Cash,3735.75,9.0908
1016,E_001017,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,832.43,1.719
1017,E_001018,2,ACC_Inventory,3,ACC_COGS,337.08,0.9568
1018,E_001019,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1080.49,1.996
1019,E_001020,2,ACC_Inventory,3,ACC_COGS,665.11,2.1568
1020,E_001021,1,ACC_Accounts_Receivable,5,ACC_Cash,654.52,0.1804
1021,E_001022,1,ACC_Accounts_Receivable,5,ACC_Cash,900.6,0.3698
1022,E_001023,1,ACC_Accounts_Receivable,5,ACC_Cash,791.56,0.1908
1023,E_001024,1,ACC_Accounts_Receivable,5,ACC_Cash,1015.03,0.3519
1024,E_001025,1,ACC_Accounts_Receivable,5,ACC_Cash,860.87,0.1142
1025,E_001026,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,994.22,2.3187
1026,E_001027,2,ACC_Inventory,3,ACC_COGS,554.59,2.3745
1027,E_001028,4,ACC_Accounts_Payable,2,ACC_Inventory,11006.06,0.0
1028,E_001029,5,ACC_Cash,6,ACC_Travel_Exp,580.06,0.0
1029,E_001030,1,ACC_Accounts_Receivable,5,ACC_Cash,888.06,1.2663
1030,E_001031,1,ACC_Accounts_Receivable,5,ACC_Cash,918.91,1.1387
1031,E_001032,1,ACC_Accounts_Receivable,5,ACC_Cash,1005.23,1.1635
1032,E_001033,5,ACC_Cash,4,ACC_Accounts_Payable,11968.65,0.0
1033,E_001034,1,ACC_Accounts_Receivable,5,ACC_Cash,558.75,0.0598
1034,E_001035,1,ACC_Accounts_Receivable,5,ACC_Cash,1312.56,1.8426
1035,E_001036,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,589.52,1.8439
1036,E_001037,2,ACC_Inventory,3,ACC_COGS,365.43,2.0825
1037,E_001038,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,388.64,0.8375
1038,E_001039,2,ACC_Inventory,3,ACC_COGS,223.3,0.8344
1039,E_001040,5,ACC_Cash,6,ACC_Travel_Exp,668.84,3.8704
1040,E_001041,1,ACC_Accounts_Receivable,5,ACC_Cash,1687.36,2.6612
1041,E_001042,1,ACC_Accounts_Receivable,5,ACC_Cash,995.7,0.791
1042,E_001043,1,ACC_Accounts_Receivable,5,ACC_Cash,1127.41,0.9895
1043,E_001044,1,ACC_Accounts_Receivable,5,ACC_Cash,794.1,0.3899
1044,E_001045,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,815.54,3.929
1045,E_001046,2,ACC_Inventory,3,ACC_COGS,480.78,3.8045
1046,E_001047,1,ACC_Accounts_Receivable,5,ACC_Cash,1021.23,0.8581
1047,E_001048,1,ACC_Accounts_Receivable,5,ACC_Cash,521.95,0.0904
1048,E_001049,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,557.18,1.8978
1049,E_001050,2,ACC_Inventory,3,ACC_COGS,355.11,2.0974
1050,E_001051,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1032.82,3.5166
1051,E_001052,2,ACC_Inventory,3,ACC_COGS,702.33,4.0079
1052,E_001053,1,ACC_Accounts_Receivable,5,ACC_Cash,832.53,0.5613
1053,E_001054,1,ACC_Accounts_Receivable,5,ACC_Cash,1107.68,1.4413
1054,E_001055,1,ACC_Accounts_Receivable,5,ACC_Cash,719.64,0.5673
1055,E_001056,1,ACC_Accounts_Receivable,5,ACC_Cash,521.26,0.2393
1056,E_001057,1,ACC_Accounts_Receivable,5,ACC_Cash,540.24,0.345
1057,E_001058,1,ACC_Accounts_Receivable,5,ACC_Cash,574.63,0.3323
1058,E_001059,1,ACC_Accounts_Receivable,5,ACC_Cash,1333.66,2.1836
1059,E_001060,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,779.13,2.074
1060,E_001061,2,ACC_Inventory,3,ACC_COGS,498.49,1.9597
1061,E_001062,1,ACC_Accounts_Receivable,5,ACC_Cash,454.17,0.033
1062,E_001063,5,ACC_Cash,4,ACC_Accounts_Payable,9588.78,0.0
1063,E_001064,1,ACC_Accounts_Receivable,5,ACC_Cash,485.65,0.0495
1064,E_001065,1,ACC_Accounts_Receivable,5,ACC_Cash,1271.38,1.7931
1065,E_001066,5,ACC_Cash,4,ACC_Accounts_Payable,10848.98,3.7921
1066,E_001067,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,616.39,2.5609
1067,E_001068,2,ACC_Inventory,3,ACC_COGS,338.56,2.1558
1068,E_001069,5,ACC_Cash,6,ACC_Travel_Exp,126.66,0.0
1069,E_001070,1,ACC_Accounts_Receivable,5,ACC_Cash,1241.56,1.8753
1070,E_001071,1,ACC_Accounts_Receivable,5,ACC_Cash,1429.48,1.9167
1071,E_001072,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,567.05,1.7194
1072,E_001073,2,ACC_Inventory,3,ACC_COGS,257.52,1.1783
1073,E_001074,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,685.94,2.6606
1074,E_001075,2,ACC_Inventory,3,ACC_COGS,290.85,2.1476
1075,E_001076,1,ACC_Accounts_Receivable,5,ACC_Cash,1487.1,1.9861
1076,E_001077,1,ACC_Accounts_Receivable,5,ACC_Cash,471.74,0.03
1077,E_001078,1,ACC_Accounts_Receivable,5,ACC_Cash,916.97,0.8943
1078,E_001079,1,ACC_Accounts_Receivable,5,ACC_Cash,955.41,0.8243
1079,E_001080,1,ACC_Accounts_Receivable,5,ACC_Cash,824.63,0.4752
1080,E_001081,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,635.15,2.261
1081,E_001082,2,ACC_Inventory,3,ACC_COGS,371.22,3.1787
1082,E_001083,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1117.54,3.5093
1083,E_001084,2,ACC_Inventory,3,ACC_COGS,775.58,5.1828
1084,E_001085,4,ACC_Accounts_Payable,2,ACC_Inventory,10305.44,0.0
1085,E_001086,5,ACC_Cash,6,ACC_Travel_Exp,967.28,0.0
1086,E_001087,1,ACC_Accounts_Receivable,5,ACC_Cash,430.24,0.0837
1087,E_001088,1,ACC_Accounts_Receivable,5,ACC_Cash,966.86,1.1052
1088,E_001089,1,ACC_Accounts_Receivable,5,ACC_Cash,560.49,0.4367
1089,E_001090,1,ACC_Accounts_Receivable,5,ACC_Cash,804.17,1.0042
1090,E_001091,1,ACC_Accounts_Receivable,5,ACC_Cash,1027.49,1.6081
1091,E_001092,1,ACC_Accounts_Receivable,5,ACC_Cash,561.76,0.4297
1092,E_001093,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1424.02,3.7464
1093,E_001094,2,ACC_Inventory,3,ACC_COGS,902.19,3.5211
1094,E_001095,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,297.66,0.1797
1095,E_001096,2,ACC_Inventory,3,ACC_COGS,203.85,0.2041
1096,E_001097,1,ACC_Accounts_Receivable,5,ACC_Cash,1093.72,1.8499
1097,E_001098,1,ACC_Accounts_Receivable,5,ACC_Cash,567.79,0.2677
1098,E_001099,5,ACC_Cash,4,ACC_Accounts_Payable,12180.44,0.0
1099,E_001100,1,ACC_Accounts_Receivable,5,ACC_Cash,593.01,0.2993
1100,E_001101,1,ACC_Accounts_Receivable,5,ACC_Cash,824.07,0.9696
1101,E_001102,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1007.71,2.1896
1102,E_001103,2,ACC_Inventory,3,ACC_COGS,523.41,1.7209
1103,E_001104,1,ACC_Accounts_Receivable,5,ACC_Cash,893.63,1.541
1104,E_001105,1,ACC_Accounts_Receivable,5,ACC_Cash,882.36,1.3395
1105,E_001106,1,ACC_Accounts_Receivable,5,ACC_Cash,765.94,0.8513
1106,E_001107,1,ACC_Accounts_Receivable,5,ACC_Cash,801.68,0.8004
1107,E_001108,1,ACC_Accounts_Receivable,5,ACC_Cash,782.42,0.6183
1108,E_001109,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,928.04,3.0306
1109,E_001110,2,ACC_Inventory,3,ACC_COGS,567.23,3.6195
1110,E_001111,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,628.3,1.2933
1111,E_001112,2,ACC_Inventory,3,ACC_COGS,305.15,1.0533
1112,E_001113,5,ACC_Cash,6,ACC_Travel_Exp,188.8,0.0
1113,E_001114,5,ACC_Cash,7,ACC_Payroll_Exp,8086.59,0.0
1114,E_001115,5,ACC_Cash,7,ACC_Payroll_Exp,5813.19,2.2995
1115,E_001116,5,ACC_Cash,7,ACC_Payroll_Exp,4934.23,1.435
1116,E_001117,5,ACC_Cash,8,ACC_Rent_Exp,5305.31,0.0
1117,E_001118,1,ACC_Accounts_Receivable,5,ACC_Cash,871.53,1.9916
1118,E_001119,1,ACC_Accounts_Receivable,5,ACC_Cash,1052.7,2.3892
1119,E_001120,1,ACC_Accounts_Receivable,5,ACC_Cash,1112.96,2.2483
1120,E_001121,1,ACC_Accounts_Receivable,5,ACC_Cash,648.27,0.8953
1121,E_001122,1,ACC_Accounts_Receivable,5,ACC_Cash,849.6,1.2143
1122,E_001123,1,ACC_Accounts_Receivable,5,ACC_Cash,1383.07,2.1871
1123,E_001124,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,678.48,0.0
1124,E_001125,2,ACC_Inventory,3,ACC_COGS,407.33,0.0
1125,E_001126,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,658.24,3.2087
1126,E_001127,2,ACC_Inventory,3,ACC_COGS,370.36,2.9882
1127,E_001128,5,ACC_Cash,6,ACC_Travel_Exp,860.19,0.0
1128,E_001129,1,ACC_Accounts_Receivable,5,ACC_Cash,506.45,0.0255
1129,E_001130,1,ACC_Accounts_Receivable,5,ACC_Cash,1664.36,2.2662
1130,E_001131,1,ACC_Accounts_Receivable,5,ACC_Cash,1487.83,1.5187
1131,E_001132,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,936.73,3.313
1132,E_001133,2,ACC_Inventory,3,ACC_COGS,651.53,4.0433
1133,E_001134,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,676.02,1.4559
1134,E_001135,2,ACC_Inventory,3,ACC_COGS,430.7,1.4458
1135,E_001136,1,ACC_Accounts_Receivable,5,ACC_Cash,587.27,0.4816
1136,E_001137,1,ACC_Accounts_Receivable,5,ACC_Cash,979.07,1.0719
1137,E_001138,1,ACC_Accounts_Receivable,5,ACC_Cash,653.17,0.3651
1138,E_001139,1,ACC_Accounts_Receivable,5,ACC_Cash,764.17,0.4698
1139,E_001140,1,ACC_Accounts_Receivable,5,ACC_Cash,718.27,0.2898
1140,E_001141,0,ACC_Sales_Revenue,1,ACC_Accounts_Receivable,1834.95,5.572
