t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
31,2020-W32,3,ACC_Travel_Exp,10.0,0.0,0,0.0117,-28.2487,9
31,2020-W32,4,ACC_COGS,10.0,0.0,0,0.0054,-18.984,9
31,2020-W32,5,ACC_Sales_Revenue,40.8874,8.5,6,0.0342,-49.1718,9
31,2020-W32,6,ACC_Accounts_Receivable,36.3381,8.5,2,0.0103,-26.945,9
31,2020-W32,7,ACC_Payroll_Exp,10.0,0.0,0,0.0021,-17.7485,8
31,2020-W32,8,ACC_Rent_Exp,10.0,0.0,0,0.0014,-6.5107,9
31,2020-W32,9,UNKNOWN_LEAK,10.0,0.0,0,0.0016,-2.2592,8
32,2020-W33,0,ACC_Accounts_Payable,25.725,8.5,1,0.0046,-19.0277,9
32,2020-W33,1,ACC_Inventory,18.5,8.5,4,0.0055,-20.5672,9
32,2020-W33,2,ACC_Cash,30.6071,7.6993,0,0.0057,-21.0457,9
32,2020-W33,3,ACC_Travel_Exp,10.0,0.0,0,0.0102,-27.9095,9
32,2020-W33,4,ACC_COGS,10.0,0.0,0,0.0048,-19.1362,9
32,2020-W33,5,ACC_Sales_Revenue,39.9499,8.5,6,0.0275,-46.3257,9
32,2020-W33,6,ACC_Accounts_Receivable,35.2351,8.121,2,0.0083,-25.3906,9
32,2020-W33,7,ACC_Payroll_Exp,10.0,0.0,0,0.0021,-17.7123,8
32,2020-W33,8,ACC_Rent_Exp,10.0,0.0,0,0.0011,-5.6222,9
32,2020-W33,9,UNKNOWN_LEAK,10.0,0.0,0,0.0014,-2.1792,8
33,2020-W34,0,ACC_Accounts_Payable,25.725,8.5,1,0.0037,-17.2817,9
33,2020-W34,1,ACC_Inventory,18.5,8.5,4,0.0044,-18.9232,9
33,2020-W34,2,ACC_Cash,31.5723,8.3131,0,0.0051,-20.24,9
33,2020-W34,3,ACC_Travel_Exp,10.0,0.0,0,0.0089,-26.6766,9
33,2020-W34,4,ACC_COGS,10.0,0.0,0,0.0041,-18.2646,9
33,2020-W34,5,ACC_Sales_Revenue,41.311,8.5,6,0.0279,-47.1884,9
33,2020-W34,6,ACC_Accounts_Receivable,36.8365,8.5,2,0.0083,-25.7511,9
33,2020-W34,7,ACC_Payroll_Exp,10.0,0.0,0,0.0023,-17.2806,8
33,2020-W34,8,ACC_Rent_Exp,10.0,0.0,0,0.0008,-4.819,9
33,2020-W34,9,UNKNOWN_LEAK,10.0,0.0,0,0.0013,-1.8167,8
34,2020-W35,0,ACC_Accounts_Payable,25.725,8.5,1,0.0172,-36.8288,9
34,2020-W35,1,ACC_Inventory,18.5,8.5,4,0.0118,-30.4359,9
34,2020-W35,2,ACC_Cash,22.8111,4.4312,7,0.0072,-23.7855,9
34,2020-W35,3,ACC_Travel_Exp,10.0,0.0,0,0.009,-26.3811,9
34,2020-W35,4,ACC_COGS,10.0,0.0,0,0.0066,-22.6614,9
34,2020-W35,5,ACC_Sales_Revenue,34.981,8.5,6,0.0408,-56.6437,9
34,2020-W35,6,ACC_Accounts_Receivable,29.3895,8.5,2,0.0121,-30.8122,9
34,2020-W35,7,ACC_Payroll_Exp,10.0,0.0,0,0.0027,-14.1878,9
34,2020-W35,8,ACC_Rent_Exp,10.0,0.0,0,0.0011,-7.099,9
34,2020-W35,9,UNKNOWN_LEAK,10.0,0.0,0,0.0013,-1.7279,8
35,2020-W36,0,ACC_Accounts_Payable,25.725,8.5,1,0.0654,-70.5738,9
35,2020-W36,1,ACC_Inventory,18.5,8.5,4,0.0199,-38.8338,9
35,2020-W36,2,ACC_Cash,18.5,8.5,3,0.0091,-26.3123,9
35,2020-W36,3,ACC_Travel_Exp,10.0,0.0,0,0.0065,-22.1915,9
35,2020-W36,4,ACC_COGS,10.0,0.0,0,0.0079,-24.418,9
35,2020-W36,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0514,-62.5897,9
35,2020-W36,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0152,-34.0603,9
35,2020-W36,7,ACC_Payroll_Exp,10.0,0.0,0,0.0039,-16.2592,8
35,2020-W36,8,ACC_Rent_Exp,10.0,0.0,0,0.001,-7.0052,9
35,2020-W36,9,UNKNOWN_LEAK,10.0,0.0,0,0.0013,-1.7408,8
36,2020-W37,0,ACC_Accounts_Payable,25.725,8.5,1,0.0666,-70.3742,9
36,2020-W37,1,ACC_Inventory,18.5,8.5,4,0.0203,-38.7655,9
36,2020-W37,2,ACC_Cash,18.5,8.5,3,0.0093,-26.2573,9
36,2020-W37,3,ACC_Travel_Exp,10.0,0.0,0,0.0067,-22.2334,9
36,2020-W37,4,ACC_COGS,10.0,0.0,0,0.0083,-24.7182,9
36,2020-W37,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0525,-62.5006,9
36,2020-W37,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0156,-34.0183,9
36,2020-W37,7,ACC_Payroll_Exp,10.0,0.0,0,0.0039,-16.2925,8
36,2020-W37,8,ACC_Rent_Exp,10.0,0.0,0,0.0011,-6.9565,9
36,2020-W37,9,UNKNOWN_LEAK,10.0,0.0,0,0.0014,-1.7429,8
37,2020-W38,0,ACC_Accounts_Payable,25.725,8.5,1,0.0626,-69.4757,9
37,2020-W38,1,ACC_Inventory,18.5,8.5,4,0.0189,-38.1823,9
37,2020-W38,2,ACC_Cash,18.5,8.5,3,0.0088,-25.9894,9
37,2020-W38,3,ACC_Travel_Exp,10.0,0.0,0,0.0062,-21.9143,9
37,2020-W38,4,ACC_COGS,10.0,0.0,0,0.0081,-25.0672,9
37,2020-W38,5,ACC_Sales_Revenue,31.8106,8.5,6,0.0487,-61.337,9
37,2020-W38,6,ACC_Accounts_Receivable,25.6595,8.423,2,0.0144,-33.3914,9
37,2020-W38,7,ACC_Payroll_Exp,10.0,0.0,0,0.004,-16.4036,9
37,2020-W38,8,ACC_Rent_Exp,10.0,0.0,0,0.0009,-6.5612,9
37,2020-W38,9,UNKNOWN_LEAK,10.0,0.0,0,0.0013,-1.7349,8
38,2020-W39,0,ACC_Accounts_Payable,25.725,8.5,1,0.0173,-35.9618,9
38,2020-W39,1,ACC_Inventory,18.5,8.5,4,0.0113,-29.136,9
38,2020-W39,2,ACC_Cash,25.2301,4.2799,0,0.0106,-28.1583,9
38,2020-W39,3,ACC_Travel_Exp,10.0,0.0,0,0.0087,-25.7252,9
38,2020-W39,4,ACC_COGS,10.0,0.0,0,0.0075,-23.6332,9
38,2020-W39,5,ACC_Sales_Revenue,36.7287,8.5,6,0.0606,-67.3926,9
38,2020-W39,6,ACC_Accounts_Receivable,31.4456,8.5,2,0.0179,-36.6468,9
38,2020-W39,7,ACC_Payroll_Exp,10.0,0.0,0,0.0084,-25.6417,9
38,2020-W39,8,ACC_Rent_Exp,10.0,0.0,0,0.0027,-13.1065,9
38,2020-W39,9,UNKNOWN_LEAK,10.0,0.0,0,0.0014,-2.0317,8
39,2020-W40,0,ACC_Accounts_Payable,25.725,8.5,1,0.077,-76.075,9
39,2020-W40,1,ACC_Inventory,18.5,8.5,4,0.0216,-40.3458,9
39,2020-W40,2,ACC_Cash,18.5,8.5,3,0.0103,-27.9129,9
39,2020-W40,3,ACC_Travel_Exp,10.0,0.0,0,0.0067,-22.6014,9
39,2020-W40,4,ACC_COGS,10.0,0.0,0,0.0099,-27.1715,9
39,2020-W40,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0591,-66.7806,9
39,2020-W40,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0175,-36.3166,9
39,2020-W40,7,ACC_Payroll_Exp,10.0,0.0,0,0.0113,-29.8305,9
39,2020-W40,8,ACC_Rent_Exp,10.0,0.0,0,0.0027,-13.2396,9
39,2020-W40,9,UNKNOWN_LEAK,10.0,0.0,0,0.0013,-1.8028,8
40,2020-W41,0,ACC_Accounts_Payable,25.725,8.5,1,0.0081,-24.4558,9
40,2020-W41,1,ACC_Inventory,18.5,8.5,4,0.0069,-22.5478,9
40,2020-W41,2,ACC_Cash,31.0331,7.9702,0,0.0108,-28.1607,9
40,2020-W41,3,ACC_Travel_Exp,10.0,0.0,0,0.0094,-26.446,9
40,2020-W41,4,ACC_COGS,10.0,0.0,0,0.0059,-20.7544,9
40,2020-W41,5,ACC_Sales_Revenue,40.9214,8.5,6,0.0618,-67.389,9
40,2020-W41,6,ACC_Accounts_Receivable,36.3781,8.5,2,0.0182,-36.6139,9
40,2020-W41,7,ACC_Payroll_Exp,10.0,0.0,0,0.0123,-30.7094,9
40,2020-W41,8,ACC_Rent_Exp,10.0,0.0,0,0.0027,-13.2707,9
40,2020-W41,9,UNKNOWN_LEAK,10.0,0.0,0,0.0014,-1.7916,8
41,2020-W42,0,ACC_Accounts_Payable,25.725,8.5,1,0.042,-69.8295,9
41,2020-W42,1,ACC_Inventory,18.5,8.5,4,0.0113,-36.2527,9
41,2020-W42,2,ACC_Cash,18.5,8.5,3,0.0058,-25.9232,9
41,2020-W42,3,ACC_Travel_Exp,10.0,0.0,0,0.0036,-20.2951,9
41,2020-W42,4,ACC_COGS,10.0,0.0,0,0.0052,-24.5508,9
41,2020-W42,5,ACC_Sales_Revenue,31.645,8.5,6,0.0309,-59.858,9
41,2020-W42,6,ACC_Accounts_Receivable,25.4647,8.1938,2,0.0092,-32.602,9
41,2020-W42,7,ACC_Payroll_Exp,10.0,0.0,0,0.0053,-24.4832,9
41,2020-W42,8,ACC_Rent_Exp,10.0,0.0,0,0.0008,-8.4344,9
41,2020-W42,9,UNKNOWN_LEAK,10.0,0.0,0,0.0009,-1.4624,8
42,2020-W43,0,ACC_Accounts_Payable,25.725,8.5,1,0.0288,-65.1342,9
42,2020-W43,1,ACC_Inventory,18.5,8.5,4,0.0075,-33.3073,9
42,2020-W43,2,ACC_Cash,18.5,5.9767,7,0.0037,-23.4651,9
42,2020-W43,3,ACC_Travel_Exp,10.0,0.0,0,0.0027,-19.7088,9
42,2020-W43,4,ACC_COGS,10.0,0.0,0,0.0033,-22.2146,9
42,2020-W43,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0206,-55.0183,9
42,2020-W43,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0061,-30.013,9
42,2020-W43,7,ACC_Payroll_Exp,10.0,0.0,0,0.0021,-17.1654,9
42,2020-W43,8,ACC_Rent_Exp,10.0,0.0,0,0.0005,-8.3018,9
42,2020-W43,9,UNKNOWN_LEAK,10.0,0.0,0,0.0007,-1.3934,3
43,2020-W44,0,ACC_Accounts_Payable,25.725,8.5,1,0.0003,-10.4041,8
43,2020-W44,1,ACC_Inventory,18.5,8.5,4,0.0003,-10.6081,9
43,2020-W44,2,ACC_Cash,27.4679,5.7029,0,0.0003,-9.3555,8
43,2020-W44,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-5.1953,8
43,2020-W44,4,ACC_COGS,10.0,0.0,0,0.0001,-8.9432,9
43,2020-W44,5,ACC_Sales_Revenue,38.3455,8.5,6,0.0013,-20.4193,9
43,2020-W44,6,ACC_Accounts_Receivable,33.3477,8.5,2,0.0004,-11.2082,9
43,2020-W44,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.0778,8
43,2020-W44,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1583,7
43,2020-W44,9,UNKNOWN_LEAK,10.0,0.0,0,0.0001,-2.6287,1
44,2020-W45,0,ACC_Accounts_Payable,25.725,8.5,1,0.0002,-10.1844,8
44,2020-W45,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.4006,8
44,2020-W45,2,ACC_Cash,30.8383,7.8463,0,0.0002,-11.4199,8
44,2020-W45,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-5.2007,8
44,2020-W45,4,ACC_COGS,10.0,0.0,0,0.0001,-6.8546,8
44,2020-W45,5,ACC_Sales_Revenue,40.7807,8.5,6,0.0011,-24.4739,8
44,2020-W45,6,ACC_Accounts_Receivable,36.2126,8.5,2,0.0003,-13.0318,8
44,2020-W45,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.9239,8
44,2020-W45,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.0424,7
44,2020-W45,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-3.2204,1
45,2020-W46,0,ACC_Accounts_Payable,25.725,8.5,1,0.0002,-10.453,8
45,2020-W46,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.4853,8
45,2020-W46,2,ACC_Cash,30.5254,7.6473,0,0.0002,-11.5089,8
45,2020-W46,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-5.3979,8
45,2020-W46,4,ACC_COGS,10.0,0.0,0,0.0001,-6.8348,8
45,2020-W46,5,ACC_Sales_Revenue,40.5546,8.5,6,0.0011,-24.5998,8
45,2020-W46,6,ACC_Accounts_Receivable,35.9466,8.5,2,0.0003,-13.1001,8
45,2020-W46,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.9966,8
45,2020-W46,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.0358,7
45,2020-W46,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-3.2141,1
46,2020-W47,0,ACC_Accounts_Payable,25.725,8.5,1,0.0002,-10.4997,8
46,2020-W47,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.3792,8
46,2020-W47,2,ACC_Cash,30.9153,7.8953,0,0.0003,-12.0085,8
46,2020-W47,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-5.2992,8
46,2020-W47,4,ACC_COGS,10.0,0.0,0,0.0001,-6.9454,8
46,2020-W47,5,ACC_Sales_Revenue,40.8363,8.5,6,0.0012,-26.007,8
46,2020-W47,6,ACC_Accounts_Receivable,36.278,8.5,2,0.0004,-13.8487,8
46,2020-W47,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-20.0905,8
46,2020-W47,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.0239,7
46,2020-W47,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-3.1959,1
47,2020-W48,0,ACC_Accounts_Payable,25.725,8.5,1,0.0008,-20.0578,8
47,2020-W48,1,ACC_Inventory,18.5,8.5,4,0.0002,-11.3808,8
47,2020-W48,2,ACC_Cash,22.0536,4.4378,7,0.0003,-12.6851,8
47,2020-W48,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-4.8045,8
47,2020-W48,4,ACC_COGS,10.0,0.0,0,0.0,-5.4254,9
47,2020-W48,5,ACC_Sales_Revenue,34.4337,8.5,6,0.0014,-27.783,8
47,2020-W48,6,ACC_Accounts_Receivable,28.7455,8.5,2,0.0004,-14.8451,8
47,2020-W48,7,ACC_Payroll_Exp,10.0,0.0,0,0.0003,-13.6115,8
47,2020-W48,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1477,7
47,2020-W48,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-3.0206,1
48,2020-W49,0,ACC_Accounts_Payable,25.725,8.5,1,0.0016,-27.9457,8
48,2020-W49,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.2598,8
48,2020-W49,2,ACC_Cash,39.6684,17.1735,6,0.0001,-6.2645,8
48,2020-W49,3,ACC_Travel_Exp,10.0,0.0,0,0.0001,-5.1712,8
48,2020-W49,4,ACC_COGS,10.0,0.0,0,0.0,-4.961,9
48,2020-W49,5,ACC_Sales_Revenue,40.9657,18.226,6,0.0014,-27.5386,8
48,2020-W49,6,ACC_Accounts_Receivable,40.3696,18.226,2,0.0001,-5.5326,8
48,2020-W49,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.9481,8
48,2020-W49,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1109,7
48,2020-W49,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-3.0194,1
49,2020-W50,0,ACC_Accounts_Payable,25.725,8.5,1,0.0017,-28.5599,8
49,2020-W50,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.1357,8
49,2020-W50,2,ACC_Cash,18.5,8.5,3,0.0003,-12.6583,8
49,2020-W50,3,ACC_Travel_Exp,10.0,0.0,0,0.0002,-9.2298,8
49,2020-W50,4,ACC_COGS,10.0,0.0,0,0.0,-4.949,9
49,2020-W50,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0014,-27.4667,8
49,2020-W50,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0004,-14.7113,8
49,2020-W50,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.934,8
49,2020-W50,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1378,7
49,2020-W50,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-2.9767,1
50,2020-W51,0,ACC_Accounts_Payable,25.725,8.5,1,0.0017,-28.7591,8
50,2020-W51,1,ACC_Inventory,18.5,8.5,4,0.0002,-10.0326,8
50,2020-W51,2,ACC_Cash,18.5,8.5,3,0.0003,-12.8098,8
50,2020-W51,3,ACC_Travel_Exp,10.0,0.0,0,0.0002,-9.3645,8
50,2020-W51,4,ACC_COGS,10.0,0.0,0,0.0,-4.948,9
50,2020-W51,5,ACC_Sales_Revenue,31.8663,8.5,6,0.0014,-27.7548,8
50,2020-W51,6,ACC_Accounts_Receivable,25.725,8.5,2,0.0004,-14.8769,8
50,2020-W51,7,ACC_Payroll_Exp,10.0,0.0,0,0.0006,-19.9035,8
50,2020-W51,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1554,7
50,2020-W51,9,UNKNOWN_LEAK,10.0,0.0,0,0.0,-2.915,1
51,2020-W52,0,ACC_Accounts_Payable,25.725,8.5,1,0.0003,-13.7587,8
51,2020-W52,1,ACC_Inventory,18.5,8.5,4,0.0001,-8.5325,9
51,2020-W52,2,ACC_Cash,23.1922,4.703,7,0.0002,-9.7283,8
51,2020-W52,3,ACC_Travel_Exp,10.0,0.0,0,0.0,-2.6343,8
51,2020-W52,4,ACC_COGS,10.0,0.0,0,0.0,-5.5047,9
51,2020-W52,5,ACC_Sales_Revenue,34.925,8.5,6,0.0006,-19.5338,8
51,2020-W52,6,ACC_Accounts_Receivable,29.3235,8.2045,2,0.0002,-10.3128,8
51,2020-W52,7,ACC_Payroll_Exp,10.0,0.0,0,0.0002,-11.9451,8
51,2020-W52,8,ACC_Rent_Exp,10.0,0.0,0,0.0001,-4.1441,7
51,2020-W52,9,UNKNOWN_LEAK,10.0,0.0,0,0.0001,-2.8872,1
