t_idx,time_label,node_idx,node_label,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
37,2020-W38,0,USR_009,41.2837,18.7421,1,0.0,-7.1618,5
37,2020-W38,1,USR_003,41.0669,18.657,4,0.0,-4.6786,5
37,2020-W38,2,USR_005,10.0,0.0,0,0.0,-2.1958,7
37,2020-W38,3,USR_007,41.2837,18.7421,1,0.0,-8.6843,5
37,2020-W38,4,USR_004,40.9328,18.4267,1,0.0,-5.693,5
37,2020-W38,5,USR_008,10.0,0.0,0,0.0,-3.8274,3
37,2020-W38,6,USR_006,10.0,0.0,0,0.0,-5.5064,5
37,2020-W38,7,USR_002,10.0,0.0,0,0.0,-12.4405,2
37,2020-W38,8,USR_010,10.0,0.0,0,0.0,-3.9045,5
37,2020-W38,9,USR_001,10.0,0.0,0,0.0,-11.7135,2
38,2020-W39,0,USR_009,10.0,0.0,0,0.0,-6.649,5
38,2020-W39,1,USR_003,41.2276,18.8452,4,0.0,-4.2189,5
38,2020-W39,2,USR_005,10.0,0.0,0,0.0,-2.437,5
38,2020-W39,3,USR_007,41.2276,18.8452,4,0.0,-8.3871,5
38,2020-W39,4,USR_004,41.0462,18.5595,1,0.0,-4.3496,5
38,2020-W39,5,USR_008,10.0,0.0,0,0.0,-3.8131,3
38,2020-W39,6,USR_006,10.0,0.0,0,0.0,-5.351,5
38,2020-W39,7,USR_002,10.0,0.0,0,0.0,-13.1076,2
38,2020-W39,8,USR_010,41.3817,18.8452,1,0.0,-5.36,5
38,2020-W39,9,USR_001,10.0,0.0,0,0.0,-12.1458,2
39,2020-W40,0,USR_009,10.0,0.0,0,0.0,-6.4023,5
39,2020-W40,1,USR_003,41.4472,19.0157,4,0.0,-5.0435,5
39,2020-W40,2,USR_005,41.4711,16.2313,4,0.0,-2.1791,5
39,2020-W40,3,USR_007,41.4841,19.0276,1,0.0,-8.337,5
39,2020-W40,4,USR_004,41.4207,18.975,1,0.0,-5.1607,5
39,2020-W40,5,USR_008,10.0,0.0,0,0.0,-3.8194,3
39,2020-W40,6,USR_006,10.0,0.0,0,0.0,-5.0275,5
39,2020-W40,7,USR_002,10.0,0.0,0,0.0,-12.8632,2
39,2020-W40,8,USR_010,41.4615,19.0276,4,0.0,-5.3358,5
39,2020-W40,9,USR_001,10.0,0.0,0,0.0,-11.8226,2
40,2020-W41,0,USR_009,10.0,0.0,0,0.0,-5.237,5
40,2020-W41,1,USR_003,41.4414,18.9929,4,0.0,3.6412,5
40,2020-W41,2,USR_005,10.0,0.0,0,0.0,-2.6391,8
40,2020-W41,3,USR_007,10.0,0.0,0,0.0,-7.3906,5
40,2020-W41,4,USR_004,41.4726,19.0407,1,0.0,4.6298,5
40,2020-W41,5,USR_008,41.4726,19.0407,1,0.0,-4.0243,3
40,2020-W41,6,USR_006,10.0,0.0,0,0.0,-4.4596,5
40,2020-W41,7,USR_002,10.0,0.0,0,0.0,-12.2149,2
40,2020-W41,8,USR_010,41.4726,19.0407,1,0.0,-3.0365,5
40,2020-W41,9,USR_001,10.0,0.0,0,0.0,-11.1464,2
41,2020-W42,0,USR_009,10.0,0.0,0,0.0,-4.6238,5
41,2020-W42,1,USR_003,41.4891,18.9958,4,0.0,3.6937,2
41,2020-W42,2,USR_005,41.507,19.0529,1,0.0,-2.697,8
41,2020-W42,3,USR_007,10.0,0.0,0,0.0,-6.5906,5
41,2020-W42,4,USR_004,41.4679,19.0205,1,0.0,-2.9434,6
41,2020-W42,5,USR_008,10.0,0.0,0,0.0,-4.0755,3
41,2020-W42,6,USR_006,10.0,0.0,0,0.0,-3.878,5
41,2020-W42,7,USR_002,10.0,0.0,0,0.0,-12.3792,2
41,2020-W42,8,USR_010,10.0,0.0,0,0.0,-2.7057,5
41,2020-W42,9,USR_001,10.0,0.0,0,0.0,-11.3701,2
42,2020-W43,0,USR_009,10.0,0.0,0,0.0,-4.5205,5
42,2020-W43,1,USR_003,32.0326,9.7901,4,0.0,-3.8813,3
42,2020-W43,2,USR_005,10.0,0.0,0,0.0,-2.8284,8
42,2020-W43,3,USR_007,10.0,0.0,0,0.0,-6.5599,5
42,2020-W43,4,USR_004,35.5025,14.6192,1,0.0,5.4265,5
42,2020-W43,5,USR_008,38.426,14.5807,4,0.0,-4.1108,3
42,2020-W43,6,USR_006,35.4901,14.6345,1,0.0,-3.9926,5
42,2020-W43,7,USR_002,35.4901,14.6345,1,0.0,-12.2777,2
42,2020-W43,8,USR_010,37.63,12.5799,4,0.0,-2.5864,3
42,2020-W43,9,USR_001,10.0,0.0,0,0.0,-8.3608,2
43,2020-W44,0,USR_009,41.5234,18.9336,4,0.0,-4.0609,5
43,2020-W44,1,USR_003,41.5234,18.8369,4,0.0,4.0736,5
43,2020-W44,2,USR_005,10.0,0.0,0,0.0,-2.8243,8
43,2020-W44,3,USR_007,10.0,0.0,0,0.0,-6.5607,5
43,2020-W44,4,USR_004,41.5234,18.9336,1,0.0,2.9268,5
43,2020-W44,5,USR_008,41.5234,18.9336,1,0.0,-4.1093,3
43,2020-W44,6,USR_006,10.0,0.0,0,0.0,-4.0735,5
43,2020-W44,7,USR_002,10.0,0.0,0,0.0,-12.3683,2
43,2020-W44,8,USR_010,10.0,0.0,0,0.0,-2.606,5
43,2020-W44,9,USR_001,41.5234,18.9336,4,0.0,-12.2048,2
44,2020-W45,0,USR_009,10.0,0.0,0,0.0,-4.5501,5
44,2020-W45,1,USR_003,31.8886,9.7868,4,0.0,-5.0418,5
44,2020-W45,2,USR_005,10.0,0.0,0,0.0,-2.5952,8
44,2020-W45,3,USR_007,38.3389,14.5724,4,0.0,-6.9967,5
44,2020-W45,4,USR_004,35.3598,14.538,1,0.0,-4.2795,5
44,2020-W45,5,USR_008,10.0,0.0,0,0.0,-4.1995,3
44,2020-W45,6,USR_006,10.0,0.0,0,0.0,-4.1975,5
44,2020-W45,7,USR_002,10.0,0.0,0,0.0,-12.4613,2
44,2020-W45,8,USR_010,38.3389,14.5724,4,0.0,-2.71,5
44,2020-W45,9,USR_001,10.0,0.0,0,0.0,-10.0375,5
45,2020-W46,0,USR_009,41.5023,18.9212,1,0.0,-4.4375,5
45,2020-W46,1,USR_003,41.4794,18.9252,4,0.0,-4.6305,5
45,2020-W46,2,USR_005,41.5023,18.9212,1,0.0,-2.6262,8
45,2020-W46,3,USR_007,41.5023,18.9212,1,0.0,-7.1359,5
45,2020-W46,4,USR_004,41.4523,18.7962,1,0.0,-5.1276,5
45,2020-W46,5,USR_008,10.0,0.0,0,0.0,-4.0343,3
45,2020-W46,6,USR_006,41.4794,18.9252,4,0.0,-4.0409,5
45,2020-W46,7,USR_002,10.0,0.0,0,0.0,-12.4711,2
45,2020-W46,8,USR_010,10.0,0.0,0,0.0,-3.8063,5
45,2020-W46,9,USR_001,41.5023,18.9212,1,0.0,-12.4895,2
46,2020-W47,0,USR_009,41.3911,18.9802,1,0.0,-4.3956,5
46,2020-W47,1,USR_003,41.3099,18.856,4,0.0,2.9742,0
46,2020-W47,2,USR_005,10.0,0.0,0,0.0,-2.6836,8
46,2020-W47,3,USR_007,10.0,0.0,0,0.0,-7.043,5
46,2020-W47,4,USR_004,41.3911,18.9802,1,0.0,-2.9645,5
46,2020-W47,5,USR_008,10.0,0.0,0,0.0,-3.8796,3
46,2020-W47,6,USR_006,10.0,0.0,0,0.0,-3.974,5
46,2020-W47,7,USR_002,10.0,0.0,0,0.0,-12.3905,2
46,2020-W47,8,USR_010,10.0,0.0,0,0.0,-3.9884,5
46,2020-W47,9,USR_001,10.0,0.0,0,0.0,-12.4046,2
47,2020-W48,0,USR_009,10.0,0.0,0,0.0,-4.5769,5
47,2020-W48,1,USR_003,41.4286,18.982,4,0.0,3.1539,5
47,2020-W48,2,USR_005,10.0,0.0,0,0.0,-2.6576,8
47,2020-W48,3,USR_007,10.0,0.0,0,0.0,-6.9089,5
47,2020-W48,4,USR_004,41.4565,18.9916,1,0.0,4.1757,5
47,2020-W48,5,USR_008,41.4896,19.0325,4,0.0,-3.7829,3
47,2020-W48,6,USR_006,41.4658,19.0141,1,0.0,-3.7975,5
47,2020-W48,7,USR_002,10.0,0.0,0,0.0,-12.744,2
47,2020-W48,8,USR_010,41.4896,19.0325,4,0.0,-3.8038,5
47,2020-W48,9,USR_001,10.0,0.0,0,0.0,-12.7979,2
48,2020-W49,0,USR_009,10.0,0.0,0,0.0,-4.5445,5
48,2020-W49,1,USR_003,41.5234,19.0783,4,0.0,-3.5365,5
48,2020-W49,2,USR_005,10.0,0.0,0,0.0,-2.6303,8
48,2020-W49,3,USR_007,10.0,0.0,0,0.0,-6.8994,5
48,2020-W49,4,USR_004,41.5234,19.0783,1,0.0,-3.659,5
48,2020-W49,5,USR_008,10.0,0.0,0,0.0,-3.7918,3
48,2020-W49,6,USR_006,41.5234,19.0783,4,0.0,-3.8598,5
48,2020-W49,7,USR_002,10.0,0.0,0,0.0,-12.7405,2
48,2020-W49,8,USR_010,41.5234,19.0783,1,0.0,-3.7391,5
48,2020-W49,9,USR_001,10.0,0.0,0,0.0,-12.8013,2
49,2020-W50,0,USR_009,40.3438,17.249,4,0.0,-3.6744,5
49,2020-W50,1,USR_003,37.6804,15.1036,4,0.0,4.3665,5
49,2020-W50,2,USR_005,10.0,0.0,0,0.0,-2.4997,8
49,2020-W50,3,USR_007,10.0,0.0,0,0.0,-6.7041,5
49,2020-W50,4,USR_004,39.1218,17.249,1,0.0,-4.8693,3
49,2020-W50,5,USR_008,39.1218,17.249,1,0.0,-3.9324,3
49,2020-W50,6,USR_006,39.1218,17.249,1,0.0,-3.5669,5
49,2020-W50,7,USR_002,10.0,0.0,0,0.0,-12.4618,2
49,2020-W50,8,USR_010,10.0,0.0,0,0.0,-2.963,6
49,2020-W50,9,USR_001,10.0,0.0,0,0.0,-12.9519,2
50,2020-W51,0,USR_009,41.5234,19.0372,4,0.0,-3.4683,5
50,2020-W51,1,USR_003,41.5234,19.0372,4,0.0,-3.6863,5
50,2020-W51,2,USR_005,10.0,0.0,0,0.0,-2.573,8
50,2020-W51,3,USR_007,41.5234,19.0372,1,0.0,-6.522,5
50,2020-W51,4,USR_004,41.5234,19.0095,1,0.0,-4.9395,5
50,2020-W51,5,USR_008,10.0,0.0,0,0.0,-3.9101,3
50,2020-W51,6,USR_006,41.5234,19.0372,1,0.0,-3.7315,5
50,2020-W51,7,USR_002,41.5234,19.0372,1,0.0,-12.968,2
50,2020-W51,8,USR_010,10.0,0.0,0,0.0,-3.2393,5
50,2020-W51,9,USR_001,10.0,0.0,0,0.0,-12.9898,2
51,2020-W52,0,USR_009,10.0,0.0,0,0.0,-3.4746,5
51,2020-W52,1,USR_003,41.0374,18.6537,4,0.0,-3.4197,2
51,2020-W52,2,USR_005,10.0,0.0,0,0.0,-2.5843,8
51,2020-W52,3,USR_007,10.0,0.0,0,0.0,-6.8206,5
51,2020-W52,4,USR_004,40.9547,18.5278,1,0.0,-3.3995,2
51,2020-W52,5,USR_008,10.0,0.0,0,0.0,-3.8983,3
51,2020-W52,6,USR_006,10.0,0.0,0,0.0,-3.6891,5
51,2020-W52,7,USR_002,10.0,0.0,0,0.0,-12.9719,2
51,2020-W52,8,USR_010,10.0,0.0,0,0.0,-3.3099,5
51,2020-W52,9,USR_001,10.0,0.0,0,0.0,-13.0229,2
