t_idx,time_label,node_idx,node_label,account_category,local_internal_energy_u,local_entropy_s,local_temperature_t,local_grad_t
51,2024-01-01 10:08:30,2,02_Prefrontal_Cortex,Unknown,100244.66,1.5714,97.4257,-94.3098
51,2024-01-01 10:08:30,3,03_Temporal_Lobe,Unknown,100119.8,2.0,68.1563,52.0373
51,2024-01-01 10:08:30,4,04_Visual_Cortex,Unknown,99818.75,1.5562,107.7702,-146.0323
52,2024-01-01 10:08:40,0,00_Motor_Cortex,Unknown,100020.14,1.5998,68.7104,46.9497
52,2024-01-01 10:08:40,1,01_Parietal_Lobe,Unknown,99835.0,1.6182,50.0598,140.2024
52,2024-01-01 10:08:40,2,02_Prefrontal_Cortex,Unknown,100228.01,1.6111,96.5024,-92.0102
52,2024-01-01 10:08:40,3,03_Temporal_Lobe,Unknown,100119.8,2.0,67.8655,51.1743
52,2024-01-01 10:08:40,4,04_Visual_Cortex,Unknown,99797.05,1.613,107.3635,-146.3161
53,2024-01-01 10:08:50,0,00_Motor_Cortex,Unknown,100083.87,1.6461,69.8268,40.829
53,2024-01-01 10:08:50,1,01_Parietal_Lobe,Unknown,99823.66,1.662,49.7501,141.2125
53,2024-01-01 10:08:50,2,02_Prefrontal_Cortex,Unknown,100156.36,1.6678,96.1063,-90.5686
53,2024-01-01 10:08:50,3,03_Temporal_Lobe,Unknown,100119.8,2.0,67.5713,52.1067
53,2024-01-01 10:08:50,4,04_Visual_Cortex,Unknown,99816.31,1.6558,106.7085,-143.5796
54,2024-01-01 10:09:00,0,00_Motor_Cortex,Unknown,100115.48,1.7131,71.846,31.566
54,2024-01-01 10:09:00,1,01_Parietal_Lobe,Unknown,99820.75,1.7232,49.4758,143.4171
54,2024-01-01 10:09:00,2,02_Prefrontal_Cortex,Unknown,100130.91,1.7212,96.1037,-89.7222
54,2024-01-01 10:09:00,3,03_Temporal_Lobe,Unknown,100119.8,2.0,67.2745,54.4236
54,2024-01-01 10:09:00,4,04_Visual_Cortex,Unknown,99813.06,1.7193,106.0961,-139.6845
55,2024-01-01 10:09:10,0,00_Motor_Cortex,Unknown,100143.84,1.7589,74.7006,19.8177
55,2024-01-01 10:09:10,1,01_Parietal_Lobe,Unknown,99854.92,1.7645,49.0339,148.1511
55,2024-01-01 10:09:10,2,02_Prefrontal_Cortex,Unknown,100098.9,1.768,96.7176,-90.2673
55,2024-01-01 10:09:10,3,03_Temporal_Lobe,Unknown,100119.8,2.0,66.9758,58.4414
55,2024-01-01 10:09:10,4,04_Visual_Cortex,Unknown,99782.54,1.7661,105.8927,-136.143
56,2024-01-01 10:09:20,0,00_Motor_Cortex,Unknown,100126.35,1.754,76.6189,11.0194
56,2024-01-01 10:09:20,1,01_Parietal_Lobe,Unknown,99816.46,1.7537,48.8228,150.0003
56,2024-01-01 10:09:20,2,02_Prefrontal_Cortex,Unknown,100163.13,1.7479,96.1949,-86.8604
56,2024-01-01 10:09:20,3,03_Temporal_Lobe,Unknown,100119.8,2.0,66.6758,60.735
56,2024-01-01 10:09:20,4,04_Visual_Cortex,Unknown,99774.26,1.7512,105.8017,-134.8943
57,2024-01-01 10:09:30,0,00_Motor_Cortex,Unknown,100138.92,1.6799,78.7596,3.0355
57,2024-01-01 10:09:30,1,01_Parietal_Lobe,Unknown,99896.69,1.6756,48.7613,153.0269
57,2024-01-01 10:09:30,2,02_Prefrontal_Cortex,Unknown,100091.44,1.6964,96.8797,-87.5653
57,2024-01-01 10:09:30,3,03_Temporal_Lobe,Unknown,100119.8,2.0,66.375,64.9582
57,2024-01-01 10:09:30,4,04_Visual_Cortex,Unknown,99753.15,1.6943,106.0577,-133.4552
58,2024-01-01 10:09:40,0,00_Motor_Cortex,Unknown,100139.05,1.5953,80.6885,-5.3281
58,2024-01-01 10:09:40,1,01_Parietal_Lobe,Unknown,99850.18,1.6088,48.3468,156.38
58,2024-01-01 10:09:40,2,02_Prefrontal_Cortex,Unknown,100096.62,1.602,97.375,-88.7606
58,2024-01-01 10:09:40,3,03_Temporal_Lobe,Unknown,100119.8,2.0,66.0739,67.7447
58,2024-01-01 10:09:40,4,04_Visual_Cortex,Unknown,99794.35,1.596,105.63,-130.0359
59,2024-01-01 10:09:50,0,00_Motor_Cortex,Unknown,100137.22,1.5545,82.3722,-12.5974
59,2024-01-01 10:09:50,1,01_Parietal_Lobe,Unknown,99866.46,1.5451,47.9783,159.3721
59,2024-01-01 10:09:50,2,02_Prefrontal_Cortex,Unknown,100123.19,1.5474,97.3248,-87.3601
59,2024-01-01 10:09:50,3,03_Temporal_Lobe,Unknown,100119.8,2.0,65.7729,70.3995
59,2024-01-01 10:09:50,4,04_Visual_Cortex,Unknown,99753.33,1.5706,105.8156,-129.8141
