t_idx,time_label,node_idx,node_label,account_category,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
55,2024-01-01 10:09:10,0,00_Motor_Cortex,Unknown,0.6472,0.6484,0.0097,0
55,2024-01-01 10:09:10,1,01_Parietal_Lobe,Unknown,1.2687,1.2684,0.0092,0
55,2024-01-01 10:09:10,2,02_Prefrontal_Cortex,Unknown,0.8636,0.8626,0.0085,0
55,2024-01-01 10:09:10,3,03_Temporal_Lobe,Unknown,0.0901,0.09,0.0,0
55,2024-01-01 10:09:10,4,04_Visual_Cortex,Unknown,0.7688,0.7679,0.0087,0
56,2024-01-01 10:09:20,0,00_Motor_Cortex,Unknown,0.4972,0.4978,0.0099,0
56,2024-01-01 10:09:20,1,01_Parietal_Lobe,Unknown,1.2096,1.2093,0.0101,0
56,2024-01-01 10:09:20,2,02_Prefrontal_Cortex,Unknown,1.5723,1.5705,0.0104,0
56,2024-01-01 10:09:20,3,03_Temporal_Lobe,Unknown,0.0892,0.0892,0.0,0
56,2024-01-01 10:09:20,4,04_Visual_Cortex,Unknown,0.1254,0.125,0.0101,0
57,2024-01-01 10:09:30,0,00_Motor_Cortex,Unknown,0.2581,0.2587,0.0191,0
57,2024-01-01 10:09:30,1,01_Parietal_Lobe,Unknown,2.8038,2.8028,0.02,0
57,2024-01-01 10:09:30,2,02_Prefrontal_Cortex,Unknown,1.8528,1.8514,0.0165,0
57,2024-01-01 10:09:30,3,03_Temporal_Lobe,Unknown,0.0885,0.0884,0.0,0
57,2024-01-01 10:09:30,4,04_Visual_Cortex,Unknown,0.4926,0.4917,0.0169,0
58,2024-01-01 10:09:40,0,00_Motor_Cortex,Unknown,0.0572,0.0571,0.0313,0
58,2024-01-01 10:09:40,1,01_Parietal_Lobe,Unknown,1.4218,1.4221,0.0294,0
58,2024-01-01 10:09:40,2,02_Prefrontal_Cortex,Unknown,0.0876,0.0877,0.03,0
58,2024-01-01 10:09:40,3,03_Temporal_Lobe,Unknown,0.0877,0.0876,0.0,0
58,2024-01-01 10:09:40,4,04_Visual_Cortex,Unknown,1.3134,1.3118,0.031,0
59,2024-01-01 10:09:50,0,00_Motor_Cortex,Unknown,0.1064,0.1064,0.0371,0
59,2024-01-01 10:09:50,1,01_Parietal_Lobe,Unknown,0.5932,0.5934,0.039,0
59,2024-01-01 10:09:50,2,02_Prefrontal_Cortex,Unknown,0.6126,0.6121,0.038,0
59,2024-01-01 10:09:50,3,03_Temporal_Lobe,Unknown,0.0869,0.0868,0.0,0
59,2024-01-01 10:09:50,4,04_Visual_Cortex,Unknown,1.0782,1.0769,0.0342,0
