t_idx,time_label,node_idx,node_label,z_score_X,z_score_v,local_kl_drift,micro_anomaly_flag
58,2005-08,3,SP500,1.2574,1.634,0.0,0
58,2005-08,4,US10Y,0.6971,0.6455,0.0,0
58,2005-08,5,US_Inflation,0.0144,0.1493,0.0,0
58,2005-08,6,US_Production,1.0382,1.3797,0.0,0
58,2005-08,7,US_Unemployment,0.7803,0.7233,0.0,0
59,2005-09,0,US_Economy,0.0798,0.2865,,0
59,2005-09,1,Copper,1.1848,1.1436,0.0,0
59,2005-09,2,Oil,0.8774,2.1041,0.0,0
59,2005-09,3,SP500,0.4489,0.5781,0.0,0
59,2005-09,4,US10Y,0.8854,0.7815,0.0,0
59,2005-09,5,US_Inflation,2.9141,2.5331,0.0,0
59,2005-09,6,US_Production,4.7704,4.2858,0.0,1
59,2005-09,7,US_Unemployment,1.3362,1.3093,0.0,0
60,2005-10,0,US_Economy,0.9239,0.8266,,0
60,2005-10,1,Copper,0.1557,0.1524,0.0,0
60,2005-10,2,Oil,1.9883,0.4937,0.0,0
60,2005-10,3,SP500,0.8785,0.7268,0.0,0
60,2005-10,4,US10Y,1.5956,1.4512,0.0,0
60,2005-10,5,US_Inflation,1.8357,3.8236,0.0,1
60,2005-10,6,US_Production,1.5952,3.9975,0.0,1
60,2005-10,7,US_Unemployment,0.6811,0.6749,0.0,0
61,2005-11,0,US_Economy,2.138,1.761,,0
61,2005-11,1,Copper,0.9554,0.9627,0.0,0
61,2005-11,2,Oil,0.6332,0.765,0.0,0
61,2005-11,3,SP500,1.8524,1.5961,0.0,0
61,2005-11,4,US10Y,0.8666,0.8854,0.0,0
61,2005-11,5,US_Inflation,1.4051,1.2756,0.0,0
61,2005-11,6,US_Production,0.1342,0.0864,0.0,0
61,2005-11,7,US_Unemployment,0.0206,0.0519,0.0,0
62,2005-12,0,US_Economy,0.7387,0.8429,,0
62,2005-12,1,Copper,1.3796,1.4819,0.0,0
62,2005-12,2,Oil,3.4571,0.9883,0.0,1
62,2005-12,3,SP500,0.8425,0.9572,0.0,0
62,2005-12,4,US10Y,0.7238,0.6346,0.0,0
62,2005-12,5,US_Inflation,0.7145,1.122,0.0,0
62,2005-12,6,US_Production,0.3356,0.5561,0.0,0
62,2005-12,7,US_Unemployment,0.7673,0.7233,0.0,0
63,2006-01,0,US_Economy,0.3764,0.7156,,0
63,2006-01,1,Copper,1.2998,1.2693,0.0,0
63,2006-01,2,Oil,0.5774,0.7083,0.0,0
63,2006-01,3,SP500,0.4659,0.77,0.0,0
63,2006-01,4,US10Y,0.0695,0.1223,0.0,0
63,2006-01,5,US_Inflation,1.0985,1.1407,0.0,0
63,2006-01,6,US_Production,0.2136,0.2792,0.0,0
63,2006-01,7,US_Unemployment,0.7106,0.6121,0.0,0
64,2006-02,0,US_Economy,0.7965,0.8524,,0
64,2006-02,1,Copper,0.2945,0.3028,0.0,0
64,2006-02,2,Oil,0.1187,0.1334,0.0,0
64,2006-02,3,SP500,0.8363,0.836,0.0,0
64,2006-02,4,US10Y,0.8983,0.8536,0.0,0
64,2006-02,5,US_Inflation,1.5837,1.0966,0.0,0
64,2006-02,6,US_Production,0.1224,0.0831,0.0,0
64,2006-02,7,US_Unemployment,2.3048,2.0587,0.0,0
65,2006-03,0,US_Economy,0.2425,0.5134,,0
65,2006-03,1,Copper,4.1689,3.9462,0.0,1
65,2006-03,2,Oil,0.5295,0.8911,0.0,0
65,2006-03,3,SP500,0.1276,0.3672,0.0,0
65,2006-03,4,US10Y,0.1409,0.0682,0.0,0
65,2006-03,5,US_Inflation,0.2307,0.2305,0.0,0
65,2006-03,6,US_Production,0.4934,0.2008,0.0,0
65,2006-03,7,US_Unemployment,1.1191,1.2247,0.0,0
66,2006-04,0,US_Economy,0.2158,0.0037,,0
66,2006-04,1,Copper,4.018,5.0041,0.0,1
66,2006-04,2,Oil,0.2476,0.0171,0.0,0
66,2006-04,3,SP500,0.2602,0.0392,0.0,0
66,2006-04,4,US10Y,0.5545,0.6182,0.0,0
66,2006-04,5,US_Inflation,0.7276,0.6532,0.0,0
66,2006-04,6,US_Production,0.3069,0.042,0.0,0
66,2006-04,7,US_Unemployment,0.5396,0.6121,0.0,0
67,2006-05,0,US_Economy,1.4525,1.739,,0
67,2006-05,1,Copper,2.1569,3.0549,0.0,1
67,2006-05,2,Oil,0.7038,1.3018,0.0,0
67,2006-05,3,SP500,1.4378,1.4864,0.0,0
67,2006-05,4,US10Y,1.0065,1.1141,0.0,0
67,2006-05,5,US_Inflation,0.6174,0.38,0.0,0
67,2006-05,6,US_Production,0.1267,0.2464,0.0,0
67,2006-05,7,US_Unemployment,0.7092,0.7071,0.0,0
68,2006-06,0,US_Economy,2.0679,1.2792,,0
68,2006-06,1,Copper,2.9608,2.8892,0.0,0
68,2006-06,2,Oil,0.4501,0.6306,0.0,0
68,2006-06,3,SP500,2.0413,1.1887,0.0,0
68,2006-06,4,US10Y,0.863,0.8448,0.0,0
68,2006-06,5,US_Inflation,0.1918,0.1405,0.0,0
68,2006-06,6,US_Production,0.5547,0.2558,0.0,0
68,2006-06,7,US_Unemployment,0.6488,0.7071,0.0,0
69,2006-07,0,US_Economy,0.114,0.1259,,0
69,2006-07,1,Copper,1.4157,1.4491,0.0,0
69,2006-07,2,Oil,0.4117,0.3872,0.0,0
69,2006-07,3,SP500,0.0898,0.1566,0.0,0
69,2006-07,4,US10Y,0.2313,0.1781,0.0,0
69,2006-07,5,US_Inflation,0.6427,0.5027,0.0,0
69,2006-07,6,US_Production,0.2267,0.3091,0.0,0
69,2006-07,7,US_Unemployment,0.5226,0.6361,0.0,0
70,2006-08,0,US_Economy,0.1755,0.497,,0
70,2006-08,1,Copper,1.1522,0.9135,0.0,0
70,2006-08,2,Oil,0.8919,0.8569,0.0,0
70,2006-08,3,SP500,0.286,0.6186,0.0,0
70,2006-08,4,US10Y,1.3017,1.1436,0.0,0
70,2006-08,5,US_Inflation,0.2933,0.1749,0.0,0
70,2006-08,6,US_Production,0.7169,0.4115,0.0,0
70,2006-08,7,US_Unemployment,0.7043,0.7518,0.0,0
71,2006-09,0,US_Economy,0.2767,0.0889,,0
71,2006-09,1,Copper,0.4305,0.4404,0.0,0
71,2006-09,2,Oil,0.7075,0.4437,0.0,0
71,2006-09,3,SP500,0.2054,0.0413,0.0,0
71,2006-09,4,US10Y,0.4045,0.4706,0.0,0
71,2006-09,5,US_Inflation,3.096,1.7091,0.0,1
71,2006-09,6,US_Production,0.6961,0.5435,0.0,0
71,2006-09,7,US_Unemployment,1.4033,1.4458,0.0,0
72,2006-10,0,US_Economy,0.1003,0.4599,,0
72,2006-10,1,Copper,0.014,0.0603,0.0,0
72,2006-10,2,Oil,0.5627,1.9687,0.0,0
72,2006-10,3,SP500,0.0678,0.2332,0.0,0
72,2006-10,4,US10Y,1.0713,1.1528,0.0,0
72,2006-10,5,US_Inflation,0.4103,0.3693,0.0,0
72,2006-10,6,US_Production,0.1546,0.0986,0.0,0
72,2006-10,7,US_Unemployment,0.8899,0.8793,0.0,0
73,2006-11,0,US_Economy,0.6512,0.695,,0
73,2006-11,1,Copper,1.1524,0.8561,0.0,0
73,2006-11,2,Oil,0.2546,0.0742,0.0,0
73,2006-11,3,SP500,0.6727,0.7411,0.0,0
73,2006-11,4,US10Y,1.0018,0.9023,0.0,0
73,2006-11,5,US_Inflation,0.7841,1.2086,0.0,0
73,2006-11,6,US_Production,0.5692,0.5476,0.0,0
73,2006-11,7,US_Unemployment,1.3915,1.4458,0.0,0
74,2006-12,0,US_Economy,0.2787,0.133,,0
74,2006-12,1,Copper,0.0029,0.0266,0.0,0
74,2006-12,2,Oil,0.6631,0.6027,0.0,0
74,2006-12,3,SP500,0.269,0.1173,0.0,0
74,2006-12,4,US10Y,0.8258,0.8368,0.0,0
74,2006-12,5,US_Inflation,0.9498,1.0335,0.0,0
74,2006-12,6,US_Production,3.0886,3.4855,0.0,1
74,2006-12,7,US_Unemployment,1.2189,1.3421,0.0,0
75,2007-01,0,US_Economy,0.2087,0.0463,,0
75,2007-01,1,Copper,0.2009,0.2418,0.0,0
75,2007-01,2,Oil,0.7681,0.0907,0.0,0
75,2007-01,3,SP500,0.1569,0.027,0.0,0
75,2007-01,4,US10Y,2.0473,1.9014,0.0,0
75,2007-01,5,US_Inflation,0.8289,0.9724,0.0,0
75,2007-01,6,US_Production,2.5554,3.2862,0.0,1
75,2007-01,7,US_Unemployment,1.8138,1.8371,0.0,0
76,2007-02,0,US_Economy,1.3478,1.6002,,0
76,2007-02,1,Copper,1.2764,1.3256,0.0,0
76,2007-02,2,Oil,4.592,1.8394,0.0,1
76,2007-02,3,SP500,1.5811,2.0906,0.0,0
76,2007-02,4,US10Y,1.6339,1.8471,0.0,0
76,2007-02,5,US_Inflation,0.6898,0.6243,0.0,0
76,2007-02,6,US_Production,1.9359,2.3305,0.0,0
76,2007-02,7,US_Unemployment,1.6129,1.857,0.0,0
77,2007-03,0,US_Economy,2.0418,1.7417,,0
77,2007-03,1,Copper,0.786,0.7044,0.0,0
77,2007-03,2,Oil,0.1319,0.0377,0.0,0
77,2007-03,3,SP500,2.3392,1.8023,0.0,0
77,2007-03,4,US10Y,0.8035,0.7089,0.0,0
77,2007-03,5,US_Inflation,0.4998,0.2733,0.0,0
77,2007-03,6,US_Production,1.1547,1.243,0.0,0
77,2007-03,7,US_Unemployment,0.0161,0.0917,0.0,0
78,2007-04,0,US_Economy,0.8193,1.4512,,0
78,2007-04,1,Copper,1.1474,1.183,0.0,0
78,2007-04,2,Oil,0.5101,1.0169,0.0,0
78,2007-04,3,SP500,0.9153,1.6035,0.0,0
78,2007-04,4,US10Y,2.045,2.1115,0.0,0
78,2007-04,5,US_Inflation,0.4879,0.6448,0.0,0
78,2007-04,6,US_Production,0.9173,0.7084,0.0,0
78,2007-04,7,US_Unemployment,1.1881,1.1547,0.0,0
79,2007-05,0,US_Economy,0.5082,0.5803,,0
79,2007-05,1,Copper,1.1458,0.9662,0.0,0
79,2007-05,2,Oil,0.4835,0.3495,0.0,0
79,2007-05,3,SP500,0.4872,0.5269,0.0,0
79,2007-05,4,US10Y,0.3351,0.3442,0.0,0
79,2007-05,5,US_Inflation,0.4985,0.3438,0.0,0
79,2007-05,6,US_Production,0.942,0.8477,0.0,0
79,2007-05,7,US_Unemployment,1.141,1.1569,0.0,0
80,2007-06,0,US_Economy,1.7489,2.8288,,0
80,2007-06,1,Copper,0.5902,0.5606,0.0,0
80,2007-06,2,Oil,4.4081,2.2927,0.0,1
80,2007-06,3,SP500,1.8274,3.0064,0.0,1
80,2007-06,4,US10Y,1.7899,1.7835,0.0,0
80,2007-06,5,US_Inflation,0.4155,0.5094,0.0,0
80,2007-06,6,US_Production,0.01,0.0602,0.0,0
80,2007-06,7,US_Unemployment,1.674,1.6036,0.0,0
81,2007-07,0,US_Economy,1.4053,0.8562,,0
81,2007-07,1,Copper,0.361,0.3236,0.0,0
81,2007-07,2,Oil,0.5485,1.5956,0.0,0
81,2007-07,3,SP500,1.1058,0.5469,0.0,0
81,2007-07,4,US10Y,2.1411,2.6645,0.0,0
81,2007-07,5,US_Inflation,0.0542,0.139,0.0,0
81,2007-07,6,US_Production,0.179,0.2175,0.0,0
81,2007-07,7,US_Unemployment,0.5778,0.5735,0.0,0
82,2007-08,0,US_Economy,5.3357,2.3475,,1
82,2007-08,1,Copper,0.1558,0.1251,0.0,0
82,2007-08,2,Oil,0.25,0.7135,0.0,0
82,2007-08,3,SP500,4.9492,2.0901,0.0,1
82,2007-08,4,US10Y,1.1278,0.9989,0.0,0
82,2007-08,5,US_Inflation,0.0719,0.3223,0.0,0
82,2007-08,6,US_Production,0.4755,0.4444,0.0,0
82,2007-08,7,US_Unemployment,0.9786,0.9798,0.0,0
83,2007-09,0,US_Economy,0.3898,1.0647,,0
83,2007-09,1,Copper,1.2506,1.1172,0.0,0
83,2007-09,2,Oil,0.0174,0.7847,0.0,0
83,2007-09,3,SP500,0.2858,0.8907,0.0,0
83,2007-09,4,US10Y,0.7209,0.8386,0.0,0
83,2007-09,5,US_Inflation,0.9663,1.1663,0.0,0
83,2007-09,6,US_Production,0.1293,0.0701,0.0,0
83,2007-09,7,US_Unemployment,0.9851,0.9921,0.0,0
84,2007-10,0,US_Economy,0.5369,0.7454,,0
84,2007-10,1,Copper,1.7212,1.7012,0.0,0
84,2007-10,2,Oil,0.1683,0.8745,0.0,0
84,2007-10,3,SP500,0.5847,0.7931,0.0,0
84,2007-10,4,US10Y,0.6895,0.6854,0.0,0
84,2007-10,5,US_Inflation,0.7608,0.7052,0.0,0
84,2007-10,6,US_Production,0.9781,0.7823,0.0,0
84,2007-10,7,US_Unemployment,0.6543,0.599,0.0,0
85,2007-11,0,US_Economy,1.6206,2.7209,,0
85,2007-11,1,Copper,0.5304,0.5178,0.0,0
85,2007-11,2,Oil,0.9417,4.5161,0.0,1
85,2007-11,3,SP500,1.4843,2.1767,0.0,0
85,2007-11,4,US10Y,1.9352,1.6838,0.0,0
85,2007-11,5,US_Inflation,2.1471,1.5338,0.0,0
85,2007-11,6,US_Production,1.0861,1.1823,0.0,0
85,2007-11,7,US_Unemployment,0.1266,0.0397,0.0,0
86,2007-12,0,US_Economy,7.4844,1.5285,,1
86,2007-12,1,Copper,0.6411,0.7425,0.0,0
86,2007-12,2,Oil,1.0388,1.9389,0.0,0
86,2007-12,3,SP500,5.3115,1.3193,0.0,1
86,2007-12,4,US10Y,1.169,1.384,0.0,0
86,2007-12,5,US_Inflation,1.5559,2.0419,0.0,0
86,2007-12,6,US_Production,0.9545,0.739,0.0,0
86,2007-12,7,US_Unemployment,1.4385,1.5272,0.0,0
87,2008-01,0,US_Economy,1.0161,1.6159,,0
87,2008-01,1,Copper,1.4997,1.4433,0.0,0
87,2008-01,2,Oil,0.9556,1.5515,0.0,0
87,2008-01,3,SP500,1.1777,1.4642,0.0,0
87,2008-01,4,US10Y,1.313,1.1436,0.0,0
87,2008-01,5,US_Inflation,0.3207,0.2706,0.0,0
87,2008-01,6,US_Production,0.0829,0.1283,0.0,0
87,2008-01,7,US_Unemployment,1.3865,1.5911,0.0,0
88,2008-02,0,US_Economy,3.1691,1.1118,,1
88,2008-02,1,Copper,0.897,0.9404,0.0,0
88,2008-02,2,Oil,1.7742,1.6752,0.0,0
88,2008-02,3,SP500,2.9453,0.931,0.0,0
88,2008-02,4,US10Y,1.3558,1.4937,0.0,0
88,2008-02,5,US_Inflation,0.5309,0.456,0.0,0
88,2008-02,6,US_Production,0.3703,0.4786,0.0,0
88,2008-02,7,US_Unemployment,0.4977,0.3941,0.0,0
89,2008-03,0,US_Economy,0.1436,0.5027,,0
89,2008-03,1,Copper,1.7957,2.2156,0.0,0
89,2008-03,2,Oil,0.7772,1.1644,0.0,0
89,2008-03,3,SP500,0.253,0.7535,0.0,0
89,2008-03,4,US10Y,0.8894,0.8134,0.0,0
89,2008-03,5,US_Inflation,0.5356,0.5078,0.0,0
89,2008-03,6,US_Production,0.4628,0.447,0.0,0
89,2008-03,7,US_Unemployment,1.6299,1.5323,0.0,0
90,2008-04,0,US_Economy,0.0713,1.4208,,0
90,2008-04,1,Copper,0.2985,0.3083,0.0,0
90,2008-04,2,Oil,1.3519,1.2727,0.0,0
90,2008-04,3,SP500,0.1161,1.3324,0.0,0
90,2008-04,4,US10Y,1.3991,1.3881,0.0,0
90,2008-04,5,US_Inflation,0.5573,0.4543,0.0,0
90,2008-04,6,US_Production,0.486,0.7404,0.0,0
90,2008-04,7,US_Unemployment,1.4234,1.5285,0.0,0
91,2008-05,0,US_Economy,0.5785,0.7312,,0
91,2008-05,1,Copper,1.7131,1.3794,0.0,0
91,2008-05,2,Oil,0.4871,0.0988,0.0,0
91,2008-05,3,SP500,0.6485,0.8515,0.0,0
91,2008-05,4,US10Y,0.1322,0.088,0.0,0
91,2008-05,5,US_Inflation,1.5606,1.4956,0.0,0
91,2008-05,6,US_Production,0.4635,0.4045,0.0,0
91,2008-05,7,US_Unemployment,2.493,2.317,0.0,0
92,2008-06,0,US_Economy,1.0333,2.275,,0
92,2008-06,1,Copper,1.129,1.2355,0.0,0
92,2008-06,2,Oil,0.9143,1.4777,0.0,0
92,2008-06,3,SP500,1.2425,2.2781,0.0,0
92,2008-06,4,US10Y,0.0706,0.0276,0.0,0
92,2008-06,5,US_Inflation,1.8115,1.6939,0.0,0
92,2008-06,6,US_Production,1.0069,1.2194,0.0,0
92,2008-06,7,US_Unemployment,0.8335,0.9424,0.0,0
93,2008-07,0,US_Economy,0.9612,1.5057,,0
93,2008-07,1,Copper,0.3643,0.3147,0.0,0
93,2008-07,2,Oil,0.9183,0.2506,0.0,0
93,2008-07,3,SP500,1.0928,1.7471,0.0,0
93,2008-07,4,US10Y,0.9238,1.0297,0.0,0
93,2008-07,5,US_Inflation,0.9634,1.4036,0.0,0
93,2008-07,6,US_Production,0.1165,0.2627,0.0,0
93,2008-07,7,US_Unemployment,0.0942,0.0,0.0,0
94,2008-08,0,US_Economy,0.3993,0.2072,,0
94,2008-08,1,Copper,1.5203,1.2865,0.0,0
94,2008-08,2,Oil,1.713,0.4741,0.0,0
94,2008-08,3,SP500,0.2993,0.3432,0.0,0
94,2008-08,4,US10Y,0.0512,0.1121,0.0,0
94,2008-08,5,US_Inflation,2.839,3.0554,0.0,1
94,2008-08,6,US_Production,2.5058,3.1591,0.0,1
94,2008-08,7,US_Unemployment,0.2236,0.3669,0.0,0
95,2008-09,0,US_Economy,1.1562,1.7998,,0
95,2008-09,1,Copper,0.6808,0.7411,0.0,0
95,2008-09,2,Oil,0.5924,0.4846,0.0,0
95,2008-09,3,SP500,1.1893,1.8512,0.0,0
95,2008-09,4,US10Y,0.3177,0.3659,0.0,0
95,2008-09,5,US_Inflation,0.4063,0.6455,0.0,0
95,2008-09,6,US_Production,2.7247,5.4037,0.0,1
95,2008-09,7,US_Unemployment,1.2308,1.3736,0.0,0
96,2008-10,0,US_Economy,1.1443,0.9296,,0
96,2008-10,1,Copper,1.0605,1.418,0.0,0
96,2008-10,2,Oil,0.7483,1.509,0.0,0
96,2008-10,3,SP500,1.5165,0.8505,0.0,0
96,2008-10,4,US10Y,1.2921,1.2328,0.0,0
96,2008-10,5,US_Inflation,2.2432,2.4421,0.0,0
96,2008-10,6,US_Production,3.0157,6.5289,0.0,1
96,2008-10,7,US_Unemployment,1.5703,1.6129,0.0,0
97,2008-11,0,US_Economy,0.0853,1.8517,,0
97,2008-11,1,Copper,1.7802,2.7896,0.0,0
97,2008-11,2,Oil,0.1909,2.0547,0.0,0
97,2008-11,3,SP500,0.2619,1.7729,0.0,0
97,2008-11,4,US10Y,1.441,1.4894,0.0,0
97,2008-11,5,US_Inflation,0.6813,1.7589,0.0,0
97,2008-11,6,US_Production,2.9247,1.2859,0.0,0
97,2008-11,7,US_Unemployment,0.4954,0.4851,0.0,0
98,2008-12,0,US_Economy,4.1371,0.8966,,1
98,2008-12,1,Copper,0.0075,0.0384,0.0,0
98,2008-12,2,Oil,0.0175,0.3476,0.0,0
98,2008-12,3,SP500,3.6981,0.9223,0.0,1
98,2008-12,4,US10Y,2.8301,3.038,0.0,1
98,2008-12,5,US_Inflation,0.9771,2.4696,0.0,0
98,2008-12,6,US_Production,0.4853,0.6622,0.0,0
98,2008-12,7,US_Unemployment,0.414,0.6312,0.0,0
99,2009-01,0,US_Economy,0.6584,0.7649,,0
99,2009-01,1,Copper,0.9249,0.7587,0.0,0
99,2009-01,2,Oil,0.3276,0.7316,0.0,0
99,2009-01,3,SP500,0.7056,0.9761,0.0,0
99,2009-01,4,US10Y,2.3505,3.7998,0.0,1
99,2009-01,5,US_Inflation,1.2814,2.0271,0.0,0
99,2009-01,6,US_Production,0.5921,0.3126,0.0,0
99,2009-01,7,US_Unemployment,0.1473,0.0617,0.0,0
100,2009-02,0,US_Economy,0.9663,0.0993,,0
100,2009-02,1,Copper,0.1348,0.1294,0.0,0
100,2009-02,2,Oil,0.7063,0.2516,0.0,0
100,2009-02,3,SP500,1.374,0.163,0.0,0
100,2009-02,4,US10Y,0.6996,0.4347,0.0,0
100,2009-02,5,US_Inflation,0.4041,0.1799,0.0,0
100,2009-02,6,US_Production,1.206,1.0006,0.0,0
100,2009-02,7,US_Unemployment,0.237,0.1646,0.0,0
101,2009-03,0,US_Economy,7.0683,1.6753,,1
101,2009-03,1,Copper,0.2158,0.1227,0.0,0
101,2009-03,2,Oil,0.0131,0.081,0.0,0
101,2009-03,3,SP500,5.0143,1.7878,0.0,1
101,2009-03,4,US10Y,0.8628,0.8908,0.0,0
101,2009-03,5,US_Inflation,1.3316,0.7131,0.0,0
101,2009-03,6,US_Production,0.4122,0.4193,0.0,0
101,2009-03,7,US_Unemployment,0.5684,0.6,0.0,0
102,2009-04,0,US_Economy,0.3487,0.1718,,0
102,2009-04,1,Copper,2.5331,1.6884,0.0,0
102,2009-04,2,Oil,1.7383,0.9443,0.0,0
102,2009-04,3,SP500,0.3089,0.0642,0.0,0
102,2009-04,4,US10Y,0.5305,0.295,0.0,0
102,2009-04,5,US_Inflation,0.5105,0.3527,0.0,0
102,2009-04,6,US_Production,0.7407,0.377,0.0,0
102,2009-04,7,US_Unemployment,0.4707,0.4842,0.0,0
103,2009-05,0,US_Economy,0.3773,0.239,,0
103,2009-05,1,Copper,1.0555,1.2655,0.0,0
103,2009-05,2,Oil,0.3299,0.6122,0.0,0
103,2009-05,3,SP500,0.3483,0.3094,0.0,0
103,2009-05,4,US10Y,0.7963,0.531,0.0,0
103,2009-05,5,US_Inflation,0.2358,0.0851,0.0,0
103,2009-05,6,US_Production,0.1766,0.0723,0.0,0
103,2009-05,7,US_Unemployment,0.1465,0.2965,0.0,0
104,2009-06,0,US_Economy,0.4124,0.5927,,0
104,2009-06,1,Copper,0.3562,0.3086,0.0,0
104,2009-06,2,Oil,0.4578,1.1897,0.0,0
104,2009-06,3,SP500,0.3881,0.5132,0.0,0
104,2009-06,4,US10Y,0.2035,0.1167,0.0,0
104,2009-06,5,US_Inflation,1.665,1.0823,0.0,0
104,2009-06,6,US_Production,0.687,0.285,0.0,0
104,2009-06,7,US_Unemployment,1.4973,1.6859,0.0,0
105,2009-07,0,US_Economy,0.2789,0.5829,,0
105,2009-07,1,Copper,1.0556,0.7582,0.0,0
105,2009-07,2,Oil,0.4423,0.45,0.0,0
105,2009-07,3,SP500,0.1605,0.6648,0.0,0
105,2009-07,4,US10Y,1.2142,1.2508,0.0,0
105,2009-07,5,US_Inflation,1.3073,1.2334,0.0,0
105,2009-07,6,US_Production,1.4682,0.6427,0.0,0
105,2009-07,7,US_Unemployment,0.5824,0.4847,0.0,0
106,2009-08,0,US_Economy,0.3748,0.4581,,0
106,2009-08,1,Copper,0.4968,0.4805,0.0,0
106,2009-08,2,Oil,0.1974,0.0742,0.0,0
106,2009-08,3,SP500,0.3514,0.4967,0.0,0
106,2009-08,4,US10Y,0.578,0.3862,0.0,0
106,2009-08,5,US_Inflation,0.8269,0.601,0.0,0
106,2009-08,6,US_Production,0.1554,0.0623,0.0,0
106,2009-08,7,US_Unemployment,0.6273,0.6116,0.0,0
107,2009-09,0,US_Economy,0.3365,0.0012,,0
107,2009-09,1,Copper,0.7458,0.6049,0.0,0
107,2009-09,2,Oil,0.248,0.0655,0.0,0
107,2009-09,3,SP500,0.2841,0.0218,0.0,0
107,2009-09,4,US10Y,0.5856,0.456,0.0,0
107,2009-09,5,US_Inflation,0.3168,0.2692,0.0,0
107,2009-09,6,US_Production,0.087,0.1933,0.0,0
107,2009-09,7,US_Unemployment,0.5715,0.6116,0.0,0
108,2009-10,0,US_Economy,0.4172,0.8599,,0
108,2009-10,1,Copper,0.3612,0.2447,0.0,0
108,2009-10,2,Oil,1.0204,0.4814,0.0,0
108,2009-10,3,SP500,0.4205,0.942,0.0,0
108,2009-10,4,US10Y,0.511,0.349,0.0,0
108,2009-10,5,US_Inflation,0.3831,0.1472,0.0,0
108,2009-10,6,US_Production,0.6736,0.5323,0.0,0
108,2009-10,7,US_Unemployment,0.161,0.0967,0.0,0
109,2009-11,0,US_Economy,0.2387,0.7662,,0
109,2009-11,1,Copper,0.8246,0.6987,0.0,0
109,2009-11,2,Oil,1.3272,1.3372,0.0,0
109,2009-11,3,SP500,0.0716,0.909,0.0,0
109,2009-11,4,US10Y,0.1477,0.0607,0.0,0
109,2009-11,5,US_Inflation,0.0707,0.1028,0.0,0
109,2009-11,6,US_Production,0.4149,0.1935,0.0,0
109,2009-11,7,US_Unemployment,2.4336,2.2132,0.0,0
110,2009-12,0,US_Economy,0.4158,0.7726,,0
110,2009-12,1,Copper,1.4776,1.3712,0.0,0
110,2009-12,2,Oil,0.2077,0.2152,0.0,0
110,2009-12,3,SP500,0.4215,0.7566,0.0,0
110,2009-12,4,US10Y,0.5352,0.3155,0.0,0
110,2009-12,5,US_Inflation,1.1193,0.8788,0.0,0
110,2009-12,6,US_Production,0.1441,0.1917,0.0,0
110,2009-12,7,US_Unemployment,1.088,0.8944,0.0,0
111,2010-01,0,US_Economy,0.3609,1.1544,,0
111,2010-01,1,Copper,2.2536,2.5284,0.0,0
111,2010-01,2,Oil,2.0652,1.7112,0.0,0
111,2010-01,3,SP500,0.3705,0.9455,0.0,0
111,2010-01,4,US10Y,0.4376,0.3752,0.0,0
111,2010-01,5,US_Inflation,0.0342,0.1237,0.0,0
111,2010-01,6,US_Production,1.5783,0.5132,0.0,0
111,2010-01,7,US_Unemployment,0.6156,0.4221,0.0,0
112,2010-02,0,US_Economy,0.0478,1.3116,,0
112,2010-02,1,Copper,1.3505,1.6053,0.0,0
112,2010-02,2,Oil,1.8462,2.2383,0.0,0
112,2010-02,3,SP500,0.1855,1.0926,0.0,0
112,2010-02,4,US10Y,0.8484,0.7032,0.0,0
112,2010-02,5,US_Inflation,0.2822,0.3907,0.0,0
112,2010-02,6,US_Production,1.5116,1.2788,0.0,0
112,2010-02,7,US_Unemployment,1.2358,1.0835,0.0,0
113,2010-03,0,US_Economy,0.288,0.3305,,0
113,2010-03,1,Copper,0.0197,0.1005,0.0,0
113,2010-03,2,Oil,0.5374,0.4563,0.0,0
113,2010-03,3,SP500,0.2632,0.3695,0.0,0
113,2010-03,4,US10Y,0.4642,0.4432,0.0,0
113,2010-03,5,US_Inflation,0.4287,0.447,0.0,0
113,2010-03,6,US_Production,0.6221,0.3527,0.0,0
113,2010-03,7,US_Unemployment,1.025,0.9831,0.0,0
114,2010-04,0,US_Economy,0.6817,0.9887,,0
114,2010-04,1,Copper,1.4467,1.4034,0.0,0
114,2010-04,2,Oil,0.4899,0.2872,0.0,0
114,2010-04,3,SP500,0.7099,0.9522,0.0,0
114,2010-04,4,US10Y,0.3144,0.3161,0.0,0
114,2010-04,5,US_Inflation,0.024,0.0596,0.0,0
114,2010-04,6,US_Production,1.0808,0.915,0.0,0
114,2010-04,7,US_Unemployment,0.6163,0.5071,0.0,0
115,2010-05,0,US_Economy,1.7951,2.3438,,0
115,2010-05,1,Copper,0.0377,0.1007,0.0,0
115,2010-05,2,Oil,2.613,2.1171,0.0,0
115,2010-05,3,SP500,1.7918,2.1194,0.0,0
115,2010-05,4,US10Y,2.7666,2.4374,0.0,0
115,2010-05,5,US_Inflation,0.1551,0.1981,0.0,0
115,2010-05,6,US_Production,2.2684,1.6287,0.0,0
115,2010-05,7,US_Unemployment,2.2104,1.8593,0.0,0
116,2010-06,0,US_Economy,2.2774,1.0489,,0
116,2010-06,1,Copper,0.291,0.3441,0.0,0
116,2010-06,2,Oil,1.0847,2.1999,0.0,0
116,2010-06,3,SP500,2.7137,0.8441,0.0,0
116,2010-06,4,US10Y,0.9367,1.0677,0.0,0
116,2010-06,5,US_Inflation,0.0947,0.0762,0.0,0
116,2010-06,6,US_Production,1.8042,2.2196,0.0,0
