t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
145,2012-11,0,33.670169,1.0,1
145,2012-11,1,0.0,0.0,1
145,2012-11,2,0.0,0.0,1
145,2012-11,3,0.0,0.0,1
145,2012-11,4,0.0,0.0,1
146,2012-12,0,6.017433,1.0,1
146,2012-12,1,0.0,0.0,1
146,2012-12,2,0.0,0.0,1
146,2012-12,3,0.0,0.0,1
146,2012-12,4,0.0,0.0,1
147,2013-01,0,61.97414,1.0,1
147,2013-01,1,0.0,0.0,1
147,2013-01,2,0.0,0.0,1
147,2013-01,3,0.0,0.0,1
147,2013-01,4,0.0,0.0,1
148,2013-02,0,56.46356,1.0,1
148,2013-02,1,0.0,0.0,1
148,2013-02,2,0.0,0.0,1
148,2013-02,3,0.0,0.0,1
148,2013-02,4,0.0,0.0,1
149,2013-03,0,39.444895,1.0,1
149,2013-03,1,0.0,0.0,1
149,2013-03,2,0.0,0.0,1
149,2013-03,3,0.0,0.0,1
149,2013-03,4,0.0,0.0,1
150,2013-04,0,27.627236,1.0,1
150,2013-04,1,0.0,0.0,1
150,2013-04,2,0.0,0.0,1
150,2013-04,3,0.0,0.0,1
150,2013-04,4,0.0,0.0,1
151,2013-05,0,5.364645,1.0,1
151,2013-05,1,0.0,0.0,1
151,2013-05,2,0.0,0.0,1
151,2013-05,3,0.0,0.0,1
151,2013-05,4,0.0,0.0,1
152,2013-06,0,57.953204,1.0,1
152,2013-06,1,0.0,0.0,1
152,2013-06,2,0.0,0.0,1
152,2013-06,3,0.0,0.0,1
152,2013-06,4,0.0,0.0,1
153,2013-07,0,103.984326,1.0,1
153,2013-07,1,0.0,0.0,1
153,2013-07,2,0.0,0.0,1
153,2013-07,3,0.0,0.0,1
153,2013-07,4,0.0,0.0,1
154,2013-08,0,132.342392,1.0,1
154,2013-08,1,0.0,0.0,1
154,2013-08,2,0.0,0.0,1
154,2013-08,3,0.0,0.0,1
154,2013-08,4,0.0,0.0,1
155,2013-09,0,101.375198,1.0,1
155,2013-09,1,0.0,0.0,1
155,2013-09,2,0.0,0.0,1
155,2013-09,3,0.0,0.0,1
155,2013-09,4,0.0,0.0,1
156,2013-10,0,28.721304,1.0,1
156,2013-10,1,0.0,0.0,1
156,2013-10,2,0.0,0.0,1
156,2013-10,3,0.0,0.0,1
156,2013-10,4,0.0,0.0,1
157,2013-11,0,26.829322,1.0,1
157,2013-11,1,0.0,0.0,1
157,2013-11,2,0.0,0.0,1
157,2013-11,3,0.0,0.0,1
157,2013-11,4,0.0,0.0,1
158,2013-12,0,7.655853,1.0,1
158,2013-12,1,0.0,0.0,1
158,2013-12,2,0.0,0.0,1
158,2013-12,3,0.0,0.0,1
158,2013-12,4,0.0,0.0,1
159,2014-01,0,108.426645,1.0,1
159,2014-01,1,0.0,0.0,1
159,2014-01,2,0.0,0.0,1
159,2014-01,3,0.0,0.0,1
159,2014-01,4,0.0,0.0,1
160,2014-02,0,142.635263,1.0,1
160,2014-02,1,0.0,0.0,1
160,2014-02,2,0.0,0.0,1
160,2014-02,3,0.0,0.0,1
160,2014-02,4,0.0,0.0,1
161,2014-03,0,64.262483,1.0,1
161,2014-03,1,0.0,0.0,1
161,2014-03,2,0.0,0.0,1
161,2014-03,3,0.0,0.0,1
161,2014-03,4,0.0,0.0,1
162,2014-04,0,1.839126,1.0,1
162,2014-04,1,0.0,0.0,1
162,2014-04,2,0.0,0.0,1
162,2014-04,3,0.0,0.0,1
162,2014-04,4,0.0,0.0,1
163,2014-05,0,28.428456,1.0,1
163,2014-05,1,0.0,0.0,1
163,2014-05,2,0.0,0.0,1
163,2014-05,3,0.0,0.0,1
163,2014-05,4,0.0,0.0,1
164,2014-06,0,4.211893,1.0,1
164,2014-06,1,0.0,0.0,1
164,2014-06,2,0.0,0.0,1
164,2014-06,3,0.0,0.0,1
164,2014-06,4,0.0,0.0,1
165,2014-07,0,66.376359,1.0,1
165,2014-07,1,0.0,0.0,1
165,2014-07,2,0.0,0.0,1
165,2014-07,3,0.0,0.0,1
165,2014-07,4,0.0,0.0,1
166,2014-08,0,102.288119,1.0,1
166,2014-08,1,0.0,0.0,1
166,2014-08,2,0.0,0.0,1
166,2014-08,3,0.0,0.0,1
166,2014-08,4,0.0,0.0,1
167,2014-09,0,103.813702,1.0,1
167,2014-09,1,0.0,0.0,1
167,2014-09,2,0.0,0.0,1
167,2014-09,3,0.0,0.0,1
167,2014-09,4,0.0,0.0,1
168,2014-10,0,77.061578,1.0,1
168,2014-10,1,0.0,0.0,1
168,2014-10,2,0.0,0.0,1
168,2014-10,3,0.0,0.0,1
168,2014-10,4,0.0,0.0,1
169,2014-11,0,5.389621,1.0,1
169,2014-11,1,0.0,0.0,1
169,2014-11,2,0.0,0.0,1
169,2014-11,3,0.0,0.0,1
169,2014-11,4,0.0,0.0,1
170,2014-12,0,58.195266,1.0,1
170,2014-12,1,0.0,0.0,1
170,2014-12,2,0.0,0.0,1
170,2014-12,3,0.0,0.0,1
170,2014-12,4,0.0,0.0,1
171,2015-01,0,55.817774,1.0,1
171,2015-01,1,0.0,0.0,1
171,2015-01,2,0.0,0.0,1
171,2015-01,3,0.0,0.0,1
171,2015-01,4,0.0,0.0,1
172,2015-02,0,173.506703,1.0,1
172,2015-02,1,0.0,0.0,1
172,2015-02,2,0.0,0.0,1
172,2015-02,3,0.0,0.0,1
172,2015-02,4,0.0,0.0,1
173,2015-03,0,146.120501,1.0,1
173,2015-03,1,0.0,0.0,1
173,2015-03,2,0.0,0.0,1
173,2015-03,3,0.0,0.0,1
173,2015-03,4,0.0,0.0,1
174,2015-04,0,55.416692,1.0,1
174,2015-04,1,0.0,0.0,1
174,2015-04,2,0.0,0.0,1
174,2015-04,3,0.0,0.0,1
174,2015-04,4,0.0,0.0,1
175,2015-05,0,11.565693,1.0,1
175,2015-05,1,0.0,0.0,1
175,2015-05,2,0.0,0.0,1
175,2015-05,3,0.0,0.0,1
175,2015-05,4,0.0,0.0,1
176,2015-06,0,66.178877,1.0,1
176,2015-06,1,0.0,0.0,1
176,2015-06,2,0.0,0.0,1
176,2015-06,3,0.0,0.0,1
176,2015-06,4,0.0,0.0,1
177,2015-07,0,85.793252,1.0,1
177,2015-07,1,0.0,0.0,1
177,2015-07,2,0.0,0.0,1
177,2015-07,3,0.0,0.0,1
177,2015-07,4,0.0,0.0,1
178,2015-08,0,172.995522,1.0,1
178,2015-08,1,0.0,0.0,1
178,2015-08,2,0.0,0.0,1
178,2015-08,3,0.0,0.0,1
178,2015-08,4,0.0,0.0,1
179,2015-09,0,79.752592,1.0,1
179,2015-09,1,0.0,0.0,1
179,2015-09,2,0.0,0.0,1
179,2015-09,3,0.0,0.0,1
179,2015-09,4,0.0,0.0,1
180,2015-10,0,211.55605,1.0,1
180,2015-10,1,0.0,0.0,1
180,2015-10,2,0.0,0.0,1
180,2015-10,3,0.0,0.0,1
180,2015-10,4,0.0,0.0,1
181,2015-11,0,158.287887,1.0,1
181,2015-11,1,0.0,0.0,1
181,2015-11,2,0.0,0.0,1
181,2015-11,3,0.0,0.0,1
181,2015-11,4,0.0,0.0,1
182,2015-12,0,38.722208,1.0,1
182,2015-12,1,0.0,0.0,1
182,2015-12,2,0.0,0.0,1
182,2015-12,3,0.0,0.0,1
182,2015-12,4,0.0,0.0,1
183,2016-01,0,67.516856,1.0,1
183,2016-01,1,0.0,0.0,1
183,2016-01,2,0.0,0.0,1
183,2016-01,3,0.0,0.0,1
183,2016-01,4,0.0,0.0,1
184,2016-02,0,95.762275,1.0,1
184,2016-02,1,0.0,0.0,1
184,2016-02,2,0.0,0.0,1
184,2016-02,3,0.0,0.0,1
184,2016-02,4,0.0,0.0,1
185,2016-03,0,135.59836,1.0,1
185,2016-03,1,0.0,0.0,1
185,2016-03,2,0.0,0.0,1
185,2016-03,3,0.0,0.0,1
185,2016-03,4,0.0,0.0,1
186,2016-04,0,121.991542,1.0,1
186,2016-04,1,0.0,0.0,1
186,2016-04,2,0.0,0.0,1
186,2016-04,3,0.0,0.0,1
186,2016-04,4,0.0,0.0,1
187,2016-05,0,27.179809,1.0,1
187,2016-05,1,0.0,0.0,1
187,2016-05,2,0.0,0.0,1
187,2016-05,3,0.0,0.0,1
187,2016-05,4,0.0,0.0,1
188,2016-06,0,29.848632,1.0,1
188,2016-06,1,0.0,0.0,1
188,2016-06,2,0.0,0.0,1
188,2016-06,3,0.0,0.0,1
188,2016-06,4,0.0,0.0,1
189,2016-07,0,73.40652,1.0,1
189,2016-07,1,0.0,0.0,1
189,2016-07,2,0.0,0.0,1
189,2016-07,3,0.0,0.0,1
189,2016-07,4,0.0,0.0,1
190,2016-08,0,78.015147,1.0,1
190,2016-08,1,0.0,0.0,1
190,2016-08,2,0.0,0.0,1
190,2016-08,3,0.0,0.0,1
190,2016-08,4,0.0,0.0,1
191,2016-09,0,0.558519,1.0,1
191,2016-09,1,0.0,0.0,1
191,2016-09,2,0.0,0.0,1
191,2016-09,3,0.0,0.0,1
191,2016-09,4,0.0,0.0,1
192,2016-10,0,39.746885,1.0,1
192,2016-10,1,0.0,0.0,1
192,2016-10,2,0.0,0.0,1
192,2016-10,3,0.0,0.0,1
192,2016-10,4,0.0,0.0,1
193,2016-11,0,114.850794,1.0,1
193,2016-11,1,0.0,0.0,1
193,2016-11,2,0.0,0.0,1
193,2016-11,3,0.0,0.0,1
193,2016-11,4,0.0,0.0,1
194,2016-12,0,32.709149,1.0,1
194,2016-12,1,0.0,0.0,1
194,2016-12,2,0.0,0.0,1
194,2016-12,3,0.0,0.0,1
194,2016-12,4,0.0,0.0,1
195,2017-01,0,4.416893,1.0,1
195,2017-01,1,0.0,0.0,1
195,2017-01,2,0.0,0.0,1
195,2017-01,3,0.0,0.0,1
195,2017-01,4,0.0,0.0,1
196,2017-02,0,44.735431,1.0,1
196,2017-02,1,0.0,0.0,1
196,2017-02,2,0.0,0.0,1
196,2017-02,3,0.0,0.0,1
196,2017-02,4,0.0,0.0,1
197,2017-03,0,85.777876,1.0,1
197,2017-03,1,0.0,0.0,1
197,2017-03,2,0.0,0.0,1
197,2017-03,3,0.0,0.0,1
197,2017-03,4,0.0,0.0,1
198,2017-04,0,22.510763,1.0,1
198,2017-04,1,0.0,0.0,1
198,2017-04,2,0.0,0.0,1
198,2017-04,3,0.0,0.0,1
198,2017-04,4,0.0,0.0,1
199,2017-05,0,6.212044,1.0,1
199,2017-05,1,0.0,0.0,1
199,2017-05,2,0.0,0.0,1
199,2017-05,3,0.0,0.0,1
199,2017-05,4,0.0,0.0,1
200,2017-06,0,16.045917,1.0,1
200,2017-06,1,0.0,0.0,1
200,2017-06,2,0.0,0.0,1
200,2017-06,3,0.0,0.0,1
200,2017-06,4,0.0,0.0,1
201,2017-07,0,35.861728,1.0,1
201,2017-07,1,0.0,0.0,1
201,2017-07,2,0.0,0.0,1
201,2017-07,3,0.0,0.0,1
201,2017-07,4,0.0,0.0,1
202,2017-08,0,46.094899,1.0,1
202,2017-08,1,0.0,0.0,1
202,2017-08,2,0.0,0.0,1
202,2017-08,3,0.0,0.0,1
202,2017-08,4,0.0,0.0,1
203,2017-09,0,46.949675,1.0,1
203,2017-09,1,0.0,0.0,1
203,2017-09,2,0.0,0.0,1
203,2017-09,3,0.0,0.0,1
203,2017-09,4,0.0,0.0,1
204,2017-10,0,9.446065,1.0,1
204,2017-10,1,0.0,0.0,1
204,2017-10,2,0.0,0.0,1
204,2017-10,3,0.0,0.0,1
204,2017-10,4,0.0,0.0,1
205,2017-11,0,17.426905,1.0,1
205,2017-11,1,0.0,0.0,1
205,2017-11,2,0.0,0.0,1
205,2017-11,3,0.0,0.0,1
205,2017-11,4,0.0,0.0,1
206,2017-12,0,46.369889,1.0,1
206,2017-12,1,0.0,0.0,1
206,2017-12,2,0.0,0.0,1
206,2017-12,3,0.0,0.0,1
206,2017-12,4,0.0,0.0,1
207,2018-01,0,124.178456,1.0,1
207,2018-01,1,0.0,0.0,1
207,2018-01,2,0.0,0.0,1
207,2018-01,3,0.0,0.0,1
207,2018-01,4,0.0,0.0,1
208,2018-02,0,260.285644,1.0,1
208,2018-02,1,0.0,0.0,1
208,2018-02,2,0.0,0.0,1
208,2018-02,3,0.0,0.0,1
208,2018-02,4,0.0,0.0,1
209,2018-03,0,37.575187,1.0,1
209,2018-03,1,0.0,0.0,1
209,2018-03,2,0.0,0.0,1
209,2018-03,3,0.0,0.0,1
209,2018-03,4,0.0,0.0,1
210,2018-04,0,80.212652,1.0,1
210,2018-04,1,0.0,0.0,1
210,2018-04,2,0.0,0.0,1
210,2018-04,3,0.0,0.0,1
210,2018-04,4,0.0,0.0,1
211,2018-05,0,50.126846,1.0,1
211,2018-05,1,0.0,0.0,1
211,2018-05,2,0.0,0.0,1
211,2018-05,3,0.0,0.0,1
211,2018-05,4,0.0,0.0,1
212,2018-06,0,44.44065,1.0,1
212,2018-06,1,0.0,0.0,1
212,2018-06,2,0.0,0.0,1
212,2018-06,3,0.0,0.0,1
212,2018-06,4,0.0,0.0,1
213,2018-07,0,85.120651,1.0,1
213,2018-07,1,0.0,0.0,1
213,2018-07,2,0.0,0.0,1
213,2018-07,3,0.0,0.0,1
213,2018-07,4,0.0,0.0,1
214,2018-08,0,13.431464,1.0,1
214,2018-08,1,0.0,0.0,1
214,2018-08,2,0.0,0.0,1
214,2018-08,3,0.0,0.0,1
214,2018-08,4,0.0,0.0,1
215,2018-09,0,73.190824,1.0,1
215,2018-09,1,0.0,0.0,1
215,2018-09,2,0.0,0.0,1
215,2018-09,3,0.0,0.0,1
215,2018-09,4,0.0,0.0,1
216,2018-10,0,215.002208,1.0,1
216,2018-10,1,0.0,0.0,1
216,2018-10,2,0.0,0.0,1
216,2018-10,3,0.0,0.0,1
216,2018-10,4,0.0,0.0,1
217,2018-11,0,250.754084,1.0,1
217,2018-11,1,0.0,0.0,1
217,2018-11,2,0.0,0.0,1
217,2018-11,3,0.0,0.0,1
217,2018-11,4,0.0,0.0,1
218,2018-12,0,301.880255,1.0,1
218,2018-12,1,0.0,0.0,1
218,2018-12,2,0.0,0.0,1
218,2018-12,3,0.0,0.0,1
218,2018-12,4,0.0,0.0,1
219,2019-01,0,450.785048,1.0,1
219,2019-01,1,0.0,0.0,1
219,2019-01,2,0.0,0.0,1
219,2019-01,3,0.0,0.0,1
219,2019-01,4,0.0,0.0,1
220,2019-02,0,116.969358,1.0,1
220,2019-02,1,0.0,0.0,1
220,2019-02,2,0.0,0.0,1
220,2019-02,3,0.0,0.0,1
220,2019-02,4,0.0,0.0,1
221,2019-03,0,30.492141,1.0,1
221,2019-03,1,0.0,0.0,1
221,2019-03,2,0.0,0.0,1
221,2019-03,3,0.0,0.0,1
221,2019-03,4,0.0,0.0,1
222,2019-04,0,61.529592,1.0,1
222,2019-04,1,0.0,0.0,1
222,2019-04,2,0.0,0.0,1
222,2019-04,3,0.0,0.0,1
222,2019-04,4,0.0,0.0,1
223,2019-05,0,305.531674,1.0,1
223,2019-05,1,0.0,0.0,1
223,2019-05,2,0.0,0.0,1
223,2019-05,3,0.0,0.0,1
223,2019-05,4,0.0,0.0,1
224,2019-06,0,383.778502,1.0,1
224,2019-06,1,0.0,0.0,1
224,2019-06,2,0.0,0.0,1
224,2019-06,3,0.0,0.0,1
224,2019-06,4,0.0,0.0,1
225,2019-07,0,151.161103,1.0,1
225,2019-07,1,0.0,0.0,1
225,2019-07,2,0.0,0.0,1
225,2019-07,3,0.0,0.0,1
225,2019-07,4,0.0,0.0,1
226,2019-08,0,92.618994,1.0,1
226,2019-08,1,0.0,0.0,1
226,2019-08,2,0.0,0.0,1
226,2019-08,3,0.0,0.0,1
226,2019-08,4,0.0,0.0,1
227,2019-09,0,104.264685,1.0,1
227,2019-09,1,0.0,0.0,1
227,2019-09,2,0.0,0.0,1
227,2019-09,3,0.0,0.0,1
227,2019-09,4,0.0,0.0,1
228,2019-10,0,10.600403,1.0,1
228,2019-10,1,0.0,0.0,1
228,2019-10,2,0.0,0.0,1
228,2019-10,3,0.0,0.0,1
228,2019-10,4,0.0,0.0,1
229,2019-11,0,42.665048,1.0,1
229,2019-11,1,0.0,0.0,1
229,2019-11,2,0.0,0.0,1
229,2019-11,3,0.0,0.0,1
229,2019-11,4,0.0,0.0,1
230,2019-12,0,13.676288,1.0,1
230,2019-12,1,0.0,0.0,1
230,2019-12,2,0.0,0.0,1
230,2019-12,3,0.0,0.0,1
230,2019-12,4,0.0,0.0,1
231,2020-01,0,95.130086,1.0,1
231,2020-01,1,0.0,0.0,1
231,2020-01,2,0.0,0.0,1
231,2020-01,3,0.0,0.0,1
231,2020-01,4,0.0,0.0,1
232,2020-02,0,266.061437,1.0,1
232,2020-02,1,0.0,0.0,1
232,2020-02,2,0.0,0.0,1
232,2020-02,3,0.0,0.0,1
232,2020-02,4,0.0,0.0,1
233,2020-03,0,98.672958,1.0,1
233,2020-03,1,0.0,0.0,1
233,2020-03,2,0.0,0.0,1
233,2020-03,3,0.0,0.0,1
233,2020-03,4,0.0,0.0,1
234,2020-04,0,698.073022,1.0,1
234,2020-04,1,0.0,0.0,1
234,2020-04,2,0.0,0.0,1
234,2020-04,3,0.0,0.0,1
234,2020-04,4,0.0,0.0,1
235,2020-05,0,201.401905,1.0,1
235,2020-05,1,0.0,0.0,1
235,2020-05,2,0.0,0.0,1
235,2020-05,3,0.0,0.0,1
235,2020-05,4,0.0,0.0,1
236,2020-06,0,77.116597,1.0,1
236,2020-06,1,0.0,0.0,1
236,2020-06,2,0.0,0.0,1
236,2020-06,3,0.0,0.0,1
236,2020-06,4,0.0,0.0,1
237,2020-07,0,114.913579,1.0,1
237,2020-07,1,0.0,0.0,1
237,2020-07,2,0.0,0.0,1
237,2020-07,3,0.0,0.0,1
237,2020-07,4,0.0,0.0,1
238,2020-08,0,58.438638,1.0,1
238,2020-08,1,0.0,0.0,1
238,2020-08,2,0.0,0.0,1
238,2020-08,3,0.0,0.0,1
238,2020-08,4,0.0,0.0,1
239,2020-09,0,366.533794,1.0,1
239,2020-09,1,0.0,0.0,1
239,2020-09,2,0.0,0.0,1
239,2020-09,3,0.0,0.0,1
239,2020-09,4,0.0,0.0,1
240,2020-10,0,44.326072,1.0,1
240,2020-10,1,0.0,0.0,1
240,2020-10,2,0.0,0.0,1
240,2020-10,3,0.0,0.0,1
240,2020-10,4,0.0,0.0,1
241,2020-11,0,444.732868,1.0,1
241,2020-11,1,0.0,0.0,1
241,2020-11,2,0.0,0.0,1
241,2020-11,3,0.0,0.0,1
241,2020-11,4,0.0,0.0,1
242,2020-12,0,217.605719,1.0,1
242,2020-12,1,0.0,0.0,1
242,2020-12,2,0.0,0.0,1
242,2020-12,3,0.0,0.0,1
242,2020-12,4,0.0,0.0,1
243,2021-01,0,176.505519,1.0,1
243,2021-01,1,0.0,0.0,1
243,2021-01,2,0.0,0.0,1
243,2021-01,3,0.0,0.0,1
243,2021-01,4,0.0,0.0,1
244,2021-02,0,138.906419,1.0,1
244,2021-02,1,0.0,0.0,1
244,2021-02,2,0.0,0.0,1
244,2021-02,3,0.0,0.0,1
244,2021-02,4,0.0,0.0,1
245,2021-03,0,66.147866,1.0,1
245,2021-03,1,0.0,0.0,1
245,2021-03,2,0.0,0.0,1
245,2021-03,3,0.0,0.0,1
245,2021-03,4,0.0,0.0,1
246,2021-04,0,47.105502,1.0,1
246,2021-04,1,0.0,0.0,1
246,2021-04,2,0.0,0.0,1
246,2021-04,3,0.0,0.0,1
246,2021-04,4,0.0,0.0,1
247,2021-05,0,185.349516,1.0,1
247,2021-05,1,0.0,0.0,1
247,2021-05,2,0.0,0.0,1
247,2021-05,3,0.0,0.0,1
247,2021-05,4,0.0,0.0,1
248,2021-06,0,70.595349,1.0,1
248,2021-06,1,0.0,0.0,1
248,2021-06,2,0.0,0.0,1
248,2021-06,3,0.0,0.0,1
248,2021-06,4,0.0,0.0,1
249,2021-07,0,8.082681,1.0,1
249,2021-07,1,0.0,0.0,1
249,2021-07,2,0.0,0.0,1
249,2021-07,3,0.0,0.0,1
249,2021-07,4,0.0,0.0,1
250,2021-08,0,29.677394,1.0,1
250,2021-08,1,0.0,0.0,1
250,2021-08,2,0.0,0.0,1
250,2021-08,3,0.0,0.0,1
250,2021-08,4,0.0,0.0,1
251,2021-09,0,342.564216,1.0,1
251,2021-09,1,0.0,0.0,1
251,2021-09,2,0.0,0.0,1
251,2021-09,3,0.0,0.0,1
251,2021-09,4,0.0,0.0,1
252,2021-10,0,513.042806,1.0,1
252,2021-10,1,0.0,0.0,1
252,2021-10,2,0.0,0.0,1
252,2021-10,3,0.0,0.0,1
252,2021-10,4,0.0,0.0,1
253,2021-11,0,337.219222,1.0,1
253,2021-11,1,0.0,0.0,1
253,2021-11,2,0.0,0.0,1
253,2021-11,3,0.0,0.0,1
253,2021-11,4,0.0,0.0,1
254,2021-12,0,239.027319,1.0,1
254,2021-12,1,0.0,0.0,1
254,2021-12,2,0.0,0.0,1
254,2021-12,3,0.0,0.0,1
254,2021-12,4,0.0,0.0,1
255,2022-01,0,449.827978,1.0,1
255,2022-01,1,0.0,0.0,1
255,2022-01,2,0.0,0.0,1
255,2022-01,3,0.0,0.0,1
255,2022-01,4,0.0,0.0,1
256,2022-02,0,109.158209,1.0,1
256,2022-02,1,0.0,0.0,1
256,2022-02,2,0.0,0.0,1
256,2022-02,3,0.0,0.0,1
256,2022-02,4,0.0,0.0,1
257,2022-03,0,298.09783,1.0,1
257,2022-03,1,0.0,0.0,1
257,2022-03,2,0.0,0.0,1
257,2022-03,3,0.0,0.0,1
257,2022-03,4,0.0,0.0,1
258,2022-04,0,554.955757,1.0,1
258,2022-04,1,0.0,0.0,1
258,2022-04,2,0.0,0.0,1
258,2022-04,3,0.0,0.0,1
258,2022-04,4,0.0,0.0,1
259,2022-05,0,398.728859,1.0,1
259,2022-05,1,0.0,0.0,1
259,2022-05,2,0.0,0.0,1
259,2022-05,3,0.0,0.0,1
259,2022-05,4,0.0,0.0,1
260,2022-06,0,346.993377,1.0,1
260,2022-06,1,0.0,0.0,1
260,2022-06,2,0.0,0.0,1
260,2022-06,3,0.0,0.0,1
260,2022-06,4,0.0,0.0,1
261,2022-07,0,691.739399,1.0,1
261,2022-07,1,0.0,0.0,1
261,2022-07,2,0.0,0.0,1
261,2022-07,3,0.0,0.0,1
261,2022-07,4,0.0,0.0,1
262,2022-08,0,520.204029,1.0,1
262,2022-08,1,0.0,0.0,1
262,2022-08,2,0.0,0.0,1
262,2022-08,3,0.0,0.0,1
262,2022-08,4,0.0,0.0,1
263,2022-09,0,194.096668,1.0,1
263,2022-09,1,0.0,0.0,1
263,2022-09,2,0.0,0.0,1
263,2022-09,3,0.0,0.0,1
263,2022-09,4,0.0,0.0,1
264,2022-10,0,655.96289,1.0,1
264,2022-10,1,0.0,0.0,1
264,2022-10,2,0.0,0.0,1
264,2022-10,3,0.0,0.0,1
264,2022-10,4,0.0,0.0,1
265,2022-11,0,79.313825,1.0,1
265,2022-11,1,0.0,0.0,1
265,2022-11,2,0.0,0.0,1
265,2022-11,3,0.0,0.0,1
265,2022-11,4,0.0,0.0,1
266,2022-12,0,448.777902,1.0,1
266,2022-12,1,0.0,0.0,1
266,2022-12,2,0.0,0.0,1
266,2022-12,3,0.0,0.0,1
266,2022-12,4,0.0,0.0,1
267,2023-01,0,477.71672,1.0,1
267,2023-01,1,0.0,0.0,1
267,2023-01,2,0.0,0.0,1
267,2023-01,3,0.0,0.0,1
267,2023-01,4,0.0,0.0,1
268,2023-02,0,343.566548,1.0,1
268,2023-02,1,0.0,0.0,1
268,2023-02,2,0.0,0.0,1
268,2023-02,3,0.0,0.0,1
268,2023-02,4,0.0,0.0,1
269,2023-03,0,245.618615,1.0,1
269,2023-03,1,0.0,0.0,1
269,2023-03,2,0.0,0.0,1
269,2023-03,3,0.0,0.0,1
269,2023-03,4,0.0,0.0,1
270,2023-04,0,79.03275,1.0,1
270,2023-04,1,0.0,0.0,1
270,2023-04,2,0.0,0.0,1
270,2023-04,3,0.0,0.0,1
270,2023-04,4,0.0,0.0,1
271,2023-05,0,50.782255,1.0,1
271,2023-05,1,0.0,0.0,1
271,2023-05,2,0.0,0.0,1
271,2023-05,3,0.0,0.0,1
271,2023-05,4,0.0,0.0,1
272,2023-06,0,260.443205,1.0,1
272,2023-06,1,0.0,0.0,1
272,2023-06,2,0.0,0.0,1
272,2023-06,3,0.0,0.0,1
272,2023-06,4,0.0,0.0,1
273,2023-07,0,132.260074,1.0,1
273,2023-07,1,0.0,0.0,1
273,2023-07,2,0.0,0.0,1
273,2023-07,3,0.0,0.0,1
273,2023-07,4,0.0,0.0,1
274,2023-08,0,220.081902,1.0,1
274,2023-08,1,0.0,0.0,1
274,2023-08,2,0.0,0.0,1
274,2023-08,3,0.0,0.0,1
274,2023-08,4,0.0,0.0,1
275,2023-09,0,138.413983,1.0,1
275,2023-09,1,0.0,0.0,1
275,2023-09,2,0.0,0.0,1
275,2023-09,3,0.0,0.0,1
275,2023-09,4,0.0,0.0,1
276,2023-10,0,125.569532,1.0,1
276,2023-10,1,0.0,0.0,1
276,2023-10,2,0.0,0.0,1
276,2023-10,3,0.0,0.0,1
276,2023-10,4,0.0,0.0,1
277,2023-11,0,468.486477,1.0,1
277,2023-11,1,0.0,0.0,1
277,2023-11,2,0.0,0.0,1
277,2023-11,3,0.0,0.0,1
277,2023-11,4,0.0,0.0,1
278,2023-12,0,172.292868,1.0,1
278,2023-12,1,0.0,0.0,1
278,2023-12,2,0.0,0.0,1
278,2023-12,3,0.0,0.0,1
278,2023-12,4,0.0,0.0,1
279,2024-01,0,126.503738,1.0,1
279,2024-01,1,0.0,0.0,1
279,2024-01,2,0.0,0.0,1
279,2024-01,3,0.0,0.0,1
279,2024-01,4,0.0,0.0,1
