t_idx,time_label,component_idx,singular_value,explained_ratio,effective_rank
364,E_000365,4,0.0,0.0,1
365,E_000366,0,485.73,1.0,1
365,E_000366,1,0.0,0.0,1
365,E_000366,2,0.0,0.0,1
365,E_000366,3,0.0,0.0,1
365,E_000366,4,0.0,0.0,1
366,E_000367,0,658.83,1.0,1
366,E_000367,1,0.0,0.0,1
366,E_000367,2,0.0,0.0,1
366,E_000367,3,0.0,0.0,1
366,E_000367,4,0.0,0.0,1
367,E_000368,0,411.28,1.0,1
367,E_000368,1,0.0,0.0,1
367,E_000368,2,0.0,0.0,1
367,E_000368,3,0.0,0.0,1
367,E_000368,4,0.0,0.0,1
368,E_000369,0,826.63,1.0,1
368,E_000369,1,0.0,0.0,1
368,E_000369,2,0.0,0.0,1
368,E_000369,3,0.0,0.0,1
368,E_000369,4,0.0,0.0,1
369,E_000370,0,553.3,1.0,1
369,E_000370,1,0.0,0.0,1
369,E_000370,2,0.0,0.0,1
369,E_000370,3,0.0,0.0,1
369,E_000370,4,0.0,0.0,1
370,E_000371,0,2019.24,1.0,1
370,E_000371,1,0.0,0.0,1
370,E_000371,2,0.0,0.0,1
370,E_000371,3,0.0,0.0,1
370,E_000371,4,0.0,0.0,1
371,E_000372,0,1071.71,1.0,1
371,E_000372,1,0.0,0.0,1
371,E_000372,2,0.0,0.0,1
371,E_000372,3,0.0,0.0,1
371,E_000372,4,0.0,0.0,1
372,E_000373,0,9199.1,1.0,1
372,E_000373,1,0.0,0.0,1
372,E_000373,2,0.0,0.0,1
372,E_000373,3,0.0,0.0,1
372,E_000373,4,0.0,0.0,1
373,E_000374,0,419.69,1.0,1
373,E_000374,1,0.0,0.0,1
373,E_000374,2,0.0,0.0,1
373,E_000374,3,0.0,0.0,1
373,E_000374,4,0.0,0.0,1
374,E_000375,0,188.66,1.0,1
374,E_000375,1,0.0,0.0,1
374,E_000375,2,0.0,0.0,1
374,E_000375,3,0.0,0.0,1
374,E_000375,4,0.0,0.0,1
375,E_000376,0,662.38,1.0,1
375,E_000376,1,0.0,0.0,1
375,E_000376,2,0.0,0.0,1
375,E_000376,3,0.0,0.0,1
375,E_000376,4,0.0,0.0,1
376,E_000377,0,459.84,1.0,1
376,E_000377,1,0.0,0.0,1
376,E_000377,2,0.0,0.0,1
376,E_000377,3,0.0,0.0,1
376,E_000377,4,0.0,0.0,1
377,E_000378,0,1236.69,1.0,1
377,E_000378,1,0.0,0.0,1
377,E_000378,2,0.0,0.0,1
377,E_000378,3,0.0,0.0,1
377,E_000378,4,0.0,0.0,1
378,E_000379,0,640.86,1.0,1
378,E_000379,1,0.0,0.0,1
378,E_000379,2,0.0,0.0,1
378,E_000379,3,0.0,0.0,1
378,E_000379,4,0.0,0.0,1
379,E_000380,0,820.84,1.0,1
379,E_000380,1,0.0,0.0,1
379,E_000380,2,0.0,0.0,1
379,E_000380,3,0.0,0.0,1
379,E_000380,4,0.0,0.0,1
380,E_000381,0,349.01,1.0,1
380,E_000381,1,0.0,0.0,1
380,E_000381,2,0.0,0.0,1
380,E_000381,3,0.0,0.0,1
380,E_000381,4,0.0,0.0,1
381,E_000382,0,519.84,1.0,1
381,E_000382,1,0.0,0.0,1
381,E_000382,2,0.0,0.0,1
381,E_000382,3,0.0,0.0,1
381,E_000382,4,0.0,0.0,1
382,E_000383,0,279.94,1.0,1
382,E_000383,1,0.0,0.0,1
382,E_000383,2,0.0,0.0,1
382,E_000383,3,0.0,0.0,1
382,E_000383,4,0.0,0.0,1
383,E_000384,0,562.0,1.0,1
383,E_000384,1,0.0,0.0,1
383,E_000384,2,0.0,0.0,1
383,E_000384,3,0.0,0.0,1
383,E_000384,4,0.0,0.0,1
384,E_000385,0,1049.9,1.0,1
384,E_000385,1,0.0,0.0,1
384,E_000385,2,0.0,0.0,1
384,E_000385,3,0.0,0.0,1
384,E_000385,4,0.0,0.0,1
385,E_000386,0,526.26,1.0,1
385,E_000386,1,0.0,0.0,1
385,E_000386,2,0.0,0.0,1
385,E_000386,3,0.0,0.0,1
385,E_000386,4,0.0,0.0,1
386,E_000387,0,597.33,1.0,1
386,E_000387,1,0.0,0.0,1
386,E_000387,2,0.0,0.0,1
386,E_000387,3,0.0,0.0,1
386,E_000387,4,0.0,0.0,1
387,E_000388,0,373.69,1.0,1
387,E_000388,1,0.0,0.0,1
387,E_000388,2,0.0,0.0,1
387,E_000388,3,0.0,0.0,1
387,E_000388,4,0.0,0.0,1
388,E_000389,0,872.35,1.0,1
388,E_000389,1,0.0,0.0,1
388,E_000389,2,0.0,0.0,1
388,E_000389,3,0.0,0.0,1
388,E_000389,4,0.0,0.0,1
389,E_000390,0,567.44,1.0,1
389,E_000390,1,0.0,0.0,1
389,E_000390,2,0.0,0.0,1
389,E_000390,3,0.0,0.0,1
389,E_000390,4,0.0,0.0,1
390,E_000391,0,814.72,1.0,1
390,E_000391,1,0.0,0.0,1
390,E_000391,2,0.0,0.0,1
390,E_000391,3,0.0,0.0,1
390,E_000391,4,0.0,0.0,1
391,E_000392,0,457.73,1.0,1
391,E_000392,1,0.0,0.0,1
391,E_000392,2,0.0,0.0,1
391,E_000392,3,0.0,0.0,1
391,E_000392,4,0.0,0.0,1
392,E_000393,0,1885.95,1.0,1
392,E_000393,1,0.0,0.0,1
392,E_000393,2,0.0,0.0,1
392,E_000393,3,0.0,0.0,1
392,E_000393,4,0.0,0.0,1
393,E_000394,0,1196.39,1.0,1
393,E_000394,1,0.0,0.0,1
393,E_000394,2,0.0,0.0,1
393,E_000394,3,0.0,0.0,1
393,E_000394,4,0.0,0.0,1
394,E_000395,0,1030.89,1.0,1
394,E_000395,1,0.0,0.0,1
394,E_000395,2,0.0,0.0,1
394,E_000395,3,0.0,0.0,1
394,E_000395,4,0.0,0.0,1
395,E_000396,0,421.95,1.0,1
395,E_000396,1,0.0,0.0,1
395,E_000396,2,0.0,0.0,1
395,E_000396,3,0.0,0.0,1
395,E_000396,4,0.0,0.0,1
396,E_000397,0,355.87,1.0,1
396,E_000397,1,0.0,0.0,1
396,E_000397,2,0.0,0.0,1
396,E_000397,3,0.0,0.0,1
396,E_000397,4,0.0,0.0,1
397,E_000398,0,144.52,1.0,1
397,E_000398,1,0.0,0.0,1
397,E_000398,2,0.0,0.0,1
397,E_000398,3,0.0,0.0,1
397,E_000398,4,0.0,0.0,1
398,E_000399,0,861.95,1.0,1
398,E_000399,1,0.0,0.0,1
398,E_000399,2,0.0,0.0,1
398,E_000399,3,0.0,0.0,1
398,E_000399,4,0.0,0.0,1
399,E_000400,0,467.24,1.0,1
399,E_000400,1,0.0,0.0,1
399,E_000400,2,0.0,0.0,1
399,E_000400,3,0.0,0.0,1
399,E_000400,4,0.0,0.0,1
400,E_000401,0,848.37,1.0,1
400,E_000401,1,0.0,0.0,1
400,E_000401,2,0.0,0.0,1
400,E_000401,3,0.0,0.0,1
400,E_000401,4,0.0,0.0,1
401,E_000402,0,556.35,1.0,1
401,E_000402,1,0.0,0.0,1
401,E_000402,2,0.0,0.0,1
401,E_000402,3,0.0,0.0,1
401,E_000402,4,0.0,0.0,1
402,E_000403,0,856.76,1.0,1
402,E_000403,1,0.0,0.0,1
402,E_000403,2,0.0,0.0,1
402,E_000403,3,0.0,0.0,1
402,E_000403,4,0.0,0.0,1
403,E_000404,0,1125.05,1.0,1
403,E_000404,1,0.0,0.0,1
403,E_000404,2,0.0,0.0,1
403,E_000404,3,0.0,0.0,1
403,E_000404,4,0.0,0.0,1
404,E_000405,0,708.86,1.0,1
404,E_000405,1,0.0,0.0,1
404,E_000405,2,0.0,0.0,1
404,E_000405,3,0.0,0.0,1
404,E_000405,4,0.0,0.0,1
405,E_000406,0,582.66,1.0,1
405,E_000406,1,0.0,0.0,1
405,E_000406,2,0.0,0.0,1
405,E_000406,3,0.0,0.0,1
405,E_000406,4,0.0,0.0,1
406,E_000407,0,401.52,1.0,1
406,E_000407,1,0.0,0.0,1
406,E_000407,2,0.0,0.0,1
406,E_000407,3,0.0,0.0,1
406,E_000407,4,0.0,0.0,1
407,E_000408,0,764.11,1.0,1
407,E_000408,1,0.0,0.0,1
407,E_000408,2,0.0,0.0,1
407,E_000408,3,0.0,0.0,1
407,E_000408,4,0.0,0.0,1
408,E_000409,0,493.45,1.0,1
408,E_000409,1,0.0,0.0,1
408,E_000409,2,0.0,0.0,1
408,E_000409,3,0.0,0.0,1
408,E_000409,4,0.0,0.0,1
409,E_000410,0,979.07,1.0,1
409,E_000410,1,0.0,0.0,1
409,E_000410,2,0.0,0.0,1
409,E_000410,3,0.0,0.0,1
409,E_000410,4,0.0,0.0,1
410,E_000411,0,399.17,1.0,1
410,E_000411,1,0.0,0.0,1
410,E_000411,2,0.0,0.0,1
410,E_000411,3,0.0,0.0,1
410,E_000411,4,0.0,0.0,1
411,E_000412,0,610.23,1.0,1
411,E_000412,1,0.0,0.0,1
411,E_000412,2,0.0,0.0,1
411,E_000412,3,0.0,0.0,1
411,E_000412,4,0.0,0.0,1
412,E_000413,0,494.97,1.0,1
412,E_000413,1,0.0,0.0,1
412,E_000413,2,0.0,0.0,1
412,E_000413,3,0.0,0.0,1
412,E_000413,4,0.0,0.0,1
413,E_000414,0,253.72,1.0,1
413,E_000414,1,0.0,0.0,1
413,E_000414,2,0.0,0.0,1
413,E_000414,3,0.0,0.0,1
413,E_000414,4,0.0,0.0,1
414,E_000415,0,699.81,1.0,1
414,E_000415,1,0.0,0.0,1
414,E_000415,2,0.0,0.0,1
414,E_000415,3,0.0,0.0,1
414,E_000415,4,0.0,0.0,1
415,E_000416,0,295.88,1.0,1
415,E_000416,1,0.0,0.0,1
415,E_000416,2,0.0,0.0,1
415,E_000416,3,0.0,0.0,1
415,E_000416,4,0.0,0.0,1
416,E_000417,0,661.58,1.0,1
416,E_000417,1,0.0,0.0,1
416,E_000417,2,0.0,0.0,1
416,E_000417,3,0.0,0.0,1
416,E_000417,4,0.0,0.0,1
417,E_000418,0,312.83,1.0,1
417,E_000418,1,0.0,0.0,1
417,E_000418,2,0.0,0.0,1
417,E_000418,3,0.0,0.0,1
417,E_000418,4,0.0,0.0,1
418,E_000419,0,616.02,1.0,1
418,E_000419,1,0.0,0.0,1
418,E_000419,2,0.0,0.0,1
418,E_000419,3,0.0,0.0,1
418,E_000419,4,0.0,0.0,1
419,E_000420,0,403.55,1.0,1
419,E_000420,1,0.0,0.0,1
419,E_000420,2,0.0,0.0,1
419,E_000420,3,0.0,0.0,1
419,E_000420,4,0.0,0.0,1
420,E_000421,0,1620.99,1.0,1
420,E_000421,1,0.0,0.0,1
420,E_000421,2,0.0,0.0,1
420,E_000421,3,0.0,0.0,1
420,E_000421,4,0.0,0.0,1
421,E_000422,0,1035.6,1.0,1
421,E_000422,1,0.0,0.0,1
421,E_000422,2,0.0,0.0,1
421,E_000422,3,0.0,0.0,1
421,E_000422,4,0.0,0.0,1
422,E_000423,0,531.2,1.0,1
422,E_000423,1,0.0,0.0,1
422,E_000423,2,0.0,0.0,1
422,E_000423,3,0.0,0.0,1
422,E_000423,4,0.0,0.0,1
423,E_000424,0,454.72,1.0,1
423,E_000424,1,0.0,0.0,1
423,E_000424,2,0.0,0.0,1
423,E_000424,3,0.0,0.0,1
423,E_000424,4,0.0,0.0,1
424,E_000425,0,483.12,1.0,1
424,E_000425,1,0.0,0.0,1
424,E_000425,2,0.0,0.0,1
424,E_000425,3,0.0,0.0,1
424,E_000425,4,0.0,0.0,1
425,E_000426,0,246.96,1.0,1
425,E_000426,1,0.0,0.0,1
425,E_000426,2,0.0,0.0,1
425,E_000426,3,0.0,0.0,1
425,E_000426,4,0.0,0.0,1
426,E_000427,0,1154.89,1.0,1
426,E_000427,1,0.0,0.0,1
426,E_000427,2,0.0,0.0,1
426,E_000427,3,0.0,0.0,1
426,E_000427,4,0.0,0.0,1
427,E_000428,0,466.34,1.0,1
427,E_000428,1,0.0,0.0,1
427,E_000428,2,0.0,0.0,1
427,E_000428,3,0.0,0.0,1
427,E_000428,4,0.0,0.0,1
428,E_000429,0,1869.59,1.0,1
428,E_000429,1,0.0,0.0,1
428,E_000429,2,0.0,0.0,1
428,E_000429,3,0.0,0.0,1
428,E_000429,4,0.0,0.0,1
429,E_000430,0,807.03,1.0,1
429,E_000430,1,0.0,0.0,1
429,E_000430,2,0.0,0.0,1
429,E_000430,3,0.0,0.0,1
429,E_000430,4,0.0,0.0,1
430,E_000431,0,1209.06,1.0,1
430,E_000431,1,0.0,0.0,1
430,E_000431,2,0.0,0.0,1
430,E_000431,3,0.0,0.0,1
430,E_000431,4,0.0,0.0,1
431,E_000432,0,784.21,1.0,1
431,E_000432,1,0.0,0.0,1
431,E_000432,2,0.0,0.0,1
431,E_000432,3,0.0,0.0,1
431,E_000432,4,0.0,0.0,1
432,E_000433,0,435.66,1.0,1
432,E_000433,1,0.0,0.0,1
432,E_000433,2,0.0,0.0,1
432,E_000433,3,0.0,0.0,1
432,E_000433,4,0.0,0.0,1
433,E_000434,0,197.28,1.0,1
433,E_000434,1,0.0,0.0,1
433,E_000434,2,0.0,0.0,1
433,E_000434,3,0.0,0.0,1
433,E_000434,4,0.0,0.0,1
434,E_000435,0,975.59,1.0,1
434,E_000435,1,0.0,0.0,1
434,E_000435,2,0.0,0.0,1
434,E_000435,3,0.0,0.0,1
434,E_000435,4,0.0,0.0,1
435,E_000436,0,788.62,1.0,1
435,E_000436,1,0.0,0.0,1
435,E_000436,2,0.0,0.0,1
435,E_000436,3,0.0,0.0,1
435,E_000436,4,0.0,0.0,1
436,E_000437,0,982.32,1.0,1
436,E_000437,1,0.0,0.0,1
436,E_000437,2,0.0,0.0,1
436,E_000437,3,0.0,0.0,1
436,E_000437,4,0.0,0.0,1
437,E_000438,0,1327.93,1.0,1
437,E_000438,1,0.0,0.0,1
437,E_000438,2,0.0,0.0,1
437,E_000438,3,0.0,0.0,1
437,E_000438,4,0.0,0.0,1
438,E_000439,0,745.57,1.0,1
438,E_000439,1,0.0,0.0,1
438,E_000439,2,0.0,0.0,1
438,E_000439,3,0.0,0.0,1
438,E_000439,4,0.0,0.0,1
439,E_000440,0,602.77,1.0,1
439,E_000440,1,0.0,0.0,1
439,E_000440,2,0.0,0.0,1
439,E_000440,3,0.0,0.0,1
439,E_000440,4,0.0,0.0,1
440,E_000441,0,390.43,1.0,1
440,E_000441,1,0.0,0.0,1
440,E_000441,2,0.0,0.0,1
440,E_000441,3,0.0,0.0,1
440,E_000441,4,0.0,0.0,1
441,E_000442,0,955.41,1.0,1
441,E_000442,1,0.0,0.0,1
441,E_000442,2,0.0,0.0,1
441,E_000442,3,0.0,0.0,1
441,E_000442,4,0.0,0.0,1
442,E_000443,0,626.28,1.0,1
442,E_000443,1,0.0,0.0,1
442,E_000443,2,0.0,0.0,1
442,E_000443,3,0.0,0.0,1
442,E_000443,4,0.0,0.0,1
443,E_000444,0,1090.58,1.0,1
443,E_000444,1,0.0,0.0,1
443,E_000444,2,0.0,0.0,1
443,E_000444,3,0.0,0.0,1
443,E_000444,4,0.0,0.0,1
444,E_000445,0,527.49,1.0,1
444,E_000445,1,0.0,0.0,1
444,E_000445,2,0.0,0.0,1
444,E_000445,3,0.0,0.0,1
444,E_000445,4,0.0,0.0,1
445,E_000446,0,10609.6,1.0,1
445,E_000446,1,0.0,0.0,1
445,E_000446,2,0.0,0.0,1
445,E_000446,3,0.0,0.0,1
445,E_000446,4,0.0,0.0,1
446,E_000447,0,218.79,1.0,1
446,E_000447,1,0.0,0.0,1
446,E_000447,2,0.0,0.0,1
446,E_000447,3,0.0,0.0,1
446,E_000447,4,0.0,0.0,1
447,E_000448,0,109.6,1.0,1
447,E_000448,1,0.0,0.0,1
447,E_000448,2,0.0,0.0,1
447,E_000448,3,0.0,0.0,1
447,E_000448,4,0.0,0.0,1
448,E_000449,0,531.05,1.0,1
448,E_000449,1,0.0,0.0,1
448,E_000449,2,0.0,0.0,1
448,E_000449,3,0.0,0.0,1
448,E_000449,4,0.0,0.0,1
449,E_000450,0,241.39,1.0,1
449,E_000450,1,0.0,0.0,1
449,E_000450,2,0.0,0.0,1
449,E_000450,3,0.0,0.0,1
449,E_000450,4,0.0,0.0,1
450,E_000451,0,723.13,1.0,1
450,E_000451,1,0.0,0.0,1
450,E_000451,2,0.0,0.0,1
450,E_000451,3,0.0,0.0,1
450,E_000451,4,0.0,0.0,1
451,E_000452,0,345.3,1.0,1
451,E_000452,1,0.0,0.0,1
451,E_000452,2,0.0,0.0,1
451,E_000452,3,0.0,0.0,1
451,E_000452,4,0.0,0.0,1
452,E_000453,0,485.65,1.0,1
452,E_000453,1,0.0,0.0,1
452,E_000453,2,0.0,0.0,1
452,E_000453,3,0.0,0.0,1
452,E_000453,4,0.0,0.0,1
453,E_000454,0,296.42,1.0,1
453,E_000454,1,0.0,0.0,1
453,E_000454,2,0.0,0.0,1
453,E_000454,3,0.0,0.0,1
453,E_000454,4,0.0,0.0,1
454,E_000455,0,504.83,1.0,1
454,E_000455,1,0.0,0.0,1
454,E_000455,2,0.0,0.0,1
454,E_000455,3,0.0,0.0,1
454,E_000455,4,0.0,0.0,1
455,E_000456,0,1208.35,1.0,1
455,E_000456,1,0.0,0.0,1
455,E_000456,2,0.0,0.0,1
455,E_000456,3,0.0,0.0,1
455,E_000456,4,0.0,0.0,1
456,E_000457,0,451.49,1.0,1
456,E_000457,1,0.0,0.0,1
456,E_000457,2,0.0,0.0,1
456,E_000457,3,0.0,0.0,1
456,E_000457,4,0.0,0.0,1
457,E_000458,0,206.47,1.0,1
457,E_000458,1,0.0,0.0,1
457,E_000458,2,0.0,0.0,1
457,E_000458,3,0.0,0.0,1
457,E_000458,4,0.0,0.0,1
458,E_000459,0,670.88,1.0,1
458,E_000459,1,0.0,0.0,1
458,E_000459,2,0.0,0.0,1
458,E_000459,3,0.0,0.0,1
458,E_000459,4,0.0,0.0,1
459,E_000460,0,366.69,1.0,1
459,E_000460,1,0.0,0.0,1
459,E_000460,2,0.0,0.0,1
459,E_000460,3,0.0,0.0,1
459,E_000460,4,0.0,0.0,1
460,E_000461,0,842.95,1.0,1
460,E_000461,1,0.0,0.0,1
460,E_000461,2,0.0,0.0,1
460,E_000461,3,0.0,0.0,1
460,E_000461,4,0.0,0.0,1
461,E_000462,0,457.58,1.0,1
461,E_000462,1,0.0,0.0,1
461,E_000462,2,0.0,0.0,1
461,E_000462,3,0.0,0.0,1
461,E_000462,4,0.0,0.0,1
462,E_000463,0,1423.85,1.0,1
462,E_000463,1,0.0,0.0,1
462,E_000463,2,0.0,0.0,1
462,E_000463,3,0.0,0.0,1
462,E_000463,4,0.0,0.0,1
463,E_000464,0,908.25,1.0,1
463,E_000464,1,0.0,0.0,1
463,E_000464,2,0.0,0.0,1
463,E_000464,3,0.0,0.0,1
463,E_000464,4,0.0,0.0,1
464,E_000465,0,450.46,1.0,1
464,E_000465,1,0.0,0.0,1
464,E_000465,2,0.0,0.0,1
464,E_000465,3,0.0,0.0,1
464,E_000465,4,0.0,0.0,1
465,E_000466,0,234.83,1.0,1
465,E_000466,1,0.0,0.0,1
465,E_000466,2,0.0,0.0,1
465,E_000466,3,0.0,0.0,1
465,E_000466,4,0.0,0.0,1
466,E_000467,0,604.13,1.0,1
466,E_000467,1,0.0,0.0,1
466,E_000467,2,0.0,0.0,1
466,E_000467,3,0.0,0.0,1
466,E_000467,4,0.0,0.0,1
467,E_000468,0,803.28,1.0,1
467,E_000468,1,0.0,0.0,1
467,E_000468,2,0.0,0.0,1
467,E_000468,3,0.0,0.0,1
467,E_000468,4,0.0,0.0,1
468,E_000469,0,435.36,1.0,1
468,E_000469,1,0.0,0.0,1
468,E_000469,2,0.0,0.0,1
468,E_000469,3,0.0,0.0,1
468,E_000469,4,0.0,0.0,1
469,E_000470,0,540.24,1.0,1
469,E_000470,1,0.0,0.0,1
469,E_000470,2,0.0,0.0,1
469,E_000470,3,0.0,0.0,1
469,E_000470,4,0.0,0.0,1
470,E_000471,0,377.62,1.0,1
470,E_000471,1,0.0,0.0,1
470,E_000471,2,0.0,0.0,1
470,E_000471,3,0.0,0.0,1
470,E_000471,4,0.0,0.0,1
471,E_000472,0,962.42,1.0,1
471,E_000472,1,0.0,0.0,1
471,E_000472,2,0.0,0.0,1
471,E_000472,3,0.0,0.0,1
471,E_000472,4,0.0,0.0,1
472,E_000473,0,587.9,1.0,1
472,E_000473,1,0.0,0.0,1
472,E_000473,2,0.0,0.0,1
472,E_000473,3,0.0,0.0,1
472,E_000473,4,0.0,0.0,1
473,E_000474,0,866.3,1.0,1
473,E_000474,1,0.0,0.0,1
473,E_000474,2,0.0,0.0,1
473,E_000474,3,0.0,0.0,1
473,E_000474,4,0.0,0.0,1
474,E_000475,0,406.43,1.0,1
474,E_000475,1,0.0,0.0,1
474,E_000475,2,0.0,0.0,1
474,E_000475,3,0.0,0.0,1
474,E_000475,4,0.0,0.0,1
475,E_000476,0,629.25,1.0,1
475,E_000476,1,0.0,0.0,1
475,E_000476,2,0.0,0.0,1
475,E_000476,3,0.0,0.0,1
475,E_000476,4,0.0,0.0,1
476,E_000477,0,274.27,1.0,1
476,E_000477,1,0.0,0.0,1
476,E_000477,2,0.0,0.0,1
476,E_000477,3,0.0,0.0,1
476,E_000477,4,0.0,0.0,1
477,E_000478,0,869.71,1.0,1
477,E_000478,1,0.0,0.0,1
477,E_000478,2,0.0,0.0,1
477,E_000478,3,0.0,0.0,1
477,E_000478,4,0.0,0.0,1
478,E_000479,0,685.73,1.0,1
478,E_000479,1,0.0,0.0,1
478,E_000479,2,0.0,0.0,1
478,E_000479,3,0.0,0.0,1
478,E_000479,4,0.0,0.0,1
479,E_000480,0,313.7,1.0,1
479,E_000480,1,0.0,0.0,1
479,E_000480,2,0.0,0.0,1
479,E_000480,3,0.0,0.0,1
479,E_000480,4,0.0,0.0,1
480,E_000481,0,837.16,1.0,1
480,E_000481,1,0.0,0.0,1
480,E_000481,2,0.0,0.0,1
480,E_000481,3,0.0,0.0,1
480,E_000481,4,0.0,0.0,1
481,E_000482,0,516.84,1.0,1
481,E_000482,1,0.0,0.0,1
481,E_000482,2,0.0,0.0,1
481,E_000482,3,0.0,0.0,1
481,E_000482,4,0.0,0.0,1
482,E_000483,0,1042.59,1.0,1
482,E_000483,1,0.0,0.0,1
482,E_000483,2,0.0,0.0,1
482,E_000483,3,0.0,0.0,1
482,E_000483,4,0.0,0.0,1
483,E_000484,0,505.55,1.0,1
483,E_000484,1,0.0,0.0,1
483,E_000484,2,0.0,0.0,1
483,E_000484,3,0.0,0.0,1
483,E_000484,4,0.0,0.0,1
484,E_000485,0,1508.72,1.0,1
484,E_000485,1,0.0,0.0,1
484,E_000485,2,0.0,0.0,1
484,E_000485,3,0.0,0.0,1
484,E_000485,4,0.0,0.0,1
485,E_000486,0,737.57,1.0,1
485,E_000486,1,0.0,0.0,1
485,E_000486,2,0.0,0.0,1
485,E_000486,3,0.0,0.0,1
485,E_000486,4,0.0,0.0,1
486,E_000487,0,654.94,1.0,1
486,E_000487,1,0.0,0.0,1
486,E_000487,2,0.0,0.0,1
486,E_000487,3,0.0,0.0,1
486,E_000487,4,0.0,0.0,1
487,E_000488,0,1678.28,1.0,1
487,E_000488,1,0.0,0.0,1
487,E_000488,2,0.0,0.0,1
487,E_000488,3,0.0,0.0,1
487,E_000488,4,0.0,0.0,1
488,E_000489,0,1107.24,1.0,1
488,E_000489,1,0.0,0.0,1
488,E_000489,2,0.0,0.0,1
488,E_000489,3,0.0,0.0,1
488,E_000489,4,0.0,0.0,1
489,E_000490,0,1877.74,1.0,1
489,E_000490,1,0.0,0.0,1
489,E_000490,2,0.0,0.0,1
489,E_000490,3,0.0,0.0,1
489,E_000490,4,0.0,0.0,1
490,E_000491,0,905.62,1.0,1
490,E_000491,1,0.0,0.0,1
490,E_000491,2,0.0,0.0,1
490,E_000491,3,0.0,0.0,1
490,E_000491,4,0.0,0.0,1
491,E_000492,0,366.42,1.0,1
491,E_000492,1,0.0,0.0,1
491,E_000492,2,0.0,0.0,1
491,E_000492,3,0.0,0.0,1
491,E_000492,4,0.0,0.0,1
492,E_000493,0,223.23,1.0,1
492,E_000493,1,0.0,0.0,1
492,E_000493,2,0.0,0.0,1
492,E_000493,3,0.0,0.0,1
492,E_000493,4,0.0,0.0,1
493,E_000494,0,752.87,1.0,1
493,E_000494,1,0.0,0.0,1
493,E_000494,2,0.0,0.0,1
493,E_000494,3,0.0,0.0,1
493,E_000494,4,0.0,0.0,1
494,E_000495,0,471.17,1.0,1
494,E_000495,1,0.0,0.0,1
494,E_000495,2,0.0,0.0,1
494,E_000495,3,0.0,0.0,1
494,E_000495,4,0.0,0.0,1
495,E_000496,0,1012.26,1.0,1
495,E_000496,1,0.0,0.0,1
495,E_000496,2,0.0,0.0,1
495,E_000496,3,0.0,0.0,1
495,E_000496,4,0.0,0.0,1
496,E_000497,0,579.23,1.0,1
496,E_000497,1,0.0,0.0,1
496,E_000497,2,0.0,0.0,1
496,E_000497,3,0.0,0.0,1
496,E_000497,4,0.0,0.0,1
497,E_000498,0,1159.63,1.0,1
497,E_000498,1,0.0,0.0,1
497,E_000498,2,0.0,0.0,1
497,E_000498,3,0.0,0.0,1
497,E_000498,4,0.0,0.0,1
498,E_000499,0,623.61,1.0,1
498,E_000499,1,0.0,0.0,1
498,E_000499,2,0.0,0.0,1
498,E_000499,3,0.0,0.0,1
498,E_000499,4,0.0,0.0,1
499,E_000500,0,296.68,1.0,1
499,E_000500,1,0.0,0.0,1
499,E_000500,2,0.0,0.0,1
499,E_000500,3,0.0,0.0,1
499,E_000500,4,0.0,0.0,1
500,E_000501,0,736.1,1.0,1
500,E_000501,1,0.0,0.0,1
500,E_000501,2,0.0,0.0,1
500,E_000501,3,0.0,0.0,1
500,E_000501,4,0.0,0.0,1
501,E_000502,0,475.99,1.0,1
501,E_000502,1,0.0,0.0,1
501,E_000502,2,0.0,0.0,1
501,E_000502,3,0.0,0.0,1
501,E_000502,4,0.0,0.0,1
502,E_000503,0,656.82,1.0,1
502,E_000503,1,0.0,0.0,1
502,E_000503,2,0.0,0.0,1
502,E_000503,3,0.0,0.0,1
502,E_000503,4,0.0,0.0,1
503,E_000504,0,376.43,1.0,1
503,E_000504,1,0.0,0.0,1
503,E_000504,2,0.0,0.0,1
503,E_000504,3,0.0,0.0,1
503,E_000504,4,0.0,0.0,1
504,E_000505,0,631.99,1.0,1
504,E_000505,1,0.0,0.0,1
504,E_000505,2,0.0,0.0,1
504,E_000505,3,0.0,0.0,1
504,E_000505,4,0.0,0.0,1
505,E_000506,0,281.08,1.0,1
505,E_000506,1,0.0,0.0,1
505,E_000506,2,0.0,0.0,1
505,E_000506,3,0.0,0.0,1
505,E_000506,4,0.0,0.0,1
506,E_000507,0,1123.78,1.0,1
506,E_000507,1,0.0,0.0,1
506,E_000507,2,0.0,0.0,1
506,E_000507,3,0.0,0.0,1
506,E_000507,4,0.0,0.0,1
507,E_000508,0,478.23,1.0,1
507,E_000508,1,0.0,0.0,1
507,E_000508,2,0.0,0.0,1
507,E_000508,3,0.0,0.0,1
507,E_000508,4,0.0,0.0,1
508,E_000509,0,8357.02,1.0,1
508,E_000509,1,0.0,0.0,1
508,E_000509,2,0.0,0.0,1
508,E_000509,3,0.0,0.0,1
508,E_000509,4,0.0,0.0,1
509,E_000510,0,5168.51,1.0,1
509,E_000510,1,0.0,0.0,1
509,E_000510,2,0.0,0.0,1
509,E_000510,3,0.0,0.0,1
509,E_000510,4,0.0,0.0,1
510,E_000511,0,4719.68,1.0,1
510,E_000511,1,0.0,0.0,1
510,E_000511,2,0.0,0.0,1
510,E_000511,3,0.0,0.0,1
510,E_000511,4,0.0,0.0,1
511,E_000512,0,5368.76,1.0,1
511,E_000512,1,0.0,0.0,1
