t_idx,src_idx,tgt_idx,weight,stress
43,3,0,100.4800,1.3757
43,3,1,98.6600,2.8877
43,3,2,114.4900,0.1226
43,3,4,109.4700,0.2384
43,4,0,101.8900,2.0979
43,4,1,115.3300,0.4963
43,4,2,99.9400,1.7872
43,4,3,106.3000,0.9411
44,0,1,102.4700,1.5725
44,0,2,102.5000,1.5467
44,0,3,97.5800,2.8253
44,0,4,113.4800,0.7148
44,1,0,115.4200,0.5999
44,1,2,110.9400,0.4440
44,1,3,100.5500,1.5228
44,1,4,106.2300,0.5067
44,2,0,104.3000,0.7582
44,2,1,109.1400,0.5332
44,2,3,110.1700,0.5253
44,2,4,105.8800,0.6500
44,3,0,102.3900,0.9691
44,3,1,114.3000,0.6454
44,3,2,101.3800,2.3790
44,3,4,105.0900,0.9275
44,4,0,107.0600,0.7066
44,4,1,102.1400,1.1344
44,4,2,108.8300,0.4800
44,4,3,108.8900,0.1602
45,0,1,117.7400,1.2337
45,0,2,103.7900,1.0787
45,0,3,117.4500,0.8892
45,0,4,111.0500,0.1144
45,1,0,103.3800,0.9428
45,1,2,109.2100,0.6763
45,1,3,111.6000,0.1902
45,1,4,112.7800,1.5229
45,2,0,98.8700,1.8694
45,2,1,110.0200,0.2392
45,2,3,107.8200,1.1322
45,2,4,115.9700,0.8423
45,3,0,103.6100,0.6907
45,3,1,113.8600,0.6223
45,3,2,110.0300,0.3810
45,3,4,104.9300,0.8120
45,4,0,110.6200,0.0290
45,4,1,110.3000,0.0099
45,4,2,111.4400,1.1096
45,4,3,112.3100,0.7010
46,0,1,111.7300,0.1494
46,0,2,115.3100,0.9541
46,0,3,111.1100,0.0388
46,0,4,116.6100,1.2640
46,1,0,111.4700,0.4725
46,1,2,104.7300,1.4000
46,1,3,107.3600,0.3144
46,1,4,110.1400,0.6406
46,2,0,113.1900,1.8465
46,2,1,100.3500,2.2749
46,2,3,104.4500,1.8315
46,2,4,113.5000,0.6362
46,3,0,102.0600,0.7646
46,3,1,101.1900,1.6638
46,3,2,109.3300,0.4102
46,3,4,117.9800,1.6969
46,4,0,109.1600,0.1745
46,4,1,116.8200,1.0666
46,4,2,115.1600,1.9230
46,4,3,103.6900,1.4367
47,0,1,115.8400,0.9839
47,0,2,108.9900,0.1939
47,0,3,115.4800,0.7777
47,0,4,114.2800,0.5597
47,1,0,106.1200,0.4855
47,1,2,101.6500,1.7305
47,1,3,118.6100,1.5665
47,1,4,102.1600,1.5154
47,2,0,118.6800,2.7770
47,2,1,116.5500,1.4760
47,2,3,113.8300,0.8753
47,2,4,118.9500,1.5031
47,3,0,118.6900,1.6310
47,3,1,115.4400,1.3108
47,3,2,106.6600,0.8502
47,3,4,115.1600,1.1093
47,4,0,99.6300,2.2715
47,4,1,110.0800,0.2255
47,4,2,108.4400,0.2353
47,4,3,112.8100,0.9628
48,0,1,113.7200,0.5788
48,0,2,111.9600,0.4949
48,0,3,116.7200,1.1119
48,0,4,119.0800,1.6917
48,1,0,102.4400,1.0944
48,1,2,104.9500,0.9601
48,1,3,100.7700,1.2495
48,1,4,117.9600,3.0609
48,2,0,111.5000,0.7899
48,2,1,118.5800,1.6376
48,2,3,104.7000,1.5255
48,2,4,101.5400,1.2907
48,3,0,116.7500,1.4611
48,3,1,118.4600,1.7657
48,3,2,106.3100,0.8126
48,3,4,108.4400,0.2298
48,4,0,103.0700,1.2629
48,4,1,119.2000,1.6244
48,4,2,106.3600,0.2198
48,4,3,110.1200,0.2026
49,0,1,103.2300,1.6277
49,0,2,119.0300,2.3135
49,0,3,104.0000,1.3536
49,0,4,110.3600,0.6829
49,1,0,114.7000,1.2600
49,1,2,116.1500,1.1259
49,1,3,120.2100,1.8807
49,1,4,109.6700,0.3816
49,2,0,116.1300,1.4872
49,2,1,104.3800,1.1571
49,2,3,109.5800,0.0623
49,2,4,103.2700,0.8318
49,3,0,111.0700,0.7101
49,3,1,109.4500,0.1514
49,3,2,120.3200,2.1924
49,3,4,101.9400,1.3106
49,4,0,108.7000,0.0494
49,4,1,110.1500,0.0319
49,4,2,120.3000,2.8621
49,4,3,118.3900,2.0894
50,0,1,104.3500,1.1423
50,0,2,116.0800,1.4930
50,0,3,113.2600,0.4782
50,0,4,121.9200,2.1018
50,1,0,109.5400,0.1754
50,1,2,110.3300,0.1543
50,1,3,106.1600,0.2732
50,1,4,104.8100,0.6363
50,2,0,119.3300,1.8010
50,2,1,111.4600,0.1887
50,2,3,115.6200,1.4438
50,2,4,115.2000,1.2404
50,3,0,114.3100,1.1320
50,3,1,102.7900,1.3234
50,3,2,118.1000,1.6604
50,3,4,107.2400,0.2047
50,4,0,104.8800,0.6896
50,4,1,113.6600,0.5149
50,4,2,103.7400,0.8746
50,4,3,117.6700,1.4976
51,0,1,107.6200,0.3930
51,0,2,107.8000,0.2656
51,0,3,120.8800,1.9336
51,0,4,110.0500,1.2299
51,1,0,106.4300,0.3619
51,1,2,121.4900,2.5230
51,1,3,103.5400,0.6235
51,1,4,120.6500,2.9933
51,2,0,106.3800,0.5677
51,2,1,106.0800,0.7641
51,2,3,108.4900,0.4960
51,2,4,106.9700,0.2490
51,3,0,116.7000,1.3034
51,3,1,104.0000,0.9466
51,3,2,103.7800,1.2133
51,3,4,119.2800,1.8988
51,4,0,108.2400,0.2676
51,4,1,109.9600,0.0159
51,4,2,106.9700,0.2334
51,4,3,104.5300,1.7097
52,0,1,119.4400,1.8463
52,0,2,115.1200,1.1262
52,0,3,119.5100,1.3555
52,0,4,114.1300,0.1765
52,1,0,120.1600,2.0297
52,1,2,114.8700,0.9089
52,1,3,106.7800,0.0108
52,1,4,114.6800,1.0731
52,2,0,123.5100,2.1608
52,2,1,105.4700,0.9023
52,2,3,120.2700,2.7853
52,2,4,121.9400,2.1185
52,3,0,115.0300,1.0297
52,3,1,113.7600,0.8364
52,3,2,123.8800,2.4415
52,3,4,105.8200,0.6094
52,4,0,114.1800,1.7193
52,4,1,112.6300,0.5238
52,4,2,118.3200,1.7379
52,4,3,114.4100,0.7309
53,0,1,123.8900,2.2786
53,0,2,107.1700,0.5807
53,0,3,107.3100,0.7834
53,0,4,117.8600,1.0226
53,1,0,107.0100,0.4462
53,1,2,111.2000,0.0924
53,1,3,118.3600,1.7483
53,1,4,116.6600,1.2568
53,2,0,112.2000,0.1617
53,2,1,125.5900,3.1353
53,2,3,116.3100,1.1635
53,2,4,114.7700,0.6682
53,3,0,117.8000,1.2655
53,3,1,107.6800,0.2123
53,3,2,119.7300,1.2137
53,3,4,122.7500,2.2764
53,4,0,118.7100,2.7190
53,4,1,121.0700,1.9427
53,4,2,120.1100,1.7853
53,4,3,110.0000,0.2673
54,0,1,115.7600,0.6173
54,0,2,111.3000,0.1846
54,0,3,113.5100,0.2309
54,0,4,115.8000,0.2825
54,1,0,115.0500,0.9851
54,1,2,108.6300,0.4609
54,1,3,115.2700,1.0070
54,1,4,120.0300,1.6312
54,2,0,114.2200,0.3985
54,2,1,109.7900,0.1255
54,2,3,125.1900,2.9933
54,2,4,108.0700,0.3689
54,3,0,123.3700,1.8343
54,3,1,108.6000,0.0823
54,3,2,108.6600,0.5475
54,3,4,121.5100,1.5729
54,4,0,122.9700,2.8713
54,4,1,117.8600,1.0822
54,4,2,118.4600,1.2185
54,4,3,117.9600,1.6157
55,0,1,114.2700,0.2674
55,0,2,110.1300,0.0572
55,0,3,114.7500,0.3782
55,0,4,120.9900,1.7519
55,1,0,122.6900,2.1988
55,1,2,125.0400,2.7703
55,1,3,122.1000,1.8479
55,1,4,127.0500,2.5099
55,2,0,119.6900,1.1015
55,2,1,114.7100,0.6470
55,2,3,119.2400,1.1848
55,2,4,111.9400,0.0587
55,3,0,120.8200,1.2073
55,3,1,112.1700,0.5215
55,3,2,109.8500,0.2941
55,3,4,124.5900,1.8603
55,4,0,115.0300,0.9074
55,4,1,122.9300,1.9390
55,4,2,119.1600,1.1659
55,4,3,123.8300,2.5430
56,0,1,125.4100,1.9812
56,0,2,128.0000,3.5672
56,0,3,124.8800,1.8964
56,0,4,120.7800,1.3934
56,1,0,121.3600,1.6337
56,1,2,109.0400,0.3899
56,1,3,127.0900,2.1730
56,1,4,125.1000,1.6418
56,2,0,113.8600,0.1014
56,2,1,112.1200,0.1665
56,2,3,122.5600,1.5356
56,2,4,114.6900,0.5245
56,3,0,115.3100,0.2535
56,3,1,108.6300,0.2898
56,3,2,125.9100,2.0861
56,3,4,119.8400,0.8929
56,4,0,116.5300,1.0000
56,4,1,111.3500,0.4517
56,4,2,121.1700,1.3772
56,4,3,109.1200,0.6622
57,0,1,124.1200,1.4585
57,0,2,113.5000,0.0991
57,0,3,117.5900,0.4887
57,0,4,116.0100,0.0164
57,1,0,116.6000,0.7267
57,1,2,123.6300,1.8467
57,1,3,124.7300,1.4577
57,1,4,120.5500,0.7398
57,2,0,110.8900,0.4886
57,2,1,110.2500,0.1517
57,2,3,112.3400,0.2484
57,2,4,121.5500,1.5823
57,3,0,122.6700,1.3240
57,3,1,114.6400,0.9800
57,3,2,122.4300,1.2286
57,3,4,118.9100,0.6288
57,4,0,118.0300,1.0865
57,4,1,114.6600,0.0017
57,4,2,124.2900,1.6670
57,4,3,111.4700,0.2528
58,0,1,118.3000,0.4698
58,0,2,115.3700,0.3032
58,0,3,123.2700,1.5190
58,0,4,119.4400,0.7911
58,1,0,123.0500,1.6097
58,1,2,110.6100,0.2764
58,1,3,117.6100,0.3939
58,1,4,121.6900,0.7957
58,2,0,109.8600,1.1311
58,2,1,115.7300,0.6703
58,2,3,113.9300,0.0698
58,2,4,112.4500,0.0391
58,3,0,114.8100,0.2580
58,3,1,116.2700,1.2740
58,3,2,109.8600,0.6265
58,3,4,124.6400,1.3037
58,4,0,113.2200,0.2400
58,4,1,117.3100,0.5289
58,4,2,123.7800,1.2933
58,4,3,119.7100,1.2101
59,0,1,126.6800,1.5711
59,0,2,126.1400,2.2562
59,0,3,111.4600,0.7686
59,0,4,127.2500,2.7563
59,1,0,110.8600,0.4179
59,1,2,110.3900,0.3919
59,1,3,128.4400,1.6047
59,1,4,127.2600,1.4258
59,2,0,121.5300,1.4522
59,2,1,121.4800,1.5258
59,2,3,124.2100,1.5735
59,2,4,118.3700,0.9053
59,3,0,112.3200,1.4312
59,3,1,110.4300,0.1190
59,3,2,116.5100,0.2513
59,3,4,126.0400,1.3409
59,4,0,122.3800,1.5487
59,4,1,126.6600,2.6774
59,4,2,128.4100,1.7736
59,4,3,111.7800,0.4555
60,0,1,127.0000,1.3655
60,0,2,114.9700,0.0260
60,0,3,121.8800,1.0569
60,0,4,120.5900,0.5916
60,1,0,118.0200,0.5828
60,1,2,116.3100,0.3969
60,1,3,116.9000,0.1079
60,1,4,116.7700,0.3220
60,2,0,113.4700,0.2926
60,2,1,120.3200,1.1722
60,2,3,112.3900,0.5847
60,2,4,120.3100,1.2268
60,3,0,128.2300,3.1141
60,3,1,117.0900,1.4422
60,3,2,124.6500,1.2934
60,3,4,126.4900,1.2023
60,4,0,126.4100,2.0304
60,4,1,114.8300,0.3187
60,4,2,113.0400,0.6128
60,4,3,114.0500,0.0062
61,0,1,122.0100,0.5470
61,0,2,125.1600,1.5760
61,0,3,123.0700,1.1375
61,0,4,113.5000,0.9314
61,1,0,125.4200,1.7602
61,1,2,119.8400,0.9028
61,1,3,125.0500,0.9938
61,1,4,125.1600,0.9937
61,2,0,118.9400,0.7878
61,2,1,128.4400,2.3882
61,2,3,121.2500,0.8507
61,2,4,122.6700,1.5030
61,3,0,122.4500,0.9756
61,3,1,127.2400,3.8744
61,3,2,122.5000,0.7942
61,3,4,112.9800,0.6516
61,4,0,111.3300,0.7193
61,4,1,118.8000,0.5379
61,4,2,116.0200,0.3134
61,4,3,115.4500,0.2025
62,0,1,110.6800,1.1858
62,0,2,119.7000,0.5668
62,0,3,115.7700,0.3490
62,0,4,118.6000,0.0923
62,1,0,110.7000,0.8992
62,1,2,126.1900,1.9297
62,1,3,111.0900,0.8128
62,1,4,126.8400,1.1249
62,2,0,126.6600,2.2682
62,2,1,121.8600,0.9497
62,2,3,119.7000,0.4060
62,2,4,118.8100,0.6019
62,3,0,120.6400,0.4341
62,3,1,125.3900,2.1279
62,3,2,127.4800,1.4602
62,3,4,118.5500,0.0932
62,4,0,125.7500,1.6356
62,4,1,122.5900,1.2172
62,4,2,115.9900,0.2656
62,4,3,119.0700,0.9791
63,0,1,111.9100,1.2538
63,0,2,110.1300,0.8927
63,0,3,110.9600,1.3312
63,0,4,126.8700,2.0980
63,1,0,115.7600,0.1109
63,1,2,123.1800,1.0729
63,1,3,118.9800,0.1183
63,1,4,112.3400,2.2602
63,2,0,113.8400,0.3592
63,2,1,117.6400,0.2286
63,2,3,117.6800,0.0615
63,2,4,119.3400,0.6387
63,3,0,112.0600,1.6137
63,3,1,116.3500,0.3786
63,3,2,114.5500,0.4439
63,3,4,117.0700,0.5378
63,4,0,115.6600,0.3769
63,4,1,120.8500,0.6734
63,4,2,124.6700,1.0947
63,4,3,121.8400,1.4805
64,0,1,109.2700,1.9367
64,0,2,109.8400,0.9951
64,0,3,121.5100,0.8375
64,0,4,113.6300,1.3494
64,1,0,122.4200,0.9595
64,1,2,121.0800,0.7019
64,1,3,126.0700,1.0774
64,1,4,125.4100,0.8509
64,2,0,114.6100,0.3790
64,2,1,119.6000,0.4022
64,2,3,110.7800,1.9186
64,2,4,114.9400,0.4825
64,3,0,127.3000,1.7730
64,3,1,121.9200,1.1790
64,3,2,115.7900,0.4717
64,3,4,119.8500,0.0144
64,4,0,126.7100,1.7556
64,4,1,114.1400,0.9855
64,4,2,115.4800,1.1435
64,4,3,123.7800,1.7655
65,0,1,122.9900,0.6198
65,0,2,120.1300,0.6123
65,0,3,123.3000,1.1169
65,0,4,121.5000,0.5209
65,1,0,120.4300,0.5436
65,1,2,117.2500,0.0238
65,1,3,119.6500,0.2564
65,1,4,115.1900,1.4699
65,2,0,113.9600,0.3945
65,2,1,113.9800,0.7375
65,2,3,110.3300,1.6365
65,2,4,111.0100,1.3045
65,3,0,125.6800,1.1323
65,3,1,116.4500,0.1457
65,3,2,111.2600,1.0931
65,3,4,109.4800,3.0202
65,4,0,108.2700,2.1833
65,4,1,123.6100,1.1859
65,4,2,108.7500,2.5782
65,4,3,122.1400,1.1165
66,0,1,121.9300,0.4664
66,0,2,122.9000,0.9228
66,0,3,105.9800,2.5840
66,0,4,111.9600,1.7777
66,1,0,120.5500,0.4375
66,1,2,107.8500,1.5576
66,1,3,112.7600,1.6246
66,1,4,108.4700,2.7859
66,2,0,121.8500,1.2771
66,2,1,120.6500,0.6657
66,2,3,121.4000,0.7692
66,2,4,108.5300,1.7181
66,3,0,113.9800,1.2070
66,3,1,113.4400,0.4851
66,3,2,118.7500,0.1974
66,3,4,109.9700,2.0209
66,4,0,114.1100,0.7411
66,4,1,110.9200,1.7852
66,4,2,120.1900,0.2023
66,4,3,114.2000,0.6832
67,0,1,114.1300,0.8776
67,0,2,109.6400,1.3273
67,0,3,119.6200,0.3002
67,0,4,112.8300,1.3734
67,1,0,120.1500,0.2569
67,1,2,110.8000,1.0596
67,1,3,122.3900,0.2811
67,1,4,123.1400,0.3526
67,2,0,112.6800,0.8080
67,2,1,109.0800,1.8673
67,2,3,111.0900,1.2816
67,2,4,114.0000,0.5059
67,3,0,122.7700,0.5522
67,3,1,119.7900,0.5746
67,3,2,119.4700,0.1956
67,3,4,106.2200,2.2697
67,4,0,108.4500,1.5801
67,4,1,116.2700,0.3962
67,4,2,120.9300,0.3128
67,4,3,114.5400,0.5395
68,0,1,103.4600,2.5999
68,0,2,118.3200,0.0572
68,0,3,118.4300,0.0270
68,0,4,107.1100,2.3101
68,1,0,116.6700,0.4787
68,1,2,106.8600,1.5377
68,1,3,119.5100,0.2565
68,1,4,104.3500,2.7755
68,2,0,110.1500,1.2058
68,2,1,120.3300,0.5102
68,2,3,105.8500,2.1415
68,2,4,110.4300,1.4018
68,3,0,108.4000,2.0312
68,3,1,101.9400,2.8911
68,3,2,102.4700,3.0547
68,3,4,111.4400,0.9511
68,4,0,106.1200,1.7313
68,4,1,121.3000,0.7677
68,4,2,108.9000,1.9418
68,4,3,101.9700,3.1777
69,0,1,117.7200,0.0018
69,0,2,115.8900,0.2253
69,0,3,112.1100,1.0376
69,0,4,114.9300,0.4311
69,1,0,101.8600,3.7883
69,1,2,104.8400,1.7670
69,1,3,115.7000,0.8991
69,1,4,113.0300,0.8178
69,2,0,101.8800,2.7099
69,2,1,113.2200,0.9852
69,2,3,108.0800,1.3003
69,2,4,99.2100,3.7010
69,3,0,100.6900,2.9146
69,3,1,104.2200,1.9484
69,3,2,115.8100,0.1988
69,3,4,110.0800,1.0282
69,4,0,113.6500,0.3818
69,4,1,109.6600,2.0010
69,4,2,101.3300,2.7988
69,4,3,104.8700,1.8993
70,0,1,102.5900,2.0658
70,0,2,97.5200,3.6056
70,0,3,104.9600,2.1836
70,0,4,112.4500,0.8373
70,1,0,105.7100,1.8097
70,1,2,98.7900,2.3653
70,1,3,114.6700,0.9630
70,1,4,108.5000,1.3298
70,2,0,96.9000,2.8742
70,2,1,106.8800,2.4247
70,2,3,101.4100,2.3424
70,2,4,99.4400,2.3821
70,3,0,105.1500,1.5233
70,3,1,108.8600,0.9614
70,3,2,101.3800,2.3335
70,3,4,104.9000,1.6535
70,4,0,109.8600,0.8605
70,4,1,98.2800,3.9916
70,4,2,116.0600,0.0538
70,4,3,97.9200,2.6970
71,0,1,104.3300,1.4226
71,0,2,103.9600,1.5305
71,0,3,113.5800,0.3474
71,0,4,104.8900,1.9919
71,1,0,101.6200,2.0789
71,1,2,103.2100,1.3087
71,1,3,106.5200,2.4587
71,1,4,113.4300,0.4865
71,2,0,98.8800,1.8847
71,2,1,94.1400,4.1054
71,2,3,109.5800,0.6050
71,2,4,100.7100,1.6704
71,3,0,108.4700,0.9340
71,3,1,106.3800,1.1763
71,3,2,109.2400,0.8763
71,3,4,108.5200,0.8593
71,4,0,100.4600,2.0886
71,4,1,94.7000,2.9465
71,4,2,104.7300,1.5704
71,4,3,110.0800,0.4315
72,0,1,94.3600,2.4628
72,0,2,106.4400,0.9773
72,0,3,100.1500,2.5603
72,0,4,104.7700,1.7207
72,1,0,103.4900,1.4792
72,1,2,107.0900,0.7033
72,1,3,92.1200,4.6172
72,1,4,106.3800,1.3460
72,2,0,100.0100,1.3962
72,2,1,96.7300,2.1912
72,2,3,91.7300,3.4262
72,2,4,94.8500,2.1092
72,3,0,91.7000,2.7454
72,3,1,109.5300,0.6876
72,3,2,101.1700,1.8097
72,3,4,110.6400,0.3834
72,4,0,101.7200,1.5012
72,4,1,95.9200,2.0205
72,4,2,105.9200,1.2087
72,4,3,94.6800,2.3616
73,0,1,94.8700,1.9043
73,0,2,103.3500,1.2416
73,0,3,105.0500,1.2516
73,0,4,94.3700,3.0843
73,1,0,90.2200,2.8383
73,1,2,95.0900,2.0159
73,1,3,105.5200,1.1074
73,1,4,102.6000,1.6436
73,2,0,105.6300,0.5708
73,2,1,95.4700,1.8346
73,2,3,107.2100,0.4235
73,2,4,97.6600,1.3592
73,3,0,97.6800,1.4880
73,3,1,106.2200,1.0159
73,3,2,98.1200,1.8681
73,3,4,103.7600,1.7555
73,4,0,102.2800,1.2252
73,4,1,89.3100,2.2636
73,4,2,99.7800,1.9486
73,4,3,104.1800,0.7999
74,0,1,95.3800,1.5061
74,0,2,90.8900,2.7162
74,0,3,86.0700,3.7381
74,0,4,97.6900,1.7467
74,1,0,90.6000,2.0756
74,1,2,96.5200,1.4574
74,1,3,92.9900,2.3678
74,1,4,98.2600,1.9422
74,2,0,91.5000,2.0449
74,2,1,85.3200,2.5702
74,2,3,101.8700,0.9946
74,2,4,91.5200,1.9174
74,3,0,104.4300,0.6220
74,3,1,89.9600,3.1457
74,3,2,104.0700,0.8375
74,3,4,103.4300,1.5009
74,4,0,85.9700,3.0477
74,4,1,97.2200,1.0745
74,4,2,91.7400,2.5931
74,4,3,100.4900,1.0759
75,0,1,94.6800,1.3358
75,0,2,100.1500,0.9900
75,0,3,83.9500,2.5907
75,0,4,93.2500,1.9320
75,1,0,96.7200,1.1055
75,1,2,81.7900,2.9731
75,1,3,82.4400,2.8425
75,1,4,96.6700,1.8725
75,2,0,88.4200,2.1244
75,2,1,88.7500,1.6485
75,2,3,92.4400,2.1267
75,2,4,93.2000,1.3902
75,3,0,94.6800,1.4254
75,3,1,100.0700,1.1253
75,3,2,88.5400,2.8561
75,3,4,96.3600,2.7809
75,4,0,92.5700,1.5885
75,4,1,91.6800,1.3925
75,4,2,89.0600,2.2090
75,4,3,94.0900,1.5777
76,0,1,82.6400,2.2948
76,0,2,79.9100,3.0331
76,0,3,92.3600,1.2505
76,0,4,87.6300,2.3580
76,1,0,85.3900,1.9238
76,1,2,88.8800,1.5369
76,1,3,82.8800,2.0132
76,1,4,82.8500,3.1328
76,2,0,86.5700,1.8638
76,2,1,97.5700,0.6369
76,2,3,83.3600,2.8634
76,2,4,95.9800,0.8720
76,3,0,87.4700,1.8359
76,3,1,80.1000,3.2826
76,3,2,94.7000,1.3763
76,3,4,86.6900,3.8870
76,4,0,95.6200,1.0129
76,4,1,86.5500,1.6214
76,4,2,79.4000,2.7810
76,4,3,91.2800,1.6253
77,0,1,91.0700,1.0724
77,0,2,80.5500,2.0733
77,0,3,81.1000,1.9695
77,0,4,75.4500,3.0528
77,1,0,85.0000,1.6130
77,1,2,91.9800,1.0168
77,1,3,91.1800,1.0407
77,1,4,88.3900,1.7738
77,2,0,92.7000,0.9284
77,2,1,86.9100,1.4352
77,2,3,90.0300,1.3811
77,2,4,84.3300,2.3277
77,3,0,76.5800,2.5411
77,3,1,78.1800,2.5144
77,3,2,76.9300,3.0749
77,3,4,89.9600,2.1974
77,4,0,74.6800,3.4735
77,4,1,85.2400,1.4447
77,4,2,81.5300,1.8532
77,4,3,90.2300,1.5449
78,0,1,81.6900,1.7677
78,0,2,82.9000,1.4885
78,0,3,72.3900,2.3107
78,0,4,76.8500,2.1325
78,1,0,90.6500,0.8949
78,1,2,85.0400,1.7019
78,1,3,81.1800,1.6115
78,1,4,86.0400,1.6706
78,2,0,87.1300,1.3340
78,2,1,72.1400,2.4387
78,2,3,90.1100,1.1501
78,2,4,83.5100,1.9377
78,3,0,79.6600,1.7935
78,3,1,84.2600,1.4177
78,3,2,77.5500,2.0953
78,3,4,88.2200,1.9316
78,4,0,86.2700,1.2649
78,4,1,83.4600,1.4255
78,4,2,74.3000,2.0354
78,4,3,89.9900,1.4420
79,0,1,75.8500,2.1106
79,0,2,85.4100,1.0890
79,0,3,68.3100,2.0458
79,0,4,69.6800,2.2407
79,1,0,70.2600,2.6209
79,1,2,70.4900,3.0310
79,1,3,73.6500,1.8456
79,1,4,81.3900,1.7737
79,2,0,74.1200,2.7985
79,2,1,86.0200,0.8700
79,2,3,85.1000,1.5926
79,2,4,84.1200,1.5063
79,3,0,72.2100,2.0674
79,3,1,79.9000,1.5387
79,3,2,78.2200,1.6480
79,3,4,69.7000,3.6876
79,4,0,73.2600,2.2554
79,4,1,77.8700,1.6732
79,4,2,77.2500,1.4564
79,4,3,70.5700,3.8052
80,0,1,82.6400,1.1160
80,0,2,66.8900,2.3812
80,0,3,76.9800,1.1243
80,0,4,78.2200,1.1667
80,1,0,75.9100,1.6323
80,1,2,80.6600,1.2634
80,1,3,75.0800,1.4545
80,1,4,80.3100,1.6564
80,2,0,64.3800,3.2033
80,2,1,64.7200,2.4132
80,2,3,76.6400,2.2804
80,2,4,75.3400,2.5306
80,3,0,76.8300,1.4196
80,3,1,79.1500,1.4059
80,3,2,72.1400,1.9163
80,3,4,76.5900,1.8035
80,4,0,73.7700,1.7174
80,4,1,76.3500,1.5746
80,4,2,69.6000,1.8485
80,4,3,82.9400,1.3218
81,0,1,70.1800,2.0647
81,0,2,76.6200,1.2034
81,0,3,74.2300,1.1542
81,0,4,66.4700,1.7972
81,1,0,61.9800,2.7689
81,1,2,61.7200,2.8599
81,1,3,69.3200,1.6701
81,1,4,70.2100,2.2118
81,2,0,64.6100,2.2956
81,2,1,72.6600,1.4026
81,2,3,66.7800,2.7374
81,2,4,74.8900,2.1796
81,3,0,75.2100,1.3358
81,3,1,77.7400,1.2914
81,3,2,80.0300,0.9601
81,3,4,63.1400,2.5153
81,4,0,67.9400,1.8474
81,4,1,71.7600,2.0810
81,4,2,66.9100,1.7039
81,4,3,69.8500,2.3968
82,0,1,62.7300,2.6230
82,0,2,62.3400,2.2360
82,0,3,59.3200,2.0427
82,0,4,63.1900,1.7518
82,1,0,65.0700,1.7918
82,1,2,69.6900,1.4716
82,1,3,62.3500,1.9533
82,1,4,74.6900,1.4272
82,2,0,60.5800,2.0984
82,2,1,63.9300,1.9891
82,2,3,68.9400,1.8704
82,2,4,63.6400,3.0267
82,3,0,72.6500,1.3284
82,3,1,67.3500,1.8972
82,3,2,67.6800,1.8391
82,3,4,67.3600,1.6345
82,4,0,63.5500,1.8989
82,4,1,57.8500,3.5251
82,4,2,76.2900,0.7758
82,4,3,67.4900,2.0488
83,0,1,73.7500,1.0464
83,0,2,58.7200,1.9932
83,0,3,61.4800,1.5059
83,0,4,55.4300,2.0625
83,1,0,64.3200,1.5541
83,1,2,72.0700,1.0486
83,1,3,67.5100,1.3088
83,1,4,63.8300,2.0598
83,2,0,65.1500,1.3391
83,2,1,71.3600,1.0489
83,2,3,63.0400,1.9657
83,2,4,72.0700,1.3706
83,3,0,68.9700,1.4339
83,3,1,69.7000,1.3911
83,3,2,61.7400,1.9460
83,3,4,62.4300,1.6616
83,4,0,65.8300,1.4333
83,4,1,58.3100,2.3311
83,4,2,65.4800,1.5029
83,4,3,55.8900,2.5025
84,0,1,61.7500,2.0432
84,0,2,66.9500,1.0683
84,0,3,57.2600,1.6701
84,0,4,71.4500,0.6007
84,1,0,65.2700,1.2404
84,1,2,54.0400,2.3109
84,1,3,71.1700,0.8476
84,1,4,59.5400,2.1042
84,2,0,67.5600,0.9642
84,2,1,58.4500,1.9852
84,2,3,70.4400,1.0901
84,2,4,66.7700,1.6781
84,3,0,55.6500,2.4799
84,3,1,61.8500,1.7924
84,3,2,61.6700,1.6546
84,3,4,52.5700,2.0027
84,4,0,54.4100,2.0682
84,4,1,58.3300,1.8026
84,4,2,61.1400,1.6550
84,4,3,60.8100,1.6391
85,0,1,61.2800,1.6775
85,0,2,59.4600,1.4763
85,0,3,55.7100,1.5333
85,0,4,61.4100,1.2571
85,1,0,52.4000,2.1528
85,1,2,68.9700,0.7752
85,1,3,63.9400,1.3229
85,1,4,55.1400,2.0898
85,2,0,55.8800,1.6466
85,2,1,65.7200,1.0352
85,2,3,59.8000,1.7158
85,2,4,63.3300,1.7020
85,3,0,55.1500,1.9121
85,3,1,65.4700,1.2867
85,3,2,56.5200,1.7845
85,3,4,62.6300,1.0622
85,4,0,68.7500,0.6676
85,4,1,60.8300,1.2968
85,4,2,65.0900,1.1475
85,4,3,63.6600,1.1638
86,0,1,60.6700,1.4533
86,0,2,47.4400,2.2611
86,0,3,56.4000,1.3739
86,0,4,66.2500,0.6843
86,1,0,62.5700,0.9448
86,1,2,62.4300,1.1775
86,1,3,58.4600,1.8362
86,1,4,61.3400,1.2654
86,2,0,58.5800,1.2648
86,2,1,50.3200,2.1890
86,2,3,59.4900,1.5311
86,2,4,59.3000,1.8093
86,3,0,63.7300,0.9474
86,3,1,49.8600,2.7080
86,3,2,60.5200,1.1949
86,3,4,47.5400,1.8973
86,4,0,65.8700,0.7823
86,4,1,49.1100,1.9676
86,4,2,47.2900,2.9823
86,4,3,53.1800,1.7337
87,0,1,47.9900,2.3671
87,0,2,58.7700,0.9697
87,0,3,53.1600,1.4408
87,0,4,60.4600,1.1175
87,1,0,63.3700,0.7356
