t_idx,node_idx,node_kl_drift,node_univariate_z_score,micro_anomaly_flag
174,0,0.0010,0.0429,0
174,1,0.0005,4.3746,1
174,2,0.0015,0.2567,0
174,3,0.0001,1.5924,0
174,4,0.0008,0.8802,0
175,0,0.0006,0.4200,0
175,1,0.0005,3.0939,1
175,2,0.0002,2.9634,0
175,3,0.0006,0.0299,0
175,4,0.0006,0.3775,0
176,0,0.0002,0.4328,0
176,1,0.0014,2.7205,0
176,2,0.0006,0.9115,0
176,3,0.0007,0.1103,0
176,4,0.0003,3.0238,1
177,0,0.0002,1.9866,0
177,1,0.0012,3.8843,1
177,2,0.0003,2.2181,0
177,3,0.0006,1.6288,0
177,4,0.0004,0.7958,0
178,0,0.0002,3.2031,1
178,1,0.0011,1.9673,0
178,2,0.0006,1.0774,0
178,3,0.0009,0.6454,0
178,4,0.0002,0.1035,0
179,0,0.0009,0.8415,0
179,1,0.0008,1.5702,0
179,2,0.0011,1.5593,0
179,3,0.0003,0.0021,0
179,4,0.0002,3.6822,1
180,0,0.0004,1.6916,0
180,1,0.0008,1.9772,0
180,2,0.0004,1.9009,0
180,3,0.0008,0.9085,0
180,4,0.0002,1.6667,0
181,0,0.0005,4.3925,1
181,1,0.0010,3.2016,1
181,2,0.0004,1.9061,0
181,3,0.0011,1.2917,0
181,4,0.0020,0.2348,0
182,0,0.0003,2.2504,0
182,1,0.0009,2.0469,0
182,2,0.0016,0.5791,0
182,3,0.0020,0.5987,0
182,4,0.0014,1.3701,0
183,0,0.0003,1.8560,0
183,1,0.0004,1.7032,0
183,2,0.0016,1.7885,0
183,3,0.0005,1.3890,0
183,4,0.0002,0.2568,0
184,0,0.0008,1.6325,0
184,1,0.0027,2.3831,0
184,2,0.0002,2.4392,0
184,3,0.0001,2.0447,0
184,4,0.0007,0.5274,0
185,0,0.0001,0.7398,0
185,1,0.0009,2.1923,0
185,2,0.0013,2.4389,0
185,3,0.0033,2.3734,0
185,4,0.0008,0.9083,0
186,0,0.0011,2.0438,0
186,1,0.0012,1.6885,0
186,2,0.0006,0.0407,0
186,3,0.0010,3.0552,1
186,4,0.0022,0.1150,0
187,0,0.0005,1.6424,0
187,1,0.0010,2.0253,0
187,2,0.0004,2.3690,0
187,3,0.0007,1.1486,0
187,4,0.0019,0.0797,0
188,0,0.0005,0.5501,0
188,1,0.0018,1.9798,0
188,2,0.0004,2.3092,0
188,3,0.0033,3.0898,1
188,4,0.0006,1.0946,0
189,0,0.0008,0.7740,0
189,1,0.0008,1.9954,0
189,2,0.0030,0.8274,0
189,3,0.0001,1.9320,0
189,4,0.0001,2.1287,0
190,0,0.0023,1.1895,0
190,1,0.0016,1.3061,0
190,2,0.0008,0.7719,0
190,3,0.0031,0.1218,0
190,4,0.0016,2.1376,0
191,0,0.0018,2.6550,0
191,1,0.0016,2.0336,0
191,2,0.0017,0.3213,0
191,3,0.0035,1.6708,0
191,4,0.0008,1.0806,0
192,0,0.0002,0.6401,0
192,1,0.0015,1.9255,0
192,2,0.0020,1.1803,0
192,3,0.0026,1.4837,0
192,4,0.0005,2.2193,0
193,0,0.0011,1.2253,0
193,1,0.0062,1.9255,0
193,2,0.0006,1.3546,0
193,3,0.0001,1.5741,0
193,4,0.0040,3.2095,1
194,0,0.0016,1.3313,0
194,1,0.0003,1.4281,0
194,2,0.0005,0.6620,0
194,3,0.0006,0.4646,0
194,4,0.0007,2.4657,0
195,0,0.0009,1.2287,0
195,1,0.0015,1.8764,0
195,2,0.0015,1.4156,0
195,3,0.0031,1.5479,0
195,4,0.0017,0.9700,0
196,0,0.0013,0.4419,0
196,1,0.0025,1.0368,0
196,2,0.0022,2.0450,0
196,3,0.0001,0.6808,0
196,4,0.0039,0.0655,0
197,0,0.0022,1.3356,0
197,1,0.0044,1.2209,0
197,2,0.0008,1.5936,0
197,3,0.0059,0.6791,0
197,4,0.0031,0.0635,0
198,0,0.0054,0.4582,0
198,1,0.0026,1.1559,0
198,2,0.0019,0.2246,0
198,3,0.0050,3.2071,1
198,4,0.0033,0.0351,0
199,0,0.0019,1.4527,0
199,1,0.0009,1.2350,0
199,2,0.0064,0.6571,0
199,3,0.0011,0.5065,0
199,4,0.0008,1.2310,0
200,0,0.0022,0.2710,0
200,1,0.0009,0.2426,0
200,2,0.0021,1.9877,0
200,3,0.0034,0.5301,0
200,4,0.0001,0.8161,0
201,0,0.0011,0.6294,0
201,1,0.0040,0.6037,0
201,2,0.0041,1.6663,0
201,3,0.0033,0.6479,0
201,4,0.0023,0.1075,0
202,0,0.0035,0.8754,0
202,1,0.0027,0.7292,0
202,2,0.0008,0.2903,0
202,3,0.0015,0.2444,0
202,4,0.0002,0.9921,0
203,0,0.0033,1.0696,0
203,1,0.0008,0.7685,0
203,2,0.0091,0.2585,0
203,3,0.0055,0.3890,0
203,4,0.0001,0.8429,0
204,0,0.0019,0.4838,0
204,1,0.0007,1.4452,0
204,2,0.0016,0.2177,0
204,3,0.0049,0.2074,0
204,4,0.0022,1.9132,0
205,0,0.0083,1.0831,0
205,1,0.0011,0.0376,0
205,2,0.0016,1.4601,0
205,3,0.0042,1.4462,0
205,4,0.0036,0.2829,0
206,0,0.0010,0.8876,0
206,1,0.0052,0.8903,0
206,2,0.0004,0.4547,0
206,3,0.0016,0.6340,0
206,4,0.0013,0.0067,0
207,0,0.0031,0.7585,0
207,1,0.0040,1.6354,0
207,2,0.0052,0.5991,0
207,3,0.0009,3.1123,1
207,4,0.0057,1.3176,0
208,0,0.0043,1.2460,0
208,1,0.0016,3.2250,1
208,2,0.0044,1.4436,0
208,3,0.0018,2.0646,0
208,4,0.0035,1.1437,0
209,0,0.0042,1.4455,0
209,1,0.0011,2.0554,0
209,2,0.0021,0.7875,0
209,3,0.0037,0.0140,0
209,4,0.0023,1.7595,0
210,0,0.0021,0.9995,0
210,1,0.0015,2.4046,0
210,2,0.0020,1.5848,0
210,3,0.0014,0.4776,0
210,4,0.0002,0.1811,0
211,0,0.0017,2.3649,0
211,1,0.0009,0.3641,0
211,2,0.0001,0.5365,0
211,3,0.0046,0.6995,0
211,4,0.0010,2.4093,0
212,0,0.0003,0.3796,0
212,1,0.0008,1.8143,0
212,2,0.0040,1.7250,0
212,3,0.0005,0.1257,0
212,4,0.0033,0.8484,0
213,0,0.0064,0.8325,0
213,1,0.0022,1.2521,0
213,2,0.0005,1.0904,0
213,3,0.0020,1.4003,0
213,4,0.0023,0.1175,0
214,0,0.0007,0.4111,0
214,1,0.0001,0.4975,0
214,2,0.0007,0.2598,0
214,3,0.0004,0.1536,0
214,4,0.0051,0.8540,0
215,0,0.0007,0.3478,0
215,1,0.0004,0.2791,0
215,2,0.0043,0.2910,0
215,3,0.0021,0.0309,0
215,4,0.0007,0.1991,0
216,0,0.0023,0.1841,0
216,1,0.0031,2.3444,0
216,2,0.0005,2.3134,0
216,3,0.0013,0.6316,0
216,4,0.0001,0.4418,0
217,0,0.0006,2.8599,0
217,1,0.0013,2.4090,0
217,2,0.0038,1.8903,0
217,3,0.0024,0.6962,0
217,4,0.0033,0.1782,0
218,0,0.0004,2.1791,0
218,1,0.0001,1.6986,0
218,2,0.0002,0.8459,0
218,3,0.0027,0.0236,0
218,4,0.0014,0.4780,0
219,0,0.0010,1.6409,0
219,1,0.0007,1.7608,0
219,2,0.0006,1.8506,0
219,3,0.0004,1.0960,0
219,4,0.0018,0.6066,0
220,0,0.0001,2.3495,0
220,1,0.0010,3.1545,1
220,2,0.0038,1.4774,0
220,3,0.0008,0.4129,0
220,4,0.0020,0.7702,0
221,0,0.0016,1.1919,0
221,1,0.0025,1.3587,0
221,2,0.0002,1.0069,0
221,3,0.0018,2.1493,0
221,4,0.0018,0.1126,0
222,0,0.0027,1.2092,0
222,1,0.0011,0.6360,0
222,2,0.0027,0.9319,0
222,3,0.0027,1.1040,0
222,4,0.0001,0.8436,0
223,0,0.0008,0.8113,0
223,1,0.0015,1.3230,0
223,2,0.0033,0.1711,0
223,3,0.0008,2.6583,0
223,4,0.0034,1.3560,0
224,0,0.0007,0.4832,0
224,1,0.0012,0.5316,0
224,2,0.0013,0.8018,0
224,3,0.0008,1.0203,0
224,4,0.0012,2.2542,0
225,0,0.0034,0.1822,0
225,1,0.0003,1.0331,0
225,2,0.0002,0.4866,0
225,3,0.0008,0.1828,0
225,4,0.0021,0.9670,0
226,0,0.0009,1.5198,0
226,1,0.0004,1.1555,0
226,2,0.0012,0.2580,0
226,3,0.0019,0.1812,0
226,4,0.0015,0.3411,0
227,0,0.0016,0.5148,0
227,1,0.0033,0.1280,0
227,2,0.0036,0.4860,0
227,3,0.0009,0.2971,0
227,4,0.0003,0.2320,0
228,0,0.0015,0.3910,0
228,1,0.0009,0.3958,0
228,2,0.0000,0.0365,0
228,3,0.0005,0.4590,0
228,4,0.0010,2.1887,0
229,0,0.0005,0.4886,0
229,1,0.0019,0.1022,0
229,2,0.0001,0.6311,0
229,3,0.0002,0.9074,0
229,4,0.0016,1.1708,0
230,0,0.0033,0.9653,0
230,1,0.0007,0.6039,0
230,2,0.0001,0.5822,0
230,3,0.0022,0.0042,0
230,4,0.0052,0.6460,0
231,0,0.0030,0.5412,0
231,1,0.0007,0.3569,0
231,2,0.0008,1.3229,0
231,3,0.0030,1.0521,0
231,4,0.0013,0.2878,0
232,0,0.0036,0.0655,0
232,1,0.0010,4.3893,1
232,2,0.0004,0.5425,0
232,3,0.0008,4.3756,1
232,4,0.0005,0.0962,0
233,0,0.0019,0.6496,0
233,1,0.0014,2.2706,0
233,2,0.0003,1.0081,0
233,3,0.0003,1.3875,0
233,4,0.0016,0.5391,0
234,0,0.0016,0.2460,0
234,1,0.0020,2.9461,0
234,2,0.0019,3.9783,1
234,3,0.0030,0.5029,0
234,4,0.0032,1.7955,0
235,0,0.0042,0.4760,0
235,1,0.0046,1.1248,0
235,2,0.0009,0.4230,0
235,3,0.0010,0.8369,0
235,4,0.0031,0.7995,0
236,0,0.0040,2.0920,0
236,1,0.0018,1.8779,0
236,2,0.0012,1.0787,0
236,3,0.0013,1.5036,0
236,4,0.0018,0.1390,0
237,0,0.0068,0.4684,0
237,1,0.0024,1.5153,0
237,2,0.0025,0.9116,0
237,3,0.0016,1.9234,0
237,4,0.0002,3.4322,1
238,0,0.0004,0.2663,0
238,1,0.0052,0.9750,0
238,2,0.0032,1.3523,0
238,3,0.0014,0.8985,0
238,4,0.0019,0.9517,0
239,0,0.0032,1.3098,0
239,1,0.0011,2.3008,0
239,2,0.0020,0.0412,0
239,3,0.0014,1.8958,0
239,4,0.0027,0.0175,0
240,0,0.0053,0.7548,0
240,1,0.0000,0.2510,0
240,2,0.0012,0.5425,0
240,3,0.0023,0.6701,0
240,4,0.0019,0.5869,0
241,0,0.0010,0.8850,0
241,1,0.0006,1.3375,0
241,2,0.0014,2.6089,0
241,3,0.0046,0.3338,0
241,4,0.0015,0.7006,0
242,0,0.0005,3.3926,1
242,1,0.0059,0.5350,0
242,2,0.0011,0.9171,0
242,3,0.0023,1.3533,0
242,4,0.0002,1.6333,0
243,0,0.0004,1.0925,0
243,1,0.0052,1.1805,0
243,2,0.0007,0.5022,0
243,3,0.0013,0.9204,0
243,4,0.0004,1.1400,0
244,0,0.0028,0.8464,0
244,1,0.0026,1.5490,0
244,2,0.0044,0.9248,0
244,3,0.0018,0.9052,0
244,4,0.0028,0.5210,0
245,0,0.0006,0.4605,0
245,1,0.0026,2.4662,0
245,2,0.0006,0.9063,0
245,3,0.0004,0.2733,0
245,4,0.0012,1.6067,0
246,0,0.0033,0.4095,0
246,1,0.0017,0.8098,0
246,2,0.0029,0.8297,0
246,3,0.0007,1.6359,0
246,4,0.0025,0.8320,0
247,0,0.0008,2.2257,0
247,1,0.0009,0.4631,0
247,2,0.0022,0.9371,0
247,3,0.0008,2.0845,0
247,4,0.0051,2.7510,0
248,0,0.0041,0.2599,0
248,1,0.0024,0.4288,0
248,2,0.0058,1.2813,0
248,3,0.0010,2.1073,0
248,4,0.0009,1.1652,0
249,0,0.0017,1.3198,0
249,1,0.0018,0.6415,0
249,2,0.0002,0.5108,0
249,3,0.0017,0.6596,0
249,4,0.0016,0.6741,0
250,0,0.0003,0.1661,0
250,1,0.0013,1.1219,0
250,2,0.0048,0.0562,0
250,3,0.0055,0.3209,0
250,4,0.0007,1.6617,0
251,0,0.0031,0.4971,0
251,1,0.0019,0.3272,0
251,2,0.0002,0.9014,0
251,3,0.0010,1.3933,0
251,4,0.0001,1.6027,0
252,0,0.0010,0.6623,0
252,1,0.0009,3.1849,1
252,2,0.0013,1.3218,0
252,3,0.0006,0.1951,0
252,4,0.0017,0.0864,0
253,0,0.0005,0.4529,0
253,1,0.0006,3.4157,1
253,2,0.0018,0.8088,0
253,3,0.0002,0.5398,0
253,4,0.0035,1.6886,0
254,0,0.0011,0.1661,0
254,1,0.0013,1.4440,0
254,2,0.0005,0.5340,0
254,3,0.0026,0.5674,0
254,4,0.0001,1.0873,0
255,0,0.0033,0.5030,0
255,1,0.0012,2.5239,0
255,2,0.0024,2.1243,0
255,3,0.0017,0.4530,0
255,4,0.0014,2.2907,0
256,0,0.0007,2.8899,0
256,1,0.0006,2.3544,0
256,2,0.0010,0.6791,0
256,3,0.0004,1.2923,0
256,4,0.0013,0.6003,0
257,0,0.0006,3.2958,1
257,1,0.0003,3.0467,1
257,2,0.0006,0.5548,0
257,3,0.0002,1.2583,0
257,4,0.0017,0.8593,0
258,0,0.0002,0.1695,0
258,1,0.0013,2.0088,0
258,2,0.0007,0.5310,0
258,3,0.0007,0.3829,0
258,4,0.0016,3.5985,1
259,0,0.0018,0.5137,0
259,1,0.0021,2.2000,0
259,2,0.0000,2.6475,0
259,3,0.0008,1.4183,0
259,4,0.0004,0.5235,0
260,0,0.0003,0.2034,0
260,1,0.0017,2.0444,0
260,2,0.0000,1.1237,0
260,3,0.0020,1.5170,0
260,4,0.0017,2.0582,0
261,0,0.0010,1.2946,0
261,1,0.0005,2.6682,0
261,2,0.0015,3.1487,1
261,3,0.0006,1.9438,0
261,4,0.0006,0.9016,0
262,0,0.0010,0.0869,0
262,1,0.0025,1.5401,0
262,2,0.0009,0.8897,0
262,3,0.0009,3.3505,1
262,4,0.0019,0.3537,0
263,0,0.0000,2.4476,0
263,1,0.0006,1.7549,0
263,2,0.0009,0.6448,0
263,3,0.0043,1.6049,0
263,4,0.0006,0.5239,0
264,0,0.0007,1.8288,0
264,1,0.0002,1.9980,0
264,2,0.0003,1.6245,0
264,3,0.0000,1.2762,0
264,4,0.0007,0.9608,0
265,0,0.0004,0.6753,0
265,1,0.0010,1.7801,0
265,2,0.0016,0.5984,0
265,3,0.0019,2.2322,0
265,4,0.0013,2.6740,0
266,0,0.0003,1.8343,0
266,1,0.0007,1.5911,0
266,2,0.0002,1.1394,0
266,3,0.0025,1.8078,0
266,4,0.0008,0.4291,0
267,0,0.0006,1.6871,0
267,1,0.0009,2.1291,0
267,2,0.0005,2.8795,0
267,3,0.0016,0.9518,0
267,4,0.0004,0.5675,0
268,0,0.0015,0.4746,0
268,1,0.0004,1.8788,0
268,2,0.0009,2.1148,0
268,3,0.0005,1.4335,0
268,4,0.0007,0.9366,0
269,0,0.0004,1.9216,0
269,1,0.0005,1.4656,0
269,2,0.0009,1.1208,0
269,3,0.0013,1.1310,0
269,4,0.0005,0.4008,0
270,0,0.0012,1.5699,0
270,1,0.0006,2.0864,0
270,2,0.0009,0.7909,0
270,3,0.0003,0.7502,0
270,4,0.0004,3.0658,1
271,0,0.0005,0.1522,0
271,1,0.0004,0.8634,0
271,2,0.0003,2.1019,0
271,3,0.0010,0.8371,0
271,4,0.0016,1.2748,0
272,0,0.0011,1.7226,0
272,1,0.0002,2.0513,0
272,2,0.0002,0.0666,0
272,3,0.0006,0.3077,0
272,4,0.0012,3.3260,1
273,0,0.0003,3.2728,1
273,1,0.0008,1.3873,0
273,2,0.0020,0.6591,0
273,3,0.0007,0.2845,0
273,4,0.0013,0.9457,0
274,0,0.0008,0.3823,0
274,1,0.0005,1.3743,0
274,2,0.0002,0.6516,0
274,3,0.0000,2.4385,0
274,4,0.0001,0.6762,0
275,0,0.0006,0.1113,0
275,1,0.0005,1.4067,0
275,2,0.0007,0.8927,0
275,3,0.0004,1.4401,0
275,4,0.0006,0.8874,0
276,0,0.0006,0.6185,0
276,1,0.0006,0.8309,0
276,2,0.0013,0.2794,0
276,3,0.0006,0.2114,0
276,4,0.0008,1.2062,0
277,0,0.0013,0.9266,0
277,1,0.0009,0.6064,0
277,2,0.0005,0.5426,0
277,3,0.0005,1.1248,0
277,4,0.0010,0.0231,0
278,0,0.0001,2.5020,0
278,1,0.0006,0.5106,0
278,2,0.0009,1.6186,0
278,3,0.0002,2.5817,0
278,4,0.0001,0.7485,0
279,0,0.0008,0.5197,0
279,1,0.0004,1.0044,0
279,2,0.0006,2.0511,0
279,3,0.0010,0.0788,0
279,4,0.0016,0.1787,0
280,0,0.0007,1.0770,0
280,1,0.0007,0.2521,0
280,2,0.0006,0.6879,0
280,3,0.0005,0.5000,0
280,4,0.0003,0.0954,0
281,0,0.0005,2.3657,0
281,1,0.0003,1.5544,0
281,2,0.0007,0.4697,0
281,3,0.0004,1.5622,0
281,4,0.0018,0.8400,0
282,0,0.0009,0.8811,0
282,1,0.0003,1.0661,0
282,2,0.0014,0.3152,0
282,3,0.0005,1.4071,0
282,4,0.0011,0.8167,0
283,0,0.0004,0.4946,0
283,1,0.0010,1.0419,0
283,2,0.0008,2.0016,0
283,3,0.0009,0.5603,0
283,4,0.0010,0.6747,0
284,0,0.0020,0.5616,0
284,1,0.0013,2.2841,0
284,2,0.0007,0.3677,0
284,3,0.0001,2.5299,0
284,4,0.0012,0.7062,0
285,0,0.0005,0.6837,0
285,1,0.0004,1.2061,0
285,2,0.0008,0.8795,0
285,3,0.0009,1.4067,0
285,4,0.0007,1.6570,0
286,0,0.0003,1.7212,0
286,1,0.0005,2.2889,0
286,2,0.0020,0.1005,0
286,3,0.0004,0.6566,0
286,4,0.0005,1.5415,0
287,0,0.0004,0.9830,0
287,1,0.0004,2.3458,0
287,2,0.0014,0.2204,0
287,3,0.0001,0.0276,0
287,4,0.0002,1.6219,0
288,0,0.0018,0.0835,0
288,1,0.0015,1.7874,0
288,2,0.0003,0.5443,0
288,3,0.0005,0.0723,0
288,4,0.0021,3.0510,1
289,0,0.0010,0.5782,0
289,1,0.0004,3.0175,1
289,2,0.0008,1.6378,0
289,3,0.0010,0.6071,0
289,4,0.0004,1.1941,0
290,0,0.0002,2.3822,0
290,1,0.0018,2.6368,0
290,2,0.0024,0.9367,0
290,3,0.0010,0.3715,0
290,4,0.0008,0.8398,0
291,0,0.0005,0.2288,0
291,1,0.0013,2.1046,0
291,2,0.0005,2.1030,0
291,3,0.0002,1.7613,0
291,4,0.0007,0.1717,0
292,0,0.0012,0.2899,0
292,1,0.0021,1.7846,0
292,2,0.0015,0.3058,0
292,3,0.0003,3.0420,1
292,4,0.0008,0.1060,0
293,0,0.0003,1.0969,0
293,1,0.0006,2.5845,0
293,2,0.0006,1.2745,0
293,3,0.0001,1.6815,0
293,4,0.0005,0.4676,0
294,0,0.0012,2.0098,0
294,1,0.0019,1.3672,0
294,2,0.0004,1.7514,0
294,3,0.0004,0.9302,0
294,4,0.0003,1.9084,0
295,0,0.0005,0.0088,0
295,1,0.0009,1.5639,0
295,2,0.0002,0.1722,0
295,3,0.0011,0.7343,0
295,4,0.0017,2.3165,0
296,0,0.0020,0.7416,0
296,1,0.0013,1.7886,0
296,2,0.0008,2.9530,0
296,3,0.0015,1.0923,0
296,4,0.0024,0.7280,0
297,0,0.0008,0.0675,0
297,1,0.0021,1.2334,0
297,2,0.0009,1.6322,0
297,3,0.0004,1.6153,0
297,4,0.0008,1.1071,0
298,0,0.0010,1.6172,0
298,1,0.0010,2.4052,0
298,2,0.0011,1.3116,0
298,3,0.0003,0.6096,0
298,4,0.0010,1.3579,0
299,0,0.0021,0.2090,0
299,1,0.0003,1.2908,0
299,2,0.0001,2.1867,0
299,3,0.0022,0.0201,0
299,4,0.0014,0.7241,0
