t_idx,node_idx,fk_total_ripple,fk_max_impact,fk_max_impact_node,ik_strain_energy,ik_max_adjust,ik_max_adjust_node
95,3,41.5234,7.0142,2,0.1677,-4.1485,1
95,4,41.5234,6.8779,1,0.1815,-3.9480,0
96,0,41.5234,6.8872,4,0.1333,-4.6484,1
96,1,41.5234,7.0637,4,0.1129,-4.1889,2
96,2,41.5234,6.9159,4,0.1344,-4.8710,1
96,3,41.5234,7.3072,4,0.1689,-3.3428,4
96,4,41.5234,6.9022,2,0.1894,-3.9280,2
97,0,41.5234,6.7940,3,0.1379,-4.4484,1
97,1,41.5234,6.9752,3,0.1116,-4.1345,2
97,2,41.5234,6.7279,0,0.1346,-5.0476,1
97,3,41.5234,6.7095,0,0.1731,-3.2229,0
97,4,41.5234,6.9043,3,0.1865,-3.5286,2
98,0,41.5234,7.0284,4,0.1349,-4.4597,1
98,1,41.5234,7.0214,4,0.1117,-4.3677,2
98,2,41.5234,7.1881,4,0.1347,-4.8627,1
98,3,41.5234,6.8874,4,0.1644,-3.3022,0
98,4,41.5234,6.9388,0,0.1935,-3.5619,3
99,0,41.5234,6.8700,4,0.1270,-4.6554,1
99,1,41.5234,6.9045,2,0.1124,-4.5341,0
99,2,41.5234,7.1316,1,0.1396,-4.3866,1
99,3,41.5234,7.0387,1,0.1689,-3.2088,1
99,4,41.5234,6.9950,1,0.1903,-3.5628,2
100,0,41.5234,7.0342,2,0.1273,-5.1004,1
100,1,41.5234,6.9749,2,0.1059,-4.1488,0
100,2,41.5234,6.8652,4,0.1419,-4.7783,1
100,3,41.5234,6.9195,2,0.1724,-3.6061,0
100,4,41.5234,6.9045,3,0.1904,-3.5269,3
101,0,41.5234,6.8953,2,0.1328,-5.0581,1
101,1,41.5234,6.8421,0,0.1113,-4.4602,0
101,2,41.5234,6.9777,0,0.1408,-4.5688,1
101,3,41.5234,6.8784,2,0.1695,-3.4513,0
101,4,41.5234,6.9632,0,0.1884,-3.9634,2
102,0,41.5234,6.9072,4,0.1333,-4.8677,1
102,1,41.5234,6.9263,4,0.1121,-4.4054,0
102,2,41.5234,7.0031,4,0.1378,-4.7287,1
102,3,41.5234,6.8748,2,0.1691,-3.5910,0
102,4,41.5234,6.7040,1,0.1961,-3.9483,2
103,0,41.5234,6.7349,4,0.1322,-4.8770,1
103,1,41.5234,6.8178,3,0.1144,-4.4893,0
103,2,41.5234,6.8453,4,0.1368,-4.5840,1
103,3,41.5234,6.7425,4,0.1722,-3.6703,0
103,4,41.5234,7.0079,3,0.1944,-4.0026,2
104,0,41.5234,6.8005,4,0.1299,-5.0168,1
104,1,41.5234,6.8434,4,0.1129,-4.3541,0
104,2,41.5234,6.9271,4,0.1384,-4.2811,1
104,3,41.5234,6.9247,4,0.1768,-3.6679,0
104,4,41.5234,6.8403,3,0.1978,-4.0677,2
105,0,41.5234,6.9436,1,0.1310,-4.8191,1
105,1,41.5234,6.8121,2,0.1163,-4.5246,0
105,2,41.5234,6.9634,1,0.1379,-4.4787,1
105,3,41.5234,6.9024,1,0.1769,-3.6164,0
105,4,41.5234,6.8719,1,0.1984,-4.1298,2
106,0,41.5234,6.9283,2,0.1308,-5.0504,1
106,1,41.5234,6.9890,2,0.1151,-4.6380,0
106,2,41.5234,6.6738,0,0.1394,-4.2342,1
106,3,41.5234,6.8594,4,0.1779,-3.5985,0
106,4,41.5234,6.7967,2,0.1971,-4.7812,2
107,0,41.5234,6.9291,3,0.1301,-4.9010,1
107,1,41.5234,6.7467,4,0.1164,-4.5328,0
107,2,41.5234,6.7520,3,0.1371,-4.4961,1
107,3,41.5234,6.8367,4,0.1835,-3.4843,0
107,4,41.5234,6.8397,3,0.1992,-4.2297,2
108,0,41.5234,6.8918,2,0.1293,-4.3155,1
108,1,41.5234,6.8866,2,0.1163,-4.5350,0
108,2,41.5234,6.9274,1,0.1402,-4.5251,1
108,3,41.5234,6.9471,1,0.1709,-3.8691,0
108,4,41.5234,6.8677,1,0.1986,-4.1836,2
109,0,41.5234,7.0292,4,0.1299,-4.6408,1
109,1,41.5234,6.9056,4,0.1143,-4.3572,0
109,2,41.5234,6.8254,4,0.1411,-4.5352,1
109,3,41.5234,6.9428,4,0.1720,-3.6931,0
109,4,41.5234,6.8451,2,0.2065,-4.3635,2
110,0,41.5234,6.8992,1,0.1321,-4.7705,1
110,1,41.5234,6.7664,0,0.1178,-4.2997,0
110,2,41.5234,6.8658,1,0.1379,-4.5560,1
110,3,41.5234,6.9089,1,0.1758,-3.8836,0
110,4,41.5234,6.8290,1,0.2067,-3.8675,2
111,0,41.5234,6.8058,4,0.1305,-4.6218,1
111,1,41.5234,6.8131,4,0.1170,-4.4098,0
111,2,41.5234,6.7577,4,0.1388,-4.5581,1
111,3,41.5234,6.7811,1,0.1806,-3.7411,0
111,4,41.5234,6.8606,3,0.2082,-3.9833,2
112,0,41.5234,6.7646,1,0.1275,-4.4630,1
112,1,41.5234,6.7447,4,0.1186,-4.2761,0
112,2,41.5234,6.7372,4,0.1389,-4.7073,1
112,3,41.5234,6.7969,4,0.1804,-3.9287,0
112,4,41.5234,6.7121,0,0.2158,-3.9131,0
113,0,41.5234,6.9181,4,0.1273,-4.6445,1
113,1,41.5234,6.9614,4,0.1167,-4.2720,2
113,2,41.5234,6.9823,4,0.1388,-4.6394,1
113,3,41.5234,6.9846,4,0.1820,-4.1329,0
113,4,41.5234,6.6677,3,0.2241,-4.1020,2
114,0,41.5234,6.8926,3,0.1266,-4.6419,1
114,1,41.5234,6.8282,3,0.1163,-4.3347,0
114,2,41.5234,6.8702,3,0.1387,-4.4893,1
114,3,41.5234,6.7139,0,0.1837,-3.8344,0
114,4,41.5234,6.7529,3,0.2097,-3.9405,2
115,0,41.5234,6.8894,3,0.1290,-4.2560,1
115,1,41.5234,6.9738,3,0.1207,-4.2184,0
115,2,41.5234,6.9417,3,0.1374,-4.4830,1
115,3,41.5234,6.7936,4,0.1852,-4.0223,0
115,4,41.5234,6.9354,3,0.2084,-3.8451,2
116,0,41.5234,6.7345,1,0.1292,-4.4189,1
116,1,41.5234,6.8664,0,0.1206,-4.1784,0
116,2,41.5234,6.9461,0,0.1375,-4.4883,1
116,3,41.5234,6.7829,0,0.1814,-3.8295,0
116,4,41.5234,6.7650,0,0.2019,-4.2379,2
117,0,41.5234,6.8411,2,0.1367,-4.4069,1
117,1,41.5234,6.9068,2,0.1224,-4.2192,2
117,2,41.5234,6.6967,1,0.1396,-4.4942,1
117,3,41.5234,6.7894,2,0.1793,-4.1551,0
117,4,41.5234,6.9289,2,0.2090,-4.4953,2
118,0,41.5234,6.8722,1,0.1439,-4.1200,1
118,1,41.5234,6.9435,0,0.1228,-4.2844,2
118,2,41.5234,6.9120,1,0.1344,-4.7540,1
118,3,41.5234,6.8901,1,0.1763,-3.9791,0
118,4,41.5234,6.8257,0,0.2009,-3.9162,2
119,0,41.5234,6.7908,4,0.1401,-4.3673,1
119,1,41.5234,6.9083,3,0.1208,-4.3096,2
119,2,41.5234,6.8447,4,0.1352,-4.6875,1
119,3,41.5234,6.7473,4,0.1788,-4.1785,0
119,4,41.5234,6.7565,3,0.2036,-3.8393,2
120,0,41.5234,6.7865,1,0.1400,-4.2945,1
120,1,41.5234,6.7770,4,0.1229,-4.2159,2
120,2,41.5234,6.7970,1,0.1368,-4.6290,1
120,3,41.5234,6.8176,4,0.1762,-4.2253,0
120,4,41.5234,6.7593,2,0.2025,-4.2318,2
121,0,41.5234,6.7368,2,0.1386,-4.3433,1
121,1,41.5234,6.8526,2,0.1245,-4.2871,2
121,2,41.5234,6.7151,1,0.1385,-4.6545,1
121,3,41.5234,6.8503,2,0.1735,-4.2306,0
121,4,41.5234,6.9183,2,0.2034,-4.2063,2
122,0,41.5234,6.8402,2,0.1394,-4.3438,1
122,1,41.5234,6.8504,2,0.1237,-4.4478,2
122,2,41.5234,6.7706,3,0.1363,-4.8882,1
122,3,41.5234,6.8408,2,0.1719,-4.2127,0
122,4,41.5234,6.8334,2,0.2053,-4.2390,2
123,0,41.5234,6.7346,2,0.1392,-4.4117,1
123,1,41.5234,6.7874,3,0.1246,-4.5483,2
123,2,41.5234,6.7953,1,0.1323,-4.9624,1
123,3,41.5234,6.7704,1,0.1743,-4.1509,0
123,4,41.5234,6.7684,3,0.1980,-4.3050,2
124,0,41.5234,6.7520,4,0.1374,-4.5846,1
124,1,41.5234,6.8307,3,0.1231,-4.7360,2
124,2,41.5234,6.8482,3,0.1328,-4.9397,1
124,3,41.5234,6.7266,0,0.1738,-4.2589,0
124,4,41.5234,6.8057,3,0.2049,-4.4135,2
125,0,41.5234,6.7584,2,0.1372,-4.5094,1
125,1,41.5234,6.7390,2,0.1267,-4.8056,2
125,2,41.5234,6.7737,0,0.1332,-4.8335,1
125,3,41.5234,6.8227,2,0.1744,-4.2654,0
125,4,41.5234,6.7904,2,0.2028,-4.5435,2
126,0,41.5234,6.8057,2,0.1383,-4.3074,1
126,1,41.5234,6.6981,2,0.1296,-4.5612,2
126,2,41.5234,6.7608,1,0.1332,-4.8416,1
126,3,41.5234,6.6884,2,0.1760,-4.1559,0
126,4,41.5234,6.8491,2,0.2041,-4.3936,2
127,0,41.5234,6.8690,3,0.1392,-4.4579,1
127,1,41.5234,6.8948,3,0.1247,-4.5910,2
127,2,41.5234,6.9567,3,0.1317,-4.7938,1
127,3,41.5234,6.7723,0,0.1768,-4.1118,0
127,4,41.5234,6.9272,3,0.2068,-4.6176,2
128,0,41.5234,6.8719,3,0.1407,-4.5032,1
128,1,41.5234,6.8082,4,0.1262,-4.5395,2
128,2,41.5234,6.8391,3,0.1338,-4.8725,1
128,3,41.5234,6.7631,4,0.1751,-3.9013,0
128,4,41.5234,6.8899,3,0.2117,-4.3497,2
129,0,41.5234,6.8764,3,0.1419,-4.4344,1
129,1,41.5234,6.8263,3,0.1254,-4.5781,2
129,2,41.5234,6.8249,3,0.1344,-4.9422,1
129,3,41.5234,6.8097,2,0.1772,-3.8185,0
129,4,41.5234,6.8678,2,0.2106,-4.3277,2
130,0,41.5234,6.7561,2,0.1412,-4.7188,1
130,1,41.5234,6.7806,3,0.1268,-4.5622,2
130,2,41.5234,6.7221,3,0.1326,-4.8891,1
130,3,41.5234,6.7356,0,0.1770,-4.0552,0
130,4,41.5234,6.8380,3,0.2113,-4.4529,2
131,0,41.5234,6.7260,4,0.1410,-4.8462,1
131,1,41.5234,6.7861,4,0.1252,-4.7009,2
131,2,41.5234,6.8017,0,0.1383,-4.8919,1
131,3,41.5234,6.7988,4,0.1753,-4.1905,0
131,4,41.5234,6.8581,0,0.2047,-4.4193,2
132,0,41.5234,6.9304,3,0.1415,-4.6302,1
132,1,41.5234,6.8014,4,0.1249,-4.4907,0
132,2,41.5234,6.8717,3,0.1426,-4.9211,1
132,3,41.5234,6.8599,4,0.1799,-4.0283,0
132,4,41.5234,6.8700,3,0.1966,-4.4476,2
133,0,41.5234,6.8245,4,0.1450,-4.5900,1
133,1,41.5234,6.8249,0,0.1233,-4.5416,2
133,2,41.5234,6.8325,4,0.1432,-5.0854,1
133,3,41.5234,6.8111,4,0.1751,-4.0821,0
133,4,41.5234,6.7713,1,0.1980,-4.3722,2
134,0,41.5234,6.7710,4,0.1435,-4.9265,1
134,1,41.5234,6.7946,2,0.1252,-4.7966,2
134,2,41.5234,6.8335,0,0.1462,-5.0061,1
134,3,41.5234,6.7983,0,0.1743,-4.3766,0
134,4,41.5234,6.7590,0,0.1992,-4.1883,2
135,0,41.5234,6.8802,3,0.1468,-5.0426,1
135,1,41.5234,6.9206,3,0.1270,-4.7187,0
135,2,41.5234,6.7948,4,0.1431,-5.2523,1
135,3,41.5234,6.7031,0,0.1826,-4.0959,0
135,4,41.5234,6.8625,3,0.2040,-4.2736,2
136,0,41.5234,6.7515,3,0.1478,-5.1804,1
136,1,41.5234,6.8796,0,0.1279,-4.7422,2
136,2,41.5234,6.9773,0,0.1420,-5.0499,1
136,3,41.5234,6.9506,0,0.1797,-3.9527,0
136,4,41.5234,6.7886,3,0.2007,-4.6524,2
137,0,41.5234,6.8202,2,0.1391,-5.3313,1
137,1,41.5234,6.9230,2,0.1268,-5.0443,0
137,2,41.5234,6.8083,1,0.1380,-4.1832,1
137,3,41.5234,6.8949,2,0.1734,-3.5948,0
137,4,41.5234,6.8569,2,0.1990,-4.6770,2
138,0,41.5234,6.6313,3,0.1351,-5.5384,1
138,1,41.5234,7.0604,0,0.1246,-5.1281,0
138,2,41.5234,7.0520,0,0.1266,-3.5555,1
138,3,41.5234,7.1663,0,0.1727,-3.3439,1
138,4,41.5234,7.0739,0,0.2132,-5.5654,2
139,0,41.5234,6.8218,1,0.1285,-5.3504,1
139,1,41.5234,6.7454,0,0.1252,-5.1077,0
139,2,41.5234,6.8171,4,0.1256,-3.4721,1
139,3,41.5234,6.7707,0,0.1720,-3.3272,2
139,4,41.5234,6.8007,2,0.2206,-5.1209,2
140,0,41.5234,6.7688,2,0.1267,-5.3783,1
140,1,41.5234,6.8956,0,0.1246,-5.2705,0
140,2,41.5234,6.9961,0,0.1261,-3.5424,4
140,3,41.5234,6.8349,0,0.1722,-3.4701,2
140,4,41.5234,7.0106,0,0.2131,-5.2626,2
141,0,41.5234,6.9462,4,0.1142,-5.1687,1
141,1,41.5234,7.0184,4,0.1251,-5.4607,0
141,2,41.5234,6.9199,4,0.1234,-3.6332,1
141,3,41.5234,6.9457,4,0.1735,-3.4803,2
141,4,41.5234,6.7235,3,0.1983,-5.3941,2
142,0,41.5234,6.8882,2,0.1154,-5.3403,1
142,1,41.5234,6.8329,2,0.1211,-5.5609,0
142,2,41.5234,6.8505,0,0.1257,-3.7705,4
142,3,41.5234,6.7813,2,0.1713,-3.4554,2
142,4,41.5234,6.8797,0,0.1906,-5.2190,2
143,0,41.5234,6.7167,1,0.1176,-5.0520,1
143,1,41.5234,6.8493,4,0.1216,-5.2755,0
143,2,41.5234,6.7310,4,0.1211,-3.7059,1
143,3,41.5234,6.7580,1,0.1710,-3.3792,1
143,4,41.5234,6.8219,1,0.1897,-5.2441,2
144,0,41.5234,6.8191,4,0.1249,-4.9732,1
144,1,41.5234,6.9193,3,0.1212,-5.1410,0
144,2,41.5234,6.8806,3,0.1204,-3.8231,1
144,3,41.5234,6.7467,4,0.1717,-3.4301,0
144,4,41.5234,6.9003,3,0.1901,-5.7131,2
145,0,41.5234,6.8801,4,0.1280,-5.1937,1
145,1,41.5234,6.8802,4,0.1211,-4.7779,0
145,2,41.5234,6.9248,4,0.1212,-3.6711,4
145,3,41.5234,6.9558,4,0.1728,-3.3883,1
145,4,41.5234,6.7883,0,0.1933,-5.2504,2
146,0,41.5234,6.8643,2,0.1266,-4.8812,1
146,1,41.5234,7.0458,2,0.1208,-4.8158,0
146,2,41.5234,6.7405,1,0.1240,-3.9960,4
146,3,41.5234,6.9677,2,0.1702,-3.7452,1
146,4,41.5234,6.9264,2,0.1773,-5.5234,2
147,0,41.5234,6.8844,1,0.1278,-5.1068,1
147,1,41.5234,6.7510,3,0.1251,-4.6931,0
147,2,41.5234,6.7399,0,0.1251,-4.1908,4
147,3,41.5234,6.8185,1,0.1709,-3.4746,2
147,4,41.5234,6.7098,0,0.1732,-5.2392,2
148,0,41.5234,6.9500,3,0.1255,-4.8489,1
148,1,41.5234,6.9795,3,0.1225,-5.0620,0
148,2,41.5234,6.9579,3,0.1280,-4.3037,4
148,3,41.5234,6.8289,1,0.1697,-3.6262,1
148,4,41.5234,6.9668,3,0.1703,-5.4410,2
149,0,41.5234,6.7447,4,0.1311,-4.4938,1
149,1,41.5234,6.7515,0,0.1352,-4.8933,0
149,2,41.5234,6.7206,4,0.1306,-3.9690,4
149,3,41.5234,6.6908,0,0.1553,-3.5053,2
149,4,41.5234,6.7005,0,0.1789,-4.8438,2
150,0,41.5234,8.5135,2,0.1235,-6.0475,1
150,1,41.5234,8.0835,2,0.0216,-2.8194,0
150,2,41.5234,8.6764,0,0.1359,-4.9777,1
150,3,41.5234,8.5843,0,0.1384,-5.6685,1
150,4,41.5234,8.6049,0,0.1712,-5.3569,1
151,0,41.5234,8.5317,3,0.1240,-5.7340,1
151,1,41.5234,7.8828,4,0.0216,-2.8217,0
151,2,41.5234,8.3424,0,0.1320,-5.0272,1
151,3,41.5234,8.3639,4,0.1389,-5.9522,1
151,4,41.5234,8.3863,3,0.1728,-5.2648,1
152,0,41.5234,8.3974,2,0.1249,-5.6426,1
152,1,41.5234,8.0439,4,0.0217,-2.8374,0
152,2,41.5234,8.4740,4,0.1320,-4.9937,1
152,3,41.5234,8.5702,4,0.1379,-5.8970,1
152,4,41.5234,8.3304,3,0.1778,-5.3884,1
153,0,41.5234,8.5748,4,0.1253,-5.6468,1
153,1,41.5234,7.9746,4,0.0218,-2.8473,0
153,2,41.5234,8.4749,4,0.1301,-5.0715,1
153,3,41.5234,8.4960,4,0.1382,-5.5830,1
153,4,41.5234,8.4417,0,0.1741,-5.6941,1
154,0,41.5234,8.4806,4,0.1242,-5.4765,1
154,1,41.5234,7.8254,3,0.0218,-2.8309,0
154,2,41.5234,8.4508,4,0.1319,-4.8582,1
154,3,41.5234,8.4997,4,0.1365,-5.6786,1
154,4,41.5234,8.3759,3,0.1692,-5.9733,1
155,0,41.5234,8.5184,3,0.1223,-5.6563,1
155,1,41.5234,7.9135,3,0.0218,-2.8579,0
155,2,41.5234,8.4824,3,0.1306,-5.0815,1
155,3,41.5234,8.4307,2,0.1346,-5.8497,1
155,4,41.5234,8.4679,3,0.1650,-5.3273,1
156,0,41.5234,8.4676,4,0.1260,-5.9190,1
156,1,41.5234,7.9072,4,0.0218,-2.8608,0
156,2,41.5234,8.3854,0,0.1312,-4.8468,1
156,3,41.5234,8.5069,4,0.1323,-5.6002,1
156,4,41.5234,8.4116,3,0.1636,-5.5052,1
157,0,41.5234,8.6198,3,0.1275,-5.9954,1
157,1,41.5234,8.0579,3,0.0218,-2.8636,0
157,2,41.5234,8.5622,3,0.1317,-4.8582,1
157,3,41.5234,8.3347,0,0.1356,-5.6392,1
157,4,41.5234,8.5470,3,0.1617,-5.4850,1
158,0,41.5234,8.2956,3,0.1271,-6.2209,1
158,1,41.5234,7.9933,0,0.0219,-2.8783,0
158,2,41.5234,8.6794,0,0.1298,-4.8105,1
158,3,41.5234,8.6322,0,0.1355,-5.4920,1
158,4,41.5234,8.6131,0,0.1630,-5.3872,1
159,0,41.5234,8.5149,2,0.1275,-5.9969,1
159,1,41.5234,7.9213,2,0.0218,-2.8715,0
159,2,41.5234,8.3969,4,0.1315,-5.0321,1
159,3,41.5234,8.3684,2,0.1313,-5.6131,1
159,4,41.5234,8.4925,2,0.1668,-5.2946,1
160,0,41.5234,8.3457,2,0.1266,-6.1618,1
160,1,41.5234,7.8717,2,0.0218,-2.8764,0
160,2,41.5234,8.4734,0,0.1325,-4.7777,1
160,3,41.5234,8.3866,4,0.1397,-5.4639,1
160,4,41.5234,8.4204,0,0.1597,-5.5532,1
161,0,41.5234,8.4955,4,0.1292,-6.0100,1
161,1,41.5234,7.9901,4,0.0218,-2.8764,0
161,2,41.5234,8.4319,4,0.1262,-4.8085,1
161,3,41.5234,8.5893,4,0.1394,-5.7180,1
161,4,41.5234,8.3778,3,0.1620,-5.4152,1
162,0,41.5234,8.4153,4,0.1312,-6.0597,1
162,1,41.5234,7.8443,0,0.0218,-2.8852,0
162,2,41.5234,8.3252,0,0.1280,-4.8570,1
162,3,41.5234,8.4276,0,0.1390,-5.5719,1
162,4,41.5234,8.3797,2,0.1601,-5.4870,1
163,0,41.5234,8.4053,4,0.1318,-5.9934,1
163,1,41.5234,7.8513,4,0.0218,-2.8905,0
163,2,41.5234,8.4173,0,0.1268,-4.8714,1
163,3,41.5234,8.3875,4,0.1404,-5.7506,1
163,4,41.5234,8.3472,2,0.1615,-5.3583,1
164,0,41.5234,8.5324,4,0.1321,-6.0100,1
164,1,41.5234,8.0623,4,0.0218,-2.8942,0
164,2,41.5234,8.5544,4,0.1244,-4.8254,1
164,3,41.5234,8.5816,4,0.1402,-5.7266,1
164,4,41.5234,8.4166,3,0.1647,-5.3930,1
165,0,41.5234,8.3940,3,0.1380,-6.1195,1
165,1,41.5234,7.8643,0,0.0218,-2.8689,0
165,2,41.5234,8.4125,3,0.1251,-4.8056,1
165,3,41.5234,8.3645,4,0.1403,-5.9544,1
165,4,41.5234,8.4568,3,0.1583,-5.2661,1
166,0,41.5234,8.3316,2,0.1414,-6.0718,1
166,1,41.5234,7.9240,0,0.0219,-2.8924,0
166,2,41.5234,8.3951,4,0.1255,-4.8235,1
166,3,41.5234,8.3785,2,0.1405,-5.8575,1
166,4,41.5234,8.3753,0,0.1591,-5.4217,1
167,0,41.5234,8.3361,3,0.1362,-6.3345,1
167,1,41.5234,7.8984,2,0.0220,-2.8956,0
167,2,41.5234,8.3904,4,0.1279,-4.7788,1
167,3,41.5234,8.4100,2,0.1429,-5.6710,1
167,4,41.5234,8.4334,2,0.1590,-5.4085,1
168,0,41.5234,8.4481,2,0.1391,-6.2350,1
168,1,41.5234,7.8595,3,0.0220,-2.8855,0
168,2,41.5234,8.3380,3,0.1250,-5.0624,1
168,3,41.5234,8.4249,2,0.1458,-5.6097,1
168,4,41.5234,8.4306,2,0.1577,-5.3170,1
169,0,41.5234,8.3057,2,0.1421,-6.3190,1
169,1,41.5234,7.8841,3,0.0220,-2.8914,0
169,2,41.5234,8.3970,3,0.1273,-4.8804,1
169,3,41.5234,8.3083,0,0.1427,-5.6582,1
169,4,41.5234,8.4330,3,0.1559,-5.3020,1
170,0,41.5234,8.3997,2,0.1463,-6.2567,1
170,1,41.5234,7.8930,2,0.0220,-2.8891,0
170,2,41.5234,8.3495,0,0.1284,-5.0351,1
170,3,41.5234,8.5528,2,0.1375,-5.8541,1
170,4,41.5234,8.5659,2,0.1587,-5.0095,1
171,0,41.5234,8.3729,4,0.1422,-6.6022,1
171,1,41.5234,7.9215,4,0.0220,-2.8954,0
171,2,41.5234,8.5182,4,0.1288,-4.6081,1
171,3,41.5234,8.3806,4,0.1385,-5.7009,1
171,4,41.5234,8.3858,3,0.1611,-5.2697,1
172,0,41.5234,8.5269,3,0.1419,-6.7945,1
172,1,41.5234,7.9329,3,0.0220,-2.8972,0
172,2,41.5234,8.5771,0,0.1296,-4.6455,1
172,3,41.5234,8.5794,0,0.1446,-5.7712,1
172,4,41.5234,8.5912,0,0.1570,-5.0355,1
173,0,41.5234,8.4232,4,0.1488,-6.2425,1
173,1,41.5234,7.9255,0,0.0220,-2.8942,0
173,2,41.5234,8.3590,0,0.1329,-4.9513,1
173,3,41.5234,8.3422,0,0.1534,-5.6895,1
173,4,41.5234,8.3448,0,0.1566,-5.3484,1
174,0,41.5234,8.4129,2,0.1443,-6.4355,1
174,1,41.5234,7.8401,0,0.0220,-2.8800,0
174,2,41.5234,8.4494,0,0.1355,-4.9224,1
174,3,41.5234,8.3785,2,0.1565,-5.7437,1
174,4,41.5234,8.4847,0,0.1580,-5.0079,1
175,0,41.5234,8.4319,4,0.1451,-6.4580,1
175,1,41.5234,7.9116,4,0.0221,-2.8909,0
175,2,41.5234,8.4217,0,0.1332,-4.7373,1
175,3,41.5234,8.4357,0,0.1535,-5.9562,1
175,4,41.5234,8.4340,0,0.1610,-5.0088,2
176,0,41.5234,8.4499,3,0.1475,-6.2356,1
176,1,41.5234,7.8921,2,0.0221,-2.8871,0
176,2,41.5234,8.4309,3,0.1359,-4.6849,4
176,3,41.5234,8.3669,2,0.1546,-6.1258,1
176,4,41.5234,8.4563,3,0.1544,-5.1764,1
177,0,41.5234,8.3905,3,0.1449,-6.5549,1
177,1,41.5234,7.8992,4,0.0220,-2.8876,0
177,2,41.5234,8.4720,0,0.1323,-4.6444,1
177,3,41.5234,8.4673,0,0.1560,-6.1176,1
177,4,41.5234,8.4532,3,0.1562,-5.2652,2
178,0,41.5234,8.4276,3,0.1495,-6.3232,1
178,1,41.5234,7.9242,2,0.0220,-2.8914,0
178,2,41.5234,8.4311,3,0.1350,-4.7387,4
178,3,41.5234,8.4458,2,0.1561,-6.3086,1
178,4,41.5234,8.3881,3,0.1550,-4.9176,2
179,0,41.5234,8.5077,2,0.1528,-6.4277,1
179,1,41.5234,7.9555,2,0.0222,-2.8771,0
179,2,41.5234,8.5000,0,0.1328,-4.8033,1
179,3,41.5234,8.4995,2,0.1594,-6.0682,1
179,4,41.5234,8.4081,2,0.1447,-5.0062,2
180,0,41.5234,8.4784,3,0.1477,-6.6070,1
180,1,41.5234,7.9721,3,0.0222,-2.8813,0
180,2,41.5234,8.4172,3,0.1310,-4.7205,1
180,3,41.5234,8.3046,2,0.1614,-6.0313,1
180,4,41.5234,8.4322,3,0.1466,-5.2062,2
181,0,41.5234,8.4649,3,0.1461,-6.7104,1
181,1,41.5234,8.0401,3,0.0222,-2.9175,0
181,2,41.5234,8.4547,0,0.1294,-4.7049,4
181,3,41.5234,8.4156,0,0.1617,-5.9983,1
181,4,41.5234,8.6003,3,0.1457,-5.0295,2
182,0,41.5234,8.4363,2,0.1473,-6.7532,1
182,1,41.5234,7.9512,2,0.0224,-2.9012,0
182,2,41.5234,8.3144,0,0.1324,-4.7340,1
182,3,41.5234,8.4644,0,0.1604,-5.9896,1
182,4,41.5234,8.4383,2,0.1449,-4.8474,1
183,0,41.5234,8.3599,2,0.1504,-6.6084,1
183,1,41.5234,7.8772,0,0.0225,-2.9060,0
183,2,41.5234,8.4823,0,0.1302,-4.8536,4
183,3,41.5234,8.3639,2,0.1570,-6.0918,1
183,4,41.5234,8.3816,0,0.1449,-4.9754,2
184,0,41.5234,8.4932,3,0.1511,-6.7330,1
184,1,41.5234,7.8854,4,0.0223,-2.9075,0
184,2,41.5234,8.3648,3,0.1323,-4.7956,1
184,3,41.5234,8.3289,2,0.1598,-6.4940,1
184,4,41.5234,8.4051,3,0.1475,-5.0930,2
185,0,41.5234,8.5318,4,0.1528,-6.4017,1
185,1,41.5234,8.1045,4,0.0224,-2.9062,0
185,2,41.5234,8.5848,4,0.1338,-4.8681,1
185,3,41.5234,8.6743,4,0.1628,-6.3434,1
185,4,41.5234,8.3987,2,0.1493,-4.9405,2
186,0,41.5234,8.4224,2,0.1501,-6.7009,1
186,1,41.5234,7.9103,3,0.0225,-2.9038,0
186,2,41.5234,8.3924,3,0.1303,-5.1292,1
186,3,41.5234,8.3756,0,0.1664,-6.1849,1
186,4,41.5234,8.4726,2,0.1484,-4.8127,2
187,0,41.5234,8.3453,4,0.1523,-6.6717,1
187,1,41.5234,7.8876,4,0.0224,-2.8883,0
187,2,41.5234,8.3380,4,0.1292,-5.1489,1
187,3,41.5234,8.3783,0,0.1635,-6.1076,1
187,4,41.5234,8.4827,2,0.1505,-4.6920,1
188,0,41.5234,8.5552,4,0.1547,-6.4519,1
188,1,41.5234,8.0778,4,0.0225,-2.8773,0
188,2,41.5234,8.5631,4,0.1314,-4.7926,1
188,3,41.5234,8.6690,4,0.1549,-6.3452,1
188,4,41.5234,8.2284,0,0.1516,-4.9344,1
189,0,41.5234,8.3496,3,0.1540,-6.4958,1
189,1,41.5234,7.8625,2,0.0226,-2.8720,0
189,2,41.5234,8.5191,3,0.1313,-4.7327,1
189,3,41.5234,8.3387,2,0.1601,-6.5623,1
189,4,41.5234,8.4141,3,0.1460,-5.1106,2
190,0,41.5234,8.6207,3,0.1640,-6.3082,1
190,1,41.5234,8.0088,3,0.0225,-2.8719,0
190,2,41.5234,8.5864,3,0.1299,-5.1615,1
190,3,41.5234,8.6030,2,0.1653,-6.5122,1
190,4,41.5234,8.6133,3,0.1508,-4.8165,2
191,0,41.5234,8.6730,2,0.1602,-6.6685,1
191,1,41.5234,7.9822,4,0.0224,-2.8814,0
191,2,41.5234,8.4120,4,0.1293,-5.1220,1
