t_idx,component_idx,singular_value,explained_ratio,effective_rank
174,1,151.899166,0.163617,5
174,2,138.230780,0.148895,5
174,3,130.361800,0.140419,5
174,4,7.323065,0.007888,5
175,0,480.680559,0.542481,5
175,1,138.991370,0.156861,5
175,2,132.721092,0.149785,5
175,3,125.917227,0.142106,5
175,4,7.768043,0.008767,5
176,0,478.127578,0.541499,5
176,1,137.411280,0.155624,5
176,2,132.354532,0.149897,5
176,3,127.723878,0.144653,5
176,4,7.352666,0.008327,5
177,0,469.010724,0.537420,5
177,1,138.062760,0.158200,5
177,2,133.997902,0.153543,5
177,3,124.777478,0.142977,5
177,4,6.859903,0.007860,5
178,0,462.181455,0.540805,5
178,1,136.786205,0.160055,5
178,2,128.051682,0.149835,5
178,3,120.537013,0.141042,5
178,4,7.061018,0.008262,5
179,0,455.707412,0.543180,5
179,1,132.971138,0.158495,5
179,2,124.797523,0.148752,5
179,3,118.212375,0.140903,5
179,4,7.273428,0.008670,5
180,0,438.762555,0.542682,5
180,1,124.903049,0.154486,5
180,2,121.663132,0.150479,5
180,3,116.454482,0.144036,5
180,4,6.723938,0.008316,5
181,0,416.031363,0.537968,5
181,1,128.770254,0.166512,5
181,2,118.223835,0.152875,5
181,3,104.109575,0.134623,5
181,4,6.203783,0.008022,5
182,0,413.554892,0.539451,5
182,1,123.935539,0.161664,5
182,2,117.003838,0.152623,5
182,3,105.807852,0.138018,5
182,4,6.319740,0.008244,5
183,0,397.492549,0.543106,5
183,1,117.898427,0.161088,5
183,2,108.718138,0.148545,5
183,3,101.690478,0.138943,5
183,4,6.087549,0.008318,5
184,0,370.780048,0.540041,5
184,1,108.286533,0.157719,5
184,2,104.223254,0.151801,5
184,3,97.556705,0.142091,5
184,4,5.730590,0.008347,5
185,0,365.033463,0.539271,5
185,1,111.154913,0.164211,5
185,2,103.716388,0.153222,5
185,3,91.266465,0.134830,5
185,4,5.730806,0.008466,5
186,0,355.058749,0.542447,5
186,1,106.896105,0.163312,5
186,2,96.420399,0.147308,5
186,3,90.617028,0.138442,5
186,4,5.557278,0.008490,5
187,0,344.168086,0.538311,5
187,1,103.855265,0.162439,5
187,2,97.289912,0.152171,5
187,3,89.251313,0.139597,5
187,4,4.783101,0.007481,5
188,0,319.038140,0.542112,5
188,1,92.353483,0.156928,5
188,2,87.492131,0.148667,5
188,3,84.423392,0.143453,5
188,4,5.202960,0.008841,5
189,0,314.151693,0.537240,5
189,1,96.047296,0.164253,5
189,2,86.469074,0.147873,5
189,3,83.133065,0.142168,5
189,4,4.949697,0.008465,5
190,0,304.431354,0.544407,5
190,1,90.266173,0.161421,5
190,2,83.892172,0.150022,5
190,3,75.991254,0.135893,5
190,4,4.617427,0.008257,5
191,0,284.889701,0.536444,5
191,1,86.496158,0.162871,5
191,2,80.170128,0.150959,5
191,3,75.160246,0.141526,5
191,4,4.354885,0.008200,5
192,0,274.903849,0.536404,5
192,1,83.277810,0.162495,5
192,2,79.000716,0.154150,5
192,3,71.137583,0.138807,5
192,4,4.173755,0.008144,5
193,0,266.726210,0.536667,5
193,1,80.712501,0.162398,5
193,2,74.132696,0.149159,5
193,3,71.507614,0.143877,5
193,4,3.926234,0.007900,5
194,0,267.374980,0.539114,5
194,1,79.253703,0.159801,5
194,2,74.903218,0.151029,5
194,3,70.422839,0.141995,5
194,4,3.997424,0.008060,5
195,0,246.232020,0.533960,5
195,1,74.768028,0.162136,5
195,2,73.434119,0.159244,5
195,3,62.849838,0.136291,5
195,4,3.859174,0.008369,5
196,0,250.360959,0.542387,5
196,1,73.943014,0.160192,5
196,2,69.323912,0.150185,5
196,3,64.171062,0.139021,5
196,4,3.792326,0.008216,5
197,0,236.943145,0.542665,5
197,1,71.590647,0.163962,5
197,2,67.516576,0.154631,5
197,3,56.958378,0.130450,5
197,4,3.620374,0.008292,5
198,0,241.568930,0.540762,5
198,1,73.188347,0.163835,5
198,2,69.453605,0.155475,5
198,3,58.845861,0.131729,5
198,4,3.663138,0.008200,5
199,0,234.906553,0.539237,5
199,1,71.611919,0.164388,5
199,2,66.953337,0.153694,5
199,3,58.834566,0.135057,5
199,4,3.321038,0.007624,5
200,0,242.335909,0.547969,5
200,1,69.910123,0.158081,5
200,2,66.846500,0.151153,5
200,3,59.293441,0.134074,5
200,4,3.857712,0.008723,5
201,0,234.692368,0.545122,5
201,1,71.796256,0.166762,5
201,2,63.282961,0.146988,5
201,3,57.224115,0.132915,5
201,4,3.535959,0.008213,5
202,0,241.002509,0.540367,5
202,1,72.471974,0.162494,5
202,2,70.896697,0.158962,5
202,3,58.063526,0.130188,5
202,4,3.563175,0.007989,5
203,0,232.083860,0.543893,5
203,1,78.988068,0.185110,5
203,2,58.359997,0.136768,5
203,3,53.877036,0.126262,5
203,4,3.399867,0.007968,5
204,0,246.641014,0.547278,5
204,1,76.999472,0.170856,5
204,2,63.913291,0.141819,5
204,3,59.409400,0.131825,5
204,4,3.705160,0.008221,5
205,0,242.068461,0.542637,5
205,1,77.675552,0.174123,5
205,2,68.087015,0.152629,5
205,3,54.396587,0.121939,5
205,4,3.868602,0.008672,5
206,0,254.356374,0.533630,5
206,1,80.443452,0.168767,5
206,2,71.668258,0.150357,5
206,3,66.286105,0.139066,5
206,4,3.899160,0.008180,5
207,0,250.023567,0.545313,5
207,1,76.847029,0.167607,5
207,2,66.757945,0.145602,5
207,3,60.739680,0.132476,5
207,4,4.127449,0.009002,5
208,0,261.964564,0.548090,5
208,1,77.683264,0.162531,5
208,2,69.039804,0.144447,5
208,3,64.964128,0.135920,5
208,4,4.306954,0.009011,5
209,0,270.003475,0.543157,5
209,1,87.940689,0.176907,5
209,2,70.451931,0.141726,5
209,3,64.465942,0.129684,5
209,4,4.238566,0.008527,5
210,0,270.598409,0.546758,5
210,1,80.466300,0.162586,5
210,2,70.910448,0.143278,5
210,3,68.738566,0.138890,5
210,4,4.200430,0.008487,5
211,0,268.341201,0.539507,5
211,1,81.324586,0.163505,5
211,2,77.023769,0.154858,5
211,3,66.681290,0.134064,5
211,4,4.011855,0.008066,5
212,0,284.711918,0.541267,5
212,1,86.282939,0.164033,5
212,2,80.329088,0.152714,5
212,3,70.122552,0.133310,5
212,4,4.563658,0.008676,5
213,0,290.627460,0.537728,5
213,1,88.023966,0.162865,5
213,2,81.891237,0.151518,5
213,3,75.860923,0.140360,5
213,4,4.068945,0.007528,5
214,0,287.488088,0.535739,5
214,1,90.547205,0.168736,5
214,2,82.019585,0.152845,5
214,3,72.320774,0.134771,5
214,4,4.244082,0.007909,5
215,0,292.035537,0.534142,5
215,1,94.873553,0.173527,5
215,2,80.288443,0.146850,5
215,3,75.184634,0.137515,5
215,4,4.355331,0.007966,5
216,0,305.146675,0.539939,5
216,1,90.472948,0.160087,5
216,2,86.679479,0.153374,5
216,3,78.064306,0.138130,5
216,4,4.786913,0.008470,5
217,0,307.887372,0.542636,5
217,1,93.615085,0.164992,5
217,2,86.615685,0.152656,5
217,3,74.368887,0.131072,5
217,4,4.904581,0.008644,5
218,0,307.657938,0.541232,5
218,1,90.248597,0.158766,5
218,2,83.872579,0.147549,5
218,3,81.668914,0.143672,5
218,4,4.991485,0.008781,5
219,0,309.554815,0.542736,5
219,1,90.278232,0.158283,5
219,2,86.101134,0.150959,5
219,3,79.310693,0.139054,5
219,4,5.114444,0.008967,5
220,0,326.346470,0.545524,5
220,1,96.651816,0.161564,5
220,2,88.853360,0.148528,5
220,3,81.330943,0.135954,5
220,4,5.043464,0.008431,5
221,0,323.624072,0.540496,5
221,1,95.394171,0.159321,5
221,2,89.164928,0.148917,5
221,3,85.431458,0.142682,5
221,4,5.139520,0.008584,5
222,0,316.145518,0.539484,5
222,1,94.766126,0.161713,5
222,2,89.307781,0.152398,5
222,3,81.076200,0.138352,5
222,4,4.719326,0.008053,5
223,0,333.842127,0.539495,5
223,1,98.794825,0.159654,5
223,2,92.338802,0.149221,5
223,3,88.882048,0.143635,5
223,4,4.946722,0.007994,5
224,0,319.605881,0.540256,5
224,1,94.449319,0.159655,5
224,2,90.681696,0.153287,5
224,3,82.013562,0.138634,5
224,4,4.831555,0.008167,5
225,0,325.577239,0.541837,5
225,1,103.575408,0.172374,5
225,2,85.832350,0.142845,5
225,3,81.144672,0.135044,5
225,4,4.747265,0.007901,5
226,0,322.721844,0.544148,5
226,1,94.014669,0.158520,5
226,2,88.173988,0.148672,5
226,3,82.975480,0.139907,5
226,4,5.191653,0.008754,5
227,0,319.928343,0.539644,5
227,1,99.153112,0.167248,5
227,2,87.278049,0.147217,5
227,3,81.655370,0.137733,5
227,4,4.836358,0.008158,5
228,0,312.408721,0.545389,5
228,1,89.348220,0.155980,5
228,2,86.035200,0.150196,5
228,3,79.715846,0.139164,5
228,4,5.309786,0.009270,5
229,0,318.555806,0.542159,5
229,1,96.390348,0.164049,5
229,2,86.411422,0.147066,5
229,3,80.992522,0.137843,5
229,4,5.219249,0.008883,5
230,0,310.337861,0.542815,5
230,1,93.247692,0.163100,5
230,2,86.276622,0.150907,5
230,3,76.998804,0.134679,5
230,4,4.858352,0.008498,5
231,0,309.020968,0.544004,5
231,1,91.605119,0.161263,5
231,2,84.888486,0.149439,5
231,3,77.348619,0.136166,5
231,4,5.185378,0.009128,5
232,0,293.223678,0.539961,5
232,1,88.101705,0.162236,5
232,2,80.921707,0.149014,5
232,3,76.278554,0.140464,5
232,4,4.520392,0.008324,5
233,0,292.753813,0.541180,5
233,1,87.924081,0.162535,5
233,2,85.137788,0.157384,5
233,3,70.992142,0.131235,5
233,4,4.146715,0.007666,5
234,0,289.467445,0.537624,5
234,1,92.647689,0.172073,5
234,2,80.820926,0.150107,5
234,3,71.117104,0.132085,5
234,4,4.367159,0.008111,5
235,0,285.180633,0.543113,5
235,1,87.379603,0.166410,5
235,2,79.811751,0.151998,5
235,3,68.397688,0.130260,5
235,4,4.315361,0.008218,5
236,0,275.548888,0.542534,5
236,1,83.737560,0.164873,5
236,2,75.794822,0.149234,5
236,3,68.324269,0.134525,5
236,4,4.486743,0.008834,5
237,0,272.058016,0.544296,5
237,1,82.088134,0.164231,5
237,2,72.361057,0.144770,5
237,3,68.914277,0.137874,5
237,4,4.413061,0.008829,5
238,0,279.593483,0.541041,5
238,1,82.574784,0.159790,5
238,2,79.709336,0.154246,5
238,3,70.631789,0.136680,5
238,4,4.259767,0.008243,5
239,0,274.928998,0.535427,5
239,1,87.716997,0.170830,5
239,2,77.292282,0.150528,5
239,3,69.586916,0.135521,5
239,4,3.950773,0.007694,5
240,0,276.128337,0.545498,5
240,1,86.290946,0.170470,5
240,2,71.399886,0.141052,5
240,3,68.094807,0.134523,5
240,4,4.280818,0.008457,5
241,0,257.577997,0.544951,5
241,1,75.223715,0.159149,5
241,2,71.985620,0.152298,5
241,3,63.621624,0.134603,5
241,4,4.253973,0.009000,5
242,0,271.043079,0.544997,5
242,1,76.720720,0.154265,5
242,2,74.097307,0.148990,5
242,3,71.558012,0.143885,5
242,4,3.910195,0.007862,5
243,0,265.297226,0.540356,5
243,1,79.202285,0.161319,5
243,2,73.743242,0.150200,5
243,3,68.734392,0.139998,5
243,4,3.990177,0.008127,5
244,0,257.699739,0.542729,5
244,1,77.773804,0.163796,5
244,2,73.952227,0.155747,5
244,3,61.232640,0.128959,5
244,4,4.164067,0.008770,5
245,0,263.884313,0.535721,5
245,1,79.753793,0.161911,5
245,2,75.829646,0.153944,5
245,3,69.066201,0.140214,5
245,4,4.044225,0.008210,5
246,0,265.075483,0.539738,5
246,1,78.437378,0.159712,5
246,2,75.985054,0.154718,5
246,3,68.057401,0.138576,5
246,4,3.563571,0.007256,5
247,0,266.279603,0.541365,5
247,1,75.600578,0.153701,5
247,2,74.998339,0.152477,5
247,3,70.856629,0.144056,5
247,4,4.131880,0.008400,5
248,0,266.609686,0.544906,5
248,1,80.196538,0.163908,5
248,2,74.738579,0.152753,5
248,3,63.449607,0.129680,5
248,4,4.282005,0.008752,5
249,0,279.628547,0.540326,5
249,1,84.167780,0.162637,5
249,2,80.591125,0.155726,5
249,3,68.573445,0.132504,5
249,4,4.557235,0.008806,5
250,0,285.931936,0.539007,5
250,1,85.161572,0.160537,5
250,2,84.471699,0.159237,5
250,3,70.902249,0.133657,5
250,4,4.011981,0.007563,5
251,0,285.552435,0.537249,5
251,1,86.972760,0.163634,5
251,2,82.383776,0.155000,5
251,3,72.449003,0.136308,5
251,4,4.150266,0.007808,5
252,0,308.022576,0.538735,5
252,1,88.505443,0.154797,5
252,2,87.289727,0.152671,5
252,3,83.624055,0.146259,5
252,4,4.309726,0.007538,5
253,0,309.561015,0.542711,5
253,1,97.710486,0.171302,5
253,2,79.694617,0.139718,5
253,3,78.808111,0.138164,5
253,4,4.623103,0.008105,5
254,0,321.720569,0.534501,5
254,1,95.958157,0.159423,5
254,2,92.362979,0.153450,5
254,3,87.172053,0.144826,5
254,4,4.694942,0.007800,5
255,0,323.954270,0.541085,5
255,1,96.594277,0.161337,5
255,2,92.628385,0.154713,5
255,3,80.577470,0.134585,5
255,4,4.957436,0.008280,5
256,0,331.831051,0.542320,5
256,1,97.847542,0.159915,5
256,2,91.185925,0.149027,5
256,3,86.209104,0.140894,5
256,4,4.800044,0.007845,5
257,0,361.798586,0.542675,5
257,1,106.209284,0.159307,5
257,2,102.682119,0.154017,5
257,3,90.803331,0.136199,5
257,4,5.201427,0.007802,5
258,0,365.073036,0.539776,5
258,1,105.237278,0.155598,5
258,2,103.047546,0.152360,5
258,3,97.275772,0.143826,5
258,4,5.707829,0.008439,5
259,0,381.136710,0.540359,5
259,1,113.160035,0.160433,5
259,2,107.338481,0.152180,5
259,3,98.010544,0.138955,5
259,4,5.693683,0.008072,5
260,0,393.371344,0.539565,5
260,1,119.512396,0.163928,5
260,2,105.985284,0.145374,5
260,3,104.173734,0.142889,5
260,4,6.010196,0.008244,5
261,0,406.003896,0.546801,5
261,1,119.058045,0.160346,5
261,2,110.537716,0.148871,5
261,3,100.483739,0.135330,5
261,4,6.423750,0.008651,5
262,0,414.287989,0.539075,5
262,1,119.342251,0.155289,5
262,2,118.050047,0.153608,5
262,3,110.327595,0.143559,5
262,4,6.509228,0.008470,5
263,0,424.234883,0.541519,5
263,1,123.872859,0.158119,5
263,2,117.350907,0.149794,5
263,3,111.089216,0.141801,5
263,4,6.868430,0.008767,5
264,0,443.542912,0.542348,5
264,1,128.695061,0.157364,5
264,2,123.639622,0.151182,5
264,3,115.076687,0.140712,5
264,4,6.865494,0.008395,5
265,0,462.800733,0.539788,5
265,1,139.728867,0.162973,5
265,2,130.776988,0.152532,5
265,3,117.121322,0.136605,5
265,4,6.947248,0.008103,5
266,0,469.994883,0.539416,5
266,1,139.172185,0.159729,5
266,2,130.989274,0.150337,5
266,3,124.124730,0.142459,5
266,4,7.022748,0.008060,5
267,0,474.154804,0.545390,5
267,1,140.965190,0.162143,5
267,2,124.428601,0.143122,5
267,3,122.482804,0.140884,5
267,4,7.355138,0.008460,5
268,0,491.816926,0.542644,5
268,1,144.937712,0.159916,5
268,2,135.844825,0.149884,5
268,3,126.041961,0.139068,5
268,4,7.692870,0.008488,5
269,0,502.504892,0.538842,5
269,1,143.814226,0.154214,5
269,2,140.751122,0.150929,5
269,3,138.139981,0.148129,5
269,4,7.354937,0.007887,5
270,0,515.041732,0.543886,5
270,1,145.366781,0.153508,5
270,2,144.353574,0.152438,5
270,3,134.235390,0.141753,5
270,4,7.969396,0.008416,5
271,0,507.469034,0.537891,5
271,1,151.101970,0.160160,5
271,2,141.514016,0.149998,5
271,3,135.692492,0.143827,5
271,4,7.664403,0.008124,5
272,0,531.110592,0.543338,5
272,1,155.861866,0.159450,5
272,2,145.814272,0.149171,5
272,3,136.553461,0.139697,5
272,4,8.155216,0.008343,5
273,0,521.358613,0.542726,5
273,1,149.966379,0.156113,5
273,2,143.682168,0.149571,5
273,3,137.158035,0.142779,5
273,4,8.464028,0.008811,5
274,0,536.594189,0.541306,5
274,1,157.660085,0.159045,5
274,2,148.687599,0.149993,5
274,3,139.942677,0.141172,5
274,4,8.410186,0.008484,5
275,0,535.107389,0.542273,5
275,1,154.847398,0.156921,5
275,2,148.884501,0.150878,5
275,3,139.580978,0.141450,5
275,4,8.365342,0.008477,5
276,0,533.662766,0.540337,5
276,1,155.348056,0.157291,5
276,2,151.696807,0.153594,5
276,3,138.914386,0.140652,5
276,4,8.025329,0.008126,5
277,0,527.084918,0.540475,5
277,1,156.382439,0.160355,5
277,2,145.193284,0.148882,5
277,3,138.064356,0.141572,5
277,4,8.499703,0.008716,5
278,0,529.349585,0.541210,5
278,1,150.075940,0.153439,5
278,2,146.962589,0.150255,5
278,3,143.305252,0.146516,5
278,4,8.391514,0.008580,5
279,0,532.430396,0.542108,5
279,1,152.753631,0.155530,5
279,2,146.543638,0.149207,5
279,3,142.072951,0.144655,5
279,4,8.347880,0.008500,5
280,0,525.744254,0.541481,5
280,1,154.292499,0.158911,5
280,2,146.140273,0.150515,5
280,3,136.869162,0.140966,5
280,4,7.890864,0.008127,5
281,0,516.877881,0.538324,5
281,1,149.391114,0.155590,5
281,2,147.038016,0.153139,5
281,3,138.837838,0.144598,5
281,4,8.016385,0.008349,5
282,0,515.132234,0.540348,5
282,1,153.980938,0.161518,5
282,2,144.186163,0.151244,5
282,3,132.073952,0.138539,5
282,4,7.960224,0.008350,5
283,0,507.772164,0.541430,5
283,1,149.410992,0.159315,5
283,2,141.529848,0.150911,5
283,3,131.272122,0.139974,5
283,4,7.850353,0.008371,5
284,0,500.416921,0.540405,5
284,1,150.355012,0.162370,5
284,2,136.084276,0.146959,5
284,3,131.415528,0.141917,5
284,4,7.732281,0.008350,5
285,0,501.720779,0.541806,5
285,1,148.087514,0.159919,5
285,2,135.706019,0.146548,5
285,3,133.064440,0.143696,5
285,4,7.437386,0.008032,5
286,0,483.588729,0.541077,5
286,1,137.644286,0.154007,5
286,2,135.179723,0.151250,5
286,3,129.801575,0.145232,5
286,4,7.538523,0.008435,5
287,0,480.398443,0.540220,5
287,1,141.547772,0.159174,5
287,2,134.431098,0.151171,5
287,3,125.845251,0.141516,5
287,4,7.042188,0.007919,5
288,0,467.227024,0.543443,5
288,1,133.841126,0.155674,5
288,2,130.314127,0.151572,5
288,3,121.356757,0.141153,5
288,4,7.014064,0.008158,5
289,0,451.599004,0.540147,5
289,1,135.354216,0.161894,5
289,2,125.755439,0.150413,5
289,3,116.368114,0.139185,5
289,4,6.990422,0.008361,5
290,0,450.744235,0.537788,5
290,1,139.000956,0.165843,5
290,2,125.742176,0.150024,5
290,3,115.942425,0.138332,5
290,4,6.715811,0.008013,5
291,0,429.101351,0.541562,5
291,1,123.015651,0.155256,5
291,2,120.333089,0.151870,5
291,3,112.921199,0.142516,5
291,4,6.969414,0.008796,5
292,0,426.964908,0.541139,5
292,1,120.150688,0.152280,5
292,2,119.378871,0.151302,5
292,3,116.098428,0.147144,5
292,4,6.418825,0.008135,5
293,0,398.455741,0.540972,5
293,1,114.805103,0.155867,5
293,2,108.687313,0.147562,5
293,3,108.304076,0.147041,5
293,4,6.303588,0.008558,5
294,0,412.792501,0.542728,5
294,1,119.131282,0.156630,5
294,2,114.839328,0.150988,5
294,3,107.565637,0.141424,5
294,4,6.259484,0.008230,5
295,0,395.205411,0.542838,5
295,1,114.550532,0.157342,5
295,2,110.147564,0.151294,5
295,3,102.137450,0.140292,5
295,4,5.994460,0.008234,5
296,0,393.213294,0.538925,5
296,1,116.984796,0.160335,5
296,2,110.330608,0.151215,5
296,3,103.353817,0.141653,5
296,4,5.742647,0.007871,5
297,0,383.395939,0.544649,5
297,1,108.664946,0.154368,5
297,2,107.044866,0.152067,5
297,3,99.005592,0.140646,5
297,4,5.820912,0.008269,5
298,0,367.251594,0.536910,5
298,1,108.959258,0.159295,5
298,2,104.091203,0.152178,5
298,3,98.159078,0.143506,5
298,4,5.547879,0.008111,5
299,0,367.128633,0.543314,5
299,1,109.837038,0.162548,5
299,2,98.151385,0.145254,5
299,3,95.012546,0.140609,5
299,4,5.590891,0.008274,5
